global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	aroma_motion_11	aroma_motion_14	aroma_motion_15	aroma_motion_16	aroma_motion_17	aroma_motion_18	aroma_motion_19	aroma_motion_20
7292.753513554185	n/a	53184253.80945691	n/a	9663.726143418016	n/a	n/a	93387602.97498085	6527.577800273715	n/a	42609271.93862624	n/a	6659.626971390231	5972.575271191745	n/a	n/a	n/a	n/a	-0.1017673551	-0.0822381478	-0.0443803153	0.0794577483	-0.05929615	0.0253267226	-0.1056246486	-0.0128806074	0.0468679644	0.0176547291	-0.0368049587	0.0123529413	-0.0468577613	0.1143063411	-0.0739913029	0.1055558633	-0.0113173591	0.0907160626	-0.0323688899	0.0687176839	-0.1347899511	0.1040319952	-0.0524351673	0.1458167214	-0.1852859921	0.0939541698	-0.134820136	0.1116746284	-0.0762949612	0.0620674721	-0.1204539073	-0.0110275805	0.0161749943	0.0284557729	-0.015514773	-0.1209080394	0.0113163265	0.0856616283	-0.0652845556	-0.0398317216	-0.0164530726	0.0745998297	0.0068815276	-0.1089465426	-0.0317610854	0.0665476113	0.0034084686	-0.0044456795	0.0598422729	-0.0108169764	0.0920531472	-0.0347270669	0.0884117634	-0.0692653059	0.1355340902	-0.0878853525	0.1441082112	-0.0397777775	0.0609164295	-0.073998904	0.0828521401	-0.0710107014	0.0258417993	-0.0240776928	0.1403873879	-0.0590405643	0.0755927236	-0.1122976561	0.1685000568	0.0514520656	-0.0981499845	0.0106758196	0.0595383864	-0.1257939675	-0.0211873723	-0.0539279731	0.0102466023	0.1399508742	0.1290883846	0.1290552057	0.1289999139	0.1289225186	0.0380385	n/a	n/a	0.00144692748225	0.0315605	n/a	n/a	0.0009960651602499	-0.0925964	n/a	0.00857409329296	n/a	-0.00181922	n/a	n/a	3.3095614084e-06	-0.00014139	n/a	n/a	1.99911321e-08	0.000729802	n/a	5.32610959204e-07	n/a	0.0	0.0	0.0	0.0	0.0	-0.6748663871	-2.423010248	0.8637638475	-1.091515212	-0.8721536142	0.9240932453	-1.72251817	0.841504188
7272.438634668443	-20.314878885741564	52888363.69501821	412.6943041423484	9647.802610465726	-15.92353295229077	253.55890168269	93080095.21050929	6524.156188341217	-3.4216119324983083	42564613.96987099	11.707428216614808	6654.248364066354	5749.399456628441	0.954081	25.143967	0.0972072	0.062249	-0.1321767602	-0.1025356507	-0.0851788041	0.030126997	-0.12039401	0.1445602308	-0.0880930954	0.0477665649	-0.0749252861	0.0541039071	0.0381174738	-0.0219412923	0.0560244873	0.1547400124	-0.057256463	0.0561889326	-0.0943158688	0.0802071319	-0.1164336269	0.0635575437	-0.0519263953	-0.0692544686	-0.1794416319	-0.0015406273	-0.063539856	-0.0087461558	0.0763693465	0.114473668	-0.0409357323	-0.0149322644	0.0277110604	0.0023515664	0.0267805107	0.046749587	-0.0154723275	-0.0749574388	0.0003615279	-0.0225731901	-0.1055862921	0.0145627755	0.1137037301	0.0890645473	0.0284306443	-0.0887189796	-0.0053705656	-0.0224855578	-0.0871506669	-0.054289489	-0.054094658	0.0481522414	0.0728699837	-0.1087263891	0.0380399295	-0.0772194519	0.0504026199	-0.1129699592	0.2226520805	0.0143430734	0.1432740141	0.0309118602	0.1106135258	0.0470690989	-0.0011023571	0.0699677779	0.1130642792	-0.0222467443	0.1203920215	0.0225763675	-0.0089499812	0.0302719614	0.0123892023	0.0899560548	0.056673298	0.0077984797	-0.0020784653	0.0359469887	-0.0571488916	0.09081852	0.1289999139	0.1287014744	0.1282045865	0.1275100165	0.0466695	0.008631	7.4494161e-05	0.00217804223025	0.0306193	-0.0009411999999999	8.858574399999994e-07	0.0009375415324899	-0.141348	-0.0487516	0.019979257104	0.00237671850256	-0.00133271	0.00048651	2.366919801000001e-07	1.7761159441e-06	-0.000246135	-0.0001047449999999	1.0971515024999997e-08	6.058243822499999e-08	0.000916215	0.0001864129999999	8.394499262249999e-07	3.4749806568999995e-08	0.0	0.0	0.0	0.0	0.0	-1.033552316	-2.773900995	-0.3167765781	-1.487913537	0.3428692389	0.683108422	-0.9554021442	-1.006686648
7303.02082239544	30.58218772699638	53334113.13234136	935.270206169248	9612.408806878157	-35.39380358756898	1252.7213323954109	92398403.07054874	6526.638105092099	2.481916750882192	42597004.95484018	6.159910758309617	6654.208815065272	6054.836552894774	0.969096	25.539661	0.1666283	0.0909158	-0.0922558698	-0.0832246263	-0.0150368895	0.0523003392	0.0535248873	0.0106088139	-0.1040315113	-0.0201139891	-0.0834496328	0.0390536746	0.038461804	0.0016231421	0.026539992	0.1321761856	-0.0198109328	0.091950551	-0.0270961931	0.0412202126	0.1222165288	-0.0584197425	-0.0163975363	-0.0542107023	-0.0664801497	-0.0891985839	-0.1137922656	-0.0403097519	0.0301760716	0.1109411698	0.086033774	-0.0999796019	-0.0129735493	-0.0959935445	0.02098575	-0.0046941121	-0.1245929532	-0.1142269609	-0.015580678	0.0746292037	-0.0877385675	-0.0004273372	-0.1702419133	-0.0481856728	0.1016283626	-0.0989511078	-0.0289979806	-0.0201025953	-0.1013774263	-0.0478599042	-0.0109451949	-0.0096375781	0.1060196249	-0.0219131689	0.0958893395	-0.0228637773	0.0071745325	-0.0605142318	0.0101775696	0.0367394542	-0.0397417835	0.0066677335	0.1208157015	0.109355037	0.0455355225	-0.0631250843	0.0511267819	-0.1000522721	0.112738546	0.0195629837	0.0213805723	0.0949887366	0.0783407354	-0.1169131679	-0.1141330621	0.0903375886	0.0123256529	0.1481554943	-0.1687525046	0.0439943203	0.1288230331	0.1279949812	0.1266188352	0.124700488	0.0375826	-0.0090869	8.257175161000003e-05	0.00141245182276	0.0148215	-0.0157978	0.00024957048484	0.00021967686225	-0.0845473	0.0568006999999999	0.00714824593729	0.0032263195204899	-0.00231392	-0.00098121	9.627730641000003e-07	5.3542257664e-06	0.000219978	0.000466113	2.17261328769e-07	4.8390320484e-08	0.00116775	0.000251535	1.3636400625e-06	6.3269856225e-08	0.0	0.0	0.0	0.0	0.0	-1.252287587	-1.760662784	2.047750344	-1.191525267	-0.3301337133	0.2890995023	-1.576864773	-1.064689947
7319.899653482407	16.878831086967693	53580930.93705187	284.894938862387	9580.982884360828	-31.425922517328218	987.5886060651168	91795233.03041512	6545.714161939538	19.07605684743885	42846373.88981583	363.8959448467186	6667.020304838195	6031.684721106294	0.925092	24.379995	0.2799386	0.175436	-0.0916317754	-0.0560976326	0.1152164855	0.0546493926	0.0292337991	0.1713118765	-0.0318398435	-0.0358570163	0.0171725053	0.0641547886	-0.062915603	-0.1026804825	0.0625080733	0.1334629345	0.1042275513	0.1581423295	-0.0449198115	0.092495138	-0.0585414507	0.1065638152	-0.1019474676	-0.110534447	-0.065598541	-0.0137704206	-0.1091943177	0.0952365006	0.0119481638	0.0034037006	0.0186798414	-0.129033139	0.1009049775	0.129625923	0.0035010136	0.0117893759	-0.0052914034	0.0354404921	0.0377221726	0.0577547509	0.1091233461	0.1505149977	-0.015159868	-0.0996264229	-0.0003298287	-0.036292422	-0.0463686267	0.0756894414	-0.1033903521	0.0576681315	0.0155075249	0.1001316188	0.0749309036	-0.0941822707	0.1255365708	-0.0244410898	0.0967370149	-0.1155831855	0.0593457771	-0.1042589874	-0.0359249023	0.1011232565	0.0396062774	0.0199067013	0.1439808153	0.0710463445	-0.0837145796	0.0872537115	0.120444543	-0.1460905171	-0.0355281967	-0.0344005806	0.1115528404	-0.0015756859	0.0196454393	0.0069504131	0.0448972858	-0.0398038485	-0.1169051452	-0.1007469257	0.1285578634	0.1269376627	0.1242524367	0.1205247148	0.0414224	0.0038397999999999	1.474406403999998e-05	0.0017158152217599	0.0589703	0.0441488	0.00194911654144	0.00347749628209	-0.228411	-0.1438636999999999	0.052171584921	0.0206967641776899	-0.00119544	0.00111848	1.2509975104e-06	1.4290767936000002e-06	-0.000209055	-0.000429033	1.84069315089e-07	4.370399302500001e-08	0.000953537	-0.000214213	9.09232810369e-07	4.5887209369e-08	0.0	0.0	0.0	0.0	0.0	-0.3724387805	-2.120446159	0.148308903	-1.552820781	-0.3953584514	1.207316213	-0.6481118271	-1.251987425
7320.903133933064	1.0034804506567525	53595622.69643096	1.0069730148502791	9637.48396322599	56.50107886516162	3192.3719129272126	92881097.14143814	6547.55923369048	1.8450717509422248	42870531.918685466	3.404289766125007	6676.721288405328	6164.594124861885	0.980928	25.8515	0.1738364999999999	0.091923	-0.0776476228	-0.0923223018	-0.1484819626	0.0158108983	0.0997991553	0.0591559122	-0.0701844097	-0.0693429092	-0.0069128582	0.0622538942	-0.0966073525	-0.0912339443	-0.0599330129	-0.03034891	0.0782354807	0.1511034378	0.0398136118	-0.0333986258	0.1244525756	-0.0303842579	-0.0270317118	0.0383178853	0.0047309333	0.0647739768	-0.0240289666	0.1418756713	-0.0302217291	-0.0056595524	-0.0674323145	-0.0076020964	-0.0308216641	0.1328088855	0.0496940439	-0.1171194937	-0.1171986791	0.0277016268	0.0907071594	0.0876300486	0.1137334215	0.0626395556	-0.1503868137	-0.2258541902	-0.0292570235	-0.0825203153	-0.0466025179	0.0452119145	-0.0049960153	-0.0206970747	0.1639817515	0.0443201644	-0.0246643286	-0.0248588442	0.1551046847	0.095633297	0.1037240371	0.0523369833	-0.058807808	0.0460210403	-0.0949760667	-0.1377350627	0.0073213577	-0.0114217032	0.0485598121	0.001200488	-0.0580661393	-0.1718980082	-0.0537809551	-0.2422713228	0.0462444861	-0.0804583156	0.2011350524	-0.0400138399	-0.1173823272	-0.0761825428	0.0948710776	0.0311139032	-0.0156778038	-0.053217717	0.1282045865	0.1255324169	0.1211199807	0.1150284477	0.0339341	-0.0074882999999999	5.6074636889999946e-05	0.00115152314281	0.0104869	-0.0484834	0.00235064007556	0.00010997507161	-0.165109	0.063302	0.027260981881	0.0040071432039999	-0.00168956	-0.00049412	2.441545744000001e-07	2.8546129936e-06	0.000153732	0.000362787	1.3161440736900005e-07	2.3633527824000004e-08	0.000719188	-0.0002343489999999	5.172313793440001e-07	5.491945380099996e-08	0.0	0.0	0.0	0.0	0.0	-1.209065293	-1.045794299	1.885357647	-0.2790617255	-0.5599452587	1.358966646	-1.173043752	0.2826411982
7339.051958181602	18.14882424853749	53861683.6448892	329.3798216043025	9590.379963314908	-47.1039999110817	2218.786807623185	91975387.84075208	6541.6863867722295	-5.872846918250616	42793660.78288111	34.49033092520576	6666.0185672806165	6251.31941856592	1.031697	27.189465	0.250979775	0.158148	-0.0664814617	-0.069424795	0.0721041195	-0.0140898739	0.0711610694	0.1462112292	-0.0416432135	-0.0271465546	0.085373749	-0.0067048849	0.060831396	-0.0793830171	0.1530287367	0.0584807194	-0.0387436796	-0.1152059988	-0.1832732756	-0.0745648179	-0.0731710219	-0.045013286	-0.0555120087	0.1147603383	-0.0182929587	0.0140644305	0.1693351107	0.0025008341	0.0979613611	0.0533055886	0.0870964612	-0.0997997665	-0.0411252563	-0.0210408233	-0.0086744887	-0.0832286516	0.0969041403	0.1620776412	-0.065905735	-0.0097669198	-0.0005899882	-0.0147853475	0.119494539	-0.1088701973	0.032739203	-0.045998823	-0.0371026397	0.0790177927	-0.0015046427	0.0492029178	-0.1291973726	0.0830634718	0.1022947277	-0.0345882845	-0.11298654	0.05065045	-0.0750623064	-0.0246193127	0.096403914	-0.0797984883	0.025294157	-0.1439730051	-0.0416990928	0.1027285912	-0.0036338954	0.0575977993	-0.159305004	0.1210223591	0.0340919615	0.1171183128	-0.147699898	0.0768504725	0.0670683901	0.0313670977	0.0418230717	-0.0929153756	0.0498702223	0.0771982306	0.0922167071	-0.0413116742	0.1277634447	0.1237830955	0.1172407796	0.1082719048	0.046228	0.0122938999999999	0.0001511399772099	0.0021370279839999	0.0338249	0.0233379999999999	0.0005446622439999	0.0011441238600099	-0.294995	-0.129886	0.087022050025	0.016870372996	-0.000635703	0.001053857	1.110614576449e-06	4.041183042090001e-07	-5.30865e-05	-0.0002068185	4.2773891942250003e-08	2.81817648225e-09	0.00116775	0.0004485619999999	1.3636400625e-06	2.012078678439999e-07	0.0	0.0	0.0	0.0	0.0	-0.247047805	-1.635496511	1.684318924	-0.9895595646	-0.04096843799	0.4359175721	0.02745769605	-0.805640338
7324.903566738203	-14.148391443398395	53654212.26201405	200.17698043562893	9542.590971147452	-47.788992167455945	2283.7877723811657	91061042.44262488	6521.469087286024	-20.21729948620577	42529559.0564272	408.7391985149363	6643.887605425136	6272.253969849099	1.162211	30.629047	0.144272375	0.0716102	-0.0616977945	-0.0616955792	0.0922109257	-0.0826382076	0.0274818442	-0.1823837367	-0.0685147439	0.2280141137	-0.0116952719	-0.0185849639	-0.0204597316	0.0347680163	0.0480214528	-0.1605035826	0.1027487548	0.0233736368	0.0859387433	-0.026712274	-0.1039524405	-0.1626377417	-0.0685699705	0.1092909597	-0.0877195444	-0.1091711883	-0.0344869525	0.0346439656	0.1525376921	0.0830025467	-0.0058929917	0.0465751584	-0.0637002508	0.0393585454	-0.1506500266	0.0265652627	0.1144247875	0.0669895022	-0.0568797549	-0.0012057248	-0.013476749	0.0285696155	0.0565425304	0.0279617719	-0.0764762053	-0.0745134212	0.2339981224	-0.0803119908	0.0189566295	0.0301749309	-0.0684850869	-0.007107278	-0.1830681619	0.0662295333	0.0537445641	-0.0152114544	-0.0314374543	0.1071407242	-0.0047141906	0.0342231982	-0.0629691769	-0.1728861441	-0.0053260115	0.0578630053	0.0665551165	0.1421155382	-0.0741226225	0.0425817386	0.1558355917	0.1440969766	-0.0451379346	-0.0241892058	-0.0124966274	0.1068507957	-0.0058061221	-0.0346570208	-0.0774124778	-0.1519045542	0.0222186558	0.0318022963	0.1272347401	0.1216944932	0.1126387502	0.1003291122	0.0308223	-0.0154056999999999	0.0002373355924899	0.00095001417729	0.0573644	0.0235395	0.00055410806025	0.00329067438736	-0.332197	-0.037202	0.110354846809	0.001383988804	-0.0018733	-0.001237597	1.531646334409e-06	3.50925289e-06	-0.000177993	-0.0001249065	1.5601633742249997e-08	3.1681508049e-08	0.00116775	0.0	1.3636400625e-06	0.0	0.0	0.0	0.0	0.0	0.0	-1.215203269	-0.7573368892	0.2531484439	-1.026660119	0.8624365332	0.3619912382	-1.959630516	-1.807835678
7354.396436268084	29.49286952988041	54087146.94179269	869.8293531065482	9609.546427199446	66.95545605199368	4483.033095130457	92343382.53650165	6533.351129828773	11.882042542749332	42684676.98563491	141.182934987705	6653.227704357395	6351.5714646845245	1.100602	29.005409	0.1462996	0.079474	-0.0505597924	-0.0305061319	0.0875220366	0.1546213374	-0.1103615231	-0.11425664	-0.0582145672	0.0571345962	-0.023598595	-0.0742943543	0.1060987472	-0.0681986125	0.0552180698	0.00756404	-0.024603877	0.0212083544	-0.0061355283	-0.0791655976	0.0436780564	-0.1097904061	-0.0479259195	0.095642382	0.038828782	0.1323037074	0.1339197006	0.0394798977	-0.0125595921	-0.0446941956	0.067661944	0.1180464921	0.1115300581	-0.0827257165	0.0627663494	-0.19174247	0.1531196673	-0.0937380029	-0.0903044549	-0.0466951235	0.0035783799	-0.069659813	-0.0066220849	0.2104815028	0.0431483242	-0.0521825511	0.0270698487	-0.0526279312	0.0333057952	0.0014050081	-0.1240071789	0.0920418967	0.0332595806	0.1165432362	0.1160132516	-0.0356214463	-0.1445719245	0.0321352916	-0.0074524852	-0.081557108	-0.0030769286	-0.0968882565	-0.0547466722	0.0408180247	-0.1475844139	-0.0279233698	0.0451540034	0.0512818668	-0.0995743292	0.035124456	0.0501745893	-0.0406221937	-0.1516206748	-0.2101007515	0.1651768172	-0.151454044	0.0625106335	0.0201303333	0.1330836711	-0.0508745957	0.1266188352	0.1192723348	0.1073422654	0.0912870929	0.0303539	-0.0004684	2.1939856000000075e-07	0.0009213592452099	0.0198276	-0.0375368	0.00140901135424	0.00039313372176	-0.262688	0.069509	0.0690049853439999	0.004831501081	-0.00114148	0.00073182	5.355605124e-07	1.3029765904e-06	-0.000134105	4.3887999999999984e-05	1.9261565439999987e-09	1.7984151025e-08	0.00116775	0.0	1.3636400625e-06	0.0	0.0	0.0	0.0	0.0	0.0	-0.9365321027	-1.44503333	1.444195591	-0.04304080617	0.7033636676	-0.01649516738	-1.035228791	-1.186364253
7381.10075028048	26.704314012396026	54480648.28579106	713.1203868726507	9727.762771355356	118.2163441559096	13975.104025588464	94629368.53576724	6548.6426835216525	15.29155369287946	42884720.99644167	233.8316143422155	6673.388034952065	6622.123717019817	0.993901	26.19339	0.1218793	0.059614	-0.015088094	0.007121805	0.0975463457	0.2298393282	-0.0499165056	-0.035748484	0.0142558736	0.1180325931	-0.0218049716	-0.0076888091	-0.0300510785	-0.0325754965	-0.0558233169	-0.0018616164	0.1074843797	0.090087643	0.1700401122	-0.0761463167	0.0007337216	-0.0998933294	-0.0729879928	-0.0787262837	-0.0034752647	-0.0491245461	0.190996459	-0.02372228	-0.040148656	-0.1182262554	0.0358309659	-0.0084942379	0.03385504	0.0354616166	-0.0787696403	-0.1378253665	0.0183266052	0.0834422233	0.0583635879	-0.0134976198	-0.2333827988	-0.0722355642	0.0990041112	0.0388828538	-0.0532421664	0.0096986012	0.1055862133	-0.0173774457	-0.0245475325	0.0286453577	0.0365553997	0.053089043	-0.0355972223	0.0829470814	0.243794539	-0.1190804902	-0.0812348045	0.0414730543	-0.1059221137	-0.1369028439	0.0434649904	0.0652236126	-0.0389858538	0.0140602898	-0.1299859984	0.0369831467	-0.1386081453	0.0997538707	-0.1022539056	0.0667879871	-0.0567964855	-0.0206301622	-0.0569784178	0.0241327445	-0.014391782	0.0440569317	0.0866784526	0.0367849847	0.0974422084	0.1254589523	0.1259161521	0.1165232592	0.1013839798	0.0812449131	0.0449265	0.0145726	0.00021236067076	0.00201839040225	0.0530894	0.0332618	0.00110634733924	0.00281848439236	-0.309557	-0.046869	0.095825536249	0.002196703161	-0.00164111	-0.00049963	2.4963013690000004e-07	2.6932420321e-06	-0.000177993	-4.3887999999999984e-05	1.9261565439999987e-09	3.1681508049e-08	0.00116775	0.0	1.3636400625e-06	0.0	0.0	0.0	0.0	0.0	0.0	-0.6368342127	-0.8619850404	0.4661403956	-0.1821933909	0.7138678903	0.9329927314	-1.570529544	-0.1436455469
7415.125342321015	34.024592040535026	54984083.84233134	1157.6728635248394	9630.27949374439	-97.48327761096516	9502.9894137765	92742283.12763372	6569.658766893153	21.016083371500827	43160416.31341607	441.6757602778736	6689.12938973187	6861.130022113436	1.108369	29.210104	0.15140075	0.0966877	0.0142041108	-0.0084052598	0.1103910947	0.0105956296	-0.0918939045	-0.0054563806	0.0198857505	-0.1136532081	0.1121675688	-0.1552947396	-0.012012021	-0.082891672	0.1202994623	-0.1443731454	0.1180721543	0.0673122106	0.1011415499	-0.0266169734	0.1308736338	-0.040352654	0.1092695806	0.0894899316	-0.0087030057	0.117258523	0.1839589887	-0.0668201857	0.0194101441	-0.0284849623	0.0137440286	0.043181079	-0.0145138185	0.1074261678	-0.0238089451	0.0019670674	0.0138973941	0.0220620796	0.027910091	-0.0890000464	0.2136933251	0.0020638653	-0.1307152275	-0.0371054328	-0.0208522022	0.020140359	-0.1041093579	0.0243984899	0.1244279426	0.182613765	-0.0754691375	0.1229548393	-0.0834355561	0.085134787	0.0552190576	0.079221372	0.0081631502	-0.0115505707	-0.2226937459	0.043256938	-0.0225852732	-0.0731115201	-0.1711670771	0.1088147346	-0.0662160717	-0.0127851926	-0.0532710278	0.0099353842	-0.117571527	0.0118300032	-0.0177883563	-0.0597178157	-0.0508941058	0.0086422902	-0.1238240924	-0.0168176702	-0.0105206153	0.0387194297	0.061846394	-0.1933779478	0.1251271724	0.1134548014	0.0948006283	0.0703125971	0.0493531	0.0044265999999999	1.959478755999996e-05	0.0024357284796099	0.0652265	0.0121371	0.00014730919641	0.00425449630225	-0.358459	-0.048902	0.128492854681	0.002391405604	-0.000301013	0.001340097	1.7958599694090004e-06	9.0608826169e-08	-0.000380273	-0.00020228	4.09171984e-08	1.44607554529e-07	0.000991426	-0.000176324	9.829255134759998e-07	3.1090152976000024e-08	0.0	0.0	0.0	0.0	0.0	-0.04333182068	0.9591188667	2.728546431	0.02069652092	0.9455707964	2.352821877	0.1788599688	-1.102016485
