global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	aroma_motion_02	aroma_motion_04	aroma_motion_06	aroma_motion_07	aroma_motion_08	aroma_motion_10	aroma_motion_12	aroma_motion_14	aroma_motion_15	aroma_motion_16	aroma_motion_18	aroma_motion_19	aroma_motion_20	aroma_motion_21	aroma_motion_23	aroma_motion_24
6751.78690564224	n/a	45586626.41920201	n/a	9393.077579992712	n/a	88229906.42376176	n/a	5983.606805886135	n/a	35803550.40744687	n/a	6352.15006811592	6034.701461601768	n/a	n/a	n/a	n/a	-0.1219386129	-0.0115995248	0.0217854999	0.0083948046	-0.0277107816	0.166694437	-0.0028532069	0.0861390009	-0.0401181214	0.0351959562	-0.0089492987	0.0479929761	-0.1322102293	0.0862288684	-0.0957511322	0.0192633975	-0.0419368889	0.0123222731	-0.0141065877	0.0215337242	-0.051025663	0.0724040993	-0.1742958638	0.0015188338	-0.1674689596	0.1976022245	-0.1172138366	0.0736200475	-0.0063892482	0.0356911324	-0.0664648533	0.1154779474	-0.0143760951	0.0643631635	-0.0120517396	-0.1138279265	0.0678470324	-0.0967868508	0.203379841	0.0043269564	-0.00199139	-0.0229173974	0.0137251357	0.0153273281	0.0077002455	-0.081010748	-0.1161984048	0.0877039487	0.0149493827	0.1296062482	-0.0857112383	-0.0787039442	-0.0176728485	0.0356510135	-0.194066586	0.0502447149	-0.0011206168	0.0160091575	-0.0010335458	0.0146625438	-0.0762259034	0.0922549513	-0.006921086	0.1498827145	-0.0236648239	0.0045970925	-0.159232504	0.2363414227	-0.0681645371	0.0600822601	-0.1171750699	0.0165058257	-0.0272282972	0.045662657	-0.0244654181	0.1555957393	-0.0102590068	0.0908511753	-0.133642712	-0.0445761639	0.0362168609	0.013946897	-0.0326773468	-0.0517329229	0.1495902985	0.0260716488	-0.1016364519	0.0810612419	0.1290883846	0.1290552057	0.1289999139	0.1289225186	0.00431937	n/a	1.86569571969e-05	n/a	-0.0150003	n/a	n/a	0.0002250090000899	-0.241818	n/a	n/a	0.058475945124	0.000590616	n/a	n/a	3.48827259456e-07	-0.0020997	n/a	n/a	4.408740089999999e-06	-0.00121804	n/a	1.4836214416000005e-06	n/a	-0.8201525859	-1.223000254	-2.064260652	-0.2996135243	0.4390985953	-2.36081203	0.7903369194	0.3919117108	0.229154708	1.193423081	-1.785242566	-1.101946411	-1.836347024	-2.529087153	0.7932398251	-0.5930935706
6761.610499259613	9.823593617373264	45719376.54369784	96.5029915592967	9415.519611495178	22.4420315024654	88652009.5544503	503.6447779576493	5988.582780322731	4.975974436596516	35863123.716777936	24.760321593662017	6372.521832098465	6017.594606054276	0.99824	24.900742	0.1339302119999999	0.0738104	-0.1104321863	-0.0661115037	-0.0752801962	0.1208037018	-0.1328873732	-0.0454344148	-0.0134744569	0.0504441961	0.0170702051	0.0177620245	-0.1078819289	0.0054850799	-0.1719601644	0.0154109182	0.0731374152	-0.0624738543	0.0286942989	-0.1415842156	-0.043962957	-0.0362398367	-0.0922954595	0.1569776011	-0.0717872815	0.0902829066	-0.0536020753	0.137063079	0.0045538274	0.0454638367	0.0474598693	0.075653569	-0.0627106699	0.0482594295	0.0856249843	0.0130986808	-0.1256799348	-0.1547966295	0.0096650483	-0.084337358	-0.1005366063	-0.0912093291	-0.0962089022	0.1528245489	0.0217658475	-0.08466258	-0.0088192817	0.1133997333	-0.0493920459	0.1046984877	-0.1236284947	-0.0871010612	0.1169675404	0.0014876177	-0.1709643084	0.0639875975	-0.0125965973	-0.006466035	0.0061923311	0.1011490308	0.0055947993	0.0589347353	0.0983041726	0.124852117	0.0957327783	0.1647837457	0.0047338032	0.0890154732	-0.0227310671	0.1094775911	-0.0857938186	0.0426607522	-0.0229470013	0.103832295	-0.0557428019	0.112905572	0.0434045219	0.0813508208	0.0171339933	0.04772893	0.0569322471	-0.1842020657	0.0233236432	0.0877310536	-0.0272497481	0.1109309143	-0.0264511137	-0.0701576966	0.0412062217	-0.0427190371	0.1289999139	0.1287014744	0.1282045865	0.1275100165	-0.000714042	-0.005033412	5.098559777640001e-07	2.5335236361744e-05	-0.0004842	0.0145160999999999	0.0002107171592099	2.3444964e-07	-0.294998	-0.0531799999999999	0.0028281123999999	0.087023820004	0.00112428	0.000533664	2.847972648960001e-07	1.2640055184e-06	-0.00249409	-0.00039439	1.555434721000001e-07	6.2204849281e-06	-0.001514	-0.0002959599999999	2.292196e-06	8.759232159999991e-08	-0.4684608203	-2.025504322	-2.010618077	-0.2312588863	0.2013027079	-1.019848858	-1.081948666	1.520771215	0.2855762476	2.447524022	-1.780925443	0.7080773628	-2.158313892	-2.830083859	0.1528542086	0.6046557341
6774.534984362139	12.924485102525978	45894324.25434653	167.04231516541594	9419.775569878537	4.2559583833590295	88732171.78688051	18.113181760884004	5990.873542880309	2.290762557578091	35890565.80678327	5.247593095201718	6364.488871201843	6091.611662092056	0.990607	24.710333	0.1146039579999999	0.0541591	-0.0798883461	0.0450480715	-0.0370787381	0.0731125193	0.0784557762	0.0541848687	-0.0497936591	-0.0531636252	-0.068948528	-0.0411857057	0.0814513096	0.0804061432	-0.0762105815	-0.0356897786	-0.0941880427	0.0556880277	-0.0525814464	-0.0147937329	0.037872272	0.0250226881	-0.0004551463	0.0764786152	-0.0639611314	0.1123587807	-0.0367019445	0.1755576582	0.0513279984	-0.0468489442	-0.1094834775	-0.0315470192	-0.0967150183	-0.0548896981	0.0481042512	-0.167048853	0.0795383984	-0.0455619451	-0.2062087371	0.1077241727	-0.122782189	-0.022117752	-0.0603036918	-0.0464928308	0.0116669803	0.0916970815	-0.1370612771	0.0573922843	-0.0871542418	0.0964793792	-0.097656279	-0.0412468163	-0.1116521627	-0.0322987281	-0.0306342254	-0.0747109663	-0.0910676432	0.0330206726	0.0417995819	-0.0192071338	-0.008915245	-0.0288034812	0.102071088	-0.0257301846	0.0294807452	0.0794486918	-0.0201191693	0.0217395345	-0.1173402935	0.0434219549	-0.0005209489	0.2187496713	-0.0166326535	0.0855408673	0.0168650666	0.0391554316	0.0555953481	-0.0923945652	0.081301259	-0.1580055998	-0.0700397763	0.0256112552	0.137851646	0.114438918	0.0300065541	-0.0653213506	-0.1115527609	-0.1477123316	0.0975168284	-0.1461131317	0.1288230331	0.1279949812	0.1266188352	0.124700488	-0.0192367	-0.0185226579999999	0.0003700506268899	0.0003430888593849	-0.0194726	-0.0189884	0.0003605593345599	0.0003791821507599	-0.266824	0.0281739999999999	0.0007937742759999	0.071195046976	0.000548632	-0.000575648	3.3137061990400015e-07	3.00997071424e-07	-0.00216532	0.0003287699999999	1.0808971289999997e-07	4.688610702400001e-06	-0.00144004	7.395999999999987e-05	2.0737152016e-06	5.470081599999981e-09	-0.2972586178	-1.784491247	-2.125463965	0.04741127869	0.7093511891	-1.630419735	-0.7588203211	0.8602315554	0.4017178179	1.006775449	-1.353849751	0.5601167682	-1.467935501	-0.9660927122	-0.0927848703	-2.67448932
6783.148112821093	8.613128458953724	46011098.32046835	74.18598185043857	9405.403908129629	-14.371661748908082	88461622.6750601	206.5446614250277	5999.353366003132	8.479823122822381	35992240.81017311	71.90740019435312	6363.883928381267	6157.37235363537	1.036675	25.859486	0.0714847579999999	0.0315014	-0.0644632467	0.0155696979	0.0778175408	-0.0294100652	-0.0538082292	0.0875694038	0.1452513238	0.1773140637	0.0564537729	-0.0436728022	0.0084535221	0.0073460182	-0.038145397	0.0566697852	-0.115028082	-0.0689646563	0.0102064514	-0.0875748685	0.0862280296	-0.0374489455	-0.0180292762	-0.0246157117	-0.165153648	0.0980950712	-0.0562605827	0.093760498	0.0736325763	-0.1681625546	0.0313742998	0.1059121877	-0.0015174258	0.0683380579	0.0623629468	0.0493728672	0.0903608996	0.0588111204	0.0279366883	0.0720200768	-0.0262076072	0.2027841453	0.020147493	0.0380064904	0.096784153	-0.0038878246	0.0986099265	0.022588319	-0.0290292617	-0.048615308	0.0613248363	-0.0601869011	-0.043218441	-0.074069542	0.0285379966	0.0357695761	-0.1023199998	-0.0861098905	0.0302767451	0.0566050322	0.1292244989	-0.091336371	-0.06293877	0.0908165482	-0.0426056182	0.129431107	0.0224126158	0.1730555507	-0.0240649372	0.0129390986	-0.0154808024	0.1152937509	-0.0295411761	0.1416261151	-0.0012345084	0.0532526505	-0.0559594399	0.0007609858	0.0929114737	-0.0161800661	-0.0628381538	0.1339810412	-0.0916063104	-0.0661407809	-0.012002336	-0.049656721	-0.0626142941	0.0250229514	-0.0805365335	0.0713972784	0.1285578634	0.1269376627	0.1242524367	0.1205247148	-0.000733542	0.018503158	5.38083865764e-07	0.0003423668559729	-0.0124492	0.0070233999999999	4.932814755999999e-05	0.00015498258064	-0.278655	-0.0118309999999999	0.0001399725609999	0.077648609025	0.0007731459999999	0.0002245139999999	5.0406536195955104e-08	5.977547373158453e-07	-0.00254939	-0.0003840699999999	1.4750976489999984e-07	6.4993893721e-06	-0.001514	-7.395999999999987e-05	2.292196e-06	5.470081599999981e-09	0.06543897753	-1.218091491	-1.59900701	0.3068017574	-0.076657171	-3.333018033	0.5767884637	1.812206742	0.3189788419	2.120663022	-1.57940648	-1.631466469	-1.217447257	-1.820353602	1.317634777	-0.3869487317
6775.648155816901	-7.499957004191856	45909407.93142497	56.24935506472648	9450.739921087816	45.33601295818698	89316485.05604294	2055.354070944898	6006.259491664794	6.906125661662372	36075153.08121343	47.69457165467154	6388.535668336926	6079.401720169904	1.090283	27.196726	0.1567276579999999	0.067288	-0.0782465277	-0.0837903182	-0.0825771941	0.0585867623	-0.0625768411	-0.007884762	-0.102074612	-0.0031273363	-0.0238189293	-0.0255373616	-0.0686384862	-0.0771973022	-0.0837592343	-0.0076183804	0.0606846683	-0.01445076	-0.0928360545	-0.0696265796	-0.004090172	-0.0453438268	0.1267814522	0.0741689331	-0.0556605674	-0.0230481038	-0.1133756518	0.0871878259	-0.0118181941	0.139453221	-0.0963179917	0.0545086768	-0.0104971266	0.0718623616	0.1033418969	0.0721530177	0.0632954712	-0.0046315867	0.0705442017	0.0766361535	0.0826472493	-0.0327880442	0.0339915972	0.0663871978	0.0243470934	-0.0104144514	-0.0083034756	0.0318847606	0.1061673616	-0.1624427044	0.2129824565	0.1080629018	0.0790177887	0.1247173231	-0.1108079965	0.0180100951	0.0103099814	0.06868956	0.048332633	-0.0745964163	0.0376197682	0.0036138042	0.0145229551	0.0961548524	0.1074218628	0.0549908042	-0.0056833393	-0.0166823389	0.0345447374	0.2419166901	0.0543726271	0.00153607	-0.0384968942	-0.0278696233	-0.0294415956	0.0887762782	-0.0534949048	0.0305546141	0.0517708248	-0.0787542688	0.0094489284	0.0227904574	-0.0123045847	-0.1689774768	-0.0562904836	0.0870831327	-0.0272185008	0.1094162688	0.089075463	-0.000919866	0.1282045865	0.1255324169	0.1211199807	0.1150284477	-0.0197419	-0.019008358	0.00038974261561	0.0003613176738561	-0.0329288	-0.0204796	0.00041941401616	0.00108430586944	-0.261027	0.0176279999999999	0.0003107463839999	0.068135094729	0.000311025	-0.0004621209999999	2.1355581864090762e-07	9.673655062500001e-08	-0.0017945	0.0007548899999999	5.698589120999997e-07	3.2202302500000004e-06	-0.000738777	0.0007752229999999	5.45791455729e-07	6.009706997289998e-07	-0.4902808627	-1.121415183	-2.176649626	-0.03169132739	0.7057678062	-1.154028091	-1.652990092	0.9626473424	0.3589430936	1.35094352	-0.904205904	1.2725665	-2.570469838	-2.002343528	0.6698210223	-0.4528935799
6788.192734479705	12.54457866280427	46079560.60044306	157.36645382728415	9383.171091311408	-67.56882977640817	88043899.72882211	4565.546757353222	6007.7517123300895	1.4922206652954628	36093080.63700512	2.226722513934834	6381.63141906854	6133.360807133231	1.058128	26.394617	0.1011739	0.0593581	-0.076756005	-0.0013090809	0.0527185521	0.1152294324	0.0944802821	-0.0233165196	-0.123537379	0.0560585391	0.076267486	-0.0321858187	0.1416492896	-0.0023166512	-0.0429558383	-0.0441847508	0.0069099002	-0.0876323804	0.0043875224	-0.0064269505	0.1561826267	0.0123968259	0.1193157048	0.0607582427	-0.096701623	-0.0314040267	0.006856474	-0.0763805596	-0.0411190323	0.0509996761	-0.0783549979	-0.0678107881	0.1179857975	0.1245228037	0.0294520512	-0.0714574545	-0.1878097842	0.0600509309	-0.0353531917	-0.1343660925	-0.0617773959	0.073243978	0.0464665707	-0.0598393555	0.1122116455	-0.0495983815	0.0127789856	-0.10875534	0.1256192677	0.0037480304	0.1250308129	0.0907286689	0.0644918818	-0.0487069336	-0.0653717515	-0.0599013168	-0.0077313345	-0.0559554284	0.0063560185	-0.1844650471	0.0816589733	-0.0594370656	-0.0256355972	0.0090233162	0.1300979005	0.0352555544	-0.0044568719	-0.065173606	-0.073852586	-0.1720232929	-0.0167985442	-0.0477511797	-0.0204047161	-0.0487286451	-0.0750922296	0.0825566747	0.0235864329	-0.0312874882	0.0709626619	0.2357074178	-0.0165054244	-0.068945436	0.113048975	-0.0970321256	-0.0752815744	0.041109923	0.0226822063	0.1096484198	-0.0105388619	-0.0991252576	0.1277634447	0.1237830955	0.1172407796	0.1082719048	-0.0192827	0.0004591999999999	0.00037182251929	2.108646399999999e-07	-0.0332456	-0.0003167999999999	1.0036223999999938e-07	0.00110526991936	-0.277636	-0.0166089999999999	0.0002758588809999	0.077081748496	0.00102067	0.000709645	5.035960260250001e-07	1.0417672489e-06	-0.00214006	-0.0003455599999999	1.1941171359999997e-07	4.5798568036e-06	-0.00135935	-0.000620573	1.8478324225e-06	3.8511084832900003e-07	-0.5605693593	-1.391627298	-2.264822889	0.7568279866	-0.4436260108	-1.378732192	-0.1064661033	2.017921472	1.163031925	1.43865965	-0.9370672903	0.7325182003	-1.140363143	0.2144268744	-0.522377921	-2.061355788
6787.564731518946	-0.6280029607587494	46071034.98455986	0.3943877187217553	9404.159022964262	20.987931652854968	88438206.92920016	440.4932750649115	6002.887934501831	-4.863777828258208	36034663.55418766	23.65633476265613	6374.005652445527	6200.517482374568	1.125036	28.063612	0.1145957	0.0566397	-0.0647711378	0.0973850435	-0.0357741581	0.0073058982	0.0204495077	0.1420773538	0.0675226945	-0.0162647971	0.1189293886	0.0832365038	0.0245605814	0.1143768798	-0.0458496479	0.0740863746	-0.0407915964	-0.0076917147	0.1268839595	-0.0443163166	0.0323019695	-0.0238039528	-0.0104128321	0.0906034548	0.0045704022	0.0255689108	0.0250352517	-0.0410921057	-0.027373217	-0.1334356241	-0.0652651422	-0.0646384634	-0.0893231658	-0.0054206202	-0.1103710595	0.0504026927	-0.0019144523	0.09382016	0.0452863145	0.072632606	-0.0088185859	-0.0113088695	0.0081153212	-0.0335521583	-0.0720282967	0.0868504538	0.0198857588	-0.0792230846	0.1664065998	-0.0610444681	0.0488026316	0.1324350059	-0.1132911818	-0.0745311413	-0.0235850542	0.023574993	-0.1003347084	-0.0560116057	-0.1392802265	-0.0030469961	-0.02164786	-0.0581771187	-0.0073573399	0.0975764971	0.0387707431	0.0228139926	-0.011996094	-0.0463715508	0.0392844656	-0.0075191303	-0.0108193267	0.1257864122	-0.0576828547	0.0310544157	0.0754323139	-0.194632784	-0.0679984209	-0.0388346602	-0.0497891487	-0.0316212939	0.1051041299	0.1137318386	-0.0283508036	0.0415450665	0.0195457009	-0.0018234121	0.0920953701	0.1015038466	-0.0650203703	0.0862861604	0.1272347401	0.1216944932	0.1126387502	0.1003291122	-0.0382004	-0.0189177	0.00145927056016	0.00035787937329	-0.0297244	0.0035211999999999	1.239884943999999e-05	0.00088353995536	-0.284492	-0.006856	4.700473600000039e-05	0.080935698064	0.000715391	-0.000305279	9.3195267841e-08	5.11784282881e-07	-0.00115508	0.00098498	9.701856004000002e-07	1.3342098064e-06	-0.000943593	0.000415757	8.903677496489999e-07	1.7285388304900008e-07	-0.2592459601	-1.058279279	-2.415567949	0.03566025381	1.569470191	-2.571337416	1.031091932	0.7672661822	0.1564054872	1.785350247	-1.519340436	-1.082320935	-1.140524463	-1.206506538	1.431784175	0.9565407957
6791.115630972793	3.550899453846796	46119251.513243	12.608886931329474	9464.909881386997	60.75085842273438	89584519.06277722	3690.666799099117	6008.6262453374375	5.738310835606171	36103589.35615787	32.9282112460352	6386.651318901655	6079.138708748537	1.218909	30.405247	0.1426337999999999	0.0767096	-0.058810769	-0.153987416	-0.0062022251	0.0601689907	-0.0770581903	-0.0581586634	-0.0044318715	0.0041250427	-0.0505380935	0.0696073298	-0.1104341782	-0.0454987255	-0.0876265036	-0.0154762366	0.1411776177	-0.0524346386	0.0308955099	-0.1623926652	-0.024185535	-0.0974632684	-0.0548495991	-0.0004826683	-0.0471700991	0.0571373039	-0.0710225569	0.0112075052	-0.0808948175	0.0747735694	0.1140331396	-0.0277391368	0.042777389	-0.2266176564	0.0091034314	-0.0061079959	0.2629029326	-0.0567497653	-0.0165372981	-0.0697965512	-0.1032898472	0.1909903162	0.0609566314	-0.1027660614	0.0085357608	0.0524953036	0.0062666207	-0.0581675302	0.0812873397	-0.128942136	-0.0697275269	-0.0613107563	-0.0091306657	0.0804259769	-0.1106462924	0.0622210084	0.0594072076	0.0256268855	-0.0105659165	0.0917164567	0.054968216	0.0516820539	0.0289384976	0.1271508934	0.0674573311	0.0749391553	-0.0948826925	0.1090023541	-0.0180038553	-0.0541419814	0.0041454739	-0.1014484806	0.1582491349	-0.1265112069	0.0386246204	0.0329735749	-0.0086481247	-0.0771034404	0.0409048584	-0.1018873207	-0.2283633209	0.0871460015	-0.2429150343	0.0392638976	-0.1727816967	0.0037219285	-0.0159473476	0.0218193596	0.0779186038	-0.1497303042	0.1266188352	0.1192723348	0.1073422654	0.0912870929	-0.025525	0.0126754	0.0006515256249999	0.00016066576516	-0.0297475	-2.309999999999812e-05	5.336099999999131e-10	0.00088491375625	-0.328289	-0.0437969999999999	0.0019181772089999	0.107773667521	0.00100024	0.0002848489999999	8.113895280099994e-08	1.0004800575999998e-06	-0.00219148	-0.0010364	1.07412496e-06	4.8025845904e-06	-0.00134511	-0.000401517	1.8093209121e-06	1.612159012890001e-07	0.1335715222	-1.00550183	-2.174395812	-0.2034877414	-0.9312638004	-0.7152362044	-1.811777922	1.625097538	0.9368634116	1.462101118	-1.224874267	0.9669018791	-1.863830661	-1.829375369	0.2995483248	1.380475426
6802.452358780405	11.336727807612078	46273358.0934771	128.52139738388496	9474.369043643976	9.459162256978743	89763668.77515925	89.4757506038512	6012.142508985472	3.51626364803451	36145857.548350126	12.36411004248896	6390.628713113729	6331.572112797926	1.428874	35.642757	0.3301677745	0.175007	-0.0242010025	0.1914971567	-0.2045709575	0.0744684726	0.0309961636	-0.0080589663	-0.0191651591	-0.1014434211	-0.0374089956	-0.029018929	-0.0108705994	-0.0366048508	-0.0258604969	0.026023298	0.0409698304	-0.024206662	-0.0277775093	0.0123412586	0.0857206705	-0.0663333464	0.0942599533	-0.0811144603	0.1161871687	0.048050885	0.1012152973	-0.0063230801	0.1982882801	-0.2637525335	-0.1614288168	-0.2370735576	0.0655993234	0.0318991942	-0.1673004741	0.1145202499	-0.1285552284	0.1245388519	-0.0116142903	0.0398557389	-0.0190371737	-0.1327261335	-0.0091261979	-0.0247415299	-0.0491247801	-0.025868482	-0.0105363751	0.0454575993	0.0542918702	0.0120361741	0.0020629215	-0.014446397	-0.0613433862	0.1775588956	-0.0482363432	-0.0083307581	0.0102264981	-0.011127648	0.0442703209	-0.0619353231	0.0440583717	-0.0363077844	0.041502905	0.0246371958	-0.0507235402	-0.1302330787	-0.1118698269	-0.0079560005	0.166360819	-0.2090433415	0.2064880894	0.2388826225	-0.0962449695	0.0032741785	-0.0350603487	-0.1299700985	-0.1476924893	-0.0803282745	-0.1469296011	0.0467355743	0.1570140404	-0.0304917465	0.0741526846	0.0176605514	0.1207632045	0.0506381037	-0.0467715934	-0.0814571156	-0.0024691121	0.0362967354	0.1259161521	0.1165232592	0.1013839798	0.0812449131	-0.0384887	-0.0129637	0.00148138002769	0.00016805751769	-0.0605556	-0.0308081	0.00094913902561	0.00366698069136	-0.200153	0.128136	0.016418834496	0.040061223409	-6.21655e-06	-0.00100645655	1.0129547870379025e-06	3.86454939025e-11	-0.00137677	0.00081471	6.637523840999999e-07	1.8954956329e-06	-1.07706e-06	0.00134403294	1.1600582436e-12	1.806424543805044e-06	0.2257460596	-1.300187423	-1.595343015	0.6121875667	3.478309456	-0.8885807761	-0.5613982722	0.1111731481	1.285876379	1.909290917	-0.8662393815	1.028559035	-0.7090795586	-0.0253638345	0.9319890445	-1.041467306
6844.5266242204025	42.07426543999736	46847544.70966194	1770.2438123153563	9450.652074038077	-23.716969605899067	89314824.6245202	562.4946472871401	6025.750750727089	13.608241741617348	36309672.10988808	185.1842432982968	6393.542061238039	6480.607833915853	1.151244	28.717363	0.3582165745	0.214989	0.0411055842	0.2162314379	-0.066776373	-0.0032564382	0.1238904641	-0.0052581138	0.1223778411	-0.0336729789	0.116911812	-0.0183132147	0.1916838726	0.0438115487	0.0697367395	-0.0563401872	0.0109719168	0.0228361903	0.0631344349	-0.0176488703	0.1678683497	-0.0613443737	0.093201103	0.061509714	0.077215434	0.020001535	0.0156432598	-0.1898783363	-0.0294604159	-0.1147046786	0.0026702367	-0.047000834	0.0634543956	-0.1026200717	-0.0852582251	-0.1090630845	-0.0094789539	0.0410353221	0.0210286734	-0.1040353563	-0.0515590744	-0.0215687444	-0.1088453885	-0.0414303002	-0.1773183423	-0.0262811104	-0.0673208078	-0.0754442879	0.0496378995	0.0816532426	-0.1513252441	-0.0176955226	0.0945607233	0.0462896292	0.0454598951	-0.0874421753	0.0384514914	-0.0444646394	-0.0902493749	-0.1046930795	0.0019151114	-0.1142288201	-0.0062625921	0.0682221253	0.0762647179	-0.0208996784	-0.1108393727	-0.0879198515	0.0641785621	-0.2758009473	-0.0778757411	-0.0443989287	0.074159461	-0.0416338737	0.0243529395	-0.04158814	0.0553218683	-0.0556129289	-0.1277933853	0.0159238151	0.0695295531	0.0047073361	-0.0145569808	0.0925585527	0.0729416295	-0.0858646224	0.0165562392	0.0794302266	0.1215407483	-0.1103909793	0.1251271724	0.1134548014	0.0948006283	0.0703125971	-0.0386675	-0.0001787999999999	0.00149517555625	3.1969439999999935e-08	-0.0108743	0.0496813	0.0024682315696899	0.00011825040049	-0.375748	-0.175595	0.030833604025	0.141186559504	0.00113588	0.00114209655	1.3043845295219024e-06	1.2902233744e-06	-0.0018441	-0.0004673299999999	2.1839732890000003e-07	3.40070481e-06	-0.00104688	-0.00104580294	1.0959577344e-06	1.0937037893126438e-06	0.6318511286	-1.120472629	-1.316927151	1.05513811	1.879409848	-1.811349623	0.517643061	1.564484199	0.2322179152	0.06549578042	-0.6517625682	0.3028955035	-0.3277718102	0.05522159576	0.7653035585	-0.3840944152
