global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	aroma_motion_07	aroma_motion_09	aroma_motion_10	aroma_motion_12	aroma_motion_13	aroma_motion_14	aroma_motion_16	aroma_motion_17	aroma_motion_18	aroma_motion_19	aroma_motion_21	aroma_motion_22	aroma_motion_23	aroma_motion_25
7109.315241504977	n/a	50542363.203094974	n/a	8970.111355689514	n/a	80462897.73346998	n/a	6102.208893256332	n/a	37236953.37693667	n/a	6151.590716005559	7058.91385108804	n/a	n/a	n/a	n/a	-0.0258584731	-0.0199507635	-0.0272381856	-0.0140975768	0.0061513725	0.0048469991	0.168050304	0.0197049479	-0.0073360463	0.1298066199	-0.0176772709	0.0270192159	-0.0262087906	0.0237901184	-0.0498201021	0.143781094	-0.0385295033	0.0106394969	-0.0587314265	0.1109933655	0.0025350381	-0.0584210933	0.0197658797	-0.0340207403	0.0877877464	-0.0840818687	0.0622972291	-0.1388869321	0.0192509044	-0.06604805	0.2114880521	-0.0102326827	0.0858557495	-0.0039701693	-0.0520181642	0.0619288513	-0.0416593146	0.0504672537	0.0118163005	-0.0862356491	-0.0001557692	-0.0572345756	-0.0238756838	0.1270964988	-0.0400127711	-0.0157227284	0.0334131412	-0.0132945248	0.0500724927	-0.0478844544	0.0779791619	-0.1021618234	0.0947623638	-0.0811049478	0.0119810047	0.0920593956	-0.0486980656	0.00030459	-0.0335420508	0.0036795994	-0.0506559516	0.0471941094	-0.0232666609	0.248522943	-0.0286565865	0.1036150361	-0.0083888398	0.0654957002	-0.0272845226	0.0541040394	0.0099004598	-0.0157310965	0.0559455381	0.0123010092	0.1290883846	0.1290552057	0.1289999139	0.1289225186	0.0439853	n/a	0.0019347066160899	n/a	0.0390053	n/a	n/a	0.00152141342809	-0.0996583	n/a	n/a	0.00993177675889	-0.00377096	n/a	n/a	1.42201393216e-05	0.000445274	n/a	n/a	1.98268935076e-07	0.0007959739999999	n/a	6.335746086758408e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.54681929	-0.3047764737	1.032121676	-0.7116199197	-0.3645928598	0.8319876774	-0.115658456	1.162717903	-0.07947508037	-0.3852371158	-1.894507951	-0.07812635339	-1.740267014	-2.260706081
7105.122491492977	-4.192750012000033	50482765.61911937	17.57915266312628	8968.157373882459	-1.9539818070552428	80427846.68272233	3.818044902302872	6106.529859806862	4.320966550530102	37289706.928712815	18.670751930800005	6150.661218941436	6922.432784807906	0.93257	31.499294	0.1575107	0.0983859	-0.0422924388	0.0763392369	-0.0133170596	-0.0369754388	-0.016231306	-0.1288151663	-0.0304940954	-0.0015241763	-0.0332107104	0.0010369469	-0.0402928699	0.0340334344	-0.097633039	-0.0290372639	-0.1267921502	0.1164858196	-0.1610626127	0.0095688863	0.0049267635	0.0788541177	0.0037122945	-0.0958591149	-0.0438222475	-0.1393131923	-0.0982932061	-0.0512783721	0.0329474694	0.0231707933	0.054660123	-0.0133030474	0.0918522425	-0.1101219058	-0.0241498982	0.1351014724	-0.0788927303	0.100133455	0.1409571291	-0.030120754	-0.0565939984	0.1691677821	-0.0223787543	-0.1671348577	-0.0344041512	0.0080772337	0.0271918501	-0.027067247	0.0604572991	-0.11053044	0.0488588535	0.0481863051	0.1096105242	-0.1724492435	0.030361047	-0.0014125619	-0.0067010397	0.1585971064	-0.0651001474	0.0489679446	0.0068033988	0.0549716527	0.1180517633	-0.0339441371	-0.0185174307	0.041334825	0.0632543443	-0.0483705018	0.0484532986	0.181630582	0.0236494073	0.1540322474	-0.035817065	-0.0233301372	0.2055786892	-0.1093726628	0.1289999139	0.1287014744	0.1282045865	0.1275100165	0.0491996	0.0052143	0.00242060064016	2.718892449000005e-05	0.0119085	-0.0270967999999999	0.0007342365702399	0.00014181237225	-0.0367761	0.0628822	0.00395417107684	0.00135248153121	-0.00490344	-0.00113248	1.2825109504000008e-06	2.40437238336e-05	0.000519835	7.456099999999995e-05	5.559342720999993e-09	2.70228427225e-07	0.000756667	-3.930699999989997e-05	5.725449488890001e-07	1.5450402489921356e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.277097606	-0.4238694527	1.723904384	0.6877014566	-1.123152609	-0.3709172924	-1.260065018	1.776450545	-0.4202773065	1.094276932	-1.423583462	-0.1723369822	0.2532659203	-0.1184410184
7080.389871357385	-24.732620135591787	50131920.730420254	611.7024987714804	8874.658922287312	-93.49845159514734	78759570.98693378	8741.96045069011	6090.036496227149	-16.493363579713332	37088544.52537864	272.0310421726141	6138.901365207612	7020.974878004188	1.014123	34.253902	0.1428174	0.0829077	-0.03017851	-0.0755882046	-0.0798230874	0.0342186912	0.0094081085	0.1412648065	0.0840944262	0.1423974182	-0.0502434776	0.1195755765	0.0440899979	0.0459844012	-0.068519975	0.0281934684	-0.0124210339	0.1694615286	-0.119093606	-0.0045164653	-0.0432524251	0.1394087132	0.0006834213	-0.1533668551	0.0272161022	0.0642180104	0.0897409198	0.0266933817	0.0860224143	-0.1319435754	0.0874727978	-0.0077233114	0.0675394942	-0.1351185757	0.0545012722	0.0602559717	-0.0504699907	-0.0533036882	-0.0396039426	-0.0109231994	-0.1243159112	0.0675309542	0.1094666871	0.0639112079	-0.0555829283	0.0872104959	-0.0925947279	-0.0424167567	0.0768874718	0.0045795569	0.0386771582	-0.028740597	0.1229360178	-0.1484034195	0.0941308603	-0.0930985773	0.0384755593	0.1246926486	-0.0438079383	-0.0755477717	0.084623568	-0.0549904933	-0.0437122529	0.1531013958	-0.1175398231	0.108453243	-0.0432609056	0.0371695698	0.0667126404	0.1473625171	-0.0159291852	-0.0033715109	0.0281793717	0.0289128314	-0.0812589352	-0.0208386478	0.1288230331	0.1279949812	0.1266188352	0.124700488	0.050413	0.0012133999999999	0.002541470569	1.4723395599999911e-06	0.03525	0.0233414999999999	0.0005448256222499	0.0012425624999999	-0.0901951	-0.053419	0.002853589561	0.00813515606401	-0.0039869	0.00091654	8.400455716000008e-07	1.5895371609999997e-05	0.00072632	0.000206485	4.2636055225000035e-08	5.275407424e-07	0.000582822	-0.000173845	3.39681483684e-07	3.0222084025000017e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9498974641	-0.9426578393	0.9238841503	-1.29643731	-0.04898184893	0.703579816	0.1298093866	1.016748409	-0.1416843126	-0.7276087935	-2.503682078	-0.04907898359	-1.730665564	-1.976958191
7042.156743345474	-38.233128011911504	49591971.59784613	1461.772077575212	8896.7380724518	22.079150164488965	79151948.32981338	487.4888719860531	6092.35115382694	2.3146575997916443	37116742.58153645	5.357639804273216	6139.046254349288	6847.218069039359	1.440607	48.659184	0.4398461	0.305212	-0.0453555155	-0.1781177085	-0.0834210988	0.228894223	-0.1099815508	-0.1548314267	0.1109259276	0.017450619	-0.0717519942	0.1363850038	0.2900828078	0.1380610205	-0.1132713039	0.0084850473	-0.1322255166	-0.1039997811	0.0266241777	0.1773320466	0.1287746286	0.1582919712	0.2377858581	-0.214151332	0.0911999402	-0.0757793007	0.074561128	0.092330138	0.0476499243	0.1687792092	-0.3382931898	0.1837410587	0.0542664782	-0.0460795312	-0.0627409352	0.0412391035	-0.0068270369	0.00152991	0.0007464964	-0.0303964071	0.0874870319	-0.1419157472	0.0450032328	-0.1119657965	-0.0501939334	-0.0324227643	-0.317873877	-0.1495703229	0.0909448832	-0.1265458917	0.0343954891	0.0441027634	-0.1682024166	-0.0456456944	-0.1301974401	-0.0739849201	0.0913668463	0.2552056324	-0.2505649431	0.1012668612	0.158225626	-0.1373220398	-0.1114176254	-0.2440046108	0.1572969631	-0.1410283595	0.0483677847	0.0832067825	-0.1435473808	0.0817394762	-0.0824261081	-0.1221517143	0.0222141439	-0.1119073656	0.1104370069	0.0915723747	0.1285578634	0.1269376627	0.1242524367	0.1205247148	0.0545426	0.0041295999999999	0.0029748952147599	1.7053596159999978e-05	0.0662071	0.0309571	0.00095834204041	0.00438338009041	-0.187767	-0.0975718999999999	0.0095202756696099	0.0352564462889999	0.00116561	0.00515251	2.65483593001e-05	1.3586466721000002e-06	0.000250558	-0.000475762	2.2634948064400005e-07	6.277931136400002e-08	0.0010983	0.000515478	1.2062628899999998e-06	2.65717568484e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3013512953	-0.7621610474	1.386850475	-4.306501251	-1.717133454	0.5865892999	-0.683494828	1.128129381	-2.081114575	-3.315425865	-1.149014964	0.1973506108	1.843788677	0.9888979706
7094.608782553577	52.45203920810309	50333473.77748635	2751.2164170883834	8931.44165236153	34.70357990972843	79770649.98953845	1204.3384585509068	6103.589433794431	11.238279967490598	37253803.976327024	126.29893662770048	6151.381032098379	6809.655657932403	1.951723	65.923058	0.2475309	0.137962	-0.069594377	0.1386677581	-0.0623705505	-0.1765403061	0.0410011154	0.0485571586	-0.112120447	0.1650845816	-0.0458485956	0.0190249399	-0.0920174966	0.0402561886	-0.0368748935	-0.0871876101	0.0021110425	0.0618038437	-0.1273221049	0.0683266194	-0.0504367689	0.0408345124	-0.0369076539	0.0073885649	-0.0165254458	0.0488876436	0.0663634893	-0.0771628656	0.0483090354	-0.2563201036	-0.0012817085	-0.0231003483	0.0113493131	-0.0274755523	0.1870190963	0.0003774174	0.0520237112	-0.0579603299	-0.1187985826	0.061910746	0.0580964249	0.0807276604	-0.0219383672	0.1768344368	-0.0614398342	0.0594971753	0.0843724267	-0.0398209098	0.0395718441	-0.0646028772	-0.0880478308	0.0435348109	0.051587153	-0.1311749148	0.0771445451	-0.014973117	0.1001475018	0.0231213573	0.0629599174	-0.05132607	-0.0753629605	0.0755304431	-0.0710082773	0.2256430359	-0.0383000134	0.1294015941	-0.1270362528	0.1340166853	-0.0216679074	-0.0139646481	-0.108873341	-0.109443491	0.0366772134	-0.0511986286	-0.1157729534	0.0856493655	0.1282045865	0.1255324169	0.1211199807	0.1150284477	0.0100124	-0.0445302	0.0001002481537599	0.00198293871204	0.0606742	-0.0055329	3.061298241000008e-05	0.00368135854564	-0.0750216999999999	0.1127453	0.01271150267209	0.0056282554708899	0.0006741	-0.00049151	2.415820801000001e-07	4.544108099999999e-07	0.000903884	0.000653326	4.2683486227600005e-07	8.17006285456e-07	0.000548686	-0.0005496139999999	3.0105632659600005e-07	3.020755489959999e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.141668207	-0.8349944286	2.235431272	1.035615066	-1.313519576	-1.886046074	-1.983290034	0.9490329067	-0.1087847437	0.2822127989	-1.041780546	0.9472893583	-0.9220142637	-1.796400175
7024.265615831569	-70.34316672200748	49340307.441753656	4948.161104480141	8950.95145246864	19.509800107111005	80119531.90445046	380.6323002194286	6081.777004084704	-21.81242970972744	36988011.52741351	475.78208984180026	6132.1739862007225	6656.640194097213	1.129684	38.157169	0.456236836	0.288137	-0.1020180913	-0.0279257737	-0.1230447123	0.0342839321	-0.0139033945	-0.0592707744	-0.0325695489	-0.0570331384	-0.1203779188	0.028661515	0.0264839528	0.0393614104	0.0529727591	0.0344536684	0.0303195812	-0.0622993273	0.0373604213	-0.0386310929	-0.0171163897	-0.226351338	0.0479472012	-0.0062038767	-0.0768649534	-0.0531643064	-0.1068427377	0.0239619363	-0.0700563352	-0.0163541922	-0.0831034966	0.1503793948	0.0081578254	0.0184207301	0.1080297616	-0.0446227034	0.0476974876	0.0899186206	0.1074679623	0.0026283593	-0.0317303715	0.0053607336	-0.0526838536	-0.069169079	-0.1202467632	0.0034120987	-0.03322229	-0.0308889778	-0.0383835392	0.0421004137	-0.0028940911	-0.0124563808	-0.0354172462	0.0854900285	0.0267104139	0.226046243	0.0481498646	-0.0533899905	0.0870419056	0.068489369	0.0706468912	0.0239814673	0.04746777	0.0312734916	0.1122145846	-0.0530440891	0.0572299446	0.1152471334	-0.1505544418	-0.0413527433	-0.0602595543	0.0140256959	-0.0470848159	-0.075087682	-0.1040036195	0.0030180997	0.1277634447	0.1237830955	0.1172407796	0.1082719048	0.000395264	-0.009617136	1.5623362969599998e-07	9.2489304842496e-05	-0.010628	-0.0713022	0.00508400372484	0.000112954384	0.168021	0.2430426999999999	0.0590697540232899	0.028231056441	-0.0011332	-0.0018073	3.26633329e-06	1.28414224e-06	0.000490791	-0.000413093	1.7064582664900001e-07	2.40875805681e-07	0.000123583	-0.000425103	1.5272757889e-08	1.8071256060900002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9295248908	-1.014186445	0.9922020505	-0.6085651448	-1.250794113	0.2370876431	-0.7794949565	1.281238354	-0.9903265979	-0.9981684581	-1.397976433	-0.214764947	-1.907993353	-1.949309391
7088.301633834046	64.03601800247634	50244020.05221441	4100.611601613474	8876.005040334898	-74.94641213374234	78783465.47605051	5616.964691720761	6091.495837744951	9.718833660247585	37106321.54126407	94.45572771556142	6136.321399784563	6790.0057762771485	0.942719	31.842083	0.151967503	0.0997912	-0.0770803974	0.050987358	-0.0533037028	-0.0395161266	0.1053866553	0.0507117707	0.0808386611	0.0208175219	-0.0848419385	-0.0086866747	-0.0571496369	0.0101471312	-0.0432324872	-0.0571238065	0.0535901165	0.1292983324	-0.1543004802	-0.1580143094	0.0404582481	-0.1286997682	-0.089152436	-0.1193793423	0.1639219002	0.1534236482	0.032920046	-0.0468515754	-0.1211819472	0.0686961492	0.0706882132	-0.1246093775	-0.1444521594	-0.0400098981	-0.0101707419	-0.042899488	0.0332463855	-0.0166436198	0.0134813256	0.0434646782	-0.0005730351	0.0291967731	-0.0291798102	0.1100209502	-0.0863306849	0.0086747055	0.0524970077	0.0009872124	0.0282581439	0.0012998114	-0.0267026653	0.006569237	0.2396832582	-0.0190435651	-0.0207891738	0.1564776037	0.0283313019	-0.030397076	0.0535507452	-0.277005103	0.0673972892	0.0463808162	-0.0642622004	-0.0569461613	-0.0912592364	-0.1019429549	-0.1191678842	-0.0789666578	0.0124638942	-0.0302053625	0.0661718511	-0.0070190501	-0.0622278407	0.0133846247	-0.0465688993	0.0464363661	0.1272347401	0.1216944932	0.1126387502	0.1003291122	-0.000767739	-0.001163003	5.89423172121e-07	1.3525759780090002e-06	0.0220781	0.0327061	0.00106968897721	0.00048744249961	0.0743906	-0.0936304	0.00876665180416	0.00553396136836	-0.00125563	-0.0001224299999999	1.4989104899999995e-08	1.5766066969e-06	0.000857721	0.00036693	1.346376249e-07	7.356853138409999e-07	0.000123583	0.0	1.5272757889e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.77791187	-0.2588975851	2.094812709	0.5151483227	-0.3936560615	-0.5118769614	-0.5626882807	1.301010239	0.4803979556	0.8592738375	-1.872132388	0.3501438127	-0.6888309375	-1.030188147
7074.148747605439	-14.152886228606803	50043580.5032476	200.3041885998881	9003.647987270882	127.64294693598458	81065677.07868701	16292.721902502575	6097.952740165382	6.456902420431106	37185027.62129049	41.69158886696908	6145.840317715029	6839.2895636940575	0.8134099999999999	27.474447	0.107132409	0.0555319	-0.0728986824	-0.0396230082	-0.0629819677	0.0135232396	0.0592661417	-0.0566024272	-0.0226493107	0.0834194232	-0.0554010911	-0.031012176	0.0297009276	0.0277676979	0.0479098994	0.1002243954	-0.0006063894	-0.0831148243	0.1056945791	-0.1394706868	0.0483421985	-0.1319358122	-0.0483608453	0.0359363131	-0.0661818993	0.0027929013	-0.1128761867	-0.1287673409	-0.0376132504	-0.0557231847	-0.044369584	0.0097512535	-0.0740672546	0.0547906876	0.1275536204	0.0580613643	0.0772300715	-0.068727949	-0.00332963	0.0994673921	0.0712196053	-0.045696454	-0.039617553	0.0034544123	-0.0581726431	-0.0368503158	-0.0105906759	-0.0314964346	-0.0394583261	0.0545038223	0.077507558	-0.0292227751	-0.0084628049	0.1824568363	-0.0465275515	0.1388993359	0.0460994409	-0.0265924317	0.1065437648	-0.0094787345	-0.0701864865	0.1167606078	0.0555932153	0.1142316706	0.0670465751	-0.0534023221	0.0044155729	0.0463585813	-0.0919632837	-0.0287011636	-0.1178104405	0.0185193937	0.0049310186	-0.0349734329	-0.1047229911	0.007435112	0.1266188352	0.1192723348	0.1073422654	0.0912870929	0.0134821	0.014249839	0.00018176702041	0.0002030579115259	-0.00950482	-0.03158292	0.0009974808357264	9.03416032324e-05	0.097544	0.0231534	0.00053607993156	0.009514831936	-0.00185163	-0.000596	3.55216e-07	3.4285336569e-06	0.0007447419999999	-0.0001129790000001	1.2764254441022594e-08	5.54640646563851e-07	0.000177529	5.3946e-05	3.1516545841e-08	2.9101709160000003e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.130062063	-0.2966263785	1.591300071	-0.2316587041	-0.7435796624	0.7062860957	-0.2446542075	1.607969328	-0.6104915997	0.2736429945	-1.182826121	0.08773706093	-0.9273952403	-1.488571736
7110.503998835844	36.355251230404974	50559267.11746053	1321.7042920258623	9044.300752307994	40.65276503711175	81799376.09819895	1652.647305162615	6102.923156969553	4.970416804170782	37245671.05987521	24.705043207183287	6147.649572869945	6922.620004061456	0.8919369999999999	30.126825	0.02881368	0.0154546	-0.0462167692	0.097618114	0.0245289161	-0.0534676647	0.0259257686	-0.0906683194	0.0390068056	0.0070458713	-0.0525204089	-0.0708445122	-0.0620962976	0.0345093206	-0.0604535236	-0.074097266	0.006903477	0.0619965184	-0.073315256	-0.140863034	0.0797862309	-0.0664351082	-0.0350256807	-0.0748427922	0.0396769848	0.0710995287	-0.0987918596	-0.0966464969	-0.0931737939	0.0831119883	0.1254371162	0.0178255715	-0.0092786972	-0.0217493596	-0.0829256129	-0.0182612625	0.0958338783	0.017970099	-0.0930555814	-0.0458619484	0.051115978	0.0044071761	-0.0711219189	0.0384990232	-0.0528267792	-0.0355335837	0.0885817399	-0.0139736873	0.0460613866	-0.0306223706	-0.03360966	0.0153358834	0.1917771401	0.0328070123	-0.0392338681	0.1356711797	0.0649817733	0.0439965695	0.0333264128	-0.1472959749	-0.0579847418	0.032874774	0.0609251524	-0.0696167989	-0.0096500388	-0.0202330701	0.0924938883	-0.1483250245	-0.037721014	0.0172782515	0.0499172406	-0.0081669679	0.0381109757	0.1142299332	0.0617492398	-0.0714489267	0.1259161521	0.1165232592	0.1013839798	0.0812449131	0.0134828	6.999999999993123e-07	0.0001817858958399	4.899999999990372e-13	-0.00616779	0.00333703	1.1135769220900002e-05	3.8041633484100006e-05	0.0927637	-0.0047803	2.285126809000001e-05	0.00860510403769	-0.00213352	-0.0002818899999999	7.946197209999996e-08	4.5519075904e-06	0.000822819	7.807700000010004e-05	6.096017929015621e-09	6.77031106761e-07	0.000123583	-5.3946e-05	1.5272757889e-08	2.9101709160000003e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.145960897	0.1478101201	2.34348604	0.4755342441	-0.6474838865	-1.001301216	-0.5715054157	1.635222421	0.4074426077	0.8155949161	-1.195240265	0.2974810585	-0.4824709061	-0.8159017229
7117.745867143729	7.241868307884943	50662306.22924163	52.44465658874832	8947.632591386855	-96.66816092113912	80060128.99044825	9344.733335875251	6114.201322142941	11.278165173387606	37383457.80769448	127.19700967821308	6158.662793412187	7074.816693335041	0.898934	30.363173	0.150051511	0.0804455	-0.0264537676	-0.0432612275	-0.0153779928	-0.0671995601	0.0513098363	0.0769036584	0.0449858345	0.1347077093	-0.0105871515	-0.0383796148	-0.0500115242	-0.0023098371	0.0914106704	0.0577416381	-0.0070730841	-0.015926956	0.0631557401	-0.0934356501	0.0262606924	-0.0058655336	-0.1030441701	0.0030491356	0.0716695937	0.0240419955	-0.0821267573	0.0843779666	-0.0177998517	-0.0128412531	0.0848869702	0.0351167179	-0.0431199027	0.2088421532	-0.0432347084	-0.0872640118	-0.0145733767	0.0502138153	-0.2362915677	-0.0693216011	0.0898210041	-0.0578430016	0.0165340675	0.0339865449	-0.0193029549	-0.004354387	0.059655846	-0.0032747059	-0.0806907686	0.0596110675	0.0678826135	-0.0288221731	0.0326653392	0.1073557818	-0.0145097306	0.0223028018	-0.0381434901	0.0010463034	0.0383996294	-0.1218261731	-0.0399246733	-0.0469557958	0.1421287224	0.0247240014	0.0183549868	0.069652446	0.0628567403	-0.038532472	0.0638835	-0.1660858744	3.90879e-05	-0.0977929189	0.202564094	0.0795345426	0.0456626626	0.1088520995	0.1251271724	0.1134548014	0.0948006283	0.0703125971	0.021018	0.0075351999999999	0.0004417563239999	5.677923903999999e-05	0.000148171	0.006315961	3.9891363353521e-05	2.1954645241e-08	0.0568933	-0.0358704	0.00128668559616	0.00323684758489	-0.00104627	0.00108725	1.1821125625e-06	1.0946809129e-06	0.00134963	0.000526811	2.775298297210001e-07	1.8215011369e-06	0.000516121	0.000392538	2.6638088664100004e-07	1.54086081444e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.164339379	0.02849159227	2.07534743	-0.2214138244	-0.2619650615	1.148325628	0.267941134	1.685564718	0.06297003774	0.1559786231	-1.358583377	0.5685413928	-0.8881557008	-2.329408848
