global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	aroma_motion_08	aroma_motion_11	aroma_motion_12	aroma_motion_13	aroma_motion_15	aroma_motion_16	aroma_motion_17
6265.011258772448	n/a	39250366.072545536	n/a	10062.66187971347	n/a	101257164.10543863	n/a	5366.404191168059	n/a	28798293.94298611	n/a	6007.0814267234	4731.162411836379	n/a	n/a	n/a	n/a	-0.1144992357	-0.1097605937	0.0645428312	-0.0157629334	0.134959368	0.0237501863	-0.1129277812	0.0816506748	-0.0877558706	0.0583956727	-0.0084874941	-0.0995229111	0.0687452749	-0.0784559603	0.0035508933	-0.0422541303	0.0070080461	-0.130903559	0.0137470123	-0.033927179	0.0800490616	-0.087129477	0.0302709648	-0.0512599268	0.0874257663	-0.0014526424	0.0191735218	-0.0186532131	0.1279166909	-0.1204048683	0.0322009273	-0.0816464966	0.023534439	-0.0309035887	-0.0867816737	0.1266968792	-0.0434226847	0.0385603003	0.0381215562	0.0620606589	-0.0281497683	-0.0461727913	0.0252976611	0.1655769466	-0.2047313164	-0.0518019497	-0.1047144417	-0.0816130796	0.0573561679	-0.0002211638	-0.0494338198	0.0187717539	-0.0786538213	0.1042774673	-0.0560645114	0.1234824549	-0.0070417936	-0.0130879743	0.0459237012	0.0322095015	-0.034713372	0.08991302	-0.0314503091	0.0652061408	-0.0790373233	0.1543143895	-0.0527979476	0.0558398016	-0.0347707835	0.0037655931	-0.0622092595	-0.0343412515	0.0198728718	0.0384476376	-0.0619277901	0.0014561627	0.1290883846	0.1290552057	0.1289999139	0.1289225186	0.0481867	n/a	n/a	0.00232195805689	-0.0858711	n/a	n/a	0.00737384581521	0.182465	n/a	0.0332934762249999	n/a	-0.00217769	n/a	n/a	4.7423337361e-06	-0.00163915	n/a	2.6868127225e-06	n/a	-4.23516e-22	n/a	n/a	1.7936580225599999e-43	0.0	1.519059268	-1.24982825	-1.879130646	-1.407096903	-0.1403533337	-0.5325042563	0.3982198535
6268.642894442905	3.631635670457399	39295883.73804953	13.188777642938565	10029.492725494743	-33.16915421872727	100590724.33075196	1100.1927915857132	5359.481307707998	-6.9228834600608025	28724039.887671437	47.92631540158343	6002.730344753073	4839.564191998407	0.8459769999999999	23.88979	0.26684422	0.156099	-0.1024667111	-0.1057987361	-0.0239832856	-0.0046632783	-0.0284981077	0.0312894865	-0.0052130345	0.0711056995	-0.0471892744	-0.0848572771	-0.0811485797	-0.1052037706	-0.0551332739	-0.0307272515	-0.0043554498	0.0569493762	0.0209632177	-0.0149389984	-0.1133778994	0.0022745497	0.1448755602	-0.0118165478	-0.1688020544	-0.1296520721	-0.0628653115	0.0358643442	0.0703349179	0.0139431571	-0.1183972442	-0.0174482262	-0.1052285587	-0.0255546139	0.0095062855	0.0284807724	0.0307690297	-0.0775306798	0.0046771193	0.0187396854	0.0690801579	0.0834719459	-0.0831307558	0.0643590718	-0.0450982922	0.1159898384	-0.1498227679	0.0215947186	-0.1083277931	0.0336810158	-0.0031878544	-0.0483112155	0.0354744359	-0.0423593321	-0.0045826226	-0.0447169236	-0.1693817795	0.0523000341	0.0605423576	0.0025490608	0.0325447083	-0.1569517486	-0.0514976982	0.0036989648	0.0767143661	-0.1479996491	0.0416403647	-0.0722450322	0.0285933775	-0.0146622678	-0.1391441296	-0.0527697486	-0.0155794272	-0.0498744085	0.108517213	0.0144470955	0.0597556827	-0.0116035042	0.1289999139	0.1287014744	0.1282045865	0.1275100165	0.0480931	-9.359999999999924e-05	8.760959999999858e-09	0.00231294626761	-0.00310938	0.08276172	0.0068495022973584	9.6682439844e-06	0.0659274	-0.1165375999999999	0.0043464220707599	0.0135810122137599	-0.00149693	0.0006807599999999	4.634341775999999e-07	2.2407994249000003e-06	-0.00196105	-0.0003219	3.845717102500001e-06	1.0361961000000013e-07	0.000346366	0.000346366	1.1996940595600002e-07	1.1996940595600002e-07	0.0	1.965814245	-0.817723829	-1.230476028	-0.9622162802	-0.9914502712	-1.197077297	0.1731248896
6247.18612726476	-21.456767178145128	39027334.50868927	460.39285773712606	10026.566059009449	-2.926666485294845	100532026.93568029	8.565376716148082	5370.748677881333	11.267370173334712	28844941.36096408	126.95363062295267	6014.643840795988	4680.185016374103	0.808745	22.838373	0.18068387	0.108998	-0.1211765287	-0.1278492683	0.0012992571	-0.0546709972	0.0030826996	-0.0813751821	0.0443093636	0.0864975821	0.0723783761	-0.0136042371	-0.0811540057	-0.1126976551	0.0787260762	0.0493143345	0.0103946154	-0.0315703251	0.0473608994	-0.1767381274	-0.0256503175	0.0804340995	0.0668149254	0.0623367397	0.1044994978	-0.1177775616	0.1113210864	0.0345185886	0.0231449855	-0.0160833339	0.0120048845	0.0349575758	0.0050711356	0.0854347978	0.0860003456	0.178030702	0.0089968358	0.0877372885	-0.0567000809	0.0660137016	-0.1240316138	0.0492932226	-0.0002452529	-0.0132715001	0.0176720085	-0.0858332462	-0.0392673666	0.1033957758	-0.1166625364	-0.0418640044	0.0435882539	0.085247442	0.0065664285	-0.019374952	-0.0230316247	0.1296594882	-0.0917086004	0.0133307226	0.0070551456	-0.1288992992	-0.0232145557	-0.0592465339	0.1974105643	0.0562779622	0.0071703027	-0.0049920701	-0.0084301424	0.0561425587	0.0150590727	0.0709380607	0.1108516546	-0.1188892592	-0.0635720123	0.0958902904	0.0528515533	0.0231693028	-0.1756501654	-0.0012095952	0.1288230331	0.1279949812	0.1266188352	0.124700488	0.0481023	9.200000000000874e-06	8.464000000001607e-11	0.00231383126529	-0.0822838	-0.07917442	0.0062685887823364	0.00677062374244	0.128183	0.0622555999999999	0.0164308814889999	0.0038757597313599	-0.00202567	-0.0005287399999999	2.7956598759999977e-07	4.103338948899999e-06	-0.00185295	0.0001081	3.4334237025e-06	1.1685610000000064e-08	0.000198313	-0.000148053	2.1919690809000004e-08	3.932804596900001e-08	0.0	1.605069576	-1.22723147	-1.827677374	-1.337446526	-0.1703138844	-1.900319273	-0.5367219118
6263.484777951964	16.298650687203917	39231241.56363597	265.6460142234927	10027.624503966925	1.0584449574762402	100553253.19255792	1.12030572800688	5373.554984947633	2.806307066300178	28875093.176255558	7.875359350366312	6014.819306941948	4698.780479672283	0.8025529999999998	22.663525	0.1036236999999999	0.0618495	-0.1169156019	-0.1125295575	-0.0138824093	0.0149315439	-0.1128104168	0.0069197268	-0.0126090034	0.0871926906	-0.0764632098	-0.1282925337	0.0148627439	-0.0856218496	0.0402289639	0.0075012873	0.0233363355	0.0362514029	0.0234910943	-0.0129290045	-0.0374009819	0.0212832941	0.1409997772	-0.0767841711	0.1059989566	-0.179447622	0.0731412454	0.0663542632	0.0951437622	0.1294320207	0.0207117968	-0.0161021009	0.0535908218	-0.0138524506	0.0296912168	0.1201691827	0.0022235019	-0.0636426783	-0.158422214	-0.0121779977	0.1348892213	-0.0488561642	0.0698554703	-0.0795267926	-0.0315485759	-0.0523929381	0.069098352	-0.0190130824	-0.1047735181	-0.0404846919	-0.0112971109	0.0206069014	0.0349867723	-0.0485714514	-0.007890536	0.0189981476	-0.0938172066	0.1139512531	0.1507490202	-0.1466830163	-0.0979430774	-0.0201712897	0.0282510096	0.1076343368	0.1241995973	-0.0281979794	-0.0470819463	0.1116865326	0.0354103005	0.053087734	-0.005519196	0.040738402	-0.0709467083	0.1810489498	0.0749460833	-0.0780533129	0.0928855758	-0.0724118909	0.1285578634	0.1269376627	0.1242524367	0.1205247148	0.0438148	-0.0042875	1.838265625e-05	0.00191973669904	-0.034367	0.0479168	0.00229601972224	0.001181090689	0.105942	-0.0222409999999999	0.0112237073639999	0.0004946620809999	-0.00152	0.0005056699999999	2.557021488999997e-07	2.3104000000000004e-06	-0.00185295	0.0	3.4334237025e-06	0.0	0.000120415	-7.7898e-05	6.0680984040000015e-09	1.4499772225e-08	0.0	1.489999238	-1.160806138	-1.536213546	-0.800538325	-0.1196154765	-1.825515807	-0.6222747903
6264.60180055782	1.1170226058557091	39245235.71955228	1.247739501992679	10045.963396439682	18.338892472756925	100921380.5626059	336.31497712734057	5368.207621158592	-5.347363789041083	28817653.06386519	28.594299492347805	6007.711627896116	4767.421722278195	0.795537	22.465382	0.1260512	0.0692175	-0.1080792084	-0.1086985607	-0.0703889488	-0.1444886233	-0.0891996639	-0.0857010047	0.0482831047	0.1625402881	-0.0285091597	-0.0849094922	0.0082920524	-0.0912233935	0.0694351682	-0.0797181674	-0.0474851582	0.0037874821	0.0001875951	0.0246074063	-0.0556320842	0.0351226409	0.0696972999	-0.0488331028	0.0786294396	-0.2944195334	0.0490140244	0.086317916	0.013622131	0.0290871636	-0.0330864341	-0.0831859811	0.1201493348	-0.0754691829	-0.174041088	-0.0337413779	0.1333956036	-0.0519216056	0.1785397592	0.0818325536	0.1040927542	0.0511891735	0.019861482	0.0860068146	-0.0264941196	-0.2035097899	0.1604407119	0.0572565842	-0.0949686867	-0.0235229826	0.1224848361	-0.006997774	0.0160051101	-0.0169765278	0.0092318247	0.0210591743	-0.0836585954	0.0098534838	0.2053443718	-0.129048386	-0.0999381954	-0.0445414116	0.0423274334	0.1064585427	-0.0212852302	-0.1290729341	0.0434238893	0.2330093496	-0.1549591913	-0.0373696053	-0.0934798343	-0.0245073154	0.1539265639	-0.058666733	-0.0728416084	-0.0958873533	0.1080483482	0.0355980774	0.1282045865	0.1255324169	0.1211199807	0.1150284477	0.036309	-0.0075058	5.633703364e-05	0.001318343481	-0.0323931	0.0019739	3.896281210000002e-06	0.00104931292761	0.16896	0.063018	0.0285474816	0.003971268324	-0.00113582	0.00038418	1.4759427240000006e-07	1.2900870724e-06	-0.00199077	-0.00013782	3.963165192900001e-06	1.8994352400000084e-08	-0.000428655	-0.00054907	3.0147786490000004e-07	1.83745109025e-07	0.0	1.768093852	-1.229519887	-1.907875669	-1.139722833	-0.1903535116	-1.710035625	-0.6135239433
6316.375095325632	51.77329476781233	39896594.34484989	2680.474051114784	10099.716678020117	53.753281580435214	102004276.97627772	2889.415280665556	5382.680284797197	14.4726636386049	28973247.04834443	209.4579927961964	6021.832440210259	5029.909672255716	0.934962	26.402655	0.16164176	0.0709015	-0.0762876791	-0.0447067827	-0.0500624068	-0.1310196407	0.0239944186	-0.004183969	-0.0751011834	-0.0038021747	0.1015261885	-0.1654317491	0.1713196309	-0.0599691581	0.0846952323	-0.0728061008	0.0591118661	0.0106432512	0.1115014755	0.1478953647	0.1379734575	-0.0505965716	0.058739925	0.0449885765	0.038840788	-0.0943152473	0.0438029823	-0.0556159211	0.0206839572	-0.0308987808	-0.1281099132	0.1497237309	0.0245264765	0.1343019339	0.137285971	0.05120794	-0.0894039968	-0.024347329	0.1731069116	-0.1067659745	-0.0509809266	0.0085145493	0.1409631933	-0.0218958527	0.1843237539	0.0399394963	0.2322854445	0.155698938	-0.0592511728	-0.0434790788	0.0743521631	-0.022151952	-0.0454740759	-0.115160019	0.0209701954	-0.109179178	0.1074578672	0.1386728511	0.1444390297	-0.1150920891	-0.0500096244	-0.0570664983	0.1231140759	-0.1008041057	0.0553381612	-0.0773961109	0.0912328982	-0.0798234987	-0.0141725454	0.0585469117	0.0392207324	0.1175489785	-0.1571343588	-0.1106215725	-0.0732151964	0.1377005789	-0.0221645502	0.0887561048	0.1277634447	0.1237830955	0.1172407796	0.1082719048	0.0299931	-0.0063158999999999	3.989059280999999e-05	0.00089958604761	-0.0569291	-0.024536	0.000602015296	0.00324092242681	0.11692	-0.05204	0.0136702863999999	0.0027081616	-0.00203023	-0.00089441	7.999692481e-07	4.1218338529e-06	-0.00183629	0.00015448	3.3719609641e-06	2.3864070400000077e-08	9.74522e-05	0.0005261072	2.7678878589184e-07	9.49693128484e-09	0.0	1.301797947	-0.7145741328	-0.9361374693	-0.8272809332	0.0129256174	-0.7764312351	0.1551998201
6305.827295431122	-10.547799894509808	39763457.87980419	111.25608261462112	10080.497419241312	-19.219258778804942	101616428.21933076	369.37990800667086	5356.485505394909	-26.19477940228808	28691936.96950575	686.1664679345357	6001.931854176585	5142.156653909198	0.960295	27.118042	0.28772231	0.161458	-0.0609599423	-0.0434940824	-0.0289690145	-0.0980675456	-0.0798251609	-0.0408876997	0.0594825855	0.0608543305	-0.0707343544	-0.0453440444	-0.0097545854	-0.111207983	0.0286169682	0.0128119101	-0.2038269086	0.2687298053	-0.0634223017	0.1542305265	-0.1148954999	-0.0465690685	-0.2050068085	-0.0272780892	-0.2339203758	-0.0463265112	-0.1012359614	0.1237043408	-0.0558237839	0.0736364601	-0.0279656265	0.1028811876	0.0007233998	-0.0876642227	0.019774018	0.1095100563	0.0718890055	-0.0230797387	-0.1193645622	0.1124971755	-0.1722376278	0.1282452705	-0.0995180909	0.1016919369	-0.0315040237	-0.0610099023	0.1194376875	-0.1075143724	-0.09847779	0.0559105289	0.0809108752	0.0080027979	0.2758710025	-0.0489504028	0.045882921	-0.1441113456	-0.0265146163	-0.2736555007	0.0284332883	0.1484123209	0.0826915186	-0.0677636709	-0.1043229439	-0.0067922366	0.1055118808	-0.1335810193	0.159328173	-0.0896099887	-0.1140767459	0.0645028	-0.079182775	-0.1050568882	0.0428660078	0.0696610456	0.004162551	-0.1257433567	-0.0857744431	0.169618234	0.1272347401	0.1216944932	0.1126387502	0.1003291122	0.0357233	0.0057301999999999	3.283519203999998e-05	0.00127615416289	0.0459883	0.1029174	0.01059199122276	0.00211492373689	0.0662158	-0.0507041999999999	0.00438453216964	0.0025709158976399	-0.000184297	0.001845933	3.4074686404890003e-06	3.3965384209e-08	-0.00186179	-2.550000000000013e-05	3.4662620041000003e-06	6.502500000000066e-10	-0.000598525	-0.0006959772	4.8438426291984e-07	3.582321756250001e-07	0.0	1.719574538	-0.7409992256	-0.863576769	-1.049671686	-0.6725239521	-1.454312706	0.06925906669
6343.207651832152	37.38035640102953	40236283.314261965	1397.2910446679894	10109.821438254536	29.324019013223733	102208489.513391	859.898091087907	5401.863955078004	45.37844968309582	29180134.18917098	2059.2036956412594	6033.677185143227	5219.914350495082	1.001128	28.271133	0.1726835	0.106659	-0.0496614791	-0.0149491877	0.0489470284	-0.0675537129	0.0339873859	0.0060742351	-0.1054112647	-0.013962984	0.0206231354	-0.0423747918	-0.0116777611	-0.0088993556	0.0287747856	-0.054069254	0.0018123197	-0.0627007822	0.0581792096	-0.1037454902	0.0845370531	-0.0708642629	0.0060813995	0.0359814613	0.2061931511	0.2859473877	-0.1035496069	-0.1964369431	0.1137850742	0.0057649232	0.0341099302	-0.0534999618	0.0295619922	0.22133903	-0.101651754	0.1344280483	-0.0754654678	0.0115606164	0.082589282	-0.1480719722	-0.0866416423	0.0101912273	-0.0853848828	0.0755149825	-0.001779043	0.1097731867	-0.0622854141	-0.1311188776	-0.0131534076	-0.0604400786	0.0043120876	-0.0206470884	-0.0491383306	-0.0084727398	-0.0878663666	0.0972519899	0.0766780433	0.1826276365	-0.0947494651	0.027845278	-0.1054890445	0.0184916766	-0.0242001825	-0.2748812023	-0.014750818	0.1547868485	-0.077765724	-0.0229918291	0.1881808863	0.089082699	0.1574657052	-0.0050797472	0.1853331827	-0.0340508407	0.0467631863	0.0954082051	-0.116928381	0.0947515743	0.1266188352	0.1192723348	0.1073422654	0.0912870929	0.0323963	-0.0033269999999999	1.1068928999999976e-05	0.00104952025369	-0.0531493	-0.0991375999999999	0.00982826373376	0.0028248480904899	0.0588216	-0.0073942	0.00345998062656	5.467419364000005e-05	-0.000847414	-0.000663117	4.3972415568900006e-07	7.18110487396e-07	-0.00209817	-0.0002363799999999	4.4023173489e-06	5.587550439999991e-08	-0.000241528	0.000356997	1.2744685800900005e-07	5.8335774784e-08	0.0	1.454034987	-0.5370806647	-0.8124562491	-0.4318737754	0.2318449662	-0.04295088602	0.1374672267
6377.385070354723	34.177418522571315	40671040.335583314	1168.0959368670008	10092.71104782981	-17.110390424726575	101862816.29498588	292.76546048657485	5378.148381264576	-23.71557381342882	28924480.010898776	562.4284413001907	6008.478759229564	5654.032825234835	1.054077	29.766376	0.29950495	0.149456	0.0057947549	0.0068281004	-0.031823974	0.0419034963	-0.0680729095	-0.0243983055	-0.0986554369	-0.0622225488	-0.1197282728	0.1101228811	-0.024657544	-0.031542928	-0.1402712433	0.0035838249	-0.1341612926	0.0406708127	-0.0074316911	-0.1570115721	-0.1031231456	-0.1515637455	0.1070841766	0.0448206991	-0.0534324975	0.1325503006	-0.1907451297	-0.0006810513	-0.1806573426	0.151239288	-0.0935584055	-0.0358309841	-0.1189181871	0.0624106235	-0.074919232	-0.0188227945	-0.2271342077	0.0985891418	0.0771559016	-0.0520571544	0.1492533811	0.0587725311	0.0817558547	-0.1000649868	-0.008895662	0.0008544669	0.0453865614	0.0400021854	-0.0186515042	0.1263594558	-0.0106185895	-0.0563824847	0.1143485289	0.0372573781	-0.1056483077	0.047907759	-0.0686694027	0.0557061484	-0.1520405079	0.1111692759	-0.0138493959	-0.0452596026	-0.1936762107	0.0093502889	-0.0552282492	-0.100617924	0.1214869245	-0.0566973338	0.3006981182	-0.0913887472	0.0555902056	-0.0602570897	-0.0498612702	-0.0555085954	-0.2058123985	-0.0516894434	-0.0071851671	0.0054234628	0.1259161521	0.1165232592	0.1013839798	0.0812449131	0.0424694	0.0100730999999999	0.0001014673436099	0.0018036499363599	0.0255923	0.0787416	0.0062002395705599	0.00065496581929	-0.0613348	-0.1201564	0.00376195769104	0.01443756046096	-0.0017717	-0.000924286	8.54304609796e-07	3.13892089e-06	-0.00203511	6.305999999999977e-05	4.1416727121000005e-06	3.976563599999971e-09	0.000581803	0.000823331	6.778739355609999e-07	3.38494730809e-07	0.0	2.372325165	-0.218704702	0.3188530289	-0.5624489446	-1.293977034	0.2620212083	-0.08526279173
6371.42961585796	-5.955454496763196	40595115.34983191	35.467438263016966	10095.951758423367	3.2407105935581058	101928241.90841188	10.50220515119973	5400.78582459485	22.63744333027444	29168487.523144677	512.4538405313866	6018.701716444169	5637.875244456851	0.918739	25.944527	0.33280095	0.180372	0.0044128823	0.0084677806	0.1715788275	0.052508676	0.0256080035	-0.0143371586	-0.0468744125	0.0632015486	-0.0516928528	0.157671555	-0.0212741419	0.0072718335	0.0618424064	-0.0496438364	-0.0047520759	-0.0470547054	0.0207109023	-0.2022713183	0.0334322706	-0.0034024611	-0.0581973032	-0.0105060722	0.1671056436	0.0252011169	-0.0311203077	0.089563523	-0.0118584363	0.0601799651	0.0748808819	-0.0037343426	-0.1300837861	-0.0389031909	-0.0274620831	-0.0800877506	0.1661359918	0.1078483129	-0.0677301	0.1788511033	-0.1723145009	-0.0301806272	-0.0226195119	-0.0548162856	-0.0068101607	0.1775909862	0.1227254832	-0.2071592839	0.0249813937	-0.098907728	0.0533611867	-0.0264079052	0.0147000263	0.0599903526	-0.0974579011	0.1626187635	0.051299768	-0.0165843862	-0.1976661152	-0.0199900176	-0.0825689914	0.1393496122	0.0057828052	0.1921646881	0.0896714524	0.1158117267	-0.1206950514	-0.0610173653	0.0402847429	-0.009473655	0.0531231483	-0.198587401	0.1262612828	-0.1399425377	0.0760243609	-0.091657335	0.0355391196	-0.0097721258	0.1251271724	0.1134548014	0.0948006283	0.0703125971	0.0247424	-0.0177269999999999	0.0003142465289999	0.00061218635776	-0.0720771999999999	-0.0976694999999999	0.0095393312302499	0.0051951227598399	0.0743454999999999	0.1356802999999999	0.0055272533702499	0.0184091438080899	-0.00216921	-0.00039751	1.580142001e-07	4.7054720241e-06	-0.00112091	0.0009142	1.2564392280999998e-06	8.357616400000004e-07	0.00025903	-0.000322773	1.04182409529e-07	6.709654089999999e-08	0.0	1.554151486	-0.05558886848	-0.7612956807	-0.5856477134	-0.641713546	0.6392050776	-0.410206114
