global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	aroma_motion_07	aroma_motion_08	aroma_motion_11	aroma_motion_12	aroma_motion_14	aroma_motion_16	aroma_motion_17	aroma_motion_18	aroma_motion_19	aroma_motion_21	aroma_motion_23
7030.516526145292	n/a	49428162.62440207	n/a	8964.85006007119	n/a	n/a	80368536.59955843	6042.14940676579	n/a	36507569.4536802	n/a	6242.0169939184125	5882.601749265993	n/a	n/a	n/a	n/a	-0.0477025458	-0.059480335	0.0251204795	-0.0250222781	0.0384551759	-0.0835541594	-0.151029189	-0.0650707451	0.1073185346	-0.0077255318	0.003240088	-0.0163038798	0.0145445128	-0.0706128187	0.0702314833	-0.0398455597	0.1015054805	-0.0700135246	0.1139954386	-0.0249512032	0.0641431703	-0.0509647544	0.034972318	-0.0391614902	0.0719337936	-0.0838277547	0.0976983502	-0.135195717	0.0551714456	-0.0885903803	0.0697235921	-0.079379547	-0.0489972333	0.0099501795	0.0582215011	-0.0502138734	-0.1830162553	0.0753471411	-0.1215435212	-0.0888783633	-0.0866685192	0.0997551988	0.0998206845	-0.0738856258	-0.0602447529	0.0292431941	-0.0592450305	0.0361310964	-0.0332154726	0.0711459969	-0.122389363	0.0328771771	-0.0149581357	0.0264841974	-0.01210308	0.1146881761	0.0733880534	-0.0714738488	0.089322979	-0.0762620981	0.0181590001	-0.050716251	0.081558914	-0.0837381438	0.1072636383	-0.0036391659	0.0773730528	-0.0314233376	0.0193969032	0.0044629294	-0.0506794851	0.1492585217	-0.0122990312	-0.171670739	0.0924615341	0.0063616475	0.1290883846	0.1290552057	0.1289999139	0.1289225186	-5.23241e-05	n/a	n/a	2.73781144081e-09	-0.0201536	n/a	n/a	0.00040616759296	0.133094	n/a	0.0177140128359999	n/a	-0.00098187	n/a	n/a	9.640686968999998e-07	0.00135805	n/a	n/a	1.8442998025e-06	0.0	n/a	0.0	n/a	0.0	0.0	0.0	-0.1562748773	1.788799541	-1.420266499	1.836283796	0.3724317906	-0.8549752772	-0.6470010558	-0.816772402	0.5922335676	-2.240196956	1.417171991
6992.885576684815	-37.630949460477495	48900448.68860652	1416.0883572970115	8889.490032981857	-75.36002708933302	5679.133682905006	79023033.04648378	6037.836217444614	-4.313189321176651	36455466.18868588	18.6036021203123	6235.049293002871	5607.171373747418	1.036913	30.502005	0.1267087879	0.0655466	-0.0841675919	-0.0794243871	-0.0390246302	0.0445486655	0.1161611512	0.0115156194	0.0838964197	-0.101830805	-0.0052960318	0.0383631143	-0.0724507184	-0.0624085556	0.0492558161	0.0868208726	-0.0146398949	-0.070798733	-0.0508452246	-0.0280056284	0.0511333996	0.0772481192	0.0083996555	-0.0378501291	-0.0186194955	0.0101738262	0.0040186337	0.0500996423	0.0869686786	-0.0715121581	0.0307921324	0.0222540981	0.186567432	0.0422912942	0.0426316688	0.0068129996	0.031799465	0.0614561331	-0.0188069494	-0.0765465806	-0.0739830456	-0.0580202212	-0.0885099318	0.0253251737	-0.0594848191	-0.0825145007	0.031882224	-0.0464314716	0.0959386733	0.0914784525	-0.0063861972	-0.0879003653	0.0177619687	-0.0302113096	-0.0440259694	0.0564975823	-0.0205105665	0.0150202484	-0.1419250255	0.0481589449	0.0680241221	-0.0405706976	0.1610933657	0.0294221041	-0.0698644924	-0.0642660191	0.1196175405	-0.0709359573	0.0836368072	-0.0311365422	-0.0290770716	-0.0368595823	0.0026515244	0.1303605113	0.0723576648	-0.0482292442	-0.0799223981	-0.0906470196	0.1289999139	0.1287014744	0.1282045865	0.1275100165	-3.74862e-05	1.4837900000000002e-05	2.2016327641000008e-10	1.40521519044e-09	-0.0609554	-0.0408018	0.00166478688324	0.00371556078916	0.172776	0.039682	0.029851546176	0.001574661124	-0.000634635	0.0003472349999999	1.2057214522499993e-07	4.027615832250001e-07	0.000781082	-0.000576968	3.32892073024e-07	6.10089090724e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7750109851	1.638178935	-1.618585951	1.306941962	-0.1710707413	-0.8372151884	-1.371632124	0.124571271	-0.1319628611	-1.136358794	-0.5738584007
6981.852029984279	-11.033546700535226	48746257.768595606	121.73915279289176	8878.78233877614	-10.707694205717416	114.65471520315434	78832775.8193631	6030.512131613316	-7.324085831297452	36367076.56953538	53.642233264212095	6232.701813527072	5475.875484567008	0.886162	26.067478	0.1119889158	0.052397	-0.1008205813	-0.0914575406	0.0178655624	0.0535556728	-0.0548255012	-0.0503218925	-0.0460107338	-0.1170010931	0.0525950002	-0.0219468532	0.0176468848	-0.0193891992	-0.0247713408	-0.0750264466	0.08132314	-0.117857552	0.059141189	-0.0886372136	0.0373687518	-0.0900374435	0.0737603504	0.0050804758	-0.0234058436	-0.1260374641	0.1184009068	0.0433094162	0.059651597	0.0747449197	0.033450986	-0.0603289653	0.0863007609	-0.1107406764	0.0938555374	-0.0225434761	-0.0282588065	-0.1516366035	0.033473666	-0.0640469844	0.0289170158	-0.0878608923	-0.0370299655	-0.0056260225	0.0441333829	-0.1245900946	-0.0217096061	0.025861261	-0.0608207991	0.0105467457	0.0325410084	0.0607697376	-0.1094342218	0.0746790901	-0.1068598866	0.0418633645	-0.0041848675	0.0646872894	0.1166396381	-0.0890432697	0.0104734891	-0.0270881738	-0.0794417723	-0.0109294251	-0.0446779232	0.0655637723	0.1725575078	0.0729037615	0.0564130243	0.0048580848	0.0758919991	-0.0762017978	-0.0619534733	0.1344760971	0.0389314814	0.0313203528	0.092590161	-0.061457712	0.1288230331	0.1279949812	0.1266188352	0.124700488	-0.000108352	-7.08658e-05	5.02196160964e-09	1.1740155904e-08	-0.0275177	0.0334377	0.00111807978129	0.0007572238132899	0.158629	-0.014147	0.0251631596409999	0.000200137609	-0.000220192	0.000414443	1.7176300024900005e-07	4.8484516864e-08	0.00121979	0.0004387079999999	1.924647092639999e-07	1.4878876440999997e-06	0.000433516	0.000433516	1.87936122256e-07	1.87936122256e-07	0.0	0.0	0.0	-0.7393724203	1.528423771	-1.580856621	1.480995023	0.4144279561	-1.573841024	-1.000175928	-0.5712733794	0.5473738032	-1.559125244	-0.3833088522
6967.207330616355	-14.64469936792466	48541977.98779427	214.4672195768929	8856.543332631389	-22.23900614475133	494.57339430628735	78438359.8027775	6020.421146843049	-10.090984770266914	36245470.78535498	101.8279736337588	6219.910256429147	5358.302050343636	0.866101	25.477348	0.1892926542	0.108598	-0.1162611828	-0.1158368433	-0.0490534263	0.0769045607	-0.0140948712	0.0112909029	0.0309926622	-0.1339307822	-0.0679109618	-0.0075193576	-0.0923872801	-0.0362777408	0.0279322973	0.1095362734	0.0330279003	0.0315985786	0.0732799176	0.04564963	0.1193359434	0.0846705875	-0.125884519	0.0496393301	-0.0814576083	0.1064266905	-0.0317685886	0.0976531932	-0.1037383476	-0.0668881413	-0.0563263752	0.0989175871	0.0696769452	-0.0317085237	-0.0407165143	0.112583016	-4.73415e-05	0.0532161338	0.0151901914	0.0293118294	-0.1488117309	-0.0785874556	-0.0830494908	0.0841819657	0.0285436548	-0.1158425385	0.0821138405	-0.0269376169	0.0046410777	0.0811134234	0.0539667936	-0.0960442671	-0.0547391763	-0.0655908265	0.0470998626	-0.0179157221	-0.0432303864	0.0306280558	-0.1623188798	0.0596315364	-0.1272576941	-0.0900335045	0.124958	0.0342235533	-0.1443147995	-0.1112517249	-0.0730037729	0.0202525955	-0.0694994667	0.0740692144	0.0248626921	-0.0541863891	0.0680425759	0.0155367406	-0.0834383947	-0.0536152502	0.045825377	0.0448398962	0.1285578634	0.1269376627	0.1242524367	0.1205247148	-7.37978e-05	3.4554199999999995e-05	1.1939927376399995e-09	5.44611528484e-09	-0.0704139	-0.0428962	0.00184008397444	0.00495811731321	0.248005	0.089376	0.061506480025	0.007988069376	-0.000594663	-0.000374471	1.4022852984100002e-07	3.5362408356900005e-07	0.000489072	-0.0007307179999999	5.339487955239998e-07	2.39191421184e-07	0.000468045	3.4528999999999994e-05	2.19066122025e-07	1.1922518409999995e-09	0.0	0.0	0.0	-1.146903405	1.522569187	-1.466827585	1.192480942	-0.1191618085	-0.7859193871	-1.405211862	0.246443439	0.05790845602	-1.279008371	-0.1655209527
6979.206426785108	11.999096168753567	48709322.34767856	143.97830886699654	8849.427434696983	-7.115897934405439	50.63600341287559	78312365.92196763	6024.451544779298	4.030397936248846	36294016.41539367	16.24410752451896	6227.277468002885	5369.147728511683	0.8231819999999999	24.214861	0.1979282578	0.106198	-0.1148841627	-0.114830355	0.0412227922	-0.0098724318	-0.003427839	0.0035982146	-0.0550904698	-0.1202285967	0.0247425605	-0.0566304437	-0.0332606401	-0.0588585303	0.0359482383	0.0093482757	0.0802507976	-0.064160387	0.0359038799	-0.0282544475	-0.0411088678	-0.0702039476	0.0467872175	0.0241612416	-0.0524375747	-0.0837910495	0.1524709708	-0.0110011197	-0.0778853818	0.0113413354	-0.0918029958	-0.020101953	-0.0410816491	-0.0302013755	0.1317931145	-0.0764292989	-0.0368303823	-0.0650525239	-0.0562640274	0.0872487376	0.030331352	0.0642808203	0.1343518712	-0.0836261674	0.0787727679	-0.1236422301	-0.0026491398	0.0602872777	0.0161232823	0.0307918427	0.0238011316	-0.042402525	-0.0721579165	0.0716053866	-0.064727929	-0.0020930399	0.0332548944	0.0048982599	0.0757050512	-0.0691446329	-0.0068931216	-0.018051222	-0.1673431405	0.0024987903	-0.0891729559	-0.0551524815	0.0212539472	0.0612129019	-0.0595004675	-0.0305565273	0.0856273665	-0.0158298253	0.0008209428	0.054787318	0.0741015894	0.0661357651	0.0520512813	0.0338166402	0.1282045865	0.1255324169	0.1211199807	0.1150284477	0.00520191	0.0052757077999999	2.7833092790980834e-05	2.70598676481e-05	-0.0291095	0.0413044	0.00170605345936	0.00084736299025	0.162407	-0.085598	0.026376033649	0.007327017604	-8.228199999999998e-05	0.000512381	2.625342891610001e-07	6.770327523999997e-09	0.00116165	0.000672578	4.5236116608400005e-07	1.3494307225e-06	0.000598089	0.000130044	3.57710451921e-07	1.6911441936e-08	0.0	0.0	0.0	-0.9997545274	1.579285472	-1.685227589	1.153122657	0.2747605854	-1.250046505	-1.077883299	-0.3545543772	0.5901123722	-1.256933197	-0.1649023936
6967.994601694921	-11.21182509018763	48552948.76924956	125.70502185296088	8839.824755419524	-9.602679277459174	92.21144930574384	78142501.70652784	6027.417440465433	2.9658956861349	36329761.00162687	8.796537221033608	6226.205216651773	5305.602144668682	0.807512	23.753908	0.1693900971	0.0860833	-0.1229030262	-0.1170796486	-0.0946975927	0.0384470819	-0.0369337923	-0.0153162111	0.0377229508	-0.1220554268	-0.0465870735	-0.0164797844	-0.1237563624	-0.0254983709	-0.0838142472	0.0617718391	0.0177437759	0.0497627537	0.0356293355	-0.0396618473	0.037417906	0.1488680136	-0.0503803435	0.1407113715	0.0527612028	0.1064654305	0.0351938383	-0.012918262	-0.0636410305	-0.0308975527	0.0189899682	0.1055009519	0.0988559867	0.0089098203	-0.0454473381	-0.0954442158	-0.10276734	-0.0085081699	0.0655257989	-0.0353282934	-0.0435616481	0.1067068115	0.0472923806	-0.0845690337	-0.0886586065	-0.1072986526	0.0784570759	-0.0164654908	-0.044477463	0.0973504007	0.1036980108	-4.28288e-05	0.0316219214	-0.0485443763	0.0509624037	0.0464322696	-0.0156005929	-0.0374213716	-0.2038767486	-0.0474821882	-0.0134538147	-0.0804825014	0.0062319407	-0.0240955137	-0.0438141105	-0.0332302623	-0.0977754912	0.0036204703	0.0884701423	0.1106770005	-0.0562388994	0.0159627252	0.0944578097	0.1115642525	-0.001189501	0.0486033325	0.0346300099	-0.0496736783	0.1277634447	0.1237830955	0.1172407796	0.1082719048	-9.70871e-05	-0.0052989970999999	2.8079370265808404e-05	9.42590498641e-09	-0.0647434	-0.0356339	0.00126977482921	0.00419170784356	0.225142	0.062735	0.050688920164	0.003935680225	-0.000633823	-0.000551541	3.04197474681e-07	4.0173159532900004e-07	0.000506844	-0.000654806	4.2877089763600005e-07	2.56890840336e-07	0.000489992	-0.000108097	2.40092160064e-07	1.1684961409000009e-08	0.0	0.0	0.0	-1.255873538	1.128420327	-1.699230567	1.167839167	-0.1637605761	-1.024628216	-1.398088439	0.09378654775	0.498867262	-1.140600359	-0.220977953
6991.0097235435005	23.01512184857984	48874216.95467977	529.6958337049771	8833.005519150542	-6.819236268982422	46.5019832922053	78021986.50134394	6035.183651633614	7.766211168181144	36423441.70894565	60.31403590878153	6235.044293321043	5428.394563434822	0.85724	25.216719	0.1495645769	0.0896977	-0.1073392345	-0.1094897283	0.027735071	0.0024583486	-0.0643379623	0.1035600374	-0.021358013	-0.0844399197	-0.0054033011	-0.0604189353	0.0125422672	-0.0434508352	0.0384452334	-0.0295776598	0.0852937014	-0.1032479431	0.0280639551	-0.0535817345	-0.0399829928	-0.039819412	0.0493619788	0.1607618042	0.0040450788	-0.1743612816	0.1593843552	-0.0579514826	-0.0980384108	0.1495231769	-0.0257571868	-0.0006196005	-0.026518676	0.0553156441	0.0138468447	0.048122806	0.0018714119	-0.0018303684	0.047789431	-0.1386269024	0.1430824166	0.0365172806	0.0078733075	-0.0467598994	0.0106634908	-0.0909804083	0.0180633602	0.0547167965	0.0068074417	-0.0018394568	0.0500844181	-0.0325799526	-0.0847504459	0.1035801315	-0.0948355227	0.0085478986	-0.0204895157	-0.0377758565	0.0214679188	-0.1255622867	-0.0631743943	0.1131154922	-0.2284393505	0.0133987922	-0.0450599857	0.001115067	0.0397509779	0.1032240755	-0.0177624074	-0.0071180428	-0.0478596982	-0.0460478308	-0.0686804854	0.0092033827	-0.0114981468	0.1120084697	-0.1732695568	-0.0887603622	0.1272347401	0.1216944932	0.1126387502	0.1003291122	-0.000170414	-7.33269e-05	5.3768342636100005e-09	2.9040931396e-08	-0.0193674	0.045376	0.002058981376	0.00037509618276	0.150223	-0.074919	0.022566949729	0.005612856561	-0.000560731	7.309200000000008e-05	5.342440464000012e-09	3.14419254361e-07	0.000781082	0.000274238	7.5206480644e-08	6.10089090724e-07	0.000726587	0.000236595	5.27928668569e-07	5.597719402500001e-08	0.0	0.0	0.0	-0.745839268	1.558776078	-1.502659827	1.035273111	0.3252612136	-1.271733748	-1.194254587	-0.3371936559	0.7493035709	-1.255127456	-0.7043544542
7012.1676634546175	21.157939911116955	49170495.34039859	447.65842128243577	8910.669153937162	77.6636347866206	6031.640168269586	79400024.77092722	6042.154993074975	6.971341441360892	36507636.96034085	48.59960149203575	6236.435648076219	5560.187410680265	0.853002	25.092037	0.13338605	0.0722942	-0.0879093555	-0.0736523513	-0.1156116733	0.0538694031	-0.0566064497	0.080816828	-0.0581066829	-0.0693913471	-0.1015811657	-0.0691137878	-0.0992471415	-0.0058247012	-0.1263154951	0.0523567036	-0.0106392662	0.1223976123	0.0298241843	0.1045083129	0.025902277	0.0297493542	-0.0689810883	0.065834533	-0.084503721	0.0933939995	-0.0203119851	-0.143043477	-0.2202196261	-0.0298549775	0.0148186198	0.1037037242	-0.095649107	-0.0349447638	0.0319573376	-0.1005039557	-0.0172810218	-0.0310407244	0.0806211155	-0.0257877115	0.0124702893	0.0349387923	-0.0464530856	0.1470829269	0.0464965856	-0.0457808983	0.1194692819	0.0183013966	-0.0641979812	0.07168242	0.1370967637	-0.0349620323	0.0383729221	-0.0750728749	0.1120439615	-0.0566914635	-0.0733603262	-0.0342105963	-0.022798419	-0.0032999317	-0.137049382	-0.0447444331	-0.0770472418	0.0984447236	0.0387993025	-0.0500591629	-0.1975183418	0.0466169643	-0.0292188842	0.1140119711	0.0631387326	0.1448449023	-0.0277518216	-0.0150306178	0.0782935421	0.1852196259	-0.0192723252	0.0246562772	0.1266188352	0.1192723348	0.1073422654	0.0912870929	-0.000144514	2.590000000000001e-05	6.708100000000002e-10	2.0884296196e-08	-0.0545255	-0.0351581	0.0012360919956099	0.0029730301502499	0.20529	0.055067	0.0421439841	0.003032374489	-0.000776285	-0.000215554	4.646352691600004e-08	6.02618401225e-07	0.000245349	-0.000535733	2.87009847289e-07	6.0196131801e-08	0.000615173	-0.000111414	3.78437819929e-07	1.2413079396e-08	0.0	0.0	0.0	-0.7844839746	1.072793608	-1.443826366	1.371155563	-0.6397701945	-0.7291295059	-1.395002523	0.639144966	0.6844264932	-0.9089740055	0.1139125304
7055.3883982271145	43.22073477249705	49778505.44983777	1868.031914274536	8953.097081473878	42.42792753671529	1800.1290350607633	80157947.35029607	6061.131747444054	18.976754369078662	36737318.05987421	360.1172063843461	6259.99404576126	5917.875598424185	0.984002	28.945545	0.19755584	0.114201	-0.0408826734	-0.026051445	0.051043011	-0.037023707	-0.0450199527	0.0230168618	-0.0592693723	-0.0311152303	0.0110011438	-0.0344452505	0.0596185333	-0.0171883672	0.0514971381	0.0077925771	-0.0756718188	-0.1662804122	-0.1316708141	-0.1171182089	-0.1473409034	-0.0030545547	0.0017778854	0.0394443139	-0.0929345448	0.0923488921	0.1985842108	0.0037376743	0.0798974994	0.0184077915	-0.1321854917	-0.0865274338	-0.0589401747	0.1091432437	-0.0403913165	-0.0774329174	0.0984507413	-0.0160446536	0.1547833449	0.0294128885	0.0459345802	0.0282988994	-0.0740737716	-0.0399275832	-0.0747551578	-0.0457075813	-0.0087419291	0.0508121697	0.0342507106	-0.0736953431	-0.0514173262	-0.0537278526	0.0556628467	0.0426312363	-0.1721994426	0.1290385841	0.0550269826	-0.0550507626	0.0870098422	-0.052765913	-0.0095215705	-0.0675980411	-0.1983068124	0.1241282166	-0.0361244991	0.0446820334	0.0030570141	-0.1418811709	0.0008834005	-0.0905106523	-0.0712060621	0.0084237382	0.1541322529	-0.1199176668	0.0766659757	0.0198361308	-0.0132412433	-0.1305173448	0.1259161521	0.1165232592	0.1013839798	0.0812449131	0.00820434	0.008348854	6.970336311331599e-05	6.731119483559999e-05	0.000494486	0.055019986	0.0030271988594401	2.4451640419600004e-07	0.110847	-0.094443	0.012287057409	0.008919480249	-0.00054567	0.000230615	5.318327822499999e-08	2.977557489000001e-07	0.000781082	0.000535733	2.87009847289e-07	6.10089090724e-07	0.000586641	-2.853199999999995e-05	3.441476628810001e-07	8.140750239999972e-10	0.0	0.0	0.0	0.05871058887	1.81676057	-1.1985416	1.375730675	0.4429106145	-1.043931337	-0.8171343746	0.5485814824	0.28050568	-1.241421514	-1.980483004
7092.0799039854	36.69150575828553	50297597.36451356	1346.2665948103	9042.265481294347	89.16839982046986	7951.003526543169	81762565.0342073	6067.373703116255	6.241955672200675	36813023.65326665	38.96201061371818	6254.560937908097	6136.436491450453	0.917061	26.976408	0.065346166	0.0375016	-0.0138069486	0.0195541447	-0.0735021624	-0.1357070584	0.0788535065	-0.0286082467	-0.1107424336	0.015551619	-0.0463847315	-0.041291135	-0.0831689967	-0.011419742	-0.0334230871	-0.0021535562	-0.0649943295	0.0159676541	-0.0937186043	0.2259384277	-0.0498713457	0.0583049665	-0.1497769097	0.0329338842	-0.1018447974	0.1927903707	-0.1116798551	-0.0184041399	0.2465063271	0.1223971112	0.0543280584	0.0979294227	-0.1281272426	0.0279704918	-0.0550537974	-0.2608431779	0.0244150395	-0.0566064645	0.0030428106	0.1005058868	0.1116801938	-0.0668817418	-0.1285688967	0.1168174017	0.0293728097	0.0341203383	0.0726171276	0.0322130478	0.0011974522	0.0682505156	-0.0051695387	-0.0349939814	0.1010940662	-0.0388674032	0.0093121413	-0.0342820452	-0.0604611396	-0.1051093149	0.0502099664	0.1624398408	-0.1045950241	-0.2639726415	0.0402766752	0.1279924987	0.1741763008	0.2714406614	-0.0241522511	-0.0483217999	0.0773471619	0.1175688221	-0.0186911129	0.1715344499	0.0261312145	-0.0536682005	0.0078744018	0.093983815	-0.0359169732	0.0471822275	0.1251271724	0.1134548014	0.0948006283	0.0703125971	0.00642041	-0.0017839299999999	3.1824062448999983e-06	4.12216645681e-05	-0.0284504	-0.028944886	0.0008378064255529	0.00080942526016	0.118337	0.0074899999999999	0.014003645569	5.610009999999995e-05	-0.000563482	-1.781199999999997e-05	3.1726734399999896e-10	3.17511964324e-07	0.00034419	-0.000436892	1.9087461966400002e-07	1.1846675610000003e-07	0.000674484	8.784299999999999e-05	4.549286662560001e-07	7.716392648999998e-09	0.0	0.0	0.0	0.1066432311	1.486011552	-1.197593925	1.729956544	-1.207077896	-0.5940683472	-0.511723505	0.5924987291	0.8215345903	-0.8182552276	0.03771047859
