global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	aroma_motion_01	aroma_motion_03	aroma_motion_06	aroma_motion_09	aroma_motion_15	aroma_motion_16	aroma_motion_17	aroma_motion_18	aroma_motion_19	aroma_motion_20	aroma_motion_21	aroma_motion_22	aroma_motion_23
6806.639603295876	n/a	n/a	46330342.68915585	12081.119048311748	n/a	n/a	145953437.45948094	5456.163894896303	n/a	29769724.44796999	n/a	8842.030570154731	6351.056191321597	n/a	n/a	n/a	n/a	-0.0847772227	0.134385924	-0.0329816979	-0.0165752552	0.0008945896	-0.0775349613	0.0284782211	-0.0355472788	-0.036109581	0.0199626488	-0.0183630311	0.0202955317	-0.0686668389	0.0097698704	0.0538647821	-0.0360469563	0.0660692977	0.0532343781	-0.006267997	0.0649324965	-0.0409034199	0.071897163	-0.0431488739	0.069384808	0.025450168	-0.0238771246	0.1491071513	-0.098097055	0.0657560673	-0.0720230457	0.013786845	-0.0404829804	0.0965687315	-0.1921327196	0.0966461359	-0.0571290911	0.0497093865	-0.0256842887	-0.0768817614	0.0683344702	0.07850503	-0.0791167921	-0.1078340754	0.0244024283	0.0709661607	-0.0079321996	-0.0271719601	-0.0016968458	0.0471920235	0.1227454076	-0.0468374894	-0.02642895	-0.0698408805	0.0833350568	-0.0314534399	0.0424816894	-0.0190661314	0.0206857362	-0.0379789988	0.0266095936	-0.0213266197	0.0020095377	-0.0036571839	0.1225899044	-0.0131977568	0.0737106331	0.1600398065	0.0831160876	-0.1222062804	0.0555835237	-0.1402879247	0.0998837813	-0.073925675	0.0602524105	-0.0146609354	0.1290883846	0.1290552057	0.1289999139	0.1289225186	0.0612843	n/a	n/a	0.00375576542649	0.086853	n/a	n/a	0.007543443609	-0.0831927999999999	n/a	0.0069210419718399	n/a	0.00164146	n/a	2.6943909316e-06	n/a	-0.000645639	n/a	n/a	4.1684971832100004e-07	-0.000913433	n/a	n/a	8.343598454889999e-07	1.373728609	-1.049008698	0.6087867482	-0.0287618853	-0.2566253333	-0.9277407937	-1.620414066	0.7355671978	-0.2745370492	-0.8769166645	0.1854041209	-1.819044032	0.09079180735
6780.176766103808	-26.46283719206804	700.2817522538993	45970796.9796139	12063.00507444253	-18.11397386921817	328.1160493347187	145516091.42602625	5442.10806462303	-14.055830273272475	29616540.187035024	197.56636467104303	8829.969260745202	6277.106133611551	0.981296	25.138502	0.0387461999999999	0.0193927	-0.1046122364	0.0451623972	0.1088588056	0.0596006616	0.0392250972	-0.1185805184	0.0196538341	-0.0806914077	-0.1345614011	-0.1240741333	-0.0136238819	0.0869870702	0.0246524504	-0.0015438015	0.1382528054	-0.0334709408	0.0077582244	0.108852805	0.0957764729	0.1949465746	0.0568610568	-0.0380148171	-0.0885137867	-0.0055372216	0.0703587425	-0.065648986	-0.0062699451	0.0818149986	-0.0665347133	-0.0180335238	0.1329817388	0.0090128203	0.1206797672	-0.0200996472	-0.0435593243	-0.0051030219	-0.0171251275	0.0106018121	-0.1315958668	0.1112831816	0.108189275	0.0081746858	0.0775159575	0.0514721676	0.109878198	-0.039899787	-0.0750645644	-0.0129620083	0.062831998	-0.0228995247	0.0362121389	0.0610754931	-0.1006306046	0.1280503658	-0.0706081383	0.0695633568	-0.0136858619	0.0273712234	-0.1273673053	0.0504677767	0.1136557151	0.0220294658	-0.0233925097	0.0934410111	-0.1455175047	-0.0543097894	0.0463381728	0.0512202096	-0.1305724003	-0.1380525585	0.026966069	0.0809003521	-0.0258509634	0.0571839064	0.0148430966	0.1289999139	0.1287014744	0.1282045865	0.1275100165	0.0627431	0.0014587999999999	2.128097439999989e-06	0.00393669659761	0.0819006	-0.0049523999999999	2.452626575999996e-05	0.00670770828036	-0.0888575999999999	-0.0056647999999999	0.0078956730777599	3.208995903999997e-05	0.00156248	-7.897999999999998e-05	2.4413437504e-06	6.2378403999999964e-09	-0.00077669	-0.0001310509999999	1.7174364600999994e-08	6.032473561e-07	-0.00059006	0.0003233729999999	1.0457009712899997e-07	3.481708036e-07	1.147532302	-1.006320103	0.2988719286	-0.1297751331	-2.366392109	-1.226746484	-0.06574059553	0.5404421118	0.5343350212	-1.440055859	-0.02648959949	-0.9892304607	-0.02304067523
6767.952619119839	-12.224146983969147	149.42976948568204	45805182.65465109	12060.768881126707	-2.2361933158226748	5.000560545730009	145462146.00395435	5439.856501115339	-2.2515635076915714	29592038.752726816	5.069538229168373	8824.392134006159	6106.262334905696	1.061931	27.204185	0.09965505	0.0499348	-0.1289759579	-0.1130691924	-0.0892740526	0.0701113944	0.0434703197	-0.0958448629	-0.1468112786	-0.0296417124	-0.0815296595	-0.0428694328	-0.0676366478	0.0996777158	-0.0264159109	-0.008530869	0.1106721245	-0.0232512368	0.1036325452	0.0664801463	0.1167866843	0.0021583265	0.0459884905	-0.0903897979	0.0374701969	-0.0290787757	0.0331992179	-0.1345680303	0.063936092	0.0325550392	-0.0915949402	0.0575283661	0.0626651193	0.1211712813	0.1325813418	-0.0750808905	0.0531962788	-0.0152108078	0.0984668496	-0.1751671658	0.0036919351	-0.021483338	0.0201643874	0.0323341345	-0.0034484059	-0.1814826403	0.0617581293	-0.0340036112	0.0776577515	-0.1927978986	-0.0028071482	-0.0735817069	0.013610086	0.0761177021	-0.0935326831	-0.0102209615	-0.0827542887	0.0701649376	0.1407770257	0.0313069354	-0.0753566953	-0.0614621979	0.0781765724	-0.049768731	0.0901136024	0.1203892843	-0.1248265396	-0.1231164539	-0.0384240036	-0.0152182225	-0.1379844105	-0.095433398	-0.0357283645	0.1199301634	0.0475329885	0.0327856261	0.0320221356	0.1288230331	0.1279949812	0.1266188352	0.124700488	0.072024	0.0092809	8.613510481000016e-05	0.005187456576	0.0655478	-0.0163528	0.00026741406784	0.00429651408484	-0.0485802	0.0402773999999999	0.0023600358320399	0.0016222689507599	0.00134218	-0.0002203	1.8014471524e-06	4.853209000000004e-08	-0.00111812	-0.00034143	1.1657444490000001e-07	1.2501923344e-06	-0.000703209	-0.000113149	1.2802696201e-08	4.94502897681e-07	1.250908442	-1.275151272	0.6649667244	-0.8687433939	-0.683174907	-0.8973935979	-0.725017547	-1.185465876	0.7008578344	-1.849740093	-2.565832324	-0.6354879441	-0.9371848601
6777.583983730741	9.631364610901985	92.7631842681351	45935644.656523466	12077.942203014878	17.173321888170904	294.92298467472983	145876687.85936788	5443.162215240166	3.3057141248273183	29628014.90141823	10.927745875082843	8830.03644402516	6233.285002195401	1.034365	26.498014	0.07769825	0.0383814	-0.1263983765	0.1133216501	-0.0318423455	0.0005709743	0.007783416	-0.0395386896	0.0414564914	0.022065161	-0.0325426813	-0.0394588308	-0.0220796879	0.0476782235	-0.0605416287	-0.0275908237	0.0966455631	0.0315287861	0.0751738676	-0.0274448943	0.0506996306	0.0438818046	-0.014201278	0.0414214609	0.0476026159	0.0479367167	-0.1734607249	-0.0057512945	0.0712206894	0.0439312253	0.0304213254	-0.0281674935	-0.0554114505	-0.0416860448	0.0691823442	-0.1449269744	-0.0585282179	0.0798190315	0.0402036957	-0.0803511108	-0.0374597056	0.0723238457	-0.0562059823	0.0987680763	-0.0684977289	0.0260916424	-0.069054826	0.0681025586	0.08233579	-0.03879866	0.12451179	0.1245922049	0.1872434172	-0.0015752733	-0.084163764	0.0156680099	0.0296012554	-0.0185832705	-0.017335851	0.0148756939	-0.0469945428	-0.0669057237	0.0863399612	0.0098915987	-0.0177901982	0.0725976483	-0.0255555436	0.0544395801	0.0001877587	-0.01200184	-0.096226886	0.0565686863	-0.0991468387	0.0026710092	0.085802149	-0.0407441525	-0.0060300096	0.1285578634	0.1269376627	0.1242524367	0.1205247148	0.071198	-0.000826	6.822760000000121e-07	0.005069155204	0.0421429	-0.0234049	0.00054778934401	0.0017760240204099	-0.0238244	0.0247557999999999	0.0005676020353599	0.0006128496336399	0.00156248	0.0002203	2.4413437504e-06	4.853209000000004e-08	-0.000869724	0.000248396	6.1700572816e-08	7.56419836176e-07	-0.000808744	-0.000105535	1.1137636225000004e-08	6.540668575360001e-07	1.202537521	-1.287491217	0.5937201333	-0.2450859646	-0.489749704	0.0842465707	-1.428489493	0.4445456349	0.1224922158	-1.183450242	-0.06370339347	-2.276468528	0.1804843206
6786.444985012865	8.861001282123652	78.517343721797	46055835.53460626	12055.964392869097	-21.977810145781405	483.02413880401207	145346277.44212753	5448.196187623945	5.033972383778746	29682841.698840085	25.34087796064707	8830.442254551883	6217.358408715634	0.98922	25.341505	0.04235385	0.0254528	-0.1022065844	-0.0857074281	-0.0445422075	-0.0378725779	0.0215880276	-0.0227014454	-0.0106455594	-0.0444651647	-0.0416888617	0.0542156063	0.0542304564	-0.0303055512	0.0648525714	-0.0533110314	0.0592796305	0.0428508821	0.1015920498	0.0384548824	-0.0261757192	0.0619849028	-0.0476885152	0.0414999017	0.1003987545	-0.0666071234	0.0603253939	-0.0131733049	-0.1036463928	0.0521148279	0.0306328981	0.0875729684	-0.0008293051	-0.0401412047	-0.037773796	-0.0738590826	0.1224007654	0.0124415615	0.0890665008	0.0383096588	-0.0081304872	-0.0390185231	-0.1281061617	0.0569989622	-0.0922204861	-0.094872839	0.0289309426	-0.0500787759	-0.103396783	0.1738439838	-0.0970866664	0.1084872423	-0.2183605043	-0.0419081873	-0.0612040184	0.0528062534	0.0479331384	0.0576301147	0.0076680704	0.0599227919	0.0102442658	0.0541414632	-0.0241945116	-0.0579425562	0.0591466111	0.1068835114	-0.0074528808	0.0463168832	0.0133134215	-0.013630289	-0.1038881473	-0.0337749951	-0.0125219411	0.1294668451	-0.1269908661	0.0451132534	0.1389563774	0.1282045865	0.1255324169	0.1211199807	0.1150284477	0.0718975	0.0006995	4.893002500000079e-07	0.00516925050625	0.0486879	0.006545	4.283702500000003e-05	0.00237051160641	-0.0246255	-0.0008011	0.00060641525025	6.41761210000004e-07	0.00115827	-0.0004042099999999	1.3415893929000003e-06	1.6338572409999993e-07	-0.00060058	0.000269144	7.243849273600003e-08	3.606963364e-07	-0.0007959329999999	1.2811000000100014e-05	1.6412172100256256e-10	6.335093404888409e-07	1.045031057	-1.258429002	0.7339929537	-0.2558628547	-1.057825052	-0.2866672023	-0.1225662285	-1.321382092	-0.2523453785	-1.744913481	-1.21255714	-0.3084945059	0.5765045519
6791.330650656834	4.8856656439693325	23.86972878466227	46122172.00655098	12078.724702718058	22.760309848961697	518.0317044207428	145895590.44405144	5448.636865728147	0.4406781042025613	29687643.69457185	0.1941971915235635	8830.246583657266	6226.464115347817	1.14008	29.206184	0.11382425	0.0552964	-0.0903447562	-0.0104012019	0.0376205921	0.0131868116	-0.1211269505	-0.0416223758	0.1053011705	0.099837855	-0.0064314404	-0.0638697786	0.0488893426	-0.0110899786	-0.1269857235	0.0830911737	0.1304265761	0.0071020031	-0.191083914	-0.056366652	0.0647490155	0.0703779044	-0.0988864741	-0.0216260152	-0.0006204515	0.0980461048	0.20067313	-0.0323174188	0.0021332293	-0.1844268388	0.1468403569	-0.1388973693	0.0819391537	0.1306615934	-0.0400782642	0.1157025595	-0.0732866991	-0.0605928159	-0.2217972805	-0.1287755015	-0.0420099289	0.0688780941	-0.0632249091	-0.0630233449	-0.0051900602	0.1478033885	0.1804668671	0.0571802396	-0.0911049959	0.0462621041	-0.057490709	-0.043302916	0.0734241163	0.0171548304	-0.0559310961	0.1238558804	0.0364391319	-0.1735216293	-0.032711745	-0.1088346739	-0.0857975888	-0.0016069689	-0.0810888774	0.0479457022	-0.1155597673	0.0333115276	0.0408292025	-0.0973620558	0.0472473904	-0.0103537556	0.1455401689	-0.0380313367	-0.155911687	-0.0780814393	0.0754642941	0.0762520009	0.1466275221	0.1277634447	0.1237830955	0.1172407796	0.1082719048	0.0581415	-0.013756	0.000189227536	0.00338043402225	0.0570648	0.0083769	7.017245360999999e-05	0.00325639139904	-0.0616662	-0.0370406999999999	0.0038027202224399	0.0013720134564899	0.00066887	-0.0004894	4.473870769e-07	2.395123600000001e-07	-0.00020284	0.0003977399999999	1.5819710759999999e-07	4.11440656e-08	-0.00059006	0.0002058729999999	4.2383692128958826e-08	3.481708036e-07	1.340641499	-0.8726607379	-1.032425965	0.2190669141	-0.6001917679	1.07419692	-1.434283573	-0.1555262821	0.08724095859	-1.564651708	-0.572165121	-1.389153055	-2.523313712
6817.690963857409	26.36031320057464	694.8661120323895	46480910.07866296	12055.635559602484	-23.08914311557419	533.108529811467	145338348.7459519	5453.391539513088	4.754673784940678	29739479.283232927	22.606922801202117	8827.025999463422	6344.399824288032	1.095167	28.055626	0.18738318	0.096085	-0.0334532128	-0.0434206439	0.0128351381	0.0161298816	-0.0121365302	0.113584943	0.0430349978	0.2338467758	-0.0215880131	-0.1272609027	-0.1131742896	0.0514818189	-0.1880050191	-0.1287761593	0.0854578216	-0.086493633	-0.1199626176	-0.0324792223	0.1635393656	-0.0714177218	0.0267553263	-0.0958910118	-0.0109328848	-0.0174328351	-0.1343222337	-0.0556419372	0.0275235007	-0.0766272444	-0.1452938019	-0.0204623235	0.0552927956	0.0670500315	-0.0122807281	0.1713002934	-0.0196965027	-0.002317457	-0.0582579438	0.0892615311	-0.0297981192	0.0325802666	0.0379952481	-0.1096957568	-5.43451e-05	-0.0176456314	-0.0258865255	0.0978404867	-0.0635276559	-0.0947992523	0.0112515208	-0.0389940166	-0.0829480668	0.0206505774	-0.1388418059	-0.034333515	-0.0815167333	-0.0629340463	0.0714888717	-0.2423086188	0.0673999834	-0.1839848977	0.0404802464	0.0797280585	-0.2106948579	-0.0049453998	0.0031519997	-0.0704866468	-0.1093800179	0.0599465797	0.0871254641	-0.0354488649	0.1461436442	-0.0104899263	0.1650532301	-0.0054914692	-0.0953033598	0.1272347401	0.1216944932	0.1126387502	0.1003291122	0.0323369	-0.0258045999999999	0.0006658773811599	0.00104567510161	0.0734273	0.0163625	0.00026773140625	0.00539156838529	-0.143458	-0.0817918	0.020580197764	0.0066898985472399	0.001524	0.00085513	2.322576e-06	7.312473168999999e-07	-2.40774e-05	0.0001787626	3.195606715876e-08	5.797211907600001e-10	-0.0008246529999999	-0.0002345929999999	5.5033875648953086e-08	6.80052570408835e-07	1.148745479	-0.2710760228	-0.5260288871	0.07821371675	-0.6325200381	0.4046396615	-0.7215816185	-0.6682438852	2.559690501	-2.801342002	0.3965602246	-1.408203732	-1.117097948
6820.018681792812	2.3277179354026885	5.418270786795355	46512654.82000296	12012.809883771508	-42.82567583097625	1834.0385103798635	144307601.30363843	5457.65327797567	4.261738462581889	29785979.302598573	18.16241472344984	8803.256117359746	6441.992047815791	1.055287	27.033993	0.102479575	0.0579404	-0.0300175895	0.0650848929	-0.0880774329	-0.0813799882	0.0845883845	0.214344381	0.098320492	0.0747162761	0.0271995965	0.0377310413	-0.0790027181	-0.0726295569	-0.1031645339	-0.0417529162	-0.0037023178	-0.0608072965	0.1184769159	-0.0179979894	0.0940600243	0.0322932445	-0.0156235618	0.0298303822	0.027379333	0.0426279666	-0.1020405029	-0.0440057227	0.018234835	-0.0775120917	-0.1390575619	-0.0125812445	0.0077023384	-0.0634399589	0.1258870333	0.1403147056	0.0063067654	0.1943041096	0.0080728532	0.0259661195	0.0318365586	-0.0557408268	-0.0812388649	0.1659236268	-0.0059272197	0.0951564654	-0.1299556097	0.011755932	-0.0161123829	-0.0571611796	-0.1404410693	0.0315839775	-0.0738651944	-0.0823423943	-0.0431033147	-0.0916015227	0.0151903324	0.0852048109	-0.0639545861	-0.0842691708	0.123724282	-0.1756742062	-0.0649554106	0.0483347735	-0.133377823	-0.059292989	0.0397016389	0.0358897951	-0.0380576056	-0.0790941713	-0.0998474854	0.0567856757	0.0606764974	-0.0322887997	0.100819826	-0.1027257553	0.010082668	0.1266188352	0.1192723348	0.1073422654	0.0912870929	0.0141255	-0.0182114	0.00033165508996	0.0001995297502499	0.0569063	-0.016521	0.000272943441	0.00323832697969	-0.0926238	0.0508341999999999	0.00857916832644	0.00258411588964	0.00156089	3.689000000000014e-05	2.4363775921000004e-06	1.3608721000000103e-09	4.26991e-05	6.677650000000001e-05	4.459100952250001e-09	1.82321314081e-09	-0.00059006	0.0002345929999999	5.5033875648953086e-08	3.481708036e-07	1.015319092	-0.5715541301	0.9666154241	0.2017626068	0.6524676174	-0.4698869141	-0.6457005576	0.3257236717	-0.2098811631	-1.331759231	0.3324287837	-1.139563304	0.1177549353
6830.943688556366	10.925006763554848	119.35577278371916	46661791.67622805	12068.990893032871	56.181009261363215	3156.3058016253794	145660541.1761104	5461.259444923919	3.606166948248756	29825354.724770702	13.004440058641746	8829.38502422995	6414.097655214931	0.907891	23.258045	0.06902615	0.0397295	-0.0082128825	-0.0155936236	0.0066063994	-0.0804610106	-0.0667432583	0.10683345	0.1498775987	0.1331170453	0.0656883956	0.0906270111	0.0604368638	-0.0996148517	0.0242566266	-0.0777542487	0.0251640446	-0.0625150266	0.0126361405	-0.0346043682	-0.0224672844	0.0041380197	-0.0712865273	0.0704478635	0.0312969953	0.0512940098	-0.1360226868	0.1841809329	-0.0780305106	-0.0568260845	-0.018714768	0.1049183141	-0.0205155617	-0.0133712905	0.0507932261	0.0039250767	-0.0515641205	-0.0975401286	0.0434741442	0.1094441744	0.1739349689	0.0035154452	0.0355455549	-0.0416895521	-0.0153805657	0.0213794405	-0.0814906334	0.0506542464	0.0820087628	-0.0392735018	0.1085253427	0.1785926864	0.1279841754	-0.0849679698	-0.020009645	0.0141383719	0.0823291305	-0.0892701299	-0.079045714	-0.0859832599	0.139287129	-0.0781245329	-0.034950791	0.0028808442	-0.063644338	0.0118862451	0.0814067851	0.1888548027	-0.048543449	0.0354639355	-0.0940788345	0.0240313032	0.1209742323	-0.1886698369	0.0005284542	-0.0126562657	-0.0242780751	0.1259161521	0.1165232592	0.1013839798	0.0812449131	0.0214343	0.0073088	5.341855744000001e-05	0.00045942921649	0.0505538	-0.0063524999999999	4.0354256249999966e-05	0.00255568669444	-0.0687433	0.0238805	0.0047256412948899	0.00057027828025	0.000931203	-0.000629687	8.67139027209e-07	3.965057179690001e-07	4.26991e-05	0.0	0.0	1.82321314081e-09	-0.00059006	0.0	0.0	3.481708036e-07	1.075766941	-0.2531461128	-0.4124605379	0.8067103851	-0.3701442002	0.1234446773	-0.7787877212	-0.527307472	0.1506505719	-2.010323141	0.150935187	-0.2673441512	0.4538177758
6843.331882067798	12.388193511431382	153.4673384766706	46831191.24812559	12080.583309740165	11.592416707293523	134.384125115538	145940493.10357264	5464.492899568732	3.233454644813719	29860682.64943709	10.455228940067412	8835.835794894894	6538.716763596315	0.916048	23.467005	0.0462972	0.0225815	0.0165936835	0.0403284897	-0.0773877287	-0.0658178698	-0.0945057554	0.0237025519	0.085108188	0.0283301166	-3.49055e-05	0.111370698	0.0021690544	-0.1062481882	0.1285052407	-0.1072282302	-0.0329929717	-0.0026663067	0.108124829	-0.0133794425	-0.014116357	0.0062415958	-0.0748742211	0.1567581067	0.0796907718	-0.0223563418	0.0527122581	0.0618325916	-0.0329746103	-0.067509008	0.0196405034	-0.0008766571	0.0277868371	-0.0157962077	-0.0275886637	0.0117288396	0.0348372413	-0.0588831713	0.1439129744	-0.0489935703	0.0062323474	-0.0554574236	0.086994435	0.0343740534	0.1640976008	-0.0705815001	0.0334115635	-0.1526551059	-0.0070490609	-0.0007891922	0.2010862466	0.1331975694	0.006160529	-0.0745380498	0.0335201837	0.0642669591	0.0704022982	-0.0192616425	-0.0236102571	0.0140637114	0.1086618912	-0.0065660318	-0.0355437651	-0.0537631762	0.003607319	-0.0153868047	0.134797272	0.1676976411	0.0090491141	-0.0211862512	-0.0621527078	-0.09054822	0.1545433804	0.0975103087	-0.1355540641	-0.1341436829	0.01620886	0.1251271724	0.1134548014	0.0948006283	0.0703125971	0.0172763	-0.0041579999999999	1.7288963999999988e-05	0.00029847054169	0.0359775	-0.0145763	0.00021246852169	0.00129438050625	-0.0617381	0.0070051999999999	0.0038115929916099	4.907282703999995e-05	0.000723209	-0.0002079939999999	5.230312576810001e-07	4.3261504035999993e-08	4.26991e-05	0.0	0.0	1.82321314081e-09	-0.0007932199999999	-0.0002031599999999	4.1273985599959374e-08	6.291979683998414e-07	1.029550669	-0.1112287358	0.6056957473	1.16193053	0.05716824095	-0.2601130519	-0.7242098134	-0.3453731249	-0.2766443078	-0.7759450547	-0.4971459864	-0.615695497	1.863828572
