global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	aroma_motion_01	aroma_motion_03	aroma_motion_05	aroma_motion_06	aroma_motion_08	aroma_motion_09	aroma_motion_13	aroma_motion_17	aroma_motion_18	aroma_motion_20	aroma_motion_21	aroma_motion_22	aroma_motion_23	aroma_motion_24
6948.274827751127	n/a	48278523.08195996	n/a	8921.46374730269	n/a	n/a	79592515.39443617	6073.921288100086	n/a	36892519.81403541	n/a	6151.649971893856	6031.946805375563	n/a	n/a	n/a	n/a	-0.0407806205	-0.0493443426	-0.0671749171	0.0288395658	-0.04854835	0.0221604176	-0.0442088095	-0.0473711451	0.0404750668	-0.0057297385	0.0603009483	-0.0061544576	0.1251718478	-0.1085944755	0.0151190781	-0.0034657818	0.0158011191	-0.0813590967	0.0185052701	-0.0152432832	-0.0547354573	0.0557311397	-0.0101047527	0.0274713385	-0.0114689837	0.1013712006	-0.1641133344	0.0312091526	-0.0117065489	0.0367188654	-0.038756453	0.0436132359	-0.0185980575	0.0415471243	-0.0528285377	0.0096598513	-0.1498731104	0.0591804261	0.0147019986	-0.0084322704	0.0255736875	-0.053580485	0.0522171811	-0.0064531039	0.0571942098	-0.0323864975	0.0153646636	-0.1340115605	0.0919346714	-0.0202334609	0.1110064618	-0.0680757623	0.0986946329	-0.0394556291	0.1290883846	0.1290552057	0.1289999139	0.1289225186	0.102023	n/a	n/a	0.010408692529	-0.0166914	n/a	n/a	0.0002786028339599	0.115067	n/a	0.013240414489	n/a	-0.00513476	n/a	n/a	2.6365760257600004e-05	-0.000363853	n/a	n/a	1.32389005609e-07	0.00277122	n/a	7.6796602884e-06	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3457272969	-0.7343937054	0.2861432795	0.2711927034	-0.9758225107	1.037489594	-0.6999251919	-1.794016808	-1.865914308	0.2321086643	-2.547471359	-0.8563530911	-2.154244922	-0.1404321264
6951.203149152503	2.928321401375797	48319225.22078768	8.575066229755512	8877.592115879059	-43.8716314236317	1924.720043770988	78811641.77591802	6064.973348373802	-8.947939726283948	36783901.716484524	80.06562534521046	6144.8267626668185	6083.751488117265	0.817276	33.577049	0.3730138	0.211179	-0.0320614485	-0.0133371184	-0.0685919536	-0.0467159834	0.0118141166	-0.0086071314	-0.0217764321	0.0123256851	-0.0382212304	0.1220659902	-0.0411107672	-0.1842670386	-0.018994534	-0.0845090756	0.0153035779	0.0837080053	0.0132891602	-0.0825357434	-0.0784108121	0.0484047639	0.1347077379	-0.0248857813	0.1146278824	-0.0328998114	-0.1788022989	-0.0721514759	-0.1909359014	0.2058293579	-0.170097616	0.0231777655	0.0476619679	-0.0156237475	-0.0401876349	-0.1159983991	-0.0250273347	-0.1804787859	-0.0027496082	0.093552968	-0.0123541297	-0.0627286377	0.0837822415	-0.0649219093	0.0417453476	0.0833368535	-0.0467946487	0.135969821	-0.1595597712	0.0379251501	0.0820917979	0.0368910033	-0.0787734556	-0.1344777618	0.1237354216	0.0053571134	0.1289999139	0.1287014744	0.1282045865	0.1275100165	0.0854807	-0.0165422999999999	0.0002736476892899	0.00730695007249	0.0778924	0.0945838	0.00894609522244	0.00606722597776	-0.046751	-0.161818	0.002185656001	0.026185065124	-0.00463426	0.0005005	2.505002500000001e-07	2.14763657476e-05	0.000286001	0.000649854	4.223102213159999e-07	8.1796572001e-08	0.00192018	-0.00085104	3.6870912324e-06	7.242690815999999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2082002738	-0.7123740815	0.1069735312	1.107316086	0.03135760777	0.2807268099	-0.7048686096	-1.291640334	-0.9699544251	-1.825054109	-1.837795583	-0.6278472063	-0.8586076167	-0.1433625756
6923.921874572728	-27.281274579775527	47940694.12518671	744.2679426971064	8856.037342151007	-21.55477372805217	464.608270467528	78429397.40557307	6054.484826348447	-10.48852202535454	36656786.51248359	110.00909427634733	6132.391703871246	5843.1226241429085	0.872299	35.837646	0.06675445	0.0378345	-0.0633537362	0.0518611223	-0.0905697249	0.0109734832	0.0624429797	-0.0877972721	0.1060887095	-0.0011052838	0.0883056365	0.0340482151	0.0434402677	0.0174545638	-0.2000670547	0.0909546225	0.0101700562	0.0581961418	-0.1159842409	0.0549115098	-0.1939744194	0.0330698125	-0.0494381998	0.0256900921	-0.01178775	0.0968899136	-0.1657847155	-0.1020260878	-0.0338760101	0.0783329845	0.0416060119	0.0811589582	-0.0309382653	0.0143704462	-0.0940392088	0.030772925	-0.0206110627	0.0479240631	0.2037630008	0.0018948395	-0.0737096274	-0.0454112598	0.0580367886	0.0570933157	-0.1242517783	0.1906282415	0.015081301	-0.058395873	-0.1815330276	0.0537806926	-0.0164514657	-0.0625665517	-0.0013817345	-0.0053342692	-0.0581425082	-0.0929338083	0.1288230331	0.1279949812	0.1266188352	0.124700488	0.0826673	-0.0028134	7.915219560000043e-06	0.0068338824892899	0.0540872	-0.0238052	0.00056668754704	0.00292542520384	-0.0220493	0.0247017	0.00048617163049	0.00061017398289	-0.00467284	-3.857999999999986e-05	1.4884163999999895e-09	2.18354336656e-05	0.000232658	-5.334299999999997e-05	2.845475648999996e-09	5.412974496400001e-08	0.00170342	-0.00021676	2.9016396964e-06	4.698489760000005e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.1442245762	-0.6777784683	-0.5910238303	-0.04211935966	0.2402661089	0.6443912977	-1.144893678	-2.225905653	-2.399697993	-2.81440565	-0.9327108924	-1.626840956	-0.2096748803	-0.4787421471
6930.885336301612	6.963461728884795	48037171.54496072	48.48979924964322	8929.341684791776	73.30434264076939	5373.526649995321	79733142.92376003	6070.313670217668	15.828843869220693	36848708.0548315	250.55229823616543	6155.554926647604	6023.813415571837	0.895281	36.781818	0.1824435	0.102934	-0.0501922138	-0.07695589	-0.0956404914	-0.0226846097	-0.0869259731	-0.025181881	0.1635351164	-0.0173060353	-0.0133984923	0.0561349682	0.0937770588	-0.0173350411	0.0349539672	-0.107887889	-0.0717086633	-0.1042661595	0.0280370134	-0.0375336351	-0.0791137026	0.0084993761	-0.0307102003	-0.0353916525	-0.0502237332	0.1727464761	-0.0397518783	-0.0773953662	-0.1682532003	-0.1511110057	0.0473349466	0.085933466	-0.0031440852	0.0192994194	-0.0234854338	-0.0307615301	-0.1179382114	-0.0098470935	-0.0473971532	0.0608619314	0.118393534	0.0657431212	-0.0537356873	-0.0574229656	-0.01409807	0.0859370236	0.0249108601	-0.0434320068	-0.0385204481	0.0632310072	0.0999632817	-0.2090333515	0.1784392229	-0.0233589753	-0.0892310944	-0.1196567545	0.1285578634	0.1269376627	0.1242524367	0.1205247148	0.0876461	0.0049788	2.4788449440000052e-05	0.00768183884521	-0.030673	-0.0847602	0.00718429150404	0.0009408329289999	0.0420005	0.0640498	0.00176404200025	0.00410237688004	-0.00433884	0.000334	1.1155600000000008e-07	1.88255325456e-05	0.000235792	3.1339999999999877e-06	9.821955999999919e-12	5.5597867264e-08	0.00193938	0.00023596	3.761194784400001e-06	5.5677121600000055e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.1382733593	-0.5948568922	0.7258383595	0.1893257654	-0.3500454056	0.105501217	-0.7581125822	-2.021557541	-0.1495234147	-0.3397431239	-1.463854456	-0.1681714459	-0.2106227074	-1.031849715
6901.955434780347	-28.92990152126549	47636988.82369397	836.9392020301194	8897.160713063346	-32.18097172843045	1035.6149413860398	79159468.75407787	6060.61874426772	-9.6949259499479	36731099.56336924	93.9915891749732	6143.601895636339	5566.143868045068	0.924963	38.001312	0.2389889	0.153595	-0.1113839182	0.0662322266	-0.0921371305	-0.0107608781	0.0602582276	-0.040137739	-0.0093495269	0.0250259069	0.0618054933	0.0886730556	-0.0517366918	-0.1631903145	-0.0298521046	0.1968689322	0.0685263158	-0.043575565	0.0311884178	0.0431966606	-0.2104408748	0.0377404864	0.0460363522	0.071651581	-0.1751068204	-0.0337242707	0.0290453476	-0.1340517246	0.035105365	0.0213296529	-0.0836561514	-0.0984483544	-0.1560100642	-0.014954728	-0.1092958441	-0.0271522527	0.0095383552	-0.159320768	0.0873181532	-0.1455300509	-0.1278307087	0.0530513729	-0.0051228496	-0.043746044	-0.0953193329	0.1159217566	-0.1754036233	-0.1272933837	-0.0691819588	0.0334936716	-0.0893248219	-0.1387267747	-0.0205694642	0.0760900666	-0.0692973654	0.05287154	0.1282045865	0.1255324169	0.1211199807	0.1150284477	0.082703	-0.0049431	2.443423761000006e-05	0.006839786209	0.0626168	0.0932898	0.00870298678404	0.00392086364224	-0.0703175	-0.112318	0.00494455080625	0.012615333124	-0.00404603	0.00029281	8.573769610000008e-08	1.63703587609e-05	0.000219022	-1.676999999999999e-05	2.8123289999999965e-10	4.7970636484e-08	0.0016802	-0.00025918	2.82307204e-06	6.717427240000007e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.5642815996	-0.9393651938	-0.9647459232	0.7815442461	0.3505532096	0.3126515328	-1.590343868	-2.168522724	-0.654997177	-3.044782311	-1.164536464	-0.4846185917	-1.151234605	-0.4563374418
6880.464315246119	-21.49111953422744	47340789.19337525	461.86821883445214	8891.938173890114	-5.22253917323178	27.274915415940487	79066564.48828425	6045.3418470448505	-15.276897222869591	36546158.04763164	233.38358875812068	6130.6829551034425	5529.756544349059	1.009095	41.457798	0.51531475	0.326557	-0.1179310299	0.0173344717	-0.1003093765	0.0966151493	0.0136599143	0.0388716828	-0.0687460802	-0.1452826371	0.1542648485	-0.0603350297	0.0939934114	0.038644274	-0.0034121663	-0.0774818628	0.0480822157	0.0833644281	0.0348561065	-0.0291584228	-0.0022548777	-0.1147014744	-0.1704147308	-0.006595456	-0.153896537	-0.0499713195	0.2048614455	-0.0040147392	0.1104354149	0.0704738993	0.0359740074	-0.0710821716	-0.1699416397	0.1461438488	-0.0678995337	0.1623371453	-0.0533457112	0.069220078	-0.0275016147	0.0784374436	-0.0187883058	-0.0262955349	-0.0380082467	-0.1118081478	-0.0960438928	-0.0695816774	0.1124594814	-0.1612436497	0.0723200123	0.0086702304	-0.1629800898	-0.0002965215	-0.0003243717	0.1752907147	0.0724697105	0.0936714435	0.1277634447	0.1237830955	0.1172407796	0.1082719048	0.0588977	-0.0238053	0.00056669230809	0.00346893906529	-0.0703193	-0.1329361	0.01767200668321	0.00494480395249	0.235053	0.3053705	0.055249912809	0.09325114227025	-0.00358202	0.0004640099999999	2.153052801e-07	1.28308672804e-05	0.000291659	7.263699999999999e-05	5.276133768999999e-09	8.5064972281e-08	0.00115279	-0.0005274099999999	1.3289247841000005e-06	2.7816130809999984e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.5140642244	-0.6038801313	-0.410140531	-0.8412306843	-1.416040026	0.2088519595	-1.342370191	-1.782686859	-0.8590000636	-1.034712907	-0.4396237136	-1.642187224	-3.04705089	0.4441022572
6960.4423604388985	79.97804519277906	48447757.85299222	6396.48771285821	8942.51967452632	50.58150063620633	2558.488206610541	79968658.12929033	6080.053977423596	34.712130378745314	36967056.36838449	1204.931995431013	6162.824342638163	6030.617524326687	1.20092	49.338741	0.20014735	0.136053	-0.0469556742	-0.1305868709	-0.059913945	-0.0763200238	-0.1089580337	0.0608466909	-0.0416801853	0.0350954499	-0.0942233274	0.053098599	0.1217738216	-0.0333872523	0.0630381549	-0.1550317211	-0.0594461678	-0.031655049	0.0660018413	0.1215942597	0.0020987799	0.0336644646	0.0940272399	0.0256043921	0.043527444	0.1796248054	0.0002554152	-0.0324725851	0.0983257325	-0.0875903863	0.1905433261	0.032988748	0.0719973331	-0.0384526549	0.0441512826	-0.0737969625	-0.1547504994	-0.0132166781	-0.0909132668	0.1005510601	0.1045388485	0.0211392817	-0.0802781661	0.0684131616	0.0107117036	-0.0181745701	-0.1149140296	0.0128180531	-0.0958494838	0.1214401683	0.0044331554	0.0461520979	0.0754473914	0.0420102059	-0.0298257093	-0.053852076	0.1272347401	0.1216944932	0.1126387502	0.1003291122	0.0532138	-0.0056838999999999	3.2306719209999985e-05	0.00283170851044	-0.0332409	0.0370784	0.00137480774656	0.0011049574328099	0.113638	-0.121415	0.012913595044	0.014741602225	-0.00335232	0.0002296999999999	5.27620899999999e-08	1.12380493824e-05	0.000291659	0.0	0.0	8.5064972281e-08	0.000663089	-0.000489701	4.396870219209999e-07	2.3980706940100015e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.1527223726	-0.6186843468	0.959405492	0.7584697627	-0.9242933927	-0.4850565379	-0.4828502983	-0.1176785731	-0.8399811119	0.3438026348	-1.495486115	-1.245479807	-2.274773898	0.578479697
6949.996208858027	-10.446151580871629	48302447.30314095	109.12208285054682	9016.119487788945	73.5998132626246	5416.932512293211	81290410.61808759	6084.361127018346	4.307149594750626	37019450.323971964	18.551537631560485	6162.92703839276	5627.588101160359	1.138587	46.77784	0.27157435	0.186614	-0.0862099433	0.1154115347	-0.0325182244	-0.0343179462	0.0008061423	-0.1034555349	0.0734120363	0.0338992679	0.0487443512	0.0108492938	-0.0555874766	-0.0650460496	-0.1164080212	0.1384522043	0.1026253836	0.036500827	0.006502864	-0.0044637002	0.015912579	0.0650082437	-0.0140678242	0.0366015472	0.1077497767	-0.0999096143	0.1595923368	-0.0511952918	0.0875405515	0.2583787618	0.1234149112	0.1195489352	-0.0579231805	-0.028493636	-0.050876036	0.0133234616	0.0430564293	-0.0632735242	0.1341588463	-0.0534792975	-0.1648836541	-0.0153975801	-0.0138826419	0.058364023	0.0341651867	0.0501462017	0.0414474563	0.0313779757	-0.0519463492	-0.0272468839	0.0835474821	0.0306308628	-0.1760875226	0.2800626522	0.0092683794	-0.0219945116	0.1266188352	0.1192723348	0.1073422654	0.0912870929	0.0638062	0.0105923999999999	0.0001121989377599	0.0040712311584399	0.0496408	0.0828817	0.00686937619489	0.00246420902464	-0.0541762	-0.1678142	0.00293506064644	0.02816160572164	-0.00339528	-4.295999999999987e-05	1.8455615999999887e-09	1.15279262784e-05	0.000165527	-0.000126132	1.5909281423999998e-08	2.7399187729e-08	0.000699718	3.6629000000000045e-05	4.89605279524e-07	1.3416836410000032e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.4974599266	-0.4214761805	-1.572563492	0.9070837953	-0.0496628527	0.2895295621	-1.114470627	-1.875434707	-1.499046423	-2.170015779	-0.4420785271	-0.9409434672	-0.4552216389	-0.5396316727
6957.014490918061	7.0182820600339255	48400050.626843885	49.256283074194045	9003.736582636833	-12.382905152111562	153.33634000619105	81067272.4495128	6069.882663466699	-14.47846355164711	36843475.54825359	209.62590681637383	6156.470382162141	6156.004548023285	1.205659	49.533421	0.4657021	0.283677	-0.0275997492	-0.106975439	-0.0291630552	0.1306166345	-0.0633317792	0.0417632012	0.1116595797	-0.1158623343	0.0305624055	-0.0468444428	0.0944738727	-0.004676172	0.1209166659	-0.0966732238	-0.0172827924	0.072834806	-0.0682001253	0.0110644316	-0.0352931814	-0.0340666219	-0.2013978762	-0.0381130232	-0.1003329436	0.0055521133	0.0271852698	0.0882755067	-0.0233295744	-0.1061483962	-0.0113601504	0.1444064107	-0.0441974545	0.1139331873	0.0206111881	0.0754284525	-0.0808000338	0.0179536526	-0.1293374283	0.0439185389	0.035291888	-0.0684219242	0.0007618788	0.0002670961	-0.1110565024	0.0517774861	0.1462670354	-0.0809468806	0.0880936878	-0.1189982333	0.0017280903	0.0097155973	0.1807805898	-0.0731502573	0.0743289298	0.0287018742	0.1259161521	0.1165232592	0.1013839798	0.0812449131	0.0404043	-0.0234018999999999	0.0005476489236099	0.0016325074584899	-0.057388	-0.1070288	0.01145516402944	0.003293382544	0.220235	0.2744111999999999	0.0485034552249999	0.0753015066854399	-0.00270942	0.0006858599999999	4.7040393960000005e-07	7.340956736400001e-06	0.000291659	0.000126132	1.5909281423999998e-08	8.5064972281e-08	0.000294506	-0.000405212	8.6733784036e-08	1.64196764944e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08897431931	-0.02723501663	1.030412962	-0.9672127498	-1.66771219	0.3767528919	-0.9212769335	-1.47232074	-1.495979678	0.05515315641	-1.855907991	-0.07232777779	-0.9186656776	-0.3363505118
6972.365742569896	15.3512516518349	48613884.04816225	235.66092727796376	9014.342826777034	10.606244140200944	112.49241476154684	81258376.59866656	6097.703753787467	27.821090320767325	37181991.06895376	774.0130666362934	6172.94983946335	5934.015686717671	1.090776	44.813587	0.44604425	0.313336	-0.0432297894	0.0194156771	0.0096830858	-0.0599663784	-0.0389139855	-0.0739982372	-0.0786390499	0.0557713602	-0.0689287081	0.0866710691	-0.0575728983	-0.1235473324	0.0361637165	-0.1203074858	0.0769663228	-0.025476369	0.0306602326	-0.1282213646	-0.0383504949	-0.0360119678	0.0669369731	0.1805483072	0.2503679539	0.0585314838	-0.0692642994	0.0422114253	0.028876379	-0.1312501065	-0.0846718292	-0.0772869644	0.033092331	-0.0612227059	-0.0015959345	-0.1129311335	0.0050028014	-0.1349009442	-0.0684809107	0.1132928535	-0.0294750143	0.0596743093	0.0515871615	-0.1223011043	0.0370270676	-0.0530306161	-0.1138882866	-0.022420458	-0.0070613395	-0.0537869537	0.1693783382	0.1947867366	-0.0244564458	-0.1214056683	-0.1051983124	-0.1011030232	0.1251271724	0.1134548014	0.0948006283	0.0703125971	0.0541116	0.0137073	0.00018789007329	0.00292806525456	0.0447979	0.1021859	0.01044195815881	0.00200685184441	-0.0626624	-0.2828973999999999	0.0039265763737599	0.0800309389267599	-0.00230371	0.00040571	1.646006041000001e-07	5.3070797641e-06	0.000291659	0.0	0.0	8.5064972281e-08	0.000833869	0.000539363	6.953375091609999e-07	2.90912445769e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.1570319726	-0.1158727242	-0.7649961526	1.526789652	-0.3427982796	-0.271792649	-1.554867194	-1.014799555	0.7210411267	-0.6726784259	-1.655718048	0.7465223675	-0.7675950124	0.06417508368
