global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	aroma_motion_02	aroma_motion_10	aroma_motion_11	aroma_motion_13	aroma_motion_14	aroma_motion_15	aroma_motion_16	aroma_motion_17	aroma_motion_18	aroma_motion_19	aroma_motion_20
6365.761392723761	n/a	n/a	40522918.10909236	8745.825870622153	n/a	n/a	76489470.15924375	5411.483708772024	n/a	29284155.930305023	n/a	5719.724095105537	5658.791976531619	n/a	n/a	n/a	n/a	-0.1007203268	0.0959908636	-0.0452868135	0.1257794956	-0.1401435312	0.0069835432	0.0683931821	-0.0768893481	0.0518450943	-0.0049742006	-0.0895932606	0.0631364402	-0.0344373735	0.0159370898	-0.0526086426	0.0208848344	0.0378802707	-0.1274515408	0.0459661779	-0.0576009885	0.085157121	-0.0626870453	0.1154381658	-0.0047901812	0.0382199404	-0.0514543143	0.0476107437	-0.1299808164	0.0214382767	-0.1189185313	-0.0099526892	0.0404260425	-0.206788285	-0.079244165	0.0517913175	-0.0554559902	-0.1238319217	0.0575220046	0.0886891679	-0.0366406434	-0.0327589045	-0.0283796722	0.0998351606	0.0468967259	0.0629528122	-0.1811775763	-0.120400724	0.0693930582	0.0236496611	0.0100102849	0.095887775	-0.0553652818	-0.0548018676	0.0874400937	-0.0748311987	0.007706097	-0.0075988842	0.0453029353	-0.1471782083	0.0168326137	-0.011828531	0.093069849	-0.1033973627	-0.0535453979	0.1190220148	-0.0335063503	0.0400262996	-0.122954124	0.0518571395	-0.0407588584	0.0691525522	-0.027319785	0.0195903462	-0.1340933576	0.0461707634	0.032034085	-0.0326214224	0.1651925815	0.0236075972	-0.0643587023	0.0336044723	0.0582958549	-0.0414054858	-0.0610401324	-0.0532593394	0.0712015605	0.0980581008	0.0137805782	-0.1125152618	-0.0317881681	-0.0165291421	0.0839841278	0.0273132645	0.1290883846	0.1290552057	0.1289999139	0.1289225186	7.382949999999998e-05	n/a	n/a	5.450795070249997e-09	-0.000180784	n/a	3.2682854656e-08	n/a	0.104079	n/a	0.010832438241	n/a	-0.00135774	n/a	n/a	1.8434579076e-06	-0.00034503	n/a	1.1904570090000001e-07	n/a	-0.000557086	n/a	n/a	3.10344811396e-07	-0.939554426	-0.4698333854	-0.4732022963	-1.585224581	-1.028655007	0.60368776	1.248024779	-0.9276437276	-1.235003651	0.2257057925	-0.2514308033
6380.721663286475	14.960270562713958	223.8096953096058	40713608.94433332	8720.893873448396	-24.931997173756827	621.6044830722184	76053989.95194978	5409.424500733592	-2.059208038432189	29261873.429136872	4.240337745543743	5714.907938444224	5727.457077954117	1.032256	28.643045	0.0950881664999999	0.0526162	-0.0902240057	0.1313143634	-0.1301358687	-0.0209495301	0.11563925	-0.0338663375	-0.0494907542	-0.0555941429	-0.1954986726	0.0299233258	-0.1059148636	-0.0517872245	-0.0420580497	-0.090447375	0.1143639679	-0.0102122631	-0.0686010416	0.086517777	-0.0559662341	0.0081137221	0.1093392895	0.0332983977	0.0376095629	0.0714445894	0.0177132802	-0.0385201943	-0.024879652	-0.0003100602	0.0873475309	0.0268735906	-0.1571710357	-0.1000679178	-0.1493453143	0.022690605	-0.0143257812	-0.0941694539	0.0338140498	0.0261205329	-0.0557163666	-0.0359311112	0.0185469828	-0.080773558	0.1754667634	0.1538538779	0.1817474262	-0.129591914	-0.0160794053	0.0125293736	-0.0999017429	0.0478520394	-0.05054742	0.1960751962	0.0109294537	0.1014430716	0.0692167546	-0.0213943624	0.1575568667	-0.0205274977	0.0897769789	-0.0182190696	0.131906591	-0.0996613715	0.0576932584	0.0067042313	-0.1008530832	0.0457033973	0.0337903205	-0.0325445772	0.0585787343	0.0149252325	-0.032291453	0.0584144495	0.054492452	-0.1233519377	0.0340423551	-0.064690297	0.0305574864	0.1356081648	0.0737082721	-0.1271320319	0.0581438172	0.036105291	-0.0847532135	-0.0694643674	0.1053461273	-0.0300812867	0.0965406707	0.0472201436	-0.0158862164	-0.0204320615	-0.1339733694	0.0360402519	-0.1108008237	0.1289999139	0.1287014744	0.1282045865	0.1275100165	0.00856963	0.0084958005	7.217862613580024e-05	7.34385583369e-05	-0.0232089	-0.023028116	0.00053865303921	0.0005302941265094	0.142557	0.0384779999999999	0.0203224982489999	0.0014805564839999	-0.00172354	-0.0003657999999999	1.3380963999999994e-07	2.9705901316e-06	-0.000367489	-2.245899999999996e-05	1.35048165121e-07	5.04406680999998e-10	-0.000670552	-0.000113466	1.2874533156e-08	4.4963998470400004e-07	-1.017779174	0.03498144252	1.232272353	-1.066900548	-1.03838534	-1.127047715	1.194407684	-2.01643465	0.09622372078	-2.394250874	-1.203406595
6389.261670610846	8.54000732437089	72.93172510030846	40822664.6955369	8764.764459064054	43.870585615657546	1924.6282822607388	76821096.0228724	5414.244705599252	4.820204865659434	29314045.732109528	23.234374946926884	5714.982379252067	5847.895966206512	1.098198	30.47279	0.1407788937	0.069943	-0.0740387037	0.1051976619	0.1912551194	-0.0417260822	0.0102246928	0.0144280869	0.0205499381	0.0765076395	0.0119380415	0.0203368882	-0.0855497433	-0.0406286546	-0.0001466962	-0.0758421286	-0.1479927201	-0.0424631504	0.001030658	0.0268831899	-0.0613827791	-0.1240127759	0.0354696998	-0.0850775299	0.2130007424	0.0759371176	-0.102516122	0.0203705061	0.0257517864	-0.0218617288	0.0299671262	0.0272210998	-0.0114514745	-0.1157245854	0.1175673314	0.0344791024	0.0165213955	0.0598830391	0.0383342971	0.0164116853	0.1713918247	-0.2361649056	-0.0404026852	-0.0329446528	0.0008317676	-0.134219376	0.0587048552	0.0512191064	-0.0698205301	-0.1275526309	0.1290683628	-0.0760984467	-0.04077006	0.0197625918	0.0217476783	0.0638181823	0.0332474465	0.1531815463	-0.1057667673	0.0492243887	0.0054757816	-0.0554598707	-0.0272104697	-0.0124003333	-0.0090131058	-0.0701817582	0.0717959371	0.0181947785	0.0871218469	-0.1550100925	0.1802803895	-0.0854718914	0.0032470864	-0.1592008594	0.0960947203	0.0008998707	-0.0333636667	-0.1073089643	0.0412041712	0.0269691823	0.0639800564	-0.0508933603	-0.1491132989	0.0808599484	0.1476610601	0.0346392384	-0.0529649362	0.0020450771	0.0665946027	-0.1029844909	0.0920253799	0.0469974506	-0.1181886732	0.0040561566	-0.0132246193	0.1288230331	0.1279949812	0.1266188352	0.124700488	1.17493e-05	-0.0085578807	7.323732207543248e-05	1.3804605049e-10	-0.000204722	0.023004178	4.1911097284e-08	0.0005291922054556	0.0953815	-0.0471754999999999	0.0090976305422499	0.0022255278002499	-0.00121148	0.0005120599999999	2.622054435999999e-07	1.4676837904e-06	9.50497e-05	0.0004625387	9.03444547009e-09	2.1394204899769e-07	-0.00093678	-0.0002662279999999	7.087734798399998e-08	8.775567684e-07	-0.9234534683	0.143124321	-1.359908821	-1.138338329	0.6267351855	-0.5046955123	1.681422001	-0.7915372527	1.169280763	-0.5549148517	-1.067077934
6368.131753838076	-21.12991677276932	446.4733828241583	40553102.03424081	8749.343190507805	-15.421268556248831	237.81552388394897	76551006.2652853	5411.078684627907	-3.166020971344551	29279772.53123448	10.023688790993496	5722.794515490599	5696.44861668498	1.091647	30.291025	0.1398351507	0.0856976	-0.0965385553	0.0890124947	-0.0735880243	-0.0707762829	-0.133630088	0.0642925055	-0.0523929373	-0.054794583	0.0639481415	-0.0548301193	-0.117421615	0.122413952	-0.021014626	-0.0821348495	0.0235940582	0.0029834105	0.0550337722	-0.0472487458	-0.1053943655	0.028311147	-0.0474584093	-0.0163465259	0.0078468234	0.0023008374	-0.0815638225	0.028454562	0.1000821919	0.0056945303	0.1205492442	0.0041237822	0.0085726035	0.0157848625	-0.055622783	-0.0029923793	0.1279305075	-0.024498923	0.0433186635	-0.0329884048	0.0427945722	0.0048950753	0.0066056589	-0.1912206163	0.0906445522	-0.1719604299	-0.0257467983	0.0579173888	-0.175011711	-0.1169987456	-0.1296779607	0.0110239364	-0.0235260849	0.0356802193	-0.0228694615	0.1254264101	-0.1182852688	-0.0086487854	0.0164034166	0.0325009864	0.0073187503	-0.0323958899	0.1080062824	0.0378383279	0.0129491006	-0.0996132476	0.033428003	0.0281690116	-0.0323772655	-0.0281204819	-0.0687102298	-0.0400454329	-0.0280547086	-0.0366210567	0.1179357194	0.005682088	0.0102564919	0.0486322972	-0.0888639144	0.0701340912	-0.0933524568	-0.1334507459	0.0131003004	0.1287183852	0.1140939619	0.105070937	-0.0717385739	0.0752629892	-0.0106734626	0.131355956	-0.1011504994	0.2504107857	-0.0106622899	-0.1053591623	0.0065008312	0.1285578634	0.1269376627	0.1242524367	0.1205247148	0.000149637	0.0001378877	1.901301781129e-08	2.2391231769e-08	-0.013774	-0.013569278	0.000189723076	0.0001841253054412	0.160707	0.0653255	0.0258267398489999	0.0042674209502499	-0.00193281	-0.00072133	5.203169689000001e-07	3.7357544961e-06	-0.00031728	-0.0004123297	1.0066659840000001e-07	1.7001578150209006e-07	-0.00101917	-8.239e-05	6.7881121e-09	1.0387074889e-06	-0.8651595363	0.4759092393	-0.2598676435	-1.128050603	-2.221964249	-0.501922776	1.233660486	-1.62674573	0.07172556416	-0.869366389	0.6497113523
6376.576478424975	8.444724586898701	71.31337334857143	40660727.58520266	8816.652600413829	67.30940990602357	4530.556661897104	77733363.07638393	5419.000000316229	7.921315688321556	29365561.00342729	62.74724223404921	5730.509539780438	5705.954063520584	0.993631	27.571276	0.106466178	0.0586438	-0.1017349557	0.0808328151	-0.0183538773	0.0863511082	0.070424513	-0.0818375961	0.0856124675	0.1266180698	0.0777151451	0.0110902062	-0.0739642195	-0.0832076933	0.0706160806	-0.0177905633	-0.0753537161	-0.0031073201	-0.0028153279	-0.0680224444	-0.31272758	-0.0218704782	-0.0279674382	-0.0046677932	-0.052029459	0.0818611242	-0.0149138069	-0.1419071941	0.0585057784	-0.0525473558	-0.0929443887	-0.0888761685	0.0936717109	-0.1180038699	0.0502168844	0.0585810203	0.0684518052	-0.0345719369	-0.0903981463	-0.0280080125	-0.1411870369	0.0072998283	-0.0071265803	0.0612790124	0.0016205077	0.1427169324	-0.0549968216	-0.0295248082	0.0259238611	-0.0629393941	-0.0437001238	0.0591049481	0.0585779759	-0.0117676901	0.0710216208	0.0848330628	0.1186608574	-0.0277659864	-0.0609851486	-0.0302718328	-0.0963764356	-0.0186908103	-0.0028121823	-0.079352847	0.0347890278	-0.1569455004	-0.0073485745	0.1925702076	-0.0744542832	-0.0362046103	-0.0348844869	0.0985570799	-0.0475981358	-0.1495032146	-0.0324788568	-0.0856977183	0.0766181381	-0.1053122697	0.0544331695	-0.002252022	-0.0865797527	0.1293408699	0.0677108658	-0.1083776316	-0.0503756343	-0.0237563038	0.046796172	0.0801309381	-0.0648811251	0.0043352742	0.018051548	-0.0692165947	-0.0050916161	0.0652086046	-0.0263832703	0.1282045865	0.1255324169	0.1211199807	0.1150284477	0.00567003	0.005520393	3.0474738874449e-05	3.21492402009e-05	-0.0181781	-0.0044040999999999	0.0003304433196099	1.9396096809999997e-05	0.122814	-0.0378929999999999	0.015083278596	0.0014358794489999	-0.00130539	0.00062742	3.936558564000001e-07	1.7040430521e-06	-6.65643e-05	0.0002507157	4.430806034490001e-09	6.285836222649e-08	-0.0007243319999999	0.0002948380000001	8.692944624405899e-08	5.246568462238551e-07	-0.9517869803	0.9690942513	-0.603129362	-0.8679013167	-0.06704223299	-1.163015123	2.504607231	-0.943250213	1.129699474	-0.4896060923	-1.249024794
6376.518843730862	-0.0576346941134033	0.0033217579655455	40659992.56445477	8798.27107441455	-18.38152599927889	337.8804980621659	77409573.89887975	5418.6541165298	-0.3458837864282031	29361812.43458535	0.1196355937139108	5725.088215578436	5660.153795966206	1.008353	27.979778	0.0961971499999999	0.0520282	-0.1029114523	0.0726914173	-0.0381830661	0.0209745218	-0.0780448614	-0.011940801	-0.1496420676	-0.0532788479	-0.0263302839	0.0688310815	-0.0871848277	0.1407138011	-0.0286489754	0.0444955667	0.0457788	-0.1617403132	0.2013597323	-0.0920498232	-0.0505543991	-0.0696432276	-0.0320545132	0.0575918488	-0.0197943562	0.0329098456	0.0832271629	-0.0562864077	0.0771121593	0.0576646532	0.0507938216	0.0502759808	0.0526075489	0.0914107699	0.0292162432	0.0650570266	0.006958595	0.1097486197	0.0729461879	0.0854478891	0.0850016075	-0.0223976153	-0.0898918649	0.0207924453	0.022253199	-0.1090773081	0.0781459798	0.1481100011	-0.0303388238	0.2621376324	-0.0731705839	0.013285648	0.0855256023	-0.1160632163	-0.026432197	0.0812313444	-0.115103296	0.0011598561	0.0604161548	-0.1487041394	0.0030709829	-0.0373924	0.0292625268	0.1694007982	0.0599547197	-0.0828797325	0.1263038736	0.0616619221	-0.0253429396	-0.0081850874	-0.1149834861	-0.0437755716	-0.084273499	-0.0447049879	0.0553408839	-0.0276570793	-0.0121396779	0.1023116026	-0.0857471167	-0.0575234378	0.0103718359	-0.0422206419	-0.0666191251	-0.0537747088	0.116321272	0.0915878551	-0.0408274769	-0.0778615896	0.0856321093	-0.0932247467	-0.0537291325	-0.0740836932	0.0002580837	-0.0509273166	0.1131183824	0.1277634447	0.1237830955	0.1172407796	0.1082719048	0.000130265	-0.005539765	3.0688996255225006e-05	1.6968970224999997e-08	-0.0216772	-0.0034991	0.00046990099984	1.224370081000001e-05	0.154573	0.0317589999999999	0.0238928123289999	0.0010086340809999	-0.00185502	-0.00054963	3.020931369e-07	3.4410992004e-06	-0.000268962	-0.0002023976999999	7.2340557444e-08	4.0964828965289984e-08	-0.00108029	-0.0003559580000001	1.267060977640712e-07	1.1670264841e-06	-0.8010652691	0.05537524497	-0.6899162768	-0.6418619994	-1.231511664	-0.1319355865	1.990882446	-1.434406533	-0.8024634061	-1.000788108	0.764491716
6408.086942997052	31.568099266190075	996.5448912800304	41063578.2690093	8797.964152958559	-0.3069214559909596	0.0942007801476105	77404173.23674381	5433.973974475067	15.319857945266447	29528073.155272357	234.69804746314355	5745.677701624828	5887.092773963464	1.193774	33.12484	0.1304946349999999	0.0713659	-0.0594089371	0.0483496128	-0.143506017	-0.0299983686	0.0328863879	-0.0610678611	0.1865708924	0.0343586865	0.0174692919	-0.0363765243	-0.0242288238	-0.0291377089	0.0452078397	0.0395305508	0.1656508018	0.0777077614	0.0081960369	-0.0008542163	-0.0828642074	0.0224895409	-0.1233997893	-0.3128874997	-0.0472491122	0.116910834	-0.0635621329	0.0770225341	-0.1718611719	0.1895241996	-0.0219274502	0.0247335888	0.0909262664	-0.0685602726	0.0133629553	0.0157859421	-0.0887012694	0.1548015188	0.0268905489	-0.0194443453	0.0519785176	0.1733200525	0.1147789541	0.000297481	0.0556333474	0.0221994557	-0.1175694227	0.1666041268	-0.015943779	0.04725718	0.0033056997	-0.1563188906	-0.0351302438	0.0658616197	-0.0891701006	0.0609657611	0.1109279123	-0.1330554784	0.0413820856	0.1812640394	0.0064114807	-0.07013108	-0.1277561895	-0.0190462876	0.0359219089	-0.0244933161	-0.0429721843	0.1957139814	-0.1473504566	0.1611552355	-0.0356704855	0.0671091639	-0.0206444995	-0.0002435695	0.011635057	0.0004532178	-0.2238771448	0.0788571071	0.0817827045	-0.1161640101	0.0310875835	-0.039143198	0.0390699578	0.096901357	-0.1557245121	0.0300507626	-0.2640989334	-0.0783781307	-0.0201178904	0.0670237843	0.0662471544	-0.0655788538	0.0246254195	0.0697293353	-0.0189622709	0.1272347401	0.1216944932	0.1126387502	0.1003291122	0.0119641	0.011833835	0.0001400396508072	0.00014313968881	-0.0397586	-0.0180813999999999	0.00158074627396	0.0003269370259599	0.101566	-0.0530069999999999	0.010315652356	0.0028097420489999	-0.00124019	0.00061483	3.7801592890000003e-07	1.5380712361e-06	-0.000134328	0.0001346339999999	1.8044011584e-08	1.8126313956e-08	-0.000878306	0.000201984	4.0797536256e-08	7.71421429636e-07	-0.5442353716	0.7421610074	1.74677056	-1.648537526	-0.6456237639	-1.25058729	1.770527601	-1.092240408	0.9397744293	-0.6004898717	-1.231931252
6416.071974616577	7.985031619525216	63.7607299648175	41165979.58346026	8849.015933340757	51.05178038219856	2606.2842801922334	78305082.9885186	5429.213593231819	-4.760381243248048	29476360.24093316	22.661229581067836	5736.952058643888	5951.5451261382805	1.231138	34.161613	0.16415359	0.0829772	-0.0488766945	-0.0031462507	0.1561770307	0.1438354796	0.0609403902	0.0912792019	-0.0911775979	0.0101962074	0.0284166697	0.0584230778	-0.0108947914	-0.0697858036	-0.0209929882	0.0432993897	-0.108810298	-0.0393732654	-0.0854005964	0.0057384104	-0.0989799832	-0.015183408	-0.0787274129	0.1317728695	-0.0009863418	-0.0690428563	-0.02658758	0.0212519743	0.0569777652	-0.0146302439	-0.0033871533	0.0078818273	0.1955311142	-0.0802406768	-0.0664542775	0.1022450133	-0.0415409946	0.0961111345	0.1263223308	-0.0760809488	0.0588646625	-0.0120650779	-0.0324103361	0.0641113128	-0.1737281632	0.1427166561	-0.0033651215	0.0294122904	-0.0259460359	0.1077988419	0.0053206392	0.089944837	0.0375039347	-0.0905189697	0.0233756272	0.0149266902	-0.0014648454	0.0750964967	-0.1118036742	-0.0936212034	-0.098629021	0.1387872962	0.0372098862	-0.0855588134	-0.0229746536	0.0122383414	-0.0304504197	0.0310672022	0.0066990657	0.1019558547	-0.0153632405	0.0419927062	-0.0556570043	-0.1404982852	0.1262584446	-0.0414462092	-0.0417621703	-0.0827316471	-0.04723702	-0.0128565098	0.0580381605	0.0782259061	0.0469136543	-0.0642142124	0.0464418358	0.0707974616	-0.0380792321	0.0624164436	-0.0245065337	-0.0223348041	-0.081537774	-0.0649133621	0.0929220155	0.035091937	0.2379483364	0.1266188352	0.1192723348	0.1073422654	0.0912870929	-0.00518615	-0.01715025	0.0002941310750624	2.68961518225e-05	-0.00360066	0.03615794	1.29647524356e-05	0.0013073966250436	0.0413944	-0.0601716	0.0017134963513599	0.00362062144656	-0.000749571	0.000490619	2.40707003161e-07	5.61856684041e-07	0.000152347	0.000286675	2.3209608409e-08	8.2182555625e-08	-0.000642124	0.000236182	5.5781937124000024e-08	4.12323231376e-07	-0.2805450276	0.4712888069	-1.16240376	-0.5015387915	1.040281042	0.5822819527	2.363639862	-1.062924385	0.2526937306	0.3616766433	-1.057681359
6404.443133116866	-11.628841499710688	135.22995462539353	41016891.84532778	8809.551972529485	-39.463960811272045	1557.4042029136158	77608205.95669815	5423.180137973069	-6.033455258750109	29410882.80890559	36.40258235933935	5726.083700698712	5943.657665159672	1.109721	30.792547	0.1428165699999999	0.0819156999999999	-0.0452010521	0.0254624225	-0.0372749986	-0.1044484851	-0.1189969421	-0.0460658575	-0.0189006942	0.0241248955	0.0684434898	-0.0049923799	-0.0414714589	0.0801955887	-0.0999568252	0.0300510264	0.0844547081	-0.0192800765	0.1789847126	0.0348209987	0.0344071937	-0.1712318141	-0.0573975017	0.0245232874	-0.0376910735	0.0479599449	-0.0291593884	0.077334575	0.0615140017	-0.0080955235	0.0373826689	0.101368124	-0.0386722815	0.2122759516	-0.1141134721	-0.1723436679	0.0296707688	0.0626807511	-0.0050083506	0.0076852153	-0.1762826214	-0.1063120005	0.0849923281	0.0372098001	-0.0821110489	0.0042894325	-0.1217700121	-0.0684455119	0.0830536952	-0.1667658646	0.2499357224	0.0403563409	-0.08978176	-0.0209316268	-0.0093862896	0.0395582917	-0.1116836457	0.0288754747	0.0845512782	0.0132789205	0.1179132692	-0.0385932857	-0.0641152663	0.0745158685	0.0425018401	-0.0204003779	0.1864632692	-0.036156829	-0.0070115093	0.0411498559	-0.0641790453	0.0439288033	0.0560094439	0.0210767653	0.0555867168	0.1139691443	-0.0672580463	0.0898876604	-0.1165879614	0.1708338157	0.1297399311	0.1122105866	0.069995249	-0.1055833921	0.0586014902	0.0543231489	0.2005916464	0.0357871423	-0.1117116107	0.0150050058	0.0376917647	-0.0553354121	0.0932347784	-0.0797620563	-0.1056048199	0.1259161521	0.1165232592	0.1013839798	0.0812449131	0.00219133	0.00737748	5.442721115039999e-05	4.8019271689000005e-06	-0.0214147	-0.01781404	0.0004585893760899	0.0003173400211216	0.107623	0.0662286	0.011582710129	0.00438622745796	-0.00129993	-0.0005503589999999	3.02895028881e-07	1.6898180048999998e-06	-0.000170059	-0.000322406	2.8920063481e-08	1.0394562883600001e-07	-0.0007972879999999	-0.0001551639999999	2.4075866895968966e-08	6.356681549438406e-07	-0.2828472256	0.7639850278	0.06367236567	-1.811499601	-1.493845633	0.7344003702	0.9701399154	-0.8295438293	0.04414886471	-0.7031161602	-0.1954108191
6432.816331204783	28.37319808791653	805.0383697361505	41381125.95101496	8818.985970782996	9.433998253511165	89.00032304725167	77774513.55286731	5433.843546831282	10.663408858213188	29526655.691439964	113.70828847741949	5735.733835407834	6076.049049804404	1.069367	29.672804	0.0728533599999999	0.0439546	-0.0146268253	0.0322855654	-0.0390523685	0.1635940251	0.0890865572	-0.0893433233	0.0927505203	-0.0550062044	-0.1270163055	0.0642886431	-0.0107184339	-0.0850988352	-0.0449453576	0.0159280169	0.0803938556	0.0121762035	-0.1463891897	0.0330404194	-0.1478763093	0.1924781037	-0.0076380738	0.0587911797	0.0160403368	-0.0023022213	0.0110653792	-0.1084618326	-0.0547681488	-0.092293462	0.049963322	-0.1121800226	-0.0819076803	0.1188155102	0.0133535941	0.0212627222	0.1089531601	0.0518373222	-0.0967743736	-0.1372541672	0.0864309599	0.0467494314	0.1855676534	0.0650723483	-0.061804577	0.0391995609	-0.1437375228	-0.1003029034	0.1388075824	-0.0385671067	0.0216193365	-0.1025327156	0.1107126196	0.0989604963	-0.1125428495	0.0127560029	0.1250723318	-0.0158509853	0.1075904125	0.0436617993	-0.1683175778	-0.0172337691	0.0052509225	-0.1209432027	0.0271652885	0.0768699504	-0.1379878902	0.087210997	-0.0231864722	-0.0439214618	-0.0474701008	-0.0992144745	-0.0244397841	-0.0067271978	0.0137250198	-0.0736904397	0.1605314639	0.1013124559	0.0443486199	0.0431879347	0.0571442921	0.2032664087	0.1061274459	0.1181864373	-0.0323407879	-0.1166092286	-0.1020650047	-0.0120447192	-0.005170765	-0.0250062524	-0.0450340781	0.0362016585	0.0450142069	0.0616535457	-0.0695191811	0.1251271724	0.1134548014	0.0948006283	0.0703125971	0.0152721	0.01308077	0.0001711065437929	0.00023323703841	-0.026594	-0.0051793	0.000707240836	2.682514849000001e-05	0.102267	-0.005356	0.0104585392889999	2.8686736e-05	-0.00120095	9.89799999999998e-05	9.797040399999965e-09	1.4422809025000005e-06	-2.18929e-05	0.0001481660999999	4.792990704099998e-10	2.1953193189209995e-08	-5.96883e-05	0.0007375996999999	5.440533174399424e-07	3.56269315689e-09	-0.1066325295	1.467076873	1.000153898	-1.128725451	0.4621308135	-0.2567783293	1.273871897	-1.814085351	-0.814241341	-0.7160366768	-2.119937445
