global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	aroma_motion_02	aroma_motion_07	aroma_motion_10	aroma_motion_12	aroma_motion_16	aroma_motion_17	aroma_motion_18
6735.763058618285	n/a	45370503.98184675	n/a	9787.52472078008	n/a	95795640.1598812	n/a	5844.230240656655	n/a	34155027.10580575	n/a	6302.659327025547	7160.140819429229	n/a	n/a	n/a	n/a	-0.0991333333	0.0514907045	-0.0443236535	0.0816982571	-0.0365106185	0.0749459523	-0.0034853269	-0.0686722347	-0.0459174675	0.0676144218	-0.0515129554	-0.0757904632	0.1336621247	-0.0659805077	0.1402160745	0.0164918084	-0.1282066053	0.0188619656	-0.0740148802	0.0003945631	-0.0745716406	0.0506560054	-0.085065685	0.0012343895	-0.0034022455	0.0454655568	-0.1000307572	0.0922235714	0.0015627985	-0.0538171775	0.0349330162	0.1242185378	-0.0167159654	-0.034965236	0.0854050247	0.0240040925	-0.0712214886	-0.0169755788	-0.0845297237	0.1268612096	0.0746750783	0.0918711594	-0.0718645803	-0.0455626403	0.0368379901	0.0576170054	-0.1061644462	-0.0545816037	-0.0367482087	-0.0775144068	0.052174941	-0.0080375777	0.0023076307	-0.0166661019	-0.0063388378	0.109971191	-0.1359378419	0.0756980592	-0.0958784038	0.0980687057	0.0136829868	-0.083466703	0.0157420251	-0.1984097013	0.018417962	-0.0209437562	0.0568655192	-0.055309799	0.0081020272	-0.1003188563	0.0638362731	-0.0842984359	0.0453415889	-0.0005422182	-0.0354883658	0.0056648133	0.0548077073	-0.0552143866	-0.0049145678	0.064168224	0.0639801674	-0.0830174473	-0.0519322875	0.1047132786	0.1099652118	0.1290883846	0.1290552057	0.1289999139	0.1289225186	0.199753	n/a	0.0399012610089999	n/a	0.0714357	n/a	n/a	0.00510305923449	0.0837390999999999	n/a	n/a	0.0070122368688099	-0.00103859	n/a	n/a	1.0786691881e-06	-0.000923354	n/a	n/a	8.525826093160001e-07	0.0040993	n/a	1.680426049e-05	n/a	-0.2598448942	0.274650004	-0.9467278045	0.1592888811	0.936419589	-2.264155113	-0.175366643
6747.591265115303	11.828206497018073	45529987.88106033	139.90646893610054	9808.180632302468	20.655911522388124	96200407.31587324	426.66668082072647	5842.25344516659	-1.9767954900653424	34131925.31756089	3.907720409542676	6302.687306891117	7252.407549183999	0.893486	23.959692	0.0531332499999999	0.0226614	-0.086926464	0.072806004	0.0305193432	0.0589679668	0.0124573159	-0.1069824099	0.0627540478	-0.06625413	-0.0609669797	0.1126497627	-0.0692858207	-0.1081621163	0.1007418729	-0.1428825951	0.0461484087	0.1011241058	-0.0409995547	-0.0699389159	-0.0168267873	0.0560431726	-0.0494843379	0.0769482694	-0.0942118109	0.0377688264	-0.0997362263	-0.0608007104	0.1038678282	0.0275705988	-0.1166192187	-0.0145178467	0.0233507621	0.0103788196	0.0591935487	-0.0066175622	0.1267232008	0.0507422491	-0.1117814506	0.0488252355	-0.0337734974	0.0607719686	-0.0408177501	-0.0123832591	0.0402200726	0.1631916544	0.0727551988	-0.1900298414	-0.1294699722	-0.2679600472	0.0212741345	-0.0693904819	0.1033144569	0.0177033996	0.0536435884	-0.0074185301	0.1247975191	0.0213668298	-0.0238574853	0.0068831721	0.004174932	0.0983308923	0.048514832	-0.1437185324	0.112852578	-0.1659035567	0.0200109689	-0.1100688599	0.0688751195	0.0836844277	0.0443646655	-0.0359642836	-0.0656489413	-0.039341289	0.0803033623	0.0056756375	-0.0279003884	0.1259031451	-0.048558094	0.0507287325	-0.0236566652	0.0915350673	-0.1004193592	0.0310179785	-0.1545042675	0.1658726303	-0.1499387658	0.1289999139	0.1287014744	0.1282045865	0.1275100165	0.188925	-0.0108279999999999	0.035692655625	0.0001172455839999	0.0610167	-0.010419	0.000108555561	0.00372303767889	0.0733429	-0.0103961999999998	0.0001080809744399	0.00537918098041	-0.00119346	-0.0001548699999999	2.3984716899999964e-08	1.4243467715999998e-06	-0.000848023	7.533099999999999e-05	5.674759560999998e-09	7.191430085290001e-07	0.0038997	-0.0001996	1.520766009e-05	3.984016000000012e-08	-0.06866139801	0.305075991	-0.1147339438	0.06891993693	0.4116213461	-0.155154961	-0.4788408337
6730.60175732607	-16.989507789233357	45301000.01572078	288.6433749204209	9792.211968657904	-15.968663644564003	95887415.23912711	254.9982185932201	5831.96943767291	-10.284007493679384	34011867.52195088	105.7608101300537	6293.77840464374	7145.423725805423	0.896703	24.045938	0.0774862499999999	0.0422539	-0.1005965648	-0.0411318836	0.0751404812	0.107099173	-0.0483454395	0.0011400438	-0.0933937533	-0.0983079073	0.0268465873	0.0943704629	0.0109992788	-0.1246668609	-0.0199055333	-0.0887430804	0.0055452874	0.048834396	0.0427146991	0.0577458802	-0.0600037182	0.1330280975	0.0264938047	-0.0265422007	-0.0028301796	0.0216730764	0.1955814312	-0.0163334997	-0.0902659604	0.0151559764	-0.0544133736	0.0883124846	-0.1209872516	0.061688177	0.0632720036	0.0954524642	0.0894807412	0.0271298102	0.1527750045	0.1143797122	0.0297765954	-0.1313601365	-0.0537352179	-0.0004753589	-0.0307398051	0.0998558773	-0.0819402797	0.0299781786	-0.0649696232	-0.1478619382	0.0992931501	-0.0680254254	0.0183938095	0.0807075917	0.0790025223	-0.0901982082	-0.0256172874	-0.0141878408	-0.0873341503	0.0135413013	-0.0416651538	-0.0004408372	-0.00772022	-0.1353930567	0.043259766	-0.0816571291	-0.1396361783	-0.086882465	-0.0487173943	-0.0212691851	-0.0434217025	0.0594416921	0.0891865421	-0.0580481362	-0.0901500321	0.0149106014	0.1158568067	0.0124227355	-0.0229675108	0.0537230952	0.0966260197	-0.0611529202	-0.0171932975	0.0181612369	-0.0301273646	-0.026709171	-0.1777351886	0.1288230331	0.1279949812	0.1266188352	0.124700488	0.216281	0.0273559999999999	0.046777470961	0.0007483507359999	0.0572368	-0.0037799	1.428764401000002e-05	0.0032760512742399	0.0842993999999999	0.0109564999999998	0.0001200448922499	0.0071063888403599	-0.00122219	-2.873000000000003e-05	8.254129000000017e-10	1.4937483961e-06	-0.00103644	-0.0001884169999999	3.5500965888999995e-08	1.0742078736e-06	0.00439043	0.00049073	1.92758755849e-05	2.408159329e-07	-0.01153627714	0.2973296599	0.03483200231	0.01545867142	0.3865963093	-0.6563457943	0.5270494731
6711.370531245843	-19.231226080226406	45042494.40767511	369.8400565487803	9757.056995363364	-35.15497329454047	95200161.21076916	1235.8721473398534	5820.752312429478	-11.217125243432749	33881157.48265311	125.82389872685616	6280.112481124651	7058.870263193075	0.976394	26.182936	0.1100291	0.0707217	-0.1171447535	-0.0963045504	0.0348433807	0.1546446725	0.0526594458	-0.0174857127	-0.0777972136	-0.1561799276	0.0669005155	0.0066013402	0.0937690463	-0.0201382958	0.0520480866	0.0612375132	0.0297558442	-0.0357588529	-0.0989019224	0.066891794	0.0027386358	0.0192520266	-0.1329942476	-0.1278208337	0.1509715605	-0.0566561435	0.0341653463	-0.0403800413	-0.1133910538	-0.0263091444	0.0332579229	0.0626971427	0.0344896277	0.0570891398	0.1078426485	-0.0384981637	0.2216903371	-0.0906135541	0.0420849063	-0.0166163292	0.1893502118	0.0324398924	0.093431804	-0.0481375296	0.1043926038	-0.1250588529	0.0881249931	-0.0239059235	0.1210853378	0.0737207581	0.0657768446	-0.1112397452	-0.0495677339	0.1218450004	0.0866430667	0.0348103582	0.0523916128	-0.0139831967	-0.0671363937	0.0295628283	-0.019797243	-0.0404059516	0.1544624544	0.108031604	-0.0134319551	0.0116357061	0.0963700607	0.0943468936	-0.0166007371	-0.0962540771	-0.0381532203	0.0329583745	0.132938909	-0.110805036	-0.011403345	-0.068810065	0.0389821256	0.0902619582	0.0581285978	0.1545710888	0.1798962938	0.0177910594	0.0927932187	0.0144182918	-0.0632599238	-0.0248227115	0.0130419618	0.1285578634	0.1269376627	0.1242524367	0.1205247148	0.226458	0.0101769999999999	0.051283225764	0.0001035713289999	0.0472384	-0.0099983999999999	9.996800255999996e-05	0.00223146643456	0.153237	0.0689376000000001	0.00475239269376	0.023481578169	-0.000992285	0.0002299049999999	5.2856309024999935e-08	9.846295212250002e-07	-0.000848023	0.0001884169999999	3.5500965888999995e-08	7.191430085290001e-07	0.00439043	0.0	1.92758755849e-05	0.0	-0.2378077398	0.5194278316	0.1980277722	-1.358551779	-0.01749134276	-1.199828946	0.5224337945
6727.81757548748	16.44704424163683	45263529.32903823	270.50526428635925	9773.285674942445	16.228679579080563	95517112.8840352	263.3700408804665	5818.98463816186	-1.7676742676176218	33860582.21916372	3.124672316397496	6276.317353528746	7159.043712602994	1.00567	26.968	0.1098554999999999	0.0535488	-0.0991912771	-0.0719899432	-0.1206807798	0.1674363258	0.0032272646	0.0493628431	0.0199283789	-0.1634910977	-0.0331572117	-0.1228306402	-0.0486603593	-0.0067701285	0.0420040254	0.0377068972	0.1509773881	-0.1167576521	-0.1634357472	0.0183110157	-0.1057449032	0.0813359676	0.0762063508	-0.0109889784	-0.0509964571	-0.2209488235	-0.0773241088	-0.0178099848	0.1109460867	-0.0302373942	0.0300632571	0.0925702926	0.0577951521	-0.00685531	-0.088275078	0.0655968318	-0.0856395048	-0.1029421552	-0.0569246825	-0.1504302897	0.0239357805	-0.0083327136	0.0482984019	0.0673536709	-0.0035658584	0.0124318709	-0.008577455	0.0180037405	0.0079943778	0.0312557882	-0.0106892726	-0.1824777986	-0.1116038699	0.0108540388	-0.0798478132	-0.0347331591	-0.0156225811	0.1739066698	-0.0324251383	-0.0183335712	-0.025295536	0.1181662153	0.0171102693	0.0978055048	0.1601518653	0.0141311276	0.0028827629	0.1053687494	0.0064204676	-0.1510556068	-0.1961347218	0.0312318509	-0.0730401221	-0.0197084588	0.0537607993	0.0033039478	-0.0792482916	-0.1272861311	-0.0434209605	0.1053523325	-0.0815355579	0.0174736843	-0.0513201463	-0.0005351689	0.0132100576	-0.1250206098	0.1069508971	0.1282045865	0.1255324169	0.1211199807	0.1150284477	0.206017	-0.0204409999999999	0.042443004289	0.0004178344809999	0.0472345	-3.900000000001125e-06	1.5210000000008774e-11	0.00223109799025	0.113933	-0.039304	0.001544804416	0.012980728489	-0.00125702	-0.0002647349999999	7.008462022499995e-08	1.5800992804e-06	-0.00129754	-0.0004495169999999	2.0206553328900002e-07	1.6836100516e-06	0.00410255	-0.0002878799999999	1.68309165025e-05	8.287489439999996e-08	-0.5054497891	0.6722068215	-1.221213983	-1.111762893	1.259798462	-1.473960809	0.514667184
6740.62098345702	12.803407969539876	45435971.24262109	163.9272556344772	9744.615130528242	-28.670544414202595	94957524.04211996	822.0001170067636	5830.7563845982295	11.77174643636954	33997720.01653302	138.57401416217897	6282.7883737227785	7366.8141595688285	1.039514	27.875559	0.044685	0.0215539	-0.0626924174	0.0946592117	-0.0609553616	0.0698864803	0.10344954	0.1725451609	-0.0159917866	-0.1078944755	-0.0476998832	-0.092774817	-0.0489691696	0.0243135725	0.0816709806	0.0129375863	0.1583013888	0.132569144	-0.0477704507	-0.0295145399	-0.0219687587	0.112256174	0.0504962459	-0.0063655482	-0.0739086373	-0.030030025	0.0347676066	0.0334892389	-0.0644992295	-0.0508420859	-0.0598178491	0.0735097137	-0.0868841863	0.1894984467	-0.1200192579	0.0768755715	0.0286710421	0.0504279884	0.0516733484	-0.113503455	0.0446954403	-0.1157442982	-0.1162701753	0.0315096442	-0.075410626	-0.0706805186	0.0045893959	-0.0140587156	0.0685908362	0.0290062854	0.0183461018	-0.1160248793	0.0170340175	-0.0107048194	-0.1113900783	0.078073435	-0.0382444363	0.0517865076	0.0172381766	-0.0054920691	-0.0502096032	0.0597173852	0.1506595651	-0.019277293	0.0646599424	-0.1404670726	-0.1176462662	-0.1052475097	0.1069853387	-0.0936127377	0.0069323889	-0.0504214905	-0.1096306674	-0.0935336439	-0.0831346485	0.1301317238	0.0811406976	0.0813818165	0.0836176935	0.0334129394	-0.0464477931	0.1097467726	-0.0152395302	-0.0404034169	0.0204451642	-0.0304773399	0.1007876827	0.1277634447	0.1237830955	0.1172407796	0.1082719048	0.216261	0.010244	0.046768820121	0.000104939536	0.0411576	-0.0060768999999999	3.692871360999995e-05	0.00169394803776	0.0987764	-0.0151566	0.00022972252356	0.00975677719696	-0.00122404	3.2979999999999945e-05	1.0876803999999963e-09	1.4982739216e-06	-0.00117587	0.0001216699999999	1.4803588899999985e-08	1.3826702569000005e-06	0.00421205	0.0001095	1.77413652025e-05	1.1990250000000048e-08	0.0801466219	0.8937406559	-1.711696745	0.5792092271	0.6188825414	-0.5524735018	0.1321030086
6762.606573637543	21.985590180523104	45732847.66980571	483.36617558591394	9824.193519129594	79.57838860135234	96514778.30130792	6332.719932387845	5842.407393525533	11.651008927303335	34133724.15192181	135.74600902410205	6304.703997086419	7376.690099968279	1.079016	28.934856	0.0846845	0.041768	-0.053776031	0.1053858309	0.0360364941	0.0122367124	0.0243019213	-0.0586359761	0.0138011665	-0.0522621947	0.0426477667	0.0751555223	-0.1122095534	-0.1129457339	0.0465894835	-0.1373721543	-0.0209533825	0.125773357	0.0065590229	-0.0875219723	-0.0029454669	0.0064406611	-0.040717247	0.0629799195	-0.0362863959	0.1119134447	-0.0119504874	0.0570658363	0.0862796385	0.1295792447	-0.0191650318	0.0497416353	-0.0094866886	-0.0976352347	-0.0117851939	-0.0813846628	-0.1375377577	-0.1478905137	0.0884339236	0.1134878595	-0.1451944279	-0.0251307845	0.0107320884	-0.0812064202	0.0140481606	-0.0991287479	-0.1327395536	0.00267503	-0.0200063894	0.0380517478	-0.1031200386	-0.0385505769	0.1065524682	0.0386743452	0.0016273336	-0.0372070687	0.1130471362	-0.0125528615	-0.0100575552	0.0664465877	0.0403342789	0.1418286007	-0.0547711239	-0.0651686261	0.0711497724	-0.0754179842	-0.0527051873	-0.1274910978	0.0132575882	0.0720423986	0.0632914912	0.0394965782	0.0360144546	0.0706649954	0.0866641135	-0.0037018541	0.0106729536	-0.1005957567	-0.1614331946	-0.0614232942	0.0934458363	-0.1326582451	-0.0726815611	0.0130542544	0.1771438655	-0.0278518055	-0.0449329126	0.1272347401	0.1216944932	0.1126387502	0.1003291122	0.197463	-0.018798	0.038991636369	0.000353364804	0.0413023	0.0001446999999999	2.0938089999999313e-08	0.00170587998529	0.120524	0.0217476	0.00047295810576	0.014526034576	-0.000976326	0.000247714	6.1362225796e-08	9.53212458276e-07	-0.00104535	0.00013052	1.7035470400000018e-08	1.0927566225e-06	0.0037104	-0.00050165	1.376706816e-05	2.516527225000002e-07	0.2002388989	0.7541658042	0.3228051156	-0.1382045103	-0.09197309247	-1.698616984	-0.4977216966
6749.121987198568	-13.484586438975384	45550647.59808715	181.83407143019883	9831.433427378724	7.239908249130167	96657083.23697975	52.41627145582304	5839.767023828581	-2.6403696969518933	34102878.89259572	6.971552136581833	6297.329425071917	7319.199997320526	0.995065	26.683613	0.12936655	0.0657678	-0.0582821496	-0.0237585802	0.0743228949	0.0653620625	-0.0535778073	-0.093815347	0.0976190791	-0.0596543086	0.0673224504	-0.0213702657	0.0625859046	-0.0498584205	-0.0119207864	0.0165368703	-0.0074918652	-0.0108656029	-0.0252350663	0.1787268429	-0.0029731198	-0.0673634887	-0.1013634499	-0.1393263974	0.1286801374	0.0929574666	-0.0396003662	0.123677629	-0.0780636222	-0.0092910519	0.0797402966	-0.0744304802	-0.0664920322	0.0579577877	-0.047387213	0.0049596561	-0.1885168055	-0.007688189	0.0428358819	0.0724736909	0.0502281092	0.15752964	0.1483362821	-0.1464621845	-0.0663629541	0.2058604999	-0.0641035969	0.0202573624	-0.0807182729	0.080527233	-0.023607878	-0.0181419544	-0.0218631335	0.0991251401	0.0049550913	-0.0225713353	0.073752577	-0.1292875452	-0.0107776292	0.0190973661	-0.1241023985	-0.1252616581	0.0401662822	-0.0454473632	-0.0622850988	0.0322246569	0.1427762855	0.0836305368	-0.0193192708	-0.0572979106	-0.0238640867	0.0043252056	0.0808724613	-0.0256016809	0.0466735828	0.1063989225	-0.082204196	-0.1553076942	0.0129319337	-0.2431924414	0.0379255903	-0.0945303633	0.1550149043	-0.13203724	-0.0144320174	-0.108180537	0.0070121646	0.1266188352	0.1192723348	0.1073422654	0.0912870929	0.216238	0.018775	0.046758872644	0.000352500625	0.0206377	-0.0206646	0.00042702569316	0.0004259146612899	0.171042	0.0505179999999999	0.0025520683239999	0.029255365764	-0.00138056	-0.000404234	1.6340512675600005e-07	1.9059459136000005e-06	-0.0008996349999999	0.0001457150000001	2.1232861225029143e-08	8.093431332248201e-07	0.00394863	0.0002382299999999	1.5591678876899998e-05	5.6753532899999945e-08	0.2828301426	0.9409549354	-0.6607377493	-1.130336091	-0.5889895527	-0.6461452498	0.912521826
6788.479471014194	39.35748381562644	46083453.528381154	1549.011532297297	9866.295217351822	34.861789973097984	97343781.31593944	1215.3444001283951	5841.171682080694	1.4046582521132225	34119286.61954141	1.9730648052297728	6303.328098300147	7609.41375228398	1.032459	27.686394	0.0889626	0.0483565	-0.0077347135	-0.0397770551	-0.072793745	0.0385961749	0.0056705762	0.0147205436	0.1589910413	-0.0696279933	0.0029431728	-0.1329946685	0.0192760378	0.0951530835	0.0363119957	0.1049129321	0.167955636	-0.0404178589	0.0519568313	0.0847189059	-0.0681631318	-0.0841076596	0.0861443028	-0.0548203222	-0.0060594956	0.0106325697	0.0234521131	-0.0172988206	0.1228705269	0.1910497577	0.119233822	-0.018551433	-0.1256096084	-0.1134823165	-0.0385287008	-0.0591862127	-0.0137536586	0.0850470723	-0.1246254996	-0.0667279553	0.0391436996	0.0487801242	0.0045916424	-0.0470376208	0.0475418914	0.0347552617	-0.139830257	0.0016130953	0.089426252	0.1565558061	-0.0389357895	-0.0722293269	-0.0803788785	0.0052463016	-0.056527932	0.0792962099	-0.0194293795	0.0590114822	0.067086854	-0.0215423936	-0.1639653365	0.0999971975	0.0151787433	-0.0224563258	-0.0686866393	0.0654554618	0.068734489	0.0868445142	-0.1151765643	-0.0145150747	-0.021924867	0.1500931288	-0.1129530575	0.0034330753	-0.0105712476	-0.1402300909	-0.1023221008	-0.1015211107	-0.0704537942	-0.0888693608	0.0581108877	-0.0487742351	0.0123365762	0.0747217623	-0.0167552201	0.0098332655	0.1564576452	0.1259161521	0.1165232592	0.1013839798	0.0812449131	0.19909	-0.017148	0.0396368280999999	0.000294053904	0.0208508	0.0002131	4.5411610000000336e-08	0.0004347558606399	0.128172	-0.0428699999999999	0.0018378368999999	0.016428061584	-0.001623	-0.00024244	5.8777153600000013e-08	2.6341290000000005e-06	-0.0007858649999999	0.00011377	1.2943612900000004e-08	6.175837982248428e-07	0.00373021	-0.0002184199999999	1.3914466644099998e-05	4.77072964e-08	0.3720614253	1.189136981	-0.2917802458	0.2757994001	1.10632046	-1.648588932	0.3717387852
6800.331833229739	11.852362215544415	46244513.04203774	140.47849008846498	9804.177205858728	-62.118011493093945	96121890.68387988	3858.647351856152	5851.787637375476	10.615955294781998	34243418.55294046	112.69850682080992	6306.332037662711	7707.488739421157	1.033276	27.708277	0.2166615	0.101875	0.0110896509	0.0570262565	-0.0143431337	-0.0139675761	0.0586351953	0.0281126245	0.076951072	0.0014990404	0.0759857251	-0.0108986043	-0.1080139166	-0.1081639858	0.0187954799	-0.1100788196	-0.0829606439	-0.0365517336	0.0237933643	-0.0340613812	0.0895569618	-0.0033493343	0.0392070445	0.0415428339	-0.0647317869	0.0275127052	0.0359763658	0.1439887696	0.0920356717	-0.0455556402	-4.94717e-05	-0.0840455198	0.0047228075	-0.1739128249	-0.1620946482	-0.0625470841	-0.1132252126	0.0302314477	0.0854945977	0.1279358343	0.0245657058	0.1318427743	-0.0328417532	0.0943210476	0.1726578473	-0.1725532584	0.0574728339	-0.0269888026	0.1141457956	0.1031702902	-0.0613065933	0.0157272366	0.0554049388	0.0402480226	-0.0780398809	-0.0044791509	0.1277550014	0.0650423328	-0.0774905231	0.1212261893	0.0874882496	-0.0345934673	-0.1248139938	0.0145218762	-0.050602938	0.0171551837	-0.0198018493	-0.006327841	0.0566394685	-0.0250992116	-0.056158339	-0.009011034	-0.0739314089	0.2538973713	0.0663349794	-0.0018035106	-0.1297709024	0.0360637277	0.020511943	0.005399955	-0.1119658865	-0.0966630386	-0.0316045845	0.0788343025	0.1666536552	0.0249880426	-0.0325372199	0.1251271724	0.1134548014	0.0948006283	0.0703125971	0.151262	-0.0478279999999999	0.022880192644	0.0022875175839999	0.0416065	0.0207557	0.0004307990824899	0.0017311008422499	0.0662682	-0.0619038	0.00383208045444	0.00439147433124	-0.0007835799999999	0.0008394200000001	7.046259364001681e-07	6.139976163998433e-07	-0.000398455	0.0003874099999999	1.5008650809992255e-07	1.5876638702499997e-07	0.00323356	-0.00049665	1.04559102736e-05	2.466612225e-07	0.6477121156	1.272128974	0.8393510215	0.6657112316	-0.1271765404	-0.1317272807	0.5933478657
