global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	aroma_motion_06	aroma_motion_13	aroma_motion_14	aroma_motion_16	aroma_motion_17
7193.547706775089	n/a	51747128.60964914	n/a	9969.47305496464	n/a	n/a	99390392.99366598	6464.401750440314	n/a	41788489.99109579	n/a	6716.526449969285	5901.6243040565	n/a	n/a	n/a	n/a	-0.0891521645	-0.0839405381	0.0254185243	-0.0591557063	0.0170998099	-0.0962403549	0.0962165471	-0.0798790481	0.0528178036	-0.0405537255	0.0750029373	-0.2015164059	0.0606926659	-0.0309840354	0.0882640986	-0.0692694237	-0.0331693512	0.0411839557	-0.0499925021	0.0594711421	-0.0086058779	0.0478917519	-0.0177857358	0.0398473469	-0.0731060257	0.064864709	-0.1427154701	0.0038850206	-0.0280277695	0.0005132224	0.093518874	-0.0315616568	-0.0383783637	0.0420837757	-0.1563460257	-0.0452516264	-0.0530265446	0.0170640112	0.1159147368	0.0654363705	0.0026596675	-0.109032968	0.0897791471	0.0433178638	-0.0859037637	-0.0355729258	0.0428306987	-0.1034590811	0.1158104227	-0.1748240283	0.1476423563	-0.0102331694	0.0025184411	-0.010666371	0.0054043024	-0.0037397648	0.0470963413	-0.0428293203	0.0727721257	-0.0099675435	0.0564068082	-0.0521043321	0.027335657	-0.1068600174	0.0602525513	-0.0455330163	0.099388146	-0.0363443914	0.0268588053	0.0828024676	-0.0100944066	-0.0711061861	0.0708497549	0.1158001994	-0.0454077285	-0.0570939086	0.0259181593	0.0060272975	0.1290883846	0.1290552057	0.1289999139	0.1289225186	0.0604617	n/a	n/a	0.00365561716689	0.0286949	n/a	n/a	0.00082339728601	-0.150241	n/a	0.022572358081	n/a	-0.000164421	n/a	n/a	2.7034265240999995e-08	-0.000358981	n/a	n/a	1.2886735836100006e-07	0.001086	n/a	1.1793959999999998e-06	n/a	-0.6688102443	-0.8780269515	-0.577552775	-1.099204399	-1.769521223
7180.776684720532	-12.771022054556852	51563553.795826	163.09900431797752	9992.30291851324	22.82986354860077	521.2026696477301	99846117.6153282	6448.702849620305	-15.69890082000893	41585768.44270104	246.45548695647707	6697.265003037561	5979.098949898124	0.9925250000000002	23.659313	0.19279965	0.0954069	-0.0824327239	-0.0762633961	-0.0968731404	0.028410834	0.1915815813	-0.0540964307	-0.0820732644	-0.1083118574	0.0631983493	-0.0041643192	0.1282506607	-0.2344198092	-0.0148764329	-0.0775686647	-0.0069624769	0.0364872901	-0.0417975915	0.1411158359	-0.1214071475	0.0219679096	0.0226603226	0.1006669703	-0.067328206	0.0184741964	-0.0558131196	0.1913530662	-0.1017179195	-0.0547016917	0.1020525794	-0.058248956	-0.0103654054	-0.0831045401	0.1132823263	0.1008628143	-0.0005355121	-0.0182865235	0.1184596726	0.115667877	0.0013210221	-0.166200099	0.1545932693	0.0604767537	0.1054075068	0.0101397468	-0.098485365	-0.0410134156	-0.0262757792	-0.189683735	0.2209556235	-0.062059736	0.0425750406	0.0536910769	-0.0372969741	-0.0166072014	-0.0192750269	0.0421451507	0.0788585781	-0.1028754409	0.0975324731	0.0726143354	-0.0333775255	0.0406053949	-0.1846393774	-0.0766208902	0.0213869822	-0.0876760388	0.178362075	0.019165572	-0.0725488379	0.0446601141	-0.0307234943	0.1341054501	0.1227490656	0.0211369921	0.0320882951	0.0618739228	0.0545388432	-0.1537937567	0.1289999139	0.1287014744	0.1282045865	0.1275100165	0.0462213	-0.0142404	0.00020278899216	0.00213640857369	0.0713522	0.0426573	0.00181964524329	0.00509113644484	-0.166501	-0.0162599999999999	0.027722583001	0.0002643875999999	0.0011806	0.001345021	1.809081490441e-06	1.39381636e-06	0.000166047	0.000525028	2.756544007840001e-07	2.7571606209e-08	0.00160879	0.00052279	2.5882052640999995e-06	2.733093841e-07	-0.564058083	-1.148257839	-0.5418482343	-1.243629763	-1.836560422
7186.741949332688	5.965264612155806	51649259.8462982	35.58438189303836	9972.1062006803	-20.19671783293961	407.90741122338096	99442902.0776465	6453.904345343025	5.20149572272021	41652881.29883758	27.05555775347664	6700.320521810866	5960.708042325719	0.92067	21.94647	0.167899	0.083984	-0.0828105456	-0.0818835798	-0.008019864	0.0513320674	0.0928682869	0.0252330215	0.0133990755	-0.1027959381	0.0418904824	-0.0004183642	0.1386425652	-0.1238956014	-0.0370326681	-0.0311910301	-0.1226648538	0.088959268	-0.0089211105	-0.0657687671	0.0202126886	0.0241655086	-0.1299095344	-0.1613714077	0.1168710617	0.0153787889	0.0339999748	-0.0203791743	0.0589600452	0.0281280312	0.2126447686	0.0091785685	0.0422986906	0.0458938014	0.0637536177	0.0205740552	0.0783503544	0.0468457181	0.0189071802	-0.0010831449	0.0636059277	0.0642237653	-0.0204120611	0.1690395888	0.204154624	0.0344727347	-0.0837280855	-0.0476394627	-0.0179076849	-0.1493057194	0.0879700346	-0.0198186137	-0.0976019761	0.0950238768	0.0412646165	0.0068360497	-0.0237744182	0.0557211152	0.0091948971	0.1264671273	-0.0929580611	0.0478256612	0.0261245867	0.2093964298	-0.0101023379	-0.0249710362	0.062781022	0.0978801821	-0.0265119499	0.1242581379	0.0564077619	-0.049993418	-0.0788144501	-0.062023166	-0.0424559523	-0.0270799157	-0.0042296412	0.0232625694	-0.1141522771	-0.2030913458	0.1288230331	0.1279949812	0.1266188352	0.124700488	0.0418206	-0.0044007	1.9366160490000003e-05	0.00174896258436	0.0360753	-0.0352769	0.00124445967361	0.0013014272700899	-0.134183	0.032318	0.0180050774889999	0.001044453124	0.000116974	-0.001063626	1.131300267876e-06	1.3682916676e-08	-0.000165955	-0.0003320019999999	1.1022532800399999e-07	2.7541062025e-08	0.00108635	-0.0005224399999999	1.1801563225e-06	2.729435535999999e-07	-0.5732600069	-0.6179882643	-0.9715735381	-1.304471696	-1.435930644
7178.979185524793	-7.762763807894771	51537742.14619822	60.260501937160925	10015.524205501097	43.41800482079634	1885.1231426186944	100310725.11097838	6463.823737681577	9.919392338551916	41781017.31181583	98.39434436612244	6715.259045669832	5931.947440651857	0.974392	23.227051	0.0828203949999999	0.0358126	-0.0849337833	-0.0666631133	-0.1035899797	0.1196601383	-0.0443241074	-0.1482236529	0.0576802189	-0.1066151811	-0.0695325231	0.0445627488	-0.0273216855	-0.2635162102	0.0378594194	0.08346275	0.0353298875	-0.0951191372	0.0395694406	0.019052726	0.0584654816	-0.0759289248	-0.0682109637	-0.1730252581	-0.1139029908	0.0958249263	0.1328993656	-0.0374943567	0.1138182751	0.0330645172	0.1158291892	0.0477928941	-0.0407689073	-0.0547454403	-0.108766891	-0.0807997702	0.0207614617	0.1800122874	0.0072589167	-0.160397436	0.0075625533	-0.0380291624	-0.082621934	-0.042123078	-0.088777404	-0.0196189113	-0.1048292494	0.0627895031	-0.0627807964	0.0358982526	0.0950853046	-0.2131294396	-0.0069329385	0.059341734	0.1341786044	0.0103550731	0.0950580549	0.0500122657	-0.2058432369	0.0664901187	0.0156418627	0.1842244967	-0.0904000325	0.1333309631	-0.0199560015	-0.0423250593	0.0358812222	0.0601128034	-0.0799927787	0.0174029498	0.0689120941	0.065062728	-0.132781508	0.0425812685	-0.194436916	-0.0096280907	0.1117000636	0.0126963669	-0.1044865056	-0.0952584247	0.1285578634	0.1269376627	0.1242524367	0.1205247148	0.039805	-0.0020155999999999	4.062643359999997e-06	0.001584438025	0.0125628	-0.0235125	0.0005528376562499	0.00015782394384	-0.116032	0.018151	0.013463425024	0.000329458801	0.000335687	0.000218713	4.7835376369e-08	1.1268576196900001e-07	8.29479e-05	0.0002489029	6.195265362841e-08	6.88035411441e-09	0.00140156	0.00031521	1.9643704336e-06	9.93573441e-08	-0.6427050456	-0.9686609492	-1.292452094	-0.342606092	-0.5274993312
7176.563287611638	-2.415897913155277	51503060.62109516	5.836562726788022	9961.252431107696	-54.27177439340085	2945.4254958082	99226549.99624898	6466.716587451874	2.892849770297289	41818423.42242521	8.368579793509078	6725.971864086767	5873.432704239769	0.995353	23.726707	0.0610892749999999	0.0322976	-0.0937571389	-0.1046119951	0.014860465	-0.0483395682	-0.0318822825	-0.1378717407	0.0218108663	-0.1050216838	-0.0303374192	0.0516529274	-0.0702786556	-0.1692624787	0.0038608883	0.0242271139	0.1053143468	-0.1599124606	0.0593974143	-0.0910816675	-0.1319250653	-0.0351343738	0.0211854558	-0.036778117	0.0368286117	0.0893318564	0.0139272369	-0.1207253717	0.0892700425	0.1310297803	-0.001544428	-0.0015203161	0.0112976728	0.0185510688	0.0597547615	-0.127716194	-0.0138976625	-0.0862339282	0.0343539048	0.088512027	-0.0577879594	-0.0363362515	0.0116500528	-0.0493200275	-0.0692452104	0.1343805355	-0.1214166472	0.0234417075	-0.0382726239	0.065340153	0.128218106	-0.1303583383	0.0955140534	-0.0296503172	0.0810796226	0.0064141095	-0.0008596721	-0.1765441718	0.0103643979	0.0856754556	0.0354097236	0.0330277342	-0.0770816498	0.0883039877	0.2236033208	0.0697162566	-0.0074603208	0.0278578465	-0.038570357	0.1428278155	-0.026438392	0.0128008521	0.0159665845	-0.0112289942	0.0695786558	-0.0282026399	0.0990966199	-0.0377236931	0.0522387961	0.0797649287	0.1282045865	0.1255324169	0.1211199807	0.1150284477	0.0315307	-0.0082742999999999	6.846404048999997e-05	0.00099418504249	-0.00994537	-0.02250817	0.0005066177167489	9.89103844369e-05	-0.115174	0.0008579999999999	0.013265050276	7.36163999999996e-07	0.000179136	-0.000156551	2.4508215601e-08	3.2089706496e-08	0.000190073	0.0001071251	1.147578705001e-08	3.6127745329e-08	0.00107626	-0.0003252999999999	1.1583355876000002e-06	1.0582008999999997e-07	-0.697099763	0.1753338471	-0.1365844534	0.4360947769	-2.199730957
7192.414412434584	15.851124822946076	51730825.08019672	251.25815815261728	9941.472743854893	-19.779687252803345	391.236027818711	98832880.31680971	6466.92445226242	0.207864810546198	41821111.871269606	0.0432077794634067	6722.084726883884	5985.125485175367	1.003562	23.922407	0.11668477	0.0727075999999999	-0.0762920996	-0.0878564774	0.0094926629	-0.0563388819	0.0907283608	-0.0701065648	0.0463996483	-0.0862635823	0.0174629784	0.046090411	0.0588761894	-0.0866870499	-0.0594128953	0.085811751	-0.004139976	-0.0364226732	0.2421766672	-0.2385560491	-0.0944469819	0.058388611	0.0553282525	0.2858704801	0.0727145975	-0.0573915344	0.055755067	-0.0786671705	-0.0756490592	-0.0882215227	-0.2579780236	0.1191685327	-0.0507470664	-0.0482199507	-0.1142889285	-0.1153216897	0.0067833167	-0.0311746095	-0.097940942	0.0634644247	-0.0380941141	0.0569916705	0.0265204935	0.0596827232	-0.0031558269	-0.0458372684	-0.0958257659	-0.0088383942	-0.0428823012	-0.0770802592	0.1071435508	0.0065058455	0.073171497	0.0129206691	0.1639209987	0.0263883444	-0.0209730956	-0.3207907599	0.0036514946	0.0924025993	-0.056019953	-0.1098388706	0.0953142787	-0.2421912485	0.1154128585	0.1066344985	0.0529713774	-0.02703111	-0.0535276534	-0.2062213669	-0.0144599041	-0.0117292713	0.0159564377	-0.0989157386	0.1028286515	0.0094538452	0.0428815848	0.0113387493	0.0933625675	0.0730910564	0.1277634447	0.1237830955	0.1172407796	0.1082719048	0.0315754	4.470000000000168e-05	1.9980900000001502e-09	0.00099700588516	0.00990892	0.01985429	0.0003941928314041	9.81866955664e-05	-0.181537	-0.066363	0.032955682369	0.004404047769	8.08214e-05	-9.831459999999998e-05	9.665760573159996e-09	6.532098697960001e-09	0.000285964	9.5891e-05	9.195083880999998e-09	8.1775409296e-08	0.00149051	0.0004142499999999	2.2216200601e-06	1.7160306249999994e-07	-0.3738445607	-0.05734447706	0.09368213413	-0.6063460918	-2.435353926
7225.668532920259	33.25412048567523	52210285.74763401	1105.836529275805	9920.038835300868	-21.43390855402504	459.4124359023077	98407170.4938774	6480.915317254596	13.990864992175377	42002263.349425234	195.74430322927844	6724.695867003177	6296.015064251234	1.177053	28.057989	0.0782029199999999	0.0390652	-0.0334186245	-0.0583254619	0.0033152524	-0.2016524689	-0.0623581001	0.1061276638	-0.0330587679	-0.0520518071	0.0421903416	-0.0463989549	-0.1452077642	-0.0108328547	-0.1871136721	-0.0185224524	0.0146331776	0.1394791505	-0.1421091587	-0.143443946	-0.098529203	-0.0781771574	-0.0428826499	-0.0438040647	-0.0253483099	-0.0929390933	0.0967014643	0.0699118948	0.012149129	-0.0177021395	-0.1224728057	0.0771607623	0.0617543516	0.042782352	0.0106469099	0.0073933665	-0.0222386496	0.0590666184	-0.1336453258	-0.0296965926	0.0024160608	-0.0467404852	-0.0697376615	0.1157353791	0.0126772626	-0.0852771442	-0.0475848903	-0.0413467566	0.065659672	0.1141980742	0.1057463462	0.1867399258	0.1232461098	0.0590864558	0.0311330209	-0.0211660477	-0.0628429043	0.0892922816	-0.0545786418	0.0359813737	-0.1637646547	0.0838929133	-0.0692228529	-0.0120647944	-0.1181646863	0.0349229676	0.0286618421	-0.1081394275	-0.1315446526	-0.0837938095	0.0564762364	-0.0144494923	0.0634525309	-0.0873889639	0.073581632	0.0526668547	0.1070619264	0.0744399027	0.0055460278	-0.0580293916	0.1272347401	0.1216944932	0.1126387502	0.1003291122	0.0494801	0.0179046999999999	0.0003205782820899	0.00244828029601	0.00243267	-0.00747625	5.58943140625e-05	5.917883328900001e-06	-0.169494	0.0120429999999999	0.028728216036	0.0001450338489999	-0.00032221	-0.0004030314	1.6243430938596e-07	1.0381928410000003e-07	-0.000126584	-0.000412548	1.7019585230399998e-07	1.6023509056000002e-08	0.00149051	0.0	2.2216200601e-06	0.0	-0.06017243958	-1.065224354	-1.212928117	1.046384873	-1.473325054
7230.348713666105	4.680180745845973	52277942.5212131	21.90409181378737	9966.84210414677	46.803268845902494	2190.545974661827	99337941.52899282	6483.956520279478	3.041203024882634	42041692.15687476	9.248915838555284	6729.780976300857	6315.251069620924	0.933408	22.250109	0.082351425	0.0553074	-0.0314184119	-0.0564829163	0.0052927959	-0.1450808941	-0.05984045	0.0875384877	-0.0355813383	-0.0402173173	0.057369414	-0.0270356324	-0.1262792933	0.0115685268	-0.3236324507	0.1145518356	0.0406108663	0.0584716566	-0.0275214907	-0.0346618439	-0.0746354636	-0.1568322749	0.0059190789	-0.022275991	0.0357483003	-0.136654929	0.1898983461	-0.0632931588	0.0414211138	0.0469956948	-0.0044650693	-0.0610430191	-0.0984944916	0.1330470987	0.1292798679	0.1826583464	0.0575593786	-0.1865108249	0.1186115547	-0.019635894	-0.0580828278	-0.0789796797	-0.0627915826	0.0839864414	0.1058863917	0.0270131022	-0.040066976	-0.0594162536	0.0373578546	0.0979045548	0.112355176	0.2544672897	0.120934701	0.1179776718	0.1361871418	-0.0405161552	0.0329960577	-0.0008703432	-0.126827863	-0.0639837304	-0.1000170794	-0.0479562604	-0.10568724	0.0757328246	-0.0178304497	0.0626716257	-0.1526602975	-0.0153195162	-0.0827093438	0.0627075235	-0.1120722036	-0.1344896323	0.1250894799	0.0511743306	0.0816822739	-0.1249711616	-0.1066729353	0.2328320833	-0.0447924766	-0.0134144315	0.1266188352	0.1192723348	0.1073422654	0.0912870929	0.0410273	-0.0084527999999999	7.144982783999993e-05	0.00168323934529	-0.00847054	-0.01090321	0.0001188799883041	7.175004789160001e-05	-0.118104	0.05139	0.013948554816	0.0026409321	-0.00051707	-0.00019486	3.79704196e-08	2.673613849e-07	-8.93357e-05	3.72483e-05	1.38743585289e-09	7.98086729449e-09	0.00149051	0.0	2.2216200601e-06	0.0	-0.2780879997	-1.048244627	-0.6207881097	1.086209497	-1.882119395
7243.428541784823	13.07982811871807	52467257.03994301	171.08190361520786	10077.15766708287	110.31556293610085	12169.523425908825	101549106.64724708	6497.568028122996	13.611507843517757	42218390.28008616	185.2731457741454	6730.562292446663	6337.516835436688	1.363494	32.50227	0.244482725	0.121938	-0.0286468181	0.0027692436	0.0808392101	0.0737629252	-0.0124993716	0.259993856	0.1565973348	0.0074957015	0.0609961344	0.0712960635	-0.1463132183	-0.0068836176	0.1155710438	-0.2930728178	-0.0108672673	0.232972199	0.0370544125	0.043195823	0.1013623326	0.1352291659	0.0499545664	0.052080176	-0.0922586046	-0.0289185385	-0.0061834156	0.1783352553	0.3289249149	0.0085431159	0.0397520519	-0.0547512409	-0.0803618549	-0.0213661575	-0.0240816453	-0.0463522882	-0.0647339033	-0.1767199588	-0.1757671004	-0.2111668749	-0.101784973	0.0165853066	-0.1255067335	-0.0410998632	-0.2261460192	-0.0524527798	0.0406023042	-0.0957644505	-0.0342689043	0.1865119749	-0.0124950053	-0.0971778042	-0.306089693	0.1093899529	-0.1897203136	-0.1959059188	-0.2834622138	0.0210593342	0.0045771444	-0.0214749093	-0.0751738185	0.1820093882	0.0183935672	-0.1346599997	-0.0621638375	0.1903202795	-0.1026046079	-0.1554371381	0.0951406765	0.1142134014	-0.011173756	0.034754503	-0.1390537923	-0.2454848964	-0.0994481155	0.0594951555	-0.1080680461	0.0828677581	-0.0308843887	0.2453309481	0.1259161521	0.1165232592	0.1013839798	0.0812449131	0.0568623	0.0158349999999999	0.0002507472249999	0.0032333211612899	-0.060341	-0.05187046	0.0026905446206116	0.003641036281	-0.0391892	0.0789148	0.00153579339664	0.00622754565904	-0.00163309	-0.00111602	1.2455006404000005e-06	2.6669829481e-06	-0.000433215	-0.0003438792999999	1.1825297296848997e-07	1.87675236225e-07	0.00198786	0.00049735	3.9515873796000005e-06	2.473570225000001e-07	-0.4844988139	0.5112583271	-0.04832750681	1.214353239	-0.1020487046
7265.206835560058	21.778293775234488	52783230.36346859	474.2940797604172	10090.72359869158	13.565931608709434	184.03450041218173	101822702.74519116	6487.0248091880885	-10.5432189349076	42081490.87502176	111.15946550939414	6735.927012194532	6631.119256362013	1.341865	31.986702	0.41419763	0.18766	0.0098342478	0.0182586048	-0.0029199492	0.0021922764	0.0572010668	0.0189323474	0.0729485123	0.0003165537	-0.1555208453	0.0845238633	0.1890149347	0.0180694399	-0.1360632626	0.0547329095	0.0582821683	0.0093080028	-0.1004992784	0.0084586243	0.1685455061	-0.0212255593	0.0107276704	0.0095942647	-0.1021452925	-0.0067862722	-0.0517361039	-0.0608450969	-0.0504285142	-0.0702227711	0.1992870951	-0.0186830503	0.0900746434	-0.0109376838	-0.0170360845	0.070509354	-0.1182515709	0.071889941	-0.0321922355	0.0212817468	-0.1053169388	0.1615813582	-0.0384457632	-0.0439306605	-0.0143186945	0.0086661167	-0.0125333138	0.1123229292	-0.1323347541	-0.1668813023	-0.1010095705	0.0431228748	0.1576523213	0.1085282536	-0.0060121168	-0.0101131721	0.0281112572	0.1591269503	-0.0498584659	-0.0062322272	0.0378307739	-0.1017044328	0.0564625714	-0.0960510949	0.0153992409	-0.226123499	-0.0584533707	0.0599964883	-0.048519883	0.05804946	-0.0378145336	-0.1178354483	-0.0874657925	0.0343922821	-0.1830588789	0.0261204968	-0.1069737509	-0.0170196362	0.1520937487	0.1250863052	0.1251271724	0.1134548014	0.0948006283	0.0703125971	0.00721962	-0.0496426799999999	0.0024643956775823	5.21229129444e-05	0.0477954	0.1081364	0.0116934810049599	0.00228440026116	-0.119219	-0.0800298	0.014213169961	0.00640476888804	-0.000127473	0.001505617	2.266882550689e-06	1.6249365728999997e-08	0.000200587	0.0006338019999999	4.017049752039999e-07	4.0235144569e-08	0.000599504	-0.001388356	3.594050460160001e-07	1.927532382736e-06	-0.05097262608	-1.198543536	-1.328526263	-2.487257411	0.3382894446
