global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	aroma_motion_01	aroma_motion_11	aroma_motion_12	aroma_motion_13	aroma_motion_14	aroma_motion_15	aroma_motion_16	aroma_motion_17	aroma_motion_19	aroma_motion_20
5941.290692496067	n/a	35298935.092740394	n/a	9729.77270843896	n/a	94668476.95788364	n/a	5169.010794152636	n/a	n/a	26718672.590066463	5647.383803157374	5352.383740281665	n/a	n/a	n/a	n/a	-0.0771382197	0.0710031862	-0.1465713731	0.0061786041	-0.1035293714	-0.0856222806	0.0529932499	-0.0415612977	0.0752808912	-0.0011379415	0.0348186087	0.0577276321	-0.0182770881	0.0267762447	-0.1447591698	0.0573238621	-0.0121614995	0.0176680927	-0.0205153897	0.0706440659	-0.156853384	0.0462982473	-0.1910296615	0.1104814612	-0.0261101589	0.0893459847	-0.0427823179	0.0087233751	-0.0667682491	0.0983311395	-0.038699861	0.1648554802	-0.0977972279	0.0515737746	0.0157358661	0.1220840673	-0.0454296948	-0.1701162811	0.1425517197	-0.0787063753	-0.0043270655	-0.1405590613	0.0016202841	0.0860624229	-0.0357842769	-0.0506697958	0.0117785207	0.0214053623	0.1498338225	-0.1232276899	-0.113541263	-0.065270905	-0.0919359387	0.0701630641	0.0259979634	-0.0134884588	0.1604344915	-0.0651090682	0.0004876175	-0.1062229361	0.0804995396	-0.0295227821	-0.0020329776	0.0009705948	-0.2055382931	0.0394122438	-0.0632770936	0.1333110816	-0.0153488962	0.1984515052	-0.0438668266	0.0951250122	-0.1836962712	0.0651413218	-0.0008123667	-0.1843744019	0.0512889779	-0.1244258174	0.0148178612	0.093917789	-0.0966780595	-0.1047687933	0.0906790372	0.0658383766	0.0279100329	-0.0748426198	-0.0557637839	0.0913883325	0.1290883846	0.1290552057	0.1289999139	0.1289225186	-0.101791	n/a	n/a	0.010361407681	-0.035328	n/a	n/a	0.0012480675839999	-0.00216841	n/a	4.7020019281e-06	n/a	-0.00371762	n/a	1.38206984644e-05	n/a	-0.000809736	n/a	6.55672389696e-07	n/a	-0.00525617	n/a	n/a	2.76273230689e-05	0.0	-0.1473691169	0.7907152399	1.062726245	-0.3656581444	-0.3620244824	-0.7137396739	-1.637500916	-0.603847498	-1.025143232	-0.5952860658
5969.872879011766	28.582186515698595	35639382.19156023	816.9413860181826	9743.779500404027	14.00679196506644	94941238.95249376	196.1902211526498	5180.334166317247	11.3233721646111	128.21875717828948	26835862.074713804	5651.0111963509	5618.419133118007	1.074863	28.985407	0.07247954	0.0412725	-0.028672199	0.0100098956	0.0297290114	-0.1026503185	-0.0758557078	0.0131510619	-0.0300007221	-0.0044552621	-0.1469928951	0.0121698551	0.0203216056	0.0188920408	0.0234058236	0.0485250401	-0.0090827559	0.0243959865	-0.0502865841	-0.0942538286	-0.0278321859	0.0804672673	0.0095897144	-0.0784114887	-0.0135453039	-0.0504083396	0.0040481864	-0.014355539	0.0675832836	0.0918317745	-0.0338048887	0.012777681	-0.1103590697	0.0395169361	-0.0618497849	-0.0693956625	-0.0206216611	0.0468018919	-0.0185249129	-0.0232237109	0.0814743616	-0.1567688687	-0.0918626664	-0.0196319828	0.0978632496	-0.0020436656	0.0040826033	0.0431039357	0.0129572422	-0.0445232475	0.0363980128	0.1171628024	0.0867704713	-0.0157041746	0.0398246896	0.0094720532	-0.0227385464	-0.0696082869	-0.0061000135	0.0066422294	-0.0520728306	-0.0934169849	-0.1828826576	-0.094796781	-0.0727640359	0.0650225246	-0.0776418361	0.0368113363	-0.0530422804	-0.0101971951	0.0699628189	-0.0347874475	0.0814683077	0.0033186528	-0.0317645082	0.161834313	0.0708188016	-0.1871834205	0.0674592102	-0.0712950251	-0.0748647548	-0.0269225909	-0.0924303098	0.0750553115	-0.0505106616	-0.065701858	0.0892297821	0.0024981865	0.1387540612	-0.0298037919	0.1289999139	0.1287014744	0.1282045865	0.1275100165	-0.0984541	0.0033369	1.1134901610000023e-05	0.00969320980681	-0.0242139	0.0111140999999999	0.0001235232188099	0.00058631295321	-0.0306641	-0.02849569	0.00094028702881	0.0008120043485761	-0.00324962	0.000468	1.05600301444e-05	2.190240000000001e-07	-0.000761549	4.818699999999999e-05	5.79956879401e-07	2.321986968999999e-09	-0.0051817	7.447000000000009e-05	5.545780900000013e-09	2.685001489e-05	0.0	0.2250230837	0.4720468851	1.153849928	0.43579078	1.097808414	-2.585044536	-0.76317585	-0.4318984182	-0.1502651579	-0.942098961
5959.241475727297	-10.631403284468432	35512558.96602845	113.0267357970062	9699.517353566524	-44.26214683750368	94080636.89213814	1959.1376426647369	5174.267905034224	-6.066261283022868	36.799525953902254	26773048.353067257	5643.964608618203	5602.333222784892	1.068564	28.815538	0.0849065499999999	0.0457311	-0.033034935	0.0682429439	0.0145433373	0.0887862358	0.060092641	-0.0239986099	0.0272125882	0.0703524446	-0.1068758557	-0.0643688368	0.004079071	0.0642530477	-0.070866742	-0.0282137301	-0.088069207	0.006707561	0.0664345749	0.0824609456	-0.1287458223	-0.0893948165	-0.052217371	-0.0443106444	-0.0160541273	-0.0951938607	0.0025207089	-0.0616223434	0.0191949359	0.169439325	-0.0795560602	-0.0085708943	-0.016114355	-0.0621965123	0.0229124281	0.0864314069	0.0077921954	0.050690207	0.0496098581	-0.1453352069	0.0171445404	-0.0285914411	0.0119624424	0.1393821521	-0.0481936802	-0.0915055536	0.0265215588	0.0873069657	0.1665826527	0.0945837527	0.0177842246	0.2158400103	-0.0557792922	-0.05828148	-0.0147010166	-0.0519132001	-0.0541781832	0.0327314412	0.1170053038	0.0285604623	0.1070188915	0.1579534682	-0.046330159	-0.061820932	0.008688754	-0.0239927674	0.0260223176	0.0539569695	-0.0638308304	0.0060369834	0.0047129373	-0.0576836169	0.071620143	-0.0571814064	0.0128094893	0.0970048076	-0.0277741279	-0.0855539868	-0.1156627238	-0.023410735	-0.1765473767	0.1500526651	0.0307770557	-0.1449178554	-0.0872448222	-0.0468381059	0.0237088249	0.0534527992	-0.0819024407	-0.0951772215	0.1288230331	0.1279949812	0.1266188352	0.124700488	-0.095449	0.0030050999999999	9.03062600999998e-06	0.009110511601	-0.004619	0.0195949	0.0003839601060099	2.1335161e-05	-0.0670942	-0.0364301	0.00450163167364	0.00132715218601	-0.00301321	0.0002364099999999	9.0794345041e-06	5.588968809999992e-08	-0.00064571	0.000115839	4.1694140410000006e-07	1.3418673921000016e-08	-0.00501642	0.00016528	2.7317478400000092e-08	2.51644696164e-05	0.0	0.3857962622	0.489251703	1.230069466	0.7783064012	-0.326094891	-0.6541069451	-1.855164376	-0.1574672688	1.365240556	-0.8855987695
5936.050975804381	-23.190499922916388	35236701.18734814	537.799286674785	9699.184948264916	-0.3324053016076504	94074188.6606487	0.110493284536873	5166.967564290549	-7.300340743675406	53.29497497376718	26697553.810430605	5644.673534378204	5422.485546043542	1.020905	27.530336	0.11233081	0.0680373	-0.063814499	0.0630997067	0.0218654241	-0.0194447354	0.098374255	0.1289877395	-0.0591281764	-0.0668524991	0.0414997987	0.076344478	-0.0293666251	0.1041234896	-0.0247344278	-0.0069232958	0.0133786852	-0.0270079491	0.023459982	-0.1271923724	0.0665457784	0.1019656986	0.0582393953	-0.0683283824	0.1106696886	-0.0774464451	0.0434382483	-0.050194034	0.0774719401	-0.0216892395	0.0032628892	-0.0229706388	-0.0033198105	-0.0879754591	-0.1003419107	0.2736381797	-0.0669276285	0.1041409602	-0.0415902206	0.0364096357	0.0739990949	-0.0437668582	-0.029244949	0.0274383544	-0.1563910866	-0.1850690284	0.0227161033	-0.0499174933	-0.0424436379	-0.010774344	0.0019354778	-0.1021647235	0.2243946966	-0.0994676383	-0.0293890947	-0.0138983173	-0.011384723	-0.0062704035	-0.1083498144	0.0139252708	-0.0658012236	0.0164356647	-0.0717769242	-0.0959735426	0.0348439774	0.0861259677	0.0659311133	-0.0935972791	0.0197203559	-0.0971946111	0.0275659617	-0.1294579681	0.0432461851	-0.0847989046	-0.0575983468	-0.0024903664	-0.0325472551	0.0781473218	0.0699920613	0.0367833053	-0.036607117	0.2258291974	0.1426465593	-0.0694871289	-0.1109633379	0.0423930128	-0.1216866359	0.066431564	0.0071904361	0.1111103467	0.1285578634	0.1269376627	0.1242524367	0.1205247148	-0.108446	-0.0129969999999999	0.0001689220089999	0.011760534916	-0.0216215	-0.0170024999999999	0.0002890850062499	0.0004674892622499	-0.00571689	0.06137731	3.268283127209999e-05	0.0037671741828361	-0.00324192	-0.00022871	1.05100452864e-05	5.2308264100000014e-08	-0.00070291	-5.719999999999998e-05	4.940824681e-07	3.2718399999999973e-09	-0.00514959	-0.00013317	1.7734248900000043e-08	2.65182771681e-05	0.0	0.2706856214	0.5185206234	1.229144558	0.5552153122	0.1068704991	-2.26435423	-1.039871921	-0.55340995	0.02273634355	-1.352962348
5932.802543891354	-3.248431913027161	35198146.02480372	10.552309893573304	9678.871701891969	-20.313246372947106	93680557.42168511	412.6279782080487	5161.875651004707	-5.091913285841656	25.92758091053077	26644960.236435268	5645.342971574609	5420.698371966405	0.969671	26.148737	0.0754801399999999	0.0420487	-0.0757508785	0.0801460421	-0.0279455821	-0.0256879017	0.1476024132	-0.1511279071	-0.0908199026	0.0766293999	0.1313173936	-0.0462530167	-0.0717174552	0.0928931067	0.1000086431	0.0968554979	0.0240444443	-0.0694139357	0.14084987	-0.0688563369	0.0668946571	0.061947509	0.0679891883	0.0374615625	-0.1980887341	-0.2236645127	0.2179237432	-0.0383586004	0.0422141211	0.1526014086	-0.0888516628	-0.0533562945	6.75622e-05	-0.0037079015	-0.0534196168	-0.1945138317	0.0137977495	-0.1008899739	-0.0178062295	0.1952353107	-0.0678494587	-0.004082958	-0.0205518024	0.0678393295	-0.0593636539	-0.0266394503	0.0718455472	0.0652478903	-0.007795636	0.081738714	0.1011407208	-0.0818388339	-0.0724069109	-0.1099706193	0.0413157766	-0.0363745274	0.1690898049	0.0246653496	-0.0362443928	-0.052315374	0.0934919496	-0.0421480493	-0.0200836045	-0.1036986319	0.077519135	-0.1822422002	-0.0702466677	0.0642508529	0.0292794582	-0.230164591	0.0677732069	-0.0495176638	-0.1576865002	-0.1530448853	-0.0316490928	0.0502651	0.0582201108	0.0773431164	-0.0302703967	0.1155822813	-0.0806837625	-0.0961173222	-0.0905739497	0.0757442285	-0.0656861984	-0.0018063463	-0.0603667246	-0.0595726213	0.0834715677	0.0172411134	0.1282045865	0.1255324169	0.1211199807	0.1150284477	-0.0907532	0.0176927999999999	0.0003130351718399	0.00823614331024	-0.0404493	-0.0188278	0.00035448605284	0.00163614587049	-0.00137835	0.00433854	1.8998487225e-06	1.88229293316e-05	-0.00261306	0.00062886	6.8280825636e-06	3.954648996000002e-07	-0.00064571	5.719999999999998e-05	4.1694140410000006e-07	3.2718399999999973e-09	-0.00514323	6.359999999999526e-06	4.0449599999993966e-11	2.6452814832900003e-05	0.0	-0.01997311966	-0.2710042127	1.165911288	0.4512905893	0.3147058568	-1.349568202	-1.40127063	-0.4410131112	2.27488124	-0.1956637326
5925.8378257983	-6.964718093053307	35115553.93766193	48.50729811570409	9708.040613845367	29.16891195339849	94246052.56007114	850.8254245451135	5163.235437518365	1.3597865136580367	1.849019362726278	26659000.18324546	5641.893882879877	5290.284378974049	1.027885	27.718584	0.08974978	0.0579263	-0.0893705824	0.0691581267	-0.0124086844	-0.0115963332	0.0942180581	0.05018683	-0.0371028912	-0.0158066562	-0.0004897497	-0.0295132989	0.2490227259	0.1044780441	-0.0794981074	-0.0394863516	0.0251777319	0.1514734286	-0.0104871745	-0.0951887762	0.0004097426	0.0761367214	0.0307795738	0.0536746091	-0.1893447465	0.1820288764	-0.1355032399	0.0083267505	0.009637102	0.0871699198	-0.1017119027	0.0962368864	0.1059386422	-0.0042668919	0.03408421	0.0881914381	0.1044402044	-0.0244499319	-0.1839786728	0.0819428714	-0.0055229724	-0.0678534138	-0.0047811594	0.1863158162	0.1802405148	0.0140015821	-0.0157266146	-0.1159082438	-0.0173389519	-0.0190320741	-0.0569333599	0.0431503302	-0.0661011573	-0.0994761662	0.0023807817	-0.0685777258	-0.1082853613	-0.0396916119	-0.058242968	-0.0045452551	-0.021910235	-0.0625676598	0.0331742488	-0.0994253438	0.0265653562	-0.2440393039	-0.029269008	0.0760831698	0.0034533326	0.0463557292	-0.0482252426	0.1116594257	0.0800555579	0.0292362216	-0.1180600371	0.052478056	-0.2324305735	0.0466421654	0.0995029501	-0.1321110286	0.0922323902	0.0298359375	0.1722149872	-0.0722340222	-0.0645216701	-0.0683953375	0.0457061642	-0.1280756143	0.0795549528	-0.0531717194	0.1277634447	0.1237830955	0.1172407796	0.1082719048	-0.0651872	0.025566	0.000653620356	0.00424937104384	-0.0423956	-0.0019462999999999	3.788083689999993e-06	0.0017973868993599	-0.00508883	-0.00371048	2.58961907689e-05	1.37676618304e-05	-0.00258484	2.8219999999999808e-05	6.681397825600001e-06	7.963683999999892e-10	-0.00041864	0.0002270699999999	1.752594496e-07	5.156078489999999e-08	-0.00422798	0.00091525	8.376825625000005e-07	1.7875814880400002e-05	0.0	0.0501549638	-0.161607692	0.8914671763	0.4540697889	-0.3188494997	-2.014835913	-1.599587706	-0.1098954281	-0.5552059945	-1.167608536
5935.9738590371735	10.136033238873097	35235785.65517268	102.73916981954024	9748.361053309394	40.32043946402701	95030543.22567944	1625.737838572266	5170.212212770576	6.976775252211155	48.67539291986603	26731094.32508201	5648.127824252028	5364.139505589301	0.997561	26.900841	0.0834232699999999	0.0416005	-0.0826730549	0.1049403551	-0.1286110618	0.0410456444	-0.0696365825	0.0515368439	-0.0012511774	0.0634901464	0.0665162943	-0.1605949903	0.0314800654	0.0567328635	-0.0150806148	0.075713808	-0.0925370821	0.06960935	0.0400134585	0.0557017761	0.0733281897	0.1615265864	0.0665082321	0.0685920299	-0.1153385982	0.0485297133	0.0205297877	0.0410959826	-0.1288052624	-0.0692633981	-0.0667563531	-0.029268816	0.1254571876	0.0092940596	-0.0474980755	-0.0460345204	0.040314527	-0.1118500407	-0.1286113289	0.0072181959	-0.010646921	0.1207581408	-0.0310630308	0.0027630004	0.2408467465	-0.0943089325	0.0261192427	0.0470499305	-0.0422385106	0.012383191	-0.0472474679	-0.1653825106	-0.0024169919	-0.0627465026	-0.049027764	0.0231916985	0.0204952551	-0.0671881803	0.1143832626	-0.1454165023	0.0634350662	-0.1930574645	0.0870577978	-0.0476896999	0.0300112025	-0.0466308204	0.0138708813	0.1189302604	0.0392640255	0.0615035598	-0.1021075433	0.0775842992	-0.1344909351	-0.0246535041	-0.0641330329	0.076539589	-0.041859262	0.0619117089	-0.0713463438	-0.009454734	0.067637826	-0.1717920497	0.1229030451	-0.0413506079	-0.0514856364	-0.0571107978	0.0714773519	-0.1188622395	0.0711470118	-0.0445693618	0.1272347401	0.1216944932	0.1126387502	0.1003291122	-0.0696463	-0.0044590999999999	1.9883572809999942e-05	0.0048506071036899	-0.0121702	0.0302254	0.00091357480516	0.00014811376804	0.00101849	0.0061073199999999	1.0373218800999998e-06	3.729935758239999e-05	-0.00294328	-0.0003584399999999	8.6628971584e-06	1.2847923359999986e-07	-0.000645709	-0.0002270689999999	4.1694011268100005e-07	5.1560330760999975e-08	-0.00396086	0.00026712	7.135309440000002e-08	1.56884119396e-05	0.0	-0.2138474256	0.4741000964	1.080708187	-0.403662499	-0.6814950552	-0.7331824169	-1.261953839	-0.02390386592	0.5819012032	-0.1046705292
5952.652862170271	16.679003133097467	35434076.097503915	278.18914551387513	9759.018364870895	10.657311561501048	95238439.4458874	113.57828971890387	5182.107859700969	11.895646930393012	141.50641589256873	26854241.86957456	5656.929077723632	5425.445179409236	1.028201	27.727104	0.07578554	0.0322335	-0.0575549668	0.0635528264	-0.0081052592	0.0001442407	-0.080073132	-0.0404853064	-0.0958829625	0.0097393605	0.1136929858	0.1449258989	0.0679087774	0.0284999342	0.0102655456	-0.0336449308	-0.0773672431	-0.1300740802	-0.1155794777	-0.167270942	-0.0839312905	0.0857214506	-0.0018824508	-0.0659879505	-0.0790860781	-0.0673651763	-0.0578539227	-0.1050124517	0.07593752	0.0051836424	0.0819558408	0.1062029697	-0.0814654842	0.0492408874	0.1367864556	0.026177439	0.1033950813	-0.0549274614	0.254137297	-0.1189850027	-0.0112358758	0.0382479329	0.0445281315	-0.0026692873	0.053904983	0.0237101121	-0.0238359664	0.0343645604	0.0172506228	-0.060064828	-0.0951782495	0.0246758966	-0.1268079715	-0.0425095752	0.0022904753	0.0829455865	0.047525751	0.0192840262	0.0475054463	0.1646548882	-0.1412724421	-0.0933488484	-0.0833090624	-0.0859015375	0.0405472525	-0.0634427853	-0.0751989102	0.0050598619	-0.021900774	-0.0176123672	-0.0254037818	0.0194549506	0.1612078631	0.0434620666	0.0921167886	-0.0779668985	0.0588838649	-0.0854528852	-0.0327001635	-0.0011085867	0.0070839324	-0.0244391694	0.1445108304	0.1072858991	0.1427838576	-0.1076591714	-0.1302887728	0.1170746081	-0.2404966659	-0.145829514	0.1266188352	0.1192723348	0.1073422654	0.0912870929	-0.0621057	0.0075405999999999	5.686064835999992e-05	0.00385711797249	-0.00488147	0.00728873	5.312558501290002e-05	2.38287493609e-05	0.0203486	0.01933011	0.00041406552196	0.0003736531526121	-0.00256027	0.00038301	6.5549824729e-06	1.4669666010000007e-07	-0.000853011	-0.000207302	7.27627766121e-07	4.297411920400001e-08	-0.00371865	0.00024221	5.8665684100000044e-08	1.38283578225e-05	0.0	0.1040612757	0.836332557	0.765861529	0.2458673489	0.3124272108	-2.132245492	-1.41735063	-0.5914211157	-0.5360972194	-2.308386127
5976.427677867921	23.77481569765041	35717687.78878576	565.2418614572443	9760.608270061768	1.5899051908727415	95269473.80159818	2.527798515964089	5167.948944850135	-14.158914850833751	200.4748697531606	26707696.29657763	5637.94224919166	5661.7931398724295	1.262002	34.031906	0.2409227699999999	0.138517	-0.0188164292	-0.0055496521	0.0873991439	-0.081723886	-0.1382043551	-0.1090140525	0.0626215692	-0.1357573502	-0.0400901261	-0.0357369763	-0.1073921149	0.0136750935	0.2433517739	-0.3064576509	0.0595426027	0.0302868253	-0.0878724925	0.1416766206	0.1782556379	-0.0566151729	0.3079704334	0.1127229142	0.1333957169	0.2089031252	0.267008681	0.0191531617	0.11693364	0.1234923994	0.2378250912	-0.0897484872	0.0936052701	0.119545992	-0.0050093103	0.0767533914	0.1631671963	0.0422800287	-0.0201492899	-0.0230776297	0.0680901893	-0.0423329126	-0.007141348	-0.1536078486	-0.1152474231	0.131235599	-0.0037084226	-0.0426493944	0.168123097	-0.0069439916	-0.0503705886	0.0380955223	0.0700895739	0.0360990242	0.2270508715	0.1536308551	-0.1827037846	0.2698565581	-0.0570203877	-0.1140851642	-0.0265549523	-0.0541427796	0.0322293631	0.2965063918	0.1423535915	-0.0531939645	0.1628788749	-0.2125512382	0.163547969	-0.0767949732	0.2683247175	0.0456076966	-0.0349283294	-0.0986341632	-0.1017973	-0.0604277283	-0.0088567151	-0.1055909029	0.026255572	-0.0627875778	3.67423e-05	0.0719395231	0.0405252916	0.082747432	0.0216530553	-0.124849411	0.0437641788	-0.0768445048	-0.0061479014	0.1570209007	0.1259161521	0.1165232592	0.1013839798	0.0812449131	-0.0585021	0.0036035999999999	1.298593295999999e-05	0.00342249570441	0.0395693	0.04445077	0.0019758709535929	0.00156572950249	0.0693973	0.0490486999999999	0.0048159852472899	0.0024057749716899	-0.00468681	-0.0021265399999999	2.19661879761e-05	4.522172371599999e-06	-0.000231407	0.000621604	5.354919964899999e-08	3.86391532816e-07	-0.0035904	0.0001282499999999	1.644806249999997e-08	1.289097216e-05	0.0	-0.05233867547	1.372655232	1.604102923	0.8621638358	2.018159985	0.2807427639	-0.5338075752	-4.636103595	0.0713607244	-0.7594107636
6007.243548789647	30.815870921725946	36086975.05447484	949.6179006644746	9745.619518624348	-14.988751437420431	94977099.80179186	224.6626696527731	5195.091457559714	27.142512709579023	736.7159961896588	26988975.25240992	5670.201375836324	5866.006095374764	1.375856	37.102165	0.248603358	0.158032	0.0297779038	0.0640170549	0.0071719073	0.1754398244	-0.0634264804	0.0559394845	0.1835329769	0.0337047639	-0.1172858405	0.0889758859	-0.0248443919	-0.0281812161	-0.1518196553	-0.0134054372	-0.1547128696	0.0247090671	0.0942405084	0.0439793243	-0.096191442	-0.0435931073	-0.0654025077	-0.0033190409	0.0932421899	-0.0674979605	0.0475749285	0.08781225	0.0700915361	-0.0951568335	-0.1397535725	0.0099954745	0.0936437574	0.1351420368	-0.0719103705	-0.0941007579	-0.0290947687	-0.0580416126	-0.0251277587	-0.0742542125	-0.1540214749	0.0040276581	0.2855105099	-0.1507933965	0.0182986497	0.1066177308	-0.2317282301	0.0203649718	-0.0669224809	-0.1511287792	0.0370214766	-0.0049924351	0.0399723912	0.0008472643	-0.1317363689	-0.1006214969	-0.0449575439	0.0188159724	0.1899397182	0.0050781024	0.0379063028	0.1317681741	0.0031055822	-0.048980945	0.0232130241	0.2033432499	-0.0344995234	-0.0463840696	-0.0750441275	0.014383651	0.0700721933	-0.0579542615	-0.1254899466	0.1603017439	-0.1239954273	-0.0248850683	0.1314019739	0.0258633512	-0.0598524425	0.1252608461	0.0890323088	-0.0162843563	-0.1133410157	0.1101967199	0.1349013253	-0.0215093152	-0.0804800719	-0.1181881783	0.0755257216	-0.0922719421	0.1251271724	0.1134548014	0.0948006283	0.0703125971	-0.0709766	-0.0124745	0.00015561315025	0.00503767774756	0.0197348	-0.0198345	0.00039340739025	0.00038946233104	-0.0291889	-0.0985862	0.00085199188321	0.00971923883044	-0.00259446	0.0020923499999999	6.7312226916e-06	4.377928522499999e-06	4.15616e-06	0.0002355631599999	1.7273665945599997e-11	5.54900023491856e-08	-0.00361665	-2.62499999999998e-05	6.890624999999893e-10	1.30801572225e-05	0.0	0.6992384879	1.255452024	1.542846131	0.4552463329	0.01402845499	0.2199588534	-1.487208989	0.8000957496	-1.027930774	0.6864722825
