global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	aroma_motion_01	aroma_motion_02	aroma_motion_03	aroma_motion_04	aroma_motion_06	aroma_motion_08	aroma_motion_12	aroma_motion_14	aroma_motion_15	aroma_motion_17	aroma_motion_18	aroma_motion_20	aroma_motion_23
6814.098323221597	n/a	46431935.95853138	n/a	9247.17071410693	n/a	n/a	85510166.21583685	5487.00530587806	n/a	30107227.226733983	n/a	5984.344979642212	6930.41997667402	n/a	n/a	n/a	n/a	-0.1154272988	0.0756709284	-0.0095727348	0.0765501473	-0.1073801784	0.0495470434	-0.032555654	0.1146223119	-0.1963437893	0.0473187284	-0.0695787547	-0.0266694965	0.1699623726	-0.0563839232	0.0695779438	-0.1793867335	0.039844012	-0.1455190685	0.0197851757	-0.1431254026	0.0629758846	-0.08256475	-0.0503550951	0.0269870306	-0.1471803158	0.0327457423	-0.019144834	0.0958811283	-0.0241315893	0.0193660576	-0.0085837197	0.0789942423	-0.1843246865	0.109370287	-0.0800275024	0.1571038156	-0.1016495407	-0.0172823229	0.1403017446	0.0749569847	-0.1043628719	-0.0296353427	0.0556736518	0.0847918301	-0.0936809756	-0.0705998673	0.0140143598	-0.0099241657	0.0579281961	-0.1785840053	0.1078231191	-0.0920463149	0.1069564921	-0.0767436788	0.0170555453	-0.0764277394	0.1219235551	-0.0615597538	0.0974519303	-0.0652946838	0.1257084647	-0.0943417527	0.1696188228	-0.0488793581	0.0167342001	-0.0326998294	0.0392871617	-0.0605112016	0.0858614136	-0.0125935347	0.1593205327	-0.0212776995	-0.2183628837	0.0943802553	-0.0431189675	0.1677273902	0.0463749353	0.1290883846	0.1290552057	0.1289999139	0.1289225186	0.0143307	n/a	n/a	0.00020536896249	-0.0503083	n/a	0.00253092504889	n/a	0.0657665	n/a	n/a	0.00432523252225	-0.00579489	n/a	n/a	3.35807501121e-05	0.000514991	n/a	n/a	2.65215730081e-07	-0.00164956	n/a	n/a	2.7210481936e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.436922434	1.540638247	1.145903193	0.8530915056	-0.58443876	0.621301531	-1.632477395	-1.811994424	-2.017036162	-1.947833703	0.1309247131	0.1023443328	0.5910461684
6844.149497277163	30.051174055566666	46842382.34107925	903.0730621179628	9250.981624543883	3.8109104369541456	14.523038358486035	85580661.0176486	5480.319749186696	-6.685556691364582	30033904.553325728	44.69666827344973	5977.923494229002	6978.696539614569	1.025696	32.945469	0.08420515	0.0554645	-0.1012566737	0.0119563463	-0.0984966766	0.1299425791	0.0177132452	0.0388210054	-0.0214859655	0.0033792227	-0.0171633173	-0.1195945723	-0.0792543031	-0.0285125707	0.1751237973	-0.0499357268	0.0774947826	-0.1624576391	-0.0238829582	-0.0757026227	0.0176965294	-0.1555746176	-0.0815988834	-0.015725266	-0.1870833697	-0.0308594391	0.061591199	0.0156642155	0.1187962787	0.0192379787	-0.0441767705	0.12637176	-0.0453758823	-0.1506208173	0.0906338548	-0.1019987626	-0.0332136869	-0.0625630876	-0.1643927929	-0.0368369871	0.0781502421	0.0258086817	-0.0320382178	-0.1529449237	-0.1132039849	0.0703937216	-0.1364093101	-0.07754646	0.0441737492	-0.0700551403	0.065380301	-0.1368113892	0.1543006583	-0.0386631608	-0.026913828	-0.007043663	0.043866501	-0.1204955222	0.1667630638	-0.0681909561	0.1499725294	-0.0801981894	-0.0388055072	0.1333753201	-0.0054758679	0.0253950102	-0.0797064883	0.0779782291	0.0491416056	0.104272212	0.2492929808	0.0830238959	-0.0066054165	0.0149663504	-0.0785726935	-0.0807532772	0.0626142548	0.1193714656	0.0146758954	0.1289999139	0.1287014744	0.1282045865	0.1275100165	0.0142331	-9.759999999999976e-05	9.525759999999957e-09	0.00020258113561	-0.0301832	0.0201251	0.00091102556224	0.00040501965001	0.0150715	-0.050695	0.002569983025	0.00022715011225	-0.00581784	-2.2950000000000748e-05	5.267025000000344e-10	3.38472622656e-05	0.000272192	-0.000242799	5.8951354401000025e-08	7.4088484864e-08	-0.00164956	0.0	0.0	2.7210481936e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.53350588	1.64521923	1.281201307	0.8429549899	-0.6024235824	0.0343560205	0.246373976	-0.8271289903	-1.216380426	-1.746057921	0.4675228599	-0.2403587606	-1.594385739
6824.18367951269	-19.96581776447329	46569482.89172736	398.63387900415705	9248.601989352775	-2.379635191107809	5.662663642758699	85536638.75746012	5483.362494880985	3.0427456942888966	30067264.250267416	9.25830136011362	5979.1325005238605	7095.122044191641	0.979547	31.463167	0.1681173	0.0835082999999999	-0.0897851054	0.0168671464	-0.1490362121	0.0678835389	-0.0707815685	0.0696233988	0.1787422043	-0.1711860702	0.0322626341	-0.0327696664	-0.0799304621	-0.0385398806	0.1124511312	0.0303692893	0.0145884664	-0.2170740655	-0.0087537875	-0.0950601879	-0.0417504419	-0.1325468207	-0.06800254	-0.0113729163	-0.1312118152	0.1074102669	-0.0349765584	0.0546677475	0.1718120927	0.0274148424	0.0833656605	0.1308480312	0.0261736239	-0.0075200063	0.0736040604	0.0056515838	-0.0168990067	-0.1134582717	0.0215263715	0.1246979588	0.120596269	-0.0870410312	0.0431814575	-0.0119296042	0.0675292147	-0.039244623	0.0286295488	-0.0773813497	0.0535243408	-0.0651939854	0.0127292923	-0.1593529791	0.135791738	-0.0177616185	0.0144480346	-0.0216086071	-0.1304501939	-0.2357471572	0.1771593278	0.0135086184	-0.0214610375	-0.0102281966	-0.0483935845	0.0438683201	0.143884811	0.0348417894	-0.0130198943	0.017281164	0.1738532067	0.0210209777	0.1325971299	0.0255067973	-0.058624876	0.0383151401	0.1167305677	-0.1176421039	-0.0408756865	-0.0779587581	-0.150170056	0.1288230331	0.1279949812	0.1266188352	0.124700488	0.037388	0.0231549	0.00053614939401	0.001397862544	-0.0672017	-0.0370185	0.00451606848289	0.00137036934225	0.0812381999999999	0.0661666999999999	0.0043780321888899	0.0065996451392399	-0.00556407	0.00025377	6.43992129000002e-08	3.09588749649e-05	0.000180558	-9.1634e-05	8.396789956e-09	3.2601191363999995e-08	-0.00115942	0.00049014	2.402372196000001e-07	1.3442547364e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.128099716	1.406390858	1.098714691	0.8543948449	-0.1939572861	1.034282798	-0.8940253987	-1.658664243	-1.368150352	-1.921145306	-0.4535283557	-0.2794490393	0.4186207526
6840.577618284323	16.393938771632747	46793502.15177242	268.7612284480434	9332.054038550255	83.45204919747994	6964.244515258612	87087232.57842213	5490.856443602741	7.493948721756169	30149504.484253734	56.15926744431092	5996.796689826348	6879.712809900589	1.014543	32.58725	0.06773885	0.0306211	-0.1199648484	-0.0540550919	-0.1208735814	0.2293261351	-0.0346751994	0.0739511434	-0.0839320004	0.0157965356	-0.0014310089	0.0126748773	-0.068805679	-0.037993431	0.1959150432	-0.0764765383	0.0777327432	-0.2261967634	-0.0215964338	-0.0638739324	-0.0386501918	-0.1853421372	0.0235242091	0.027703903	-0.0056346116	-0.0479213011	-0.0341428774	0.1273980754	-0.0915769213	0.1924349316	-0.1802136409	-0.0374945077	-0.1792763303	0.0294661417	0.0055889184	0.0375041182	-0.1789778329	-0.0386253777	0.1697700235	-0.0148743733	-0.106889229	0.0310806955	0.0276397952	0.1753154431	-0.0720778114	0.0636468536	0.062435455	-0.0603234869	0.0758569845	-0.1257309531	0.0161745101	-0.2004427396	0.1838820602	-0.1183656822	0.0239535133	0.0744101082	0.0926445773	-0.0905879927	0.16777236	-0.0598149943	0.1299350777	-0.0464277877	-0.0888369317	0.0056001511	-0.0366727073	-0.1524148545	-0.0292337744	0.065176589	-0.1439856293	0.0759996165	-0.0371021131	-0.1043227951	0.076811037	0.0510291733	-0.0680820186	0.0285817779	-0.0761019274	-0.1530749488	-0.0125341936	0.1285578634	0.1269376627	0.1242524367	0.1205247148	0.043994	0.006606	4.363923600000001e-05	0.0019354720359999	-0.0502607	0.016941	0.00252613796449	0.000286997481	0.0894351	0.0081969000000001	6.718916961000171e-05	0.00799863711201	-0.00526487	0.0002992	8.95206400000002e-08	2.77188561169e-05	-0.000168411	-0.0003489689999999	1.2177936296099997e-07	2.8362264921000004e-08	-0.00108769	7.172999999999988e-05	5.1451928999999845e-09	1.1830695361000005e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.496125868	1.394235469	1.011575158	0.7607344421	-0.7423420712	0.1643714002	0.0303188454	-0.986519978	-0.5703176165	-1.007605463	0.7847183539	-0.8618027397	-0.5274666893
6802.265206620583	-38.31241166374002	46270811.94120096	1467.8408874918823	9186.117034711437	-145.93700383881878	21297.60908945141	84384746.17541564	5481.24613553352	-9.610308069220991	30044059.198301148	92.3580211853341	5969.8083817174265	7088.499314686393	1.55148	49.833725	0.1351701	0.0912518	-0.0947046701	0.1243309844	-0.0497387673	-0.1127499935	-0.1639568224	0.0371170235	0.0041930949	-0.1252282894	0.0048559362	-0.1811235227	-0.0788891453	0.0119190675	0.1130651391	0.0371268136	-0.0580467589	-0.1203082032	-0.0550643295	-0.1022640402	0.0445502316	-0.0522800893	-0.1120458687	0.1093805309	-0.0624454468	0.2996401571	0.1511874408	-0.0986088627	-0.0143792957	-0.1119411528	-0.0339538558	-0.2145015638	0.1417254072	0.0568521465	0.0303455961	0.0351873881	0.2638001488	-0.0177080355	0.1277681589	-0.1218695898	-0.2595609082	0.1262453613	0.1292401299	-0.169054793	0.006152859	-0.0792101037	0.1277509506	-0.08332937	-0.0281460436	-0.0054291567	0.1457691593	-0.0482071287	0.034255084	-0.0002995084	0.1144481779	-0.0627295073	-0.1824690644	-0.228162399	0.1274802002	0.0508955428	-0.0611654926	0.1200381544	-0.0191349903	0.1398336346	-0.148057507	-0.0588589266	0.0671390361	-0.2022360709	0.0026311639	0.0097341534	-0.2229397658	0.0430618737	-0.2661010772	0.0981766955	0.2608705986	0.0842070724	0.1521528461	0.0050501123	0.0778810799	0.1282045865	0.1255324169	0.1211199807	0.1150284477	0.0403242	-0.0036698	1.3467432040000006e-05	0.0016260411056399	-0.0504178	-0.0001571	0.00254195455684	2.468041000000009e-08	0.0184485	-0.0709866	0.00503909737956	0.00034034715225	-0.00440455	0.0008603199999999	7.401505023999991e-07	1.94000607025e-05	-0.000410314	-0.000241903	5.851706140899999e-08	1.68357578596e-07	-0.000982781	0.000104909	1.1005898281000009e-08	9.658584939610002e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.360639204	1.531769356	1.243413998	1.107974638	-0.6306027639	1.437790498	-4.010882245	-2.462264405	-2.531542831	-1.169013877	-0.2775370855	-1.964103429	1.127128048
6773.78596771353	-28.479238907052604	45884176.33639273	811.0670487249788	9042.148281561917	-143.96875314952013	20727.00188342746	81760445.54575312	5460.356733507778	-20.88940202574213	29815495.657163728	436.3671169930794	5932.50889319767	7184.200936084722	1.463577	47.010273	0.8895383499999998	0.528435	-0.0791639616	0.3532181559	0.1433342286	-0.5014333183	-0.079408637	-0.2765043977	-0.2312684498	0.0191748438	0.0013274121	-0.143167152	-0.0989304329	0.0961207318	0.0994294092	0.0269338449	-0.1188185242	0.3757909393	0.0824174525	-0.1923298338	0.1506452711	-0.0356676946	-0.3593990049	0.128090894	0.1293847005	0.0122707096	0.0090118158	-0.2170098861	-0.0388975955	-0.0442024473	0.1609657371	-0.0744211289	0.0737555771	-0.0867006076	-0.0215948519	0.0980148482	0.1460525051	0.0336706574	-0.2162698917	0.1096784891	0.1233546874	-0.107127907	-0.0361114043	0.0600618635	-0.1728331328	0.0336111268	0.0555392968	-0.1287734369	-0.1553193875	0.165364713	0.394381835	0.2229404037	-0.3500959808	0.1590862126	0.1324776797	-0.3390612717	0.2147899912	-0.0711327022	0.0509731265	0.0252849611	-0.0875584773	0.1448536614	0.0329948754	0.0143607596	0.135751072	0.0816576722	0.0370314982	-0.0801879662	-0.1403183825	-0.0647805161	0.0827421871	0.0320610377	-0.0783793577	-0.0696105622	-0.0831935143	-0.0330643286	0.0374917769	-0.0554065077	0.0406493413	0.1277634447	0.1237830955	0.1172407796	0.1082719048	-0.0430439	-0.0833681	0.00695024009761	0.00185277732721	0.0646857	0.1151035	0.00418423978449	0.01324881571225	-0.427336	-0.4457845	0.1987238204402499	0.182616056896	-0.00118718	0.00321737	1.0351469716900002e-05	1.4093963523999998e-06	0.000702972	0.001113286	1.239405717796e-06	4.94169632784e-07	-0.000407792	0.000574989	3.306123501210002e-07	1.6629431526399997e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	-1.076804476	2.265758144	1.684056773	1.302036423	-0.9069631896	0.7381793813	-4.90329162	-1.835853514	-0.4984387313	-2.302574306	-3.957754466	-3.229360768	-0.4155405021
6902.336248158797	128.55028044526716	47642245.68264686	16525.174602556835	9359.193878443511	317.045596881595	100517.91050200682	87594510.0542945	5505.2893780647455	44.93264455696772	30308211.136232518	2018.9425468828008	6014.052421929308	7371.457396945094	1.904919	61.186234	0.459678465	0.238927	-0.0457639987	0.0543060282	0.2712037523	0.2378411664	0.2506066604	0.0469614064	-0.1781139452	0.0268326728	0.1798568063	0.0901806847	-0.0141686795	-0.0146561045	0.0411011898	-0.0476555704	-0.161786323	0.0452063345	0.0684429138	0.1789482611	-0.0580116405	-0.1297777775	-0.0118402578	0.1969430631	0.0965256213	-0.1728211107	0.083299472	0.0603341565	0.1228256012	-0.164463025	0.2075996358	-0.0621891566	-0.1154428503	-0.1448916751	0.1399588265	-0.2077923332	-0.1042880308	-0.0768488329	0.0823874618	0.0586677926	-0.0597926715	-0.1130420079	-0.1324255981	0.0032725232	0.1510775348	-0.0330434044	0.0064500105	-0.0113992466	-0.0251673246	0.2227625727	0.0544714795	-0.0180650184	-0.0192542634	-0.1447302867	-0.2689303504	0.1089347099	0.338415176	0.1602988814	0.0746354699	-0.0864554138	-0.1224381759	-8.77509e-05	-0.0534900637	0.0873078645	-0.1934651218	0.1104566276	-0.2756356862	0.0229014371	0.0932420604	-0.013191943	-0.0134293622	-0.1243094116	0.0265526423	-0.1055331658	0.103196568	-0.0579959862	-0.0335537181	0.1109777457	0.0473494971	0.1272347401	0.1216944932	0.1126387502	0.1003291122	0.0514759	0.0945198	0.00893399259204	0.0026497682808099	-0.00149715	-0.06618285	2.2414581225e-06	0.0043801696341225	-0.240495	0.186841	0.034909559281	0.0578378450249999	-0.00177598	-0.0005888	3.4668544e-07	3.1541049604e-06	-0.000502852	-0.0012058239999999	1.4540115189759997e-06	2.5286013390400005e-07	4.02803e-05	0.0004480723	2.0076878602729e-07	1.62250256809e-09	0.0	0.0	1.0	0.0	0.0	0.0	0.0	-0.9438196917	2.227807584	1.243031592	0.8948989184	-0.62469667	-0.03610047471	1.422664246	0.0002370487753	-0.254680267	-1.624623943	-0.3411113853	1.559739437	0.6694996817
6875.531048985388	-26.805199173409164	47272927.20556212	718.5187027261353	9258.68783198227	-100.50604646124155	10101.465375269248	85723300.37009655	5503.533453981661	-1.75592408308421	30288880.479095317	3.0832693855551234	6003.708926537792	7446.439474994208	1.423392	45.719509	0.205278785	0.113736	-0.0339161551	0.0497667223	-0.0195426493	0.0183543736	0.0609948228	-0.0371948578	0.000898078	0.1188496672	-0.1226374944	0.052958691	-0.0200416376	0.0072101461	0.00396979	0.0119008191	-0.0828098665	0.0005235984	0.1605115982	0.1169411343	0.0780896222	0.1820368162	-0.0123841142	-0.182919425	0.1104429542	-0.0271465729	-0.0267500714	0.027332943	0.0698575362	-0.1274122514	0.1188726785	0.0964870918	0.0500602143	0.0648197045	-0.0309208603	0.0575971166	-0.1665016053	-0.0608551078	-0.0053378315	0.1239916177	-0.1071541395	0.0332677204	0.0381258549	0.0007572964	0.158699473	-0.1794300023	-0.010156145	-0.0242590634	-0.0086156222	0.013112321	-0.0449601648	-0.0627925605	-0.0928795157	-0.0559981509	-0.0818178796	-0.0844987325	0.0032018369	0.0858952987	-0.160174809	0.1626875753	0.061943908	0.0750444372	0.0093331006	-0.1467693419	-0.0629093807	0.014292899	0.0569838684	0.0254694805	0.1306467519	-0.1180923906	0.0902452194	-0.0400842439	0.0634149285	-0.2168706342	0.1154971941	0.0072758884	-0.0908137773	-0.0389165085	-0.1844942927	0.1266188352	0.1192723348	0.1073422654	0.0912870929	0.0689552	0.0174792999999999	0.0003055259284899	0.0047548196070399	-0.0589149	-0.05741775	0.00347096544201	0.0032967980150624	-0.143712	0.0967829999999999	0.0093669490889999	0.020653138944	-0.00143636	0.0003396199999999	1.1534174439999993e-07	2.0631300496000003e-06	-0.000487501	1.5351000000000036e-05	2.3565320100000107e-10	2.37657225001e-07	0.000357284	0.0003170036999999	1.0049134581368999e-07	1.2765185665599998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7711825893	1.812859166	1.163323558	0.9672084698	-0.103894223	1.746291818	-1.634015367	-0.795741496	-1.977468228	-0.9649701732	-0.9308059379	0.3853992425	0.6081510556
6872.50850535542	-3.022543629967913	47231373.1561826	9.13576999505961	9294.750562163386	36.06273018111642	1300.5205081160052	86392388.01283659	5491.833298552695	-11.700155428966356	30160232.979092173	136.89363706197085	5994.948813246247	7266.311558252748	1.105387	35.505165	0.1956988	0.10296	-0.0587905872	-0.0275540228	-0.1300837956	0.0545566911	-0.0760768511	0.0500648452	0.0482839519	-0.077851588	0.0962178626	0.071005334	-0.0496869937	0.0226063526	0.0567851009	-0.012953683	-0.0398180691	0.0860782116	0.0696438894	0.101189995	-0.0616615355	0.0279482457	0.1245695182	-0.1308658315	0.1028433623	-0.2128659513	-0.1649450996	0.0694173855	-0.1678702402	0.0215530515	0.0119377408	0.0981970046	-0.0011709564	0.2102337267	-0.1755309829	-0.1003026692	0.0332348823	0.2787834158	0.0965845165	-0.0865334206	-0.0827878345	0.0335690187	0.0209296708	-0.0303854899	-0.0947218974	-0.0910242708	-0.0491570664	-0.0467856306	0.0039052451	-0.0927906361	-0.0178034928	-0.0676164678	-0.0377917581	-0.0388953715	-0.0563084034	0.063340275	-0.0372975302	0.1388077074	-0.0587959724	0.0413622363	-0.0556737337	-0.1511448858	-0.0212143641	-0.2999892477	0.1265127518	0.1256519639	0.1240007293	0.2061104479	-0.1361731646	0.0351180428	-0.2523739603	-0.0557358514	0.1505224275	-0.0884052912	0.033594857	0.1056011366	0.1193780762	0.0876572484	-0.0476971286	0.1259161521	0.1165232592	0.1013839798	0.0812449131	0.094143	0.0251878	0.00063442526884	0.008862904449	-0.013746	0.0451689	0.000188952516	0.00204022952721	-0.067854	0.075858	0.005754436164	0.004604165316	-0.00164727	-0.0002109099999999	4.4483028099999966e-08	2.7134984529e-06	-0.000418855	6.8646e-05	4.712273316000001e-09	1.75439511025e-07	0.00106741	0.0007101259999999	5.042789358759999e-07	1.1393641081e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7816083871	1.664304634	1.153315081	1.009761637	-0.3383828216	0.5253013832	-0.00105902293	-0.6155117864	-0.5843779573	-0.8646190931	-0.3789257057	-0.03247351547	0.6118320373
6880.328928528677	7.820423173257041	47338926.16474858	61.15901860881572	9269.644570327911	-25.105991835474924	630.3108260429335	85926310.46020973	5497.360377207145	5.527078654449724	30220971.11688708	30.54859845247377	5999.564400382232	7341.019927743165	0.96245	30.913996	0.0852622999999999	0.0392132	-0.0449687399	-0.009456139	-0.0935554041	0.0101918743	-0.0878141253	-0.0496809796	-0.0473963265	0.1364103219	-0.1106267709	0.0317886131	-0.0263499925	0.0125795586	0.0248379203	-0.0234202466	0.0480897844	0.1138200771	0.082414174	-0.0408515277	0.1073469041	0.1010550946	0.0732598926	-0.1240230126	0.0067174883	-0.0725279867	-0.172655589	0.0341618403	-0.0406823124	0.1148846588	-0.0123836076	-0.0224065729	0.0563014882	0.0370684341	-0.1072174895	0.1292072217	0.118538767	0.0502939085	-0.0280654246	0.236626415	-0.0422556756	-0.0808284383	0.0447432949	0.1730496356	-0.0269194424	0.0679475299	0.1747336234	-0.0261452244	0.0179497949	-0.115468036	-0.0211117452	-0.033058453	-0.0894535778	0.0003979345	0.094326767	-0.0405187963	0.0036551957	0.1346103115	-0.1080348491	0.0178631053	0.1228707883	0.0258582336	-0.0120311999	-0.1130808764	0.1582196619	-0.0032283939	0.1008783135	0.0282910355	-0.1285960361	-0.1031786974	0.0083575278	0.0193512167	0.0811120406	-0.1646770581	-0.0374564772	-0.0891686735	-0.0553474452	-0.1846670274	0.1368833549	0.1251271724	0.1134548014	0.0948006283	0.0703125971	0.0870405	-0.0071024999999999	5.0445506249999965e-05	0.00757604864025	-0.0254703	-0.0117243	0.00064873618209	0.00013745921049	-0.0490405	0.0188134999999999	0.0003539477822499	0.00240497064025	-0.00195776	-0.0003104899999999	9.640404009999992e-08	3.832824217599999e-06	-0.000167431	0.000251424	6.3214027776e-08	2.8033139761e-08	0.000676884	-0.000390526	1.52510556676e-07	4.58171949456e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.8862649797	1.631488183	1.191242818	1.084965912	-0.1306304664	1.172001136	-1.668886829	-1.039866021	-1.49653301	-1.469479069	-0.1242291369	-0.2470263256	-0.3429446459
