global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	aroma_motion_02	aroma_motion_05	aroma_motion_08	aroma_motion_09	aroma_motion_10	aroma_motion_13	aroma_motion_14	aroma_motion_16	aroma_motion_17	aroma_motion_19	aroma_motion_20	aroma_motion_21	aroma_motion_22	aroma_motion_23
6334.401961345106	n/a	40124648.20789273	n/a	8187.099931820648	n/a	n/a	67028605.29361766	5317.72933210675	n/a	n/a	28278245.249548502	5606.76757415446	5993.790900455291	n/a	n/a	n/a	n/a	-0.100614755	0.0574447497	-0.1657127145	0.023143021	-0.0442753825	0.0114775028	0.0111607165	-0.0109328105	0.0791054157	-0.0141211457	0.1086862728	0.0113925894	-0.1102014625	0.0852024025	-0.0958077842	-0.1179281921	0.0011802093	-0.0403249856	0.1134418142	-0.2243698051	0.1037452063	-0.0449045236	0.1311323838	-0.1004220063	0.0765484432	-0.0605800285	0.1061275807	-0.203722083	0.0703150972	-0.1646777385	0.0783238752	-0.1673435769	0.1185280308	-0.0039657263	0.0062206703	-0.1254409217	0.1946256265	-0.0302183564	-0.1398864871	0.0908658944	0.050609469	-0.0923699702	-0.0780706412	0.0544177499	-0.0094213297	0.0977343102	-0.1276849724	0.0735985066	-0.1183582576	0.0829857773	-0.0841314598	0.0461626921	-0.1530164125	3.95342e-05	-0.0730214654	0.2494893043	-0.0674619186	0.0715811712	-0.0345632553	-0.0405443816	0.0426714158	-0.0213278241	0.0803528863	-0.1275012334	0.1331072172	-0.1103926386	0.2121652415	-0.1023021033	0.0212419647	-0.0390379996	0.0629343791	0.0443798166	-0.1819325931	0.0279052359	0.0563363027	-0.0453421674	0.1290883846	0.1290552057	0.1289999139	0.1289225186	-0.00614627	n/a	n/a	3.77766349129e-05	-0.00898542	n/a	n/a	8.073777257639999e-05	0.032929	n/a	n/a	0.001084319041	-0.0029808	n/a	8.88516864e-06	n/a	-6.10166e-22	n/a	n/a	3.7230254755599995e-43	0.00140695	n/a	1.9795083025e-06	n/a	0.0	0.0	0.0	0.0	0.0	-1.389913419	1.098708417	-0.5536279126	-1.302882495	-0.6563795143	-2.081112155	-0.07760013221	0.3555438692	-1.189495841	-2.040588328	-0.8167348941	-0.5970783288	0.3714075643	-0.5134316118
6340.682188970311	6.280227625204134	40204250.62152533	39.44125902437715	8165.728885843831	-21.37104597681628	456.7216061431952	66679128.23710434	5309.422770887957	-8.306561218792922	68.99895928155455	28189970.16002355	5593.847961559111	6147.775523805289	0.945287	31.050283	0.22926395	0.14047	-0.0555802239	0.034045835	0.0342484743	0.0163639486	0.0059331808	-0.0803871913	0.1520949858	0.1073715519	0.0622087514	0.1768807735	0.2232276574	-0.008444337	-0.0637204074	0.1375630257	-0.0281243167	-0.0615245125	-0.0920672582	-0.0363304827	-0.0236239954	-0.1918511471	-0.0796638337	-0.2388528805	0.0890739684	0.0407002891	0.175452298	-0.0993446173	-0.081627539	-0.0605308551	0.1790683335	0.1510538519	-0.0005272074	-0.0572234925	-0.0139654557	0.0788125921	-0.0523892946	-0.0882561946	-0.0353341127	0.0878974609	0.005992208	-0.0781774689	-0.0483789454	-0.0449326649	0.0136303251	0.0681438806	-0.0259950923	0.0501444582	-0.1227212166	-0.0169429244	0.003832675	0.0944276056	-0.0285275357	-0.0940105997	-0.0445380385	-0.1300754602	-0.2621704513	0.1349769516	0.1638370622	-0.1060706479	-0.0340311317	-0.1601981034	-0.0501476248	0.177254358	-0.0327239934	-0.0626310444	0.0250203913	0.0224907478	-0.0851110658	0.0771709775	-0.0730058261	-0.0209311479	0.0726678566	0.0362670041	-0.1917691484	0.0295536252	-0.0903166467	-0.0473209559	0.1289999139	0.1287014744	0.1282045865	0.1275100165	-0.0161922	-0.01004593	0.0001009207095649	0.00026218734084	0.0464073	0.05539272	0.0030683534289984	0.00215363749329	-0.0900409999999999	-0.1229699999999999	0.0151216208999999	0.0081073816809999	-0.00283401	0.0001467899999999	8.031612680100001e-06	2.1547304099999984e-08	-0.000448026	-0.000448026	2.00727296676e-07	2.00727296676e-07	0.00118466	-0.00022229	1.4034193156e-06	4.941284409999999e-08	0.0	0.0	0.0	0.0	0.0	-0.9257343794	1.002627686	-0.4626083733	-0.5161895558	0.3293502489	-1.920815556	-0.2259820701	-0.1177408958	-0.02122282103	-1.96909372	-1.375928912	-0.2944035924	-1.37102939	0.5540485427
6273.585546430494	-67.09664253981646	39357875.6083816	4501.959440115908	8135.759736183108	-29.96914966072381	898.1499313868624	66190586.48489823	5265.130457206838	-44.292313681118685	1961.8090512266133	27721598.73140709	5549.580798983036	5964.448405233533	1.052926	34.585964	0.1149112999999999	0.0637354	-0.105954096	0.1378970198	0.088908161	0.0352787539	-0.088145789	-0.0332178814	0.0276119535	0.0530780802	-0.110466062	-0.1437631506	-0.1967937403	-0.1787620189	0.1401696462	-0.1025044856	0.0248554866	0.1519097891	0.0900704407	-0.0298547527	0.1073706297	-0.0248544701	-0.0339936732	-0.0003020316	-0.018804678	0.1398728957	0.0604992062	-0.048778015	0.0929382912	0.1396561816	0.0635057614	-0.2447064859	0.0346009238	0.1864640146	-0.1030198441	0.0482178676	0.0448235416	0.0662387359	-0.0536179833	-0.0253827313	-0.0376992519	-0.0451559568	0.1401408783	0.0178241828	0.1105384118	0.0907072454	-0.1456531995	-0.1342216368	0.1546767264	0.0091934293	0.1045175089	-0.1438647573	-0.0493455258	0.0919209154	-0.0542862314	-0.0468582901	-0.0023473447	-0.0069298959	-0.0732740515	-0.1406142881	-0.0232647029	0.1015412487	0.0785797933	-0.0035092258	-0.2041804353	-0.007641586	0.1481025254	0.2291427001	-0.0592104578	-0.103641579	0.0966888903	0.0523769217	0.012561871	-0.0081502959	0.1351229579	0.0924554696	0.0156552924	-0.0120016905	0.1288230331	0.1279949812	0.1266188352	0.124700488	-0.0121427	0.0040495	1.6398450250000008e-05	0.00014744516329	0.0978837	0.0514764	0.00264981975696	0.00958121872569	-0.0583547	0.0316862999999998	0.0010040216076899	0.00340527101209	-0.00308238	-0.0002483699999999	9.5010664644e-06	6.168765689999998e-08	-0.000642208	-0.000194182	3.7706649124e-08	4.12431115264e-07	0.00107323	-0.0001114299999999	1.1518226329000003e-06	1.2416644899999961e-08	0.0	0.0	0.0	0.0	0.0	-0.9598914123	0.5675433205	-0.8034695741	-1.114487933	-1.025814122	-2.006424516	-1.972561899	-0.2377931952	-0.3378482891	-0.8599559343	-0.01261280587	0.3542010677	-0.6320129333	-1.72000099
6316.758551505344	43.17300507485015	39901438.5980159	1863.908367193037	8174.263927424856	38.50419124174823	1482.5727431811213	66818590.75519923	5301.18297858225	36.05252137541174	1299.7842975245208	28102540.972410176	5588.94308374296	5882.851851198669	1.039628	34.149158	0.22332503	0.134162	-0.1223504192	0.0998620343	-0.1099870758	0.0160926735	0.0268742186	0.0318594165	-0.0501873068	-0.0536235405	-0.0004452607	-0.0525696979	0.1056416265	-0.0269600825	-0.0903727588	0.0554418583	-0.0471635674	-0.0922870051	0.060331489	-0.0634514996	0.030480995	-0.1480468203	0.0035620888	0.0116856369	-0.0049275625	-0.0883656539	0.0261838989	0.0853942796	0.1896579456	-0.124815168	-0.1324630275	-0.037107686	0.1071825015	0.057086044	-0.0162749594	-0.1240153585	0.1672899644	0.0217074006	-0.0230401601	0.0215774347	0.1609799074	-0.0932341754	-0.1724536764	0.0639366445	-0.073115407	-0.0601702106	-0.0388741441	0.0852631485	-0.0681729892	0.0287871868	-0.0948594323	0.0173250078	-0.1152446449	-0.0040300002	-0.1259818532	0.0143831847	-0.0256290044	0.0338529924	-0.0310652748	0.094509418	-0.0683852894	-0.0061347239	0.0329496798	-0.0549769097	0.1690484612	0.1628755654	0.1984509088	-0.0480240299	0.096483066	0.0245049436	-0.0721738703	0.0514556319	-0.0519030606	0.0955462289	0.1188128183	-0.1862621394	-0.0791323937	0.0547578495	0.1285578634	0.1269376627	0.1242524367	0.1205247148	-0.0157243	-0.0035816	1.2827858560000003e-05	0.00024725361049	0.00123962	-0.09664408	0.0093400781990464	1.5366577444000002e-06	0.0355997	0.0939544	0.0088274292793599	0.00126733864009	-0.0028436	0.00023878	8.08606096e-06	5.7015888400000036e-08	-0.000402652	0.000239556	5.7387077136000025e-08	1.62128633104e-07	0.000968667	-0.000104563	9.38315756889e-07	1.0933420969000025e-08	0.0	0.0	0.0	0.0	0.0	-1.693611554	1.363295114	-1.142546732	-1.333545208	-0.2322952693	-2.638043554	-0.1837076104	0.7792659121	-1.485251116	-1.638876982	-1.160766024	-1.286680382	0.3013306285	-0.9516996447
6337.20825532901	20.449703823665917	40160208.47141016	418.1903864756563	8153.904423057911	-20.359504366944748	414.50941806764223	66486157.34036337	5306.321493198093	5.138514615842723	26.40433245722929	28157047.78917604	5592.7007690997625	6193.789685219396	1.002524	32.930386	0.20211158	0.167394	-0.0561122172	0.0666603508	-0.0271579428	0.0931605987	0.039693847	-0.1793439296	0.0094969609	0.0063409291	0.0102374025	0.1657947061	0.0287837786	-0.0253399235	-0.0349554031	0.1654148556	0.0232138167	-0.0887438721	-0.1148348972	0.038467942	-0.0283183181	-0.0611522559	-0.049931395	-0.1654405984	0.0843145836	0.075509293	0.1927705653	-0.1070727196	-0.0735401106	0.0044922067	0.1047663636	-0.0051378269	-0.1160948905	-0.0014121818	-0.1691033447	0.0496333717	0.0096414503	0.0903696137	0.0100234315	0.1157750922	-0.0699193801	-0.0284523114	-0.1780905801	-0.0457480166	-0.033585504	0.0364878015	-0.0481138195	0.0297039129	-0.1268160783	-0.0604121274	-0.004069993	0.1079919002	0.0404629654	-0.1113304479	0.0030186612	-0.0598740912	-0.1939874565	0.1105679233	0.0525785792	-0.1360632159	-0.0446274163	-0.112002814	0.1046842285	0.1038842578	-0.0832588807	-0.1245597028	0.0666854034	-0.0040992661	-0.1855410002	0.1266723858	-0.0741472321	0.006238319	-0.0099991943	-0.0936468006	0.0393308133	-0.0063961857	0.0638656297	-0.0357155817	0.1282045865	0.1255324169	0.1211199807	0.1150284477	-0.0170704	-0.0013460999999999	1.8119852099999984e-06	0.00029139855616	0.0124414	0.01120178	0.0001254798751684	0.00015478843396	-0.129016	-0.1646156999999999	0.0270983286864899	0.0166451282559999	-0.00276682	7.677999999999982e-05	7.6552929124e-06	5.895168399999972e-09	-0.000720269	-0.000317617	1.0088055868900005e-07	5.187874323610001e-07	0.00107323	0.000104563	1.1518226329000003e-06	1.0933420969000025e-08	0.0	0.0	0.0	0.0	0.0	-1.143894995	1.257097557	-0.1618565083	0.07096305174	0.09554578001	-1.616976065	-0.05176651922	-0.3527908576	0.3954414556	-1.382018169	-0.8858945626	0.1197240152	-0.4827788273	-1.810785048
6277.031466965228	-60.17678836378218	39401124.03727164	3621.2458577794314	8183.014908933932	29.110485876020903	847.4203879380125	66961732.99983501	5283.22931880676	-23.09217439133317	533.2485181197436	27912512.03509934	5573.256269152289	5884.673326322866	1.033465	33.946709	0.18572786	0.115158	-0.1291302638	0.1437334085	0.0677699713	-0.0078501831	0.0934403732	0.0516695639	-0.0028246299	-0.0020842594	-0.0924995721	-0.1938295062	-0.0539208764	-0.1490433701	0.0798229015	-0.0358557413	-0.0004711623	0.0777743374	-0.0217736516	0.0313561227	0.0726045141	-0.0967424094	0.0483345537	0.0277485415	0.0857129853	0.1307914125	0.1629597027	0.0703287631	-0.0281097564	0.1442484595	-0.0540578544	-0.1217190624	0.0013372331	0.0472991522	-0.0847279338	0.0293958743	-0.0042230977	-0.133965249	-0.0378967185	0.0264294018	-0.0478913511	0.1437338341	0.0239871706	-0.0361563144	0.0571082723	0.0028711545	-0.1430405475	-0.0815909152	0.0616234308	0.0062208961	0.0624799591	-0.020700568	0.0348238753	0.0931656308	-0.0706118724	-0.1486596862	0.0507417248	0.0856463234	0.0490594444	-0.0677302108	-0.072496105	0.0038239406	0.1544280492	-0.0298267588	-0.1559275392	0.049108501	0.0342482964	0.0972153006	-0.0024159509	0.0043749865	0.0529559985	0.0993592685	0.077823191	-0.0322847509	-0.0289719639	0.1199964065	0.0437603316	0.0688152121	0.1277634447	0.1237830955	0.1172407796	0.1082719048	-0.00588319	0.01118721	0.000125153667584	3.46119245761e-05	0.0447386	0.0322972	0.00104310912784	0.00200154232996	-0.0245977	0.1044182999999999	0.0109031813748899	0.00060504684529	-0.00299217	-0.00022535	8.9530813089e-06	5.078262250000001e-08	-0.000347826	0.000372443	1.3871378824900006e-07	1.20982926276e-07	0.00123194	0.0001587099999999	1.5176761636e-06	2.5188864099999953e-08	0.0	0.0	0.0	0.0	0.0	-1.427980481	0.6438420806	-1.044767952	-1.245870309	-0.6518701617	-1.830708354	-1.360800485	0.2284881887	-0.1675254873	-0.125347463	0.01365152112	-0.5240808103	0.03379049363	-0.7518541299
6325.935157144755	48.90369017952708	40017455.61240004	2391.570913175173	8247.98734764002	64.97243870608872	4221.417791416457	68029295.28682986	5299.942482460149	16.71316365338953	279.32983930498085	28089390.31738585	5592.858472247877	5992.0262519695525	0.920264	30.228371	0.08746707	0.0467715	-0.110929634	0.1062146364	-0.067598758	-0.0670618095	-0.0073920598	0.181823811	0.0087397496	-0.126137087	-0.0873815742	0.0545648552	0.012586293	-0.0462322548	-0.0156320699	0.0791320378	-0.0060508976	-0.108504068	-0.0218047405	0.0054468201	-0.1958580968	-0.0564564974	0.0279261528	-0.0032666143	-0.1243266906	-0.01385607	-0.0310638149	0.0248218296	-0.027439611	-0.0237824887	-0.2000298376	0.1058064948	0.0241198848	0.0640364287	-0.1731274871	0.0353960532	0.1480307258	0.1069156458	0.078921223	-0.0119632747	0.2390072883	0.0338965514	0.1264584071	-0.0889864283	0.1438435156	-0.0511031216	-0.0614072502	0.0238039023	-0.0736231258	-0.0131878889	-0.0732428225	0.0742933447	-0.0189718232	-0.1729740288	-0.07765399	0.0857619159	0.1124732016	-0.1275862863	0.1246277922	0.020398021	-0.0609317432	-0.053943888	0.0950128124	-0.0413636623	0.0480546466	0.0808919591	-0.0359668519	-0.0257592943	-0.1442159219	-0.0913872879	-0.0319292177	0.1717843046	-0.1207314338	0.1375485422	0.1267571924	0.0428962875	-0.2181734328	-0.1666171509	0.1272347401	0.1216944932	0.1126387502	0.1003291122	-0.00915978	-0.0032765899999999	1.0736042028099996e-05	8.390156964839999e-05	0.00619751	-0.03854109	0.0014854156183881	3.84091302001e-05	-0.00654661	0.01805109	0.000325841850188	4.28581024921e-05	-0.00250964	0.00048253	6.2982929296e-06	2.328352009000001e-07	-0.00030121	4.661600000000003e-05	2.1730514560000027e-09	9.07274641e-08	0.00120912	-2.282e-05	1.4619711744e-06	5.207524e-10	0.0	0.0	0.0	0.0	0.0	-2.011742579	1.287580223	-0.458645687	-0.7932728461	-0.04851279524	-1.957521286	-0.3667251865	-0.3121713041	-0.9654518337	-0.6784390977	-0.6629520756	-0.8894970252	1.57501655	-0.5245194635
6321.888844737143	-4.046312407612277	39966278.56521193	16.37264409999706	8193.667308393553	-54.320039246467786	2950.6666637378007	67136183.96063726	5279.294738164643	-20.647744295506527	426.3293444926224	27870952.932412885	5567.94125789866	6121.42458837513	0.984682	32.34433	0.1366670299999999	0.0764945999999999	-0.0845357135	0.0757551483	0.0612329272	0.051978296	0.0396676166	-0.0076403183	0.1335779784	0.0817820978	-0.1781421199	-0.1031418482	-0.0634418203	-0.1253994849	0.1410757898	-0.114618385	0.055745241	0.2091058515	0.0817008073	-0.0250471367	0.1580554305	0.0910718151	-0.0827270329	0.018122323	-0.1534378921	0.0525570468	0.0470818071	-0.1213490541	0.0420344001	0.0317174401	0.077846343	0.1422833449	0.0125037138	0.0079870835	0.0997187525	-0.0104745077	0.0493630215	-0.0513153909	-0.0376936549	-0.0755790183	0.0939733674	-0.0853531831	0.0343698526	0.0386701517	-0.0673204517	-0.099958881	-0.103181911	-0.1334358083	0.1440269771	-0.0067109309	0.1505549249	-0.1366237391	-0.0255251812	0.1784173648	0.0055064468	0.0268291467	-0.0436197188	-0.1315356251	-0.1029107733	-0.0806688273	-0.1161024217	-0.0180728034	-0.1191779381	0.1454795953	0.0195864391	0.0571317661	-0.078596602	-0.0905351075	-0.0194870383	-0.1336337332	0.1548113831	-0.0184071313	-0.0102364623	0.0851695931	-0.0290982001	-0.0575679344	-0.0540566726	-0.0142050578	0.1266188352	0.1192723348	0.1073422654	0.0912870929	-0.00341398	0.0057457999999999	3.301421763999999e-05	1.16552594404e-05	0.0574685	0.05127099	0.0026287144155801	0.00330262849225	-0.0633731	-0.05682649	0.0032292499657201	0.00401614980361	-0.0027032	-0.0001935599999999	7.307290239999999e-06	3.74654735999999e-08	-0.000428235	-0.000127025	1.6135350625000003e-08	1.8338521522500002e-07	0.00107323	-0.0001358899999999	1.1518226329000003e-06	1.846609209999996e-08	0.0	0.0	0.0	0.0	0.0	-1.591476009	0.9097334651	-0.2525306174	-0.7714733669	-0.07972393611	-1.607760408	-2.129608123	-0.5001783083	-0.01587760864	0.5751904049	0.2070737691	0.6161429133	-0.7043287271	0.9013365092
6348.186287567743	26.29744283060063	40299469.14166313	691.5554994287085	8170.513961771637	-23.15334662191617	536.077459794597	66757298.39950525	5305.136401067702	25.84166290305893	667.7915415953322	28144472.233933564	5588.338876613012	6082.756176789804	1.007817	33.104252	0.169765395	0.0924459	-0.0736171413	0.0703482841	-0.00934753	-0.0430513695	-0.1455458131	0.1295500251	-0.0303716836	0.0570841938	-0.0590278319	0.0477367221	0.1517478694	-0.0326770385	-0.0117824146	-0.0388969205	0.0028894964	-0.0719369882	0.0798899518	-0.0112802132	-0.0232729338	-0.0401844205	0.0092364597	0.0636354055	-0.0621134595	-0.0252465567	-0.0338275665	0.0675755348	0.0348956342	-0.0646308688	-0.2484963948	0.0536050276	0.0717122676	0.1559315147	0.0699338377	0.0748193391	0.0493401456	0.1599200395	-0.03668151	0.0297831472	0.0724215659	0.0287725701	0.0123679293	-0.053111417	-0.1380240269	0.0536702753	-0.0291476271	0.0014350453	0.0392901751	0.0045316176	-0.0936252927	-0.0302067352	-0.0961615071	-0.0105611802	-0.0803996877	0.0202440898	0.1133169692	-0.0751963356	0.0478366036	0.0081055498	0.0609469856	-0.0646065079	0.0272535594	-0.0144897335	0.1148199048	0.190201256	0.037019745	0.0280883338	0.0491267758	-0.0248508543	-0.0728613834	0.066377072	-0.1569037589	-0.1111181914	0.0228091729	-0.0916686205	-0.0573716337	0.0649316691	0.1259161521	0.1165232592	0.1013839798	0.0812449131	-0.0048477	-0.0014337199999999	2.0555530384e-06	2.350019529e-05	-0.00297317	-0.0604416699999999	0.0036531954723888	8.839739848899999e-06	0.00175858	0.06513168	0.0042421357396224	3.0926036164e-06	-0.00254992	0.00015328	6.502092006399999e-06	2.34947584e-08	-1.47785e-05	0.0004134565	1.7094627739225e-07	2.1840406224999998e-10	0.00136166	0.0002884299999999	1.8541179556e-06	8.319186489999993e-08	0.0	0.0	0.0	0.0	0.0	-1.413654491	1.227426879	-0.3905241577	-1.04328496	0.04480573596	-1.641742692	-0.8144699461	0.3256235548	-0.9064557126	-0.9057376475	-0.5964367253	-3.016082699	-0.7861135216	-0.7060059494
6390.73811773022	42.55183016247702	40841533.68941	1810.658250176289	8197.314718505722	26.800756734085557	718.2805615196321	67195968.59423055	5311.16691247317	6.030511405468133	36.36706781148124	28208493.972149786	5595.200162263654	6482.754199722043	1.009104	33.146534	0.236375975	0.161023	0.0124050023	-0.032912142	-0.0349433205	0.0738584726	-0.025023728	-0.1625568923	-0.0252964187	0.03168307	-0.0060757624	0.0219351297	-0.0348960898	-0.0308342788	0.0276882763	-0.0125949723	-0.0081504266	0.0117525643	-0.0945734077	0.0263314002	-0.054136873	0.0435922049	-0.0441886356	-0.0247891987	0.0834324247	0.0311709193	-0.0193554849	-0.1185365253	0.0207184336	0.1045076714	-0.0605221868	0.0299007459	0.0131107792	-0.0635751201	0.0725154198	-0.1189484111	-0.1681882408	0.0510054021	-0.0573394619	-0.1444483123	-0.0717293645	0.0461779387	0.0174117502	0.0220370277	0.1106521565	-0.2448785462	-0.029415463	-0.0270201343	0.0171904579	0.0242576403	0.0482259538	0.0571971384	0.0377072394	-0.0648807677	0.0288588346	0.0208137569	-0.0430545181	0.0340807146	-0.0487902416	-0.0757344516	0.1267266751	-0.062574488	-0.0264582131	0.0321108985	0.0059158036	0.0675832008	-0.1322685392	-0.0110563166	0.0372112921	0.0223801843	0.0706534161	-0.1123984048	0.1430109454	-0.0523162083	0.0799730647	-0.0540144506	0.1730755216	-0.0467958097	0.1251271724	0.1134548014	0.0948006283	0.0703125971	-0.0107501	-0.0059024	3.4838325760000003e-05	0.00011556465001	0.0640181	0.0669912699999999	0.0044878302562128	0.00409831712761	-0.144031	-0.14578958	0.0212546016365764	0.0207449289609999	-0.00259958	-4.9660000000000416e-05	6.757816176400001e-06	2.466115600000041e-09	-0.000272273	-0.0002574945	6.630341753025e-08	7.4132586529e-08	0.00140836	4.67e-05	1.9834778896e-06	2.18089e-09	0.0	0.0	0.0	0.0	0.0	-0.5771253282	1.081618444	0.2726679566	0.01811039987	0.5922853347	-1.416701002	-1.054253173	0.5410833544	0.4778842246	-1.697221765	-0.3015604977	-0.1760559271	-1.900980228	-1.372004866
