global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	aroma_motion_01	aroma_motion_11	aroma_motion_12	aroma_motion_13	aroma_motion_15	aroma_motion_16	aroma_motion_17	aroma_motion_18	aroma_motion_20	aroma_motion_21
5757.545659310065	n/a	33149332.01904017	n/a	8252.967536176424	n/a	68111473.15318196	n/a	5169.267508455573	n/a	n/a	26721326.573974486	5408.053598332256	4725.660579455597	n/a	n/a	n/a	n/a	-0.0986196812	-0.0952496695	-0.137232965	0.0192196746	-0.1174364173	0.0225015893	0.0798147944	-0.1116964911	-0.0991392456	0.0186544523	-0.0866700836	0.0589846139	-0.0416779096	0.139142167	-0.0350537126	0.0565011119	-0.0122907781	0.1039761178	-0.0052643713	0.0905117229	-0.0448444384	0.0317789867	-0.1497684917	0.063563697	-0.0096746599	0.01117847	-0.0356892391	0.0753632827	-0.1456173412	0.121947963	-0.1384821186	0.1592998412	-0.0262565525	0.0068687639	0.0328016396	-0.0244969503	0.013695894	0.0656347492	-0.0136193126	-0.0924882995	0.0285690705	-0.1090029555	0.0112239915	-0.061978475	0.1529701884	-0.0199833959	0.0643117036	-0.0188391551	0.1072474288	-0.0095128225	0.0150526852	-0.0713794422	0.0246829245	-0.1406187419	0.0166421996	-0.0465392446	0.051939085	-0.0472175058	0.0457505979	-0.0183918415	0.1200644771	-0.1080429738	0.1165057171	-0.0067934069	0.1080668589	-0.0321415582	0.1569850564	0.0133254144	0.1290883846	0.1290552057	0.1289999139	0.1289225186	0.038597	n/a	n/a	0.001489728409	-0.0170889	n/a	0.00029203050321	n/a	0.0991554	n/a	n/a	0.00983179334916	-0.00101441	n/a	1.0290276481000002e-06	n/a	8.29848e-05	n/a	n/a	6.886477031040001e-09	0.000356922	n/a	1.2739331408400005e-07	n/a	0.0	-0.8979702873	-1.765047507	-0.6294023429	-1.348688242	-0.8105131168	-1.315090764	-1.765716425	0.06087024292	-1.281208007	-0.9768392786
5782.022297912565	24.476638602499406	33431781.853558093	599.1058372773641	8232.012154572285	-20.955381604138893	67766024.11302583	439.12801817508273	5169.443219841912	0.1757113863386621	0.0308744912890545	26723143.203169517	5402.573935067606	4696.665998332751	1.047649	34.476604	0.22609981	0.124358	-0.0897984948	-0.0794117943	0.0312767463	0.0855309872	-0.0571565852	-0.0760522767	-0.2254339418	-0.132528786	-0.0332844674	0.0372104746	0.0222937831	-0.0233651132	0.0549499252	-0.1568995467	0.0129982904	0.0117021039	-0.0768361252	-0.0174190089	0.0131596954	-0.0861876473	0.0404919702	-0.021091855	-0.0380225655	0.0328215572	0.0313581317	-0.0058745739	0.0119468336	0.1194772865	-0.117143403	0.0667928137	0.0735230276	-0.0548259124	0.2666405107	-0.0884515312	-0.1112874203	0.0641299881	-0.0546272545	0.2331261192	-0.0514395704	-0.0633702142	-0.0296024085	0.0340133063	-0.0074375378	0.0705747819	-0.1506798635	-0.0296275351	0.0849193509	0.0795879606	0.0296142688	0.0336190546	0.0623662564	0.0067061517	-0.1339090169	0.055902384	-0.0174569286	-0.0400950633	0.101427503	0.0800100189	0.1039184965	0.1235352661	0.0066934916	-0.0724113475	0.1989000408	0.0377347839	0.1457213542	-0.2099357437	-0.0954907489	0.1604009176	0.1289999139	0.1287014744	0.1282045865	0.1275100165	0.0277893	-0.0108077	0.00011680637929	0.0007722451944899	0.0537027	0.0707916	0.00288397998729	0.00501145063056	0.0322728	-0.0668826	0.00447328218276	0.0010415336198399	3.74029e-05	0.0010518129	1.39897692841e-09	1.1063103766064102e-06	0.000318273	0.0002352882	5.536053705923999e-08	1.01297702529e-07	9.16649e-05	-0.0002652571	8.40245389201e-09	7.036132910041e-08	0.0	-1.231917432	-0.6720328352	-0.2721730163	-1.615853702	-1.907833992	-2.32997169	-0.09140374406	-1.465473581	-0.08544491223	-2.210828497
5797.110071579673	15.087773667108197	33606485.18201048	227.64091422988344	8263.876289746679	31.8641351743936	68291651.33223733	1015.3231104120272	5166.421177818486	-3.022042023425456	9.132737991349424	26691907.78661136	5399.722372492325	4951.642534402638	1.046405	34.435646	0.1887784675	0.109307	-0.0486571925	-0.0423697248	-0.1039825441	0.1182979641	-0.0423051446	-0.0878855119	-0.059679044	-0.1265357522	-0.0358999496	0.020801747	-0.0885474901	0.0619537761	-0.0762312743	0.0579016204	0.0646745607	0.0385852958	-0.0094037806	-0.0195183262	0.0066524133	0.0167872935	-0.0740195071	0.0622995221	-0.123133653	0.0770033545	-0.0049064879	0.1229648761	-0.0458348256	-0.1229382856	0.0491471645	-0.1775333644	0.0922387799	0.0698769197	0.0186004783	0.0477950761	-0.0152588994	-0.0134409091	-0.1260321648	0.1608954508	0.1330884455	-0.020574266	-0.0012998856	-0.115946252	0.0090867997	0.0259211731	0.096184808	0.0218450074	0.0695400866	0.0289559777	0.0307204076	-0.0101793238	0.072049973	-0.0803991319	-0.0721526512	-0.0797451974	0.1919446369	-0.0546259587	0.1161643596	-0.1036558809	0.1147966191	0.13448856	-0.0129202117	-0.0239423734	-0.0610198789	0.0399562029	-0.1299721395	0.0194946676	-0.0806394377	-0.1774473252	0.1288230331	0.1279949812	0.1266188352	0.124700488	0.022797	-0.0049922999999999	2.492305928999998e-05	0.000519703209	0.0127133	-0.0409893999999999	0.00016162799689	0.0016801309123599	0.0595217	0.0272489	0.00074250255121	0.0035428327708899	-0.0015127	-0.0015501029	2.28826129e-06	2.4028190005884105e-06	-0.000345515	-0.000663788	4.4061450894400003e-07	1.1938061522500002e-07	-5.40155e-06	-9.706645e-05	2.91767424025e-11	9.4218957156025e-09	0.0	-0.5365795956	-1.208058921	-0.7385046996	-1.332568246	-1.406427288	-1.680262371	-1.423270311	0.1765891769	-0.8097914324	-0.7406903815
5805.460750602375	8.350679022702025	33703374.52678469	69.73384014019564	8197.448253869066	-66.42803587761227	67198157.874861	4412.683950557343	5164.187323409821	-2.233854408665138	4.990105519112674	26668830.711266693	5395.656907285189	4896.441889265967	0.934131	30.740894	0.1351222604999999	0.0631016	-0.0513110511	-0.0626023741	-0.0111456376	0.1341175142	0.0078695231	-0.00257713	-0.0942815711	-0.0245614716	-0.0265211	0.0036074588	-0.1194843128	-0.0611960379	0.089392413	-0.050946881	0.0352588857	0.0516638956	0.0080368092	0.0739632605	-0.0233361913	0.0864164625	-0.0995030198	-0.0271461012	0.1385593491	-0.168083389	-0.0571252246	0.0520331389	-0.1943038107	0.0968690049	0.0125177543	-0.106723389	0.0810451422	0.066062533	-0.1423630357	0.0565566714	0.1346574729	-0.0977097783	-0.0709312121	0.084333504	-0.0275386124	-0.0331687079	0.0144852682	-0.0439879425	0.1264903038	-0.017591756	-0.0925422204	0.0223886552	0.0687532406	-0.0052139474	0.091186826	-0.0529297782	0.036857686	-0.1182194111	-0.0616171082	0.0475483249	0.1077683501	-0.0162916385	-0.1400167175	0.1276977392	0.0630869924	-0.0345455526	0.145792373	0.1068896889	-0.011763424	0.191002792	-0.0738113304	0.0846580217	0.0188338382	-0.1401256143	0.1285578634	0.1269376627	0.1242524367	0.1205247148	-0.000728888	-0.023525888	0.0005534674061885	5.31277716544e-07	0.0490562	0.0363429	0.00240651075844	0.0013208063804099	0.031918	-0.0276036999999999	0.0007619642536899	0.001018758724	-0.00129355	0.00021915	1.6732716025000002e-06	4.80267225e-08	0.000129309	0.000474824	2.25457830976e-07	1.6720817481e-08	-0.000264423	-0.00025902145	6.9919522929e-08	6.70921115601025e-08	0.0	-0.5720870282	-0.6043247259	-0.6644091863	-2.757379544	-1.463771694	-2.842127957	-0.7822492902	-1.38013877	-0.3197478258	-1.58534424
5807.036636603926	1.5758860015512255	33721674.49886024	2.483416689885109	8300.744327247952	103.29607337888592	68902356.38633905	10670.078775496184	5185.158153323809	20.970829913987476	439.7757072813918	26885865.07498037	5422.948687719339	5150.322077663799	1.096459	36.082867	0.135487605	0.0706408	-0.0322106461	-0.0339160087	0.0952719692	-0.0714903633	-0.0564187115	0.0695562528	0.0730258268	-0.04812337	-0.0712058482	-0.0074847326	-0.0543468927	0.0674983234	-0.0692323379	-0.0585572823	-0.088273207	-0.0520021993	0.0161313383	0.1077602409	0.047199873	-0.1166637587	-0.0361173207	-0.0678908474	-0.0698267476	0.0740319961	-0.0169191608	-0.0531997906	-0.0377589401	0.1947717998	0.0618032002	0.0365856849	0.0667892747	-0.0076989	-0.0457532172	-0.0488698521	-0.0672771474	0.0277103939	-0.0199198884	-0.1411223118	-0.0516485468	-0.0554466146	0.0330876523	-0.076608465	-0.0220093518	0.0343573828	0.019606016	-0.1029271471	-0.1109400502	-0.012479841	0.0919574439	0.0526670424	0.0643146573	0.1551275616	-0.1580392743	-0.0412164476	-0.0220578492	0.0816287061	-0.0568230085	-0.0594534412	0.0447475641	0.106063876	0.0860255948	0.1423972592	0.0154275604	0.0185384322	-0.0096471383	0.0785097776	0.0345462392	0.1399715851	0.1282045865	0.1255324169	0.1211199807	0.1150284477	0.0156277	0.016356588	0.0002675379710017	0.00024422500729	0.0008864829999999	-0.0481697170000001	7.858521092888228e-07	0.00232032163586	0.0486254	0.0167073999999999	0.0002791372147599	0.00236442952516	-0.00150898	-0.0002154299999999	2.2770206404e-06	4.641008489999999e-08	-0.000698915	-0.000828224	6.85954994176e-07	4.88482177225e-07	-0.000305847	-4.1423999999999975e-05	9.3542387409e-08	1.7159477759999976e-09	0.0	-0.3260461178	-0.7467909839	0.136369992	-1.432081602	1.22451412	-0.6075076087	-0.3035037096	-0.9962291995	-0.7835192621	-0.5345331412
5771.098951928673	-35.93768467525297	33305583.11295223	1291.517179817912	8298.209098901549	-2.535228346403528	68860274.24909246	6.427382768407967	5185.867116363135	0.7089630393265907	0.502628591131197	26893217.7485765	5430.253281433362	4805.12960616485	1.007255	33.147274	0.094466882	0.0437182	-0.0912286938	-0.0981157369	-0.0053828679	-0.0898242386	0.0144602142	-0.0560933611	0.2020514128	0.0983971523	-0.058212099	0.0094039284	-0.0205436917	0.0488437282	0.1082983863	-0.0709887287	-0.0101417881	0.0167835108	0.064435671	0.1742913533	-0.0376210421	-0.0418191416	0.096031244	-0.1055261435	0.0333568101	0.0924341736	-0.0317055398	0.0554678152	0.0276902799	0.0717889118	-0.0995780125	-0.1079667469	0.0877270254	0.064749721	-0.0253964433	-0.0273774384	-0.0530928302	0.0934806195	-0.0111594802	0.0357266212	0.0567999475	-0.085479275	0.0117873906	-0.049501452	-0.0238892409	-0.0644838696	-0.1166092721	-0.0020043012	-0.0764566868	-0.0769834929	0.159950344	-0.0571055933	-0.0982149888	0.0942157438	0.0253270731	0.0106074571	-0.0595064546	0.0189755354	0.0028608059	-0.1250379907	-0.1531722889	0.0067679038	-0.0228700183	0.0448559794	0.0556406832	0.215565504	-0.0682264757	-0.0887136159	0.1016208147	0.0788308889	0.1277634447	0.1237830955	0.1172407796	0.1082719048	0.0120096	-0.0036181	1.3090647610000006e-05	0.00014423049216	0.0166394	0.0157529170000001	0.0002768696323599	0.0002481543940088	0.0574311	0.0088057	7.754035248999999e-05	0.0032983312472099	-0.000953107	0.000555873	9.08412953449e-07	3.089947921290001e-07	-0.000195877	0.000503038	2.53047229444e-07	3.8367799129e-08	-3.89547e-05	0.0002668923	1.5174686520900002e-09	7.123149979929002e-08	0.0	-0.8932004324	-1.011356399	0.1343934694	-2.096282652	-0.2088404668	-0.731074772	-0.9654077537	-0.6221932836	-0.3145801676	-1.084354323
5759.1268646052495	-11.972087323423692	33167542.24261789	143.33087487968228	8306.897524875281	8.688425973732592	69004546.48877907	75.48874590103114	5162.194231759065	-23.67288460407053	560.4054654776396	26648249.28640656	5406.040751102295	4789.457296896143	0.8747289999999999	28.786043	0.105615635	0.0475193	-0.0923826677	-0.0768287107	0.173861481	-0.048218343	-0.0118646775	0.0635625341	0.0403505335	-0.0237541943	-0.0901535952	0.0343502323	-0.1181940998	-0.0144448767	-0.053284473	-0.0629961705	-0.0427061418	-0.0446900205	0.014139031	-0.0637841954	0.0192863169	-0.0667594301	-0.0862218821	0.0145657387	-0.140381154	0.0964185033	-0.1036427038	0.0561028647	-0.1347270266	-0.0769873937	0.101151892	0.0898058313	-0.1632282362	0.1320675394	-0.1067762935	0.0232016109	0.0033020976	0.0888721182	0.0292918053	-0.0097625569	-0.0234528139	-0.1062765426	0.0127589171	-0.0668384367	0.0877012328	0.0380241631	-0.0065061056	-0.0528010343	-0.0869208278	-0.0371182697	-0.0739007795	0.0834629666	0.0557439205	0.0635385744	-0.128694886	-0.1717735084	0.062562956	0.078127033	-0.0392005849	-0.1038407866	0.0978916569	-0.0303187574	0.1078942009	0.0086401486	-0.0831035301	-0.1727243801	-0.0063996324	-0.0360048309	0.0605665323	-0.0035314348	0.1272347401	0.1216944932	0.1126387502	0.1003291122	0.0318307	0.0198211	0.00039287600521	0.00101319346249	0.0303484	0.013709	0.00092102538256	0.000187936681	0.0763268	0.0188957	0.00035704747849	0.00582578039824	-0.000263585	0.000689522	6.947705222499999e-08	4.75440588484e-07	-0.000341002	-0.000145125	2.106126562500001e-08	1.1628236400400001e-07	0.000190195	0.0002291497	3.6174138024999993e-08	5.250958501009e-08	0.0	-0.9428229608	-1.266736316	-0.6790157118	-1.951786055	0.3201882123	-0.3659039347	-0.5095916728	-0.5763344674	0.4892333983	-1.253978293
5762.657752845594	3.5308882403442112	33208224.376431428	12.46717176580104	8212.077889489778	-94.81963538550372	67438223.26304688	8990.763254639869	5154.22743752679	-7.966794232274879	63.46981033940827	26566060.47775398	5388.871023541712	4592.880793686118	1.076722	35.433357	0.132888365	0.0614198	-0.097332529	-0.0863515059	-0.1015290061	0.0642377145	0.0257774717	0.0982323775	0.1026023007	0.1894741878	-0.0688323521	-0.0152702847	-0.1927819934	-0.0188927966	0.1572170859	0.0994149787	0.0373443095	0.1902817727	0.0744328553	-0.1282010366	-0.0542092515	0.0584807418	0.0597354742	0.0706934631	-0.0140630149	0.0160381482	-0.1058102583	-0.0438694886	-0.103689031	0.0133978553	-0.0992479249	0.0895204298	-0.0873843589	-0.1711250589	0.1934913222	0.0714451344	-0.0222394189	-0.1136877671	-0.0031319427	-0.1046538908	0.0019024431	-0.0511840076	0.051121582	-0.1155732629	0.1572868688	-0.1569437027	-0.028408545	0.1024732898	0.1494392765	-0.1678729223	-0.1092297659	-0.0599862944	-0.1005906271	-0.0701525723	0.1260630142	0.0249275825	-0.0304078313	0.0016449895	0.048495853	-0.1008726858	0.0505410342	-0.2549850154	-0.042616367	-0.0070815535	0.2347360803	-0.0183034401	-0.0026210372	-0.0585097419	-0.0334332076	0.0187516103	0.1266188352	0.1192723348	0.1073422654	0.0912870929	0.0100002	-0.0218305	0.00047657073025	0.00010000400004	0.0389928	0.0086444	0.00152043845184	7.472565136e-05	0.0230528	-0.053274	0.002838119076	0.0005314315878399	-0.000778045	-0.00051446	6.05354022025e-07	2.646690916e-07	-5.0461e-05	0.000290541	8.441407268100001e-08	2.546312521e-09	1.24067e-05	-0.0001777882999999	1.5392620488999998e-10	3.1608679616889995e-08	0.0	-1.055131937	-0.9964676527	-1.14405363	-2.791188467	-2.383059101	-1.453399471	-1.767002772	-1.284207055	-0.9346529947	-2.424646716
5832.149279760107	69.49152691451309	34013965.22140633	4829.072312910497	8311.203838848218	99.12594935844028	69076109.25088535	9825.953836212064	5170.732557408606	16.505119881816427	272.4189823131319	26736475.180245344	5401.787021120533	5162.158357567634	1.262268	41.539375	0.134858765	0.0712719	-0.013984897	-0.0207758714	-0.1075544241	0.0830354594	0.1152144883	0.1310074959	0.0238357795	0.1905273613	-0.0016676768	0.0089989065	-0.0052330029	-0.1017827021	-0.1489010378	-0.1442342963	-0.0161994297	-0.121744804	-0.0650286779	-0.1492618937	0.0586869427	-0.1282921192	0.054929315	-0.0291707089	-0.0336131812	-0.063884442	-0.0495728615	0.0415199236	-0.0723178586	0.0038436728	0.0480234192	-0.099143724	-0.0367196434	-0.1100672053	0.0363378963	-0.176493474	-0.1052748982	0.0507106954	0.11276586	-0.0810434121	0.0691954752	-0.0160803577	0.0013211295	0.0284188046	0.068802612	0.2136027558	-0.0235589301	-0.0706919165	-0.0641249499	0.0837670203	-0.1795684389	0.0919863875	0.0499526346	0.1123962783	0.1142205993	0.0999693151	0.0835237026	-0.1121947733	-0.0409736796	-0.1390397111	0.0065956103	-0.0955015373	-0.189301119	0.0717110215	-0.1051436656	0.0918769458	0.0148621464	0.0244856458	0.0557503077	0.1078798048	0.1259161521	0.1165232592	0.1013839798	0.0812449131	0.0564352	0.046435	0.0021562092249999	0.0031849317990399	0.0470919	0.0080990999999999	0.00221764704561	6.559542080999996e-05	0.0193118	-0.0037409999999999	1.3995080999999984e-05	0.00037294561924	-0.000166672	0.000611373	2.7779555584000006e-08	3.7377694512900003e-07	-0.000653323	-0.000602862	3.6344259104400003e-07	4.2683094232900003e-07	0.000329845	0.0003174383	1.08797724025e-07	1.0076707430689001e-07	0.0	-0.4914827036	-0.3015703961	-0.1507175312	-1.097084035	-1.308056362	-0.4824900553	0.2463952994	-1.84466322	0.7087861107	-0.5693972081
5816.610230416669	-15.53904934343791	33832954.572587855	241.4620544977981	8364.757302384302	53.553463536083655	69969164.7277915	2867.9734567106416	5186.715146394201	15.982588985594704	255.4431506824531	26902014.009835016	5427.076145578696	5045.735764381087	1.003517	33.024281	0.23911559075	0.112341	-0.0345339687	-0.0146959656	0.080256731	-0.0112897078	0.0985317845	-0.0495316445	0.0736161294	-0.2169317119	-0.0528901528	-0.0274670586	0.0150902481	0.0477552145	0.1305776304	0.183921947	0.0981841216	0.0773524514	0.0042217243	0.0667417138	0.0443328892	0.0356334496	0.0343670221	-0.1319141626	-0.1071600185	0.0708969347	0.0739587538	0.0014816021	0.138418444	-0.0507497049	-0.0396844779	0.0947895551	-0.015684039	-0.1110289623	-0.1183045565	0.0835385368	0.1245658783	-0.137959704	0.0798188396	-0.0609167739	0.0411532309	-0.0267957873	0.0529256284	0.0013489392	-0.0338130144	-0.1963282736	0.0526715911	0.1509919121	0.0121032589	-0.0411537912	0.1308457148	0.0626786161	-0.0412038259	0.0088593463	-0.1109279777	-0.1059723316	-0.0577003004	-0.0712902232	0.0450564461	0.010733205	-0.1002791662	-0.0485672107	-0.0188785927	-0.1374051258	0.0354858292	-0.0753886733	0.0636049567	0.1829794513	-0.0788758526	-0.1388626127	0.1251271724	0.1134548014	0.0948006283	0.0703125971	-0.00142004	-0.0578552399999999	0.0033472287954575	2.0165136016e-06	-0.0143021	-0.061394	0.00020455006441	0.003769223236	0.0578808	0.038569	0.001487567761	0.00335018700864	-0.000778045	-0.000611373	6.05354022025e-07	3.7377694512900003e-07	-1.38185e-07	0.000653184815	4.266504025465842e-07	1.9095094225e-14	-3.15442e-05	-0.0003613892	9.9503655364e-10	1.3060215387664e-07	0.0	-0.377103977	-1.115927419	-0.2128095662	-1.452223703	-1.31915681	-0.6232682355	-1.154050793	0.03324116184	-2.035667312	-1.405117073
