global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	aroma_motion_01	aroma_motion_02	aroma_motion_04	aroma_motion_05	aroma_motion_07	aroma_motion_08	aroma_motion_12	aroma_motion_15	aroma_motion_16	aroma_motion_17	aroma_motion_19	aroma_motion_20	aroma_motion_22
6641.727153488024	n/a	n/a	44112539.58138013	9449.021467050989	n/a	89284006.68479042	n/a	5012.544897192989	n/a	n/a	25125606.346375477	5400.566112016749	7316.727449188947	n/a	n/a	n/a	n/a	0.0462725308	-0.0116409826	0.0419200584	-0.059202166	0.0892209851	-0.0007536628	0.0363182524	-0.0964387617	0.0039137008	-0.0735543835	0.0281036811	0.1375168132	-0.0140473747	0.0214630761	-0.008986371	0.0584406614	-0.1788519622	0.018655875	-0.0470029029	0.0199183803	-0.1335179608	0.0287631853	-0.112718033	0.0269965571	-0.0399644281	0.0033867067	-0.0648330712	0.0452930406	-0.0560240066	0.0121497095	-0.0091718677	0.0193505459	-0.0852886066	0.0074546129	-0.0984752293	0.0976670088	-0.1852204601	-0.0612430605	0.0516963448	0.0236380868	0.105973539	-0.0492550952	0.0593512794	0.0855741847	-0.1412417233	-0.0513675143	-0.0777634109	0.0803123249	0.0511712021	-0.1398924692	-0.0378878594	-0.010248667	0.0162967889	-0.0007824684	0.0143453992	-0.1897003999	0.0512575592	-0.0038347193	0.0753007952	-0.1122458013	0.0857581695	-0.0327732055	0.0385893144	-0.0723639322	0.0225269944	-0.0240439767	0.0680836534	-0.1160833938	0.0312218498	-0.0228030376	0.0142505237	-0.0971338764	0.0990118899	-0.0512088988	0.0154806101	-0.0006129202	-0.1407206778	0.1559655031	-0.095921192	-0.0285589175	0.1327891419	0.0895943627	-0.0181270166	-0.0086897344	-0.0421025357	0.0413243259	0.0254343018	0.1290883846	0.1290552057	0.1289999139	0.1289225186	0.0363981	n/a	0.00132482168361	n/a	-0.0259742	n/a	n/a	0.0006746590656399	-0.183388	n/a	0.033631158544	n/a	0.00023498	n/a	n/a	5.52156004e-08	-0.000326703	n/a	1.0673485020900001e-07	n/a	0.000995449	n/a	9.90918711601e-07	n/a	1.853584165	0.8727797119	0.5349141888	1.170257437	-0.051593208	0.5453771703	-0.7258080492	1.054425377	-1.575934796	-0.6760055415	-0.708249061	-3.063554538	-0.2699804877
6618.094639850395	-23.632513637629017	558.4957008327215	43799176.662016526	9389.751710453442	-59.2697565975468	88167437.18396333	3512.904047132443	5010.7690567206855	-1.775840472303571	3.15360938307137	25107806.53978951	5394.303569944032	7193.090223833087	0.8223249999999999	20.965328	0.0418713499999999	0.025343	0.0745067772	0.1041919141	0.0904571865	-0.0233725333	0.0496152203	-0.0940697008	-0.0061749264	-0.0862900724	0.1329127135	-0.1142700533	-0.060651604	0.0674895901	-0.0944735994	0.0372352788	-0.0684026754	-0.0761119828	-0.1195299879	0.035140003	0.1686321046	0.0136014616	-0.0979372233	-0.0206758208	-0.1914175957	0.0276201835	0.026906012	0.0838132024	-0.0249871678	0.031280292	-0.0741707177	0.1789625963	0.0356109666	0.0484955753	-0.1911453069	0.0493729366	0.0472019741	-0.1078658286	-0.1325036453	-0.044232616	0.1293619853	0.0265343773	-0.0008346109	-0.0652426646	-0.103960659	-0.1072058866	-0.1376224091	0.0147031966	0.0356711238	-0.0488627231	-0.0512867617	-0.0848596588	0.0067988801	-0.01844744	0.0993483375	-0.0486256187	-0.1081798746	-0.1253547146	0.0017411292	-0.0984707358	-0.1175902132	-0.1748323435	0.1089730564	0.0089653908	-0.0554278936	-0.0473231993	-0.0241990357	-0.1193381733	-0.0614771387	-0.0684773498	-0.0910000637	-0.0101894436	0.0940119317	-0.1438796394	-0.018459914	-0.2341177867	-0.1720502557	0.0568180793	-0.0818771464	0.0115209364	0.0007696287	-0.0394578742	0.0885725122	0.1142329863	-0.0388368232	-0.00105623	0.0833145568	0.078417931	0.0996621111	0.1289999139	0.1287014744	0.1282045865	0.1275100165	0.0372551	0.0008569999999999	0.00138794247601	7.344489999999943e-07	-0.032773	-0.0067987999999999	4.622368143999996e-05	0.0010740695289999	-0.165301	0.0180869999999999	0.027324420601	0.0003271395689999	0.000240743	5.762999999999992e-06	3.321216899999991e-11	5.7957192049e-08	-0.00063753	-0.0003108269999999	4.064445009e-07	9.661342392899997e-08	0.00100143	5.980999999999955e-06	1.0028620449e-06	3.5772360999999466e-11	1.643298304	1.041580505	0.4953043912	0.709004185	0.4807381378	-0.1674873834	-1.38457152	0.4847529231	-2.498413901	-1.184745515	-0.3253774227	-3.134653543	-0.7253099706
6623.062621126996	4.967981276601677	24.680837964664825	43864958.4833696	9447.70426050039	57.95255004694809	89259115.79387721	3358.498056944023	5002.1893839690365	-8.579672751649014	73.61078452538855	25021898.63309253	5387.351104447729	7293.033313825048	0.950395	24.230495	0.0410685	0.0185608	0.0294114408	0.172294539	0.0932682494	-0.0164920587	-0.0169478417	-0.1619421846	0.1110537009	0.0664836972	0.1187543403	0.1057675631	-0.0740163486	-0.0123869341	-0.2578587255	-0.0375217289	0.0387404855	-0.0464281465	0.1629020673	0.0495374758	0.1016826534	-0.1613571714	-0.0943540629	0.1999740439	-0.0507536683	-0.0197134857	0.1277238786	0.0059381721	0.1720024748	0.1315087068	0.0603405353	-0.0415465989	0.0175007207	-0.0241875597	0.0017697431	0.0233283735	0.0425975987	-0.0394028733	0.0727643253	0.2023845687	-0.0892402488	0.0123413931	-0.0458253989	0.1881316733	-0.1046955622	0.0188212446	-0.0476455307	0.0794491322	0.0926152401	-0.0660399658	-0.1991359834	0.0435559398	-0.0471856578	0.0821184106	0.1087515688	0.0266689398	-0.0060942655	0.0980591699	-0.0879293013	-0.2893723795	0.0061249092	0.1477450138	0.0481938516	0.0129022574	-0.1093066762	0.1191023971	-0.1141305123	-0.1023344984	0.0491712653	0.0741204852	0.0689428526	0.0210395797	-0.0155496573	0.0380405023	-0.0133601233	-0.0789033912	-0.0256458058	0.0206902795	0.064110398	-0.1765477838	-0.0112426795	-0.0695107857	0.1278803682	-0.1169829995	0.0395973833	-0.08445705	0.1909646301	-0.1436476201	-0.0876544039	0.1288230331	0.1279949812	0.1266188352	0.124700488	0.0400272	0.0027720999999999	0.0016021767398399	7.684538409999998e-06	-0.028735	0.0040379999999999	1.630544399999997e-05	0.000825700225	-0.157409	0.007892	0.0247775932809999	6.228366400000017e-05	0.000325855	8.511200000000001e-05	7.244052544000001e-09	1.06181481025e-07	-0.000352533	0.000284997	1.24279516089e-07	8.1223290009e-08	0.000844211	-0.000157219	7.12692212521e-07	2.4717813961e-08	1.671395708	1.353808639	0.5086855944	0.2716986158	0.8394100491	-1.698408917	0.2539383637	0.4766824665	-2.339924325	-1.133034427	-0.1379760749	-2.29822901	-0.7195826678
6627.725875813029	4.663254686032815	21.745944266807005	43926750.28492159	9407.475002555211	-40.22925794517869	88500585.92370117	1618.3931948197226	5012.340828741699	10.151444772662217	103.05183097241104	25123560.58347102	5396.143288593502	7251.517392878482	1.008489	25.711636	0.072595784	0.0374219	0.1129508671	0.0146504621	0.0875772	0.0592817314	-0.0271525534	-0.0422651138	-0.0477757576	-0.0972411957	0.2198547325	0.0129612645	0.0540424888	0.0792150574	0.1887219193	0.0098645194	-0.01311733	0.0958234027	-0.1548440581	0.0766485005	-0.1184040423	-0.0370119638	-0.0749690479	0.0852643825	-0.1512731394	-0.1212541068	-0.0525717138	-0.1409965883	-0.0847228385	0.1002626488	0.1952349152	0.089338431	0.0337802214	-0.1371752718	0.1591003483	0.1017173554	0.0207843536	-0.000971384	0.0682436687	0.0066272043	0.0916873248	0.0556505078	-0.1068631734	0.1065604746	0.1466401541	0.0827553297	-0.0340053188	-0.0708560894	0.1307184815	-0.2020856678	0.0160936804	-0.0069718168	-0.0766411558	-0.0211143395	0.0861674016	-0.0462850432	0.1086675741	-0.1200489469	0.1116552275	-0.0535714551	0.1204304196	0.0426152916	0.065555206	-0.0472313189	0.0665100557	-0.2394235485	-0.0492026691	0.0004471487	0.0871294137	0.2354366699	-0.0022568375	0.2000364379	-0.0188748112	-0.0529459253	0.1127994653	0.0127749068	0.0667228918	0.0848312704	-0.020881884	-0.0123495059	-0.0236334783	-0.1250227143	-0.0735040832	0.0447613014	0.0188354545	-0.0340029113	0.0114027967	-0.1964098716	-0.0465977371	0.1285578634	0.1269376627	0.1242524367	0.1205247148	0.0316605	-0.0083666999999999	0.00100238726025	7.000166888999996e-05	-0.000289916	0.028445084	0.000809122803767	8.405128705599999e-08	-0.172686	-0.015277	0.029820454596	0.000233386729	0.00054061	0.0002147549999999	4.6119710024999984e-08	2.922591721e-07	-0.000233972	0.0001185609999999	5.4742896784e-08	1.4056710720999998e-08	0.000767387	-7.682399999999997e-05	5.88882807769e-07	5.901926975999995e-09	1.752046502	0.2814140981	0.4126262688	0.9898052441	-0.8899690677	-1.338630277	-0.9851661638	0.9700104451	-2.827014532	-0.008986367203	-0.3939519902	-1.510554708	-1.232847284
6649.390517282558	21.66464146952876	469.3566900032253	44214394.2513272	9463.82897893309	56.35397637787901	89564058.94249374	3175.7706535985453	5024.200461957967	11.859633216267866	140.6509000244041	25242590.28193865	5414.035703874913	7353.367241170724	0.989772	25.234428	0.102016779	0.0498635	-0.0640107447	0.0483827688	-0.0233042883	0.11503315	-0.0442000972	-0.0204779272	-0.0497291097	0.1602064713	0.0375697754	-0.0554127227	-0.0553577479	-0.0061830808	-0.0885283469	-0.0318931964	-0.0555045712	-0.1339708489	0.0380805035	0.0081271745	0.1176036029	0.0137612749	-0.0096062616	-0.209454753	-0.0543769283	0.0384852983	0.0629740818	-0.1944813587	-0.0765736203	-0.0075234551	-0.0401751547	0.075504956	0.0837825307	0.0196506306	-0.0705977124	0.0125928844	-0.0310936341	-0.1463379419	-0.0158231994	-0.0843007849	-0.0059374404	-0.1446164598	0.022464668	0.0521848238	-0.1840568924	-0.0121610056	-0.0012196352	0.151970822	-0.1937654952	-0.0033787225	0.0341967652	-0.0219695924	0.0661568998	0.0172937497	0.0121876248	-0.0225441452	-0.1407020561	0.0966567656	-0.0011455544	-0.0169774105	-0.1258508138	-0.2282452912	-0.0627970251	-0.0301411102	0.1424790004	0.0331806602	-0.0881439203	0.0154849134	-0.1033614034	0.0919072327	-0.0585847988	-0.0181845115	0.0913468339	0.0735540735	0.0136478136	-0.1213619502	-0.0373120859	0.1063369862	0.0079982012	-0.1122279758	-0.0763720921	0.1110896589	0.0234981971	-0.181330733	-0.00446596	0.0774807835	-0.0854305702	0.0566946297	0.1742414415	0.1282045865	0.1255324169	0.1211199807	0.1150284477	0.0221161	-0.0095444	0.00048912187921	9.109557136000002e-05	-0.0343871	-0.0340971839999999	0.0011626179567298	0.0011824726464099	-0.154797	0.017889	0.0239621112089999	0.000320016321	9.77641e-05	-0.0004428458999999	1.9611249114681e-07	9.55781924881e-09	-0.00046724	-0.000233268	2.183132176e-07	5.4413959824000014e-08	0.000900997	0.0001336099999999	8.117955940089999e-07	1.7851632099999984e-08	1.664832291	1.701763813	0.686266484	1.586045909	-0.5927370589	0.6238471251	0.6968563782	0.641206984	-1.7375038	-1.095505675	0.3127610851	-0.6314206732	-2.144734482
6637.795477690409	-11.595039592149078	134.44494314350467	44060328.80364724	9455.851426942972	-7.977551990117718	89413126.20841944	63.64133575503116	5021.4622233434775	-2.738238614489092	7.49795070987914	25215082.86046562	5409.5426769052665	7315.535529726425	0.972235	24.78731	0.124610989	0.0601075	0.0454508225	-0.0032023737	-0.102035348	0.0604923457	-0.0068008167	0.0741079141	-0.0283492769	0.095436809	0.0735990464	0.1135168418	0.0589835069	-0.0816471472	-0.0882358177	-0.0102532364	-0.0121818044	0.0565578497	0.1893586701	-0.0490928411	-0.0736264962	-0.0721194323	-0.1036202402	-0.0387785933	-0.1446861712	0.219492449	0.0892014717	0.0791606103	0.069233126	-0.0645803402	-0.0197492599	-0.111322154	-0.1355431632	0.2317648209	0.0288578256	-0.0599711287	0.0037257471	-0.0524287108	0.0732238288	-0.0732633082	0.1145039606	0.0838672965	0.0402620606	-0.0124605309	0.0190618463	-0.0269693477	0.0434943399	0.0818418994	-0.0318824136	0.0236667004	0.0658336006	-0.0171102688	0.1061746454	0.0117182691	-0.1079460806	0.0196805683	0.0436428385	0.1411648186	-0.0556342125	-0.1082587585	0.1414301896	-0.2191354228	0.075213652	0.0041496722	-0.1318473675	0.1090095409	0.0938774244	-0.1387325805	0.0737147694	-0.0117608879	0.1422126243	-0.0208078537	0.0638335678	0.1442154617	-0.1978123953	0.1118850917	-0.0354583994	0.0183846065	-0.0172902864	0.0028275972	0.1220366018	0.0005300357	-0.0622782117	0.0110364106	0.0469570016	-0.0592844826	-0.1459169279	0.096613106	0.0386527358	0.1277634447	0.1237830955	0.1172407796	0.1082719048	0.0209067	-0.0012093999999999	0.00043709010489	1.4626483599999984e-06	-0.000288816	0.034098284	0.0011626929717446	8.3414681856e-08	-0.183333	-0.028536	0.033610988889	0.000814303296	0.000496971	0.0003992069	1.5936614900761005e-07	2.46980174841e-07	-4.19318e-05	0.0004253082	1.7582758512399995e-09	1.8088706498724005e-07	0.000510166	-0.0003908309999999	2.6026934755600005e-07	1.5274887056099994e-07	1.85508347	0.62700321	0.5057912184	1.013142969	0.05625911565	0.8303539887	0.9951890462	1.124913767	-1.129330338	-1.017583492	-0.2678406868	-1.510172658	-0.3684500129
6626.232666488143	-11.562811202265948	133.6986028992469	43906959.35043456	9450.643298889128	-5.208128053844121	89314658.76283799	27.124597825238148	5008.281100275147	-13.181123068330637	173.74200534247802	25082879.57937324	5397.102454189547	7261.798002392495	0.984268	25.094099	0.061319794	0.0305931	0.135002727	0.0441020852	-0.0881605854	0.0787382632	0.1391540724	0.1868987796	0.0484008169	-0.0930828759	0.1131838402	-0.0463838059	0.0320431905	0.0285853722	-0.0243488759	0.1013124145	-0.0245745593	0.1068499433	-0.1334043891	-0.1464780909	0.0590141002	-0.0095237437	-0.1022754412	0.0060725961	-0.0609450886	0.0233907717	-0.0397479509	-0.003903775	0.0048538381	-0.020503425	-0.0535697225	0.0995600566	-0.0098489117	-0.1388912234	-0.1036518146	-0.2000367741	-0.0805925261	0.1088330664	-0.1527429462	0.0427878427	-0.0640066149	0.0422082227	-0.0319030002	-0.0261902388	-0.0326063194	0.0395995722	0.1272563829	0.0004476983	0.1622975409	0.0316282661	0.0320531371	0.0298264234	-0.0234887966	-0.099411636	-0.1237611892	0.0651116484	-0.0144942599	-0.2071535778	0.066813	-0.0840889422	-0.0250630777	-0.0873434997	0.0505957981	0.0238967848	-0.0365113781	-0.0560775764	0.0787847503	0.0258035482	-0.1209480184	-0.0055096956	-0.0876439702	-0.0362895483	-0.2827075746	-0.0093208046	0.1287181635	0.0518147319	-0.061748523	0.0026574851	-0.1019801148	0.0786040983	0.0925271861	-0.0106607098	-0.0222842889	-0.1022763857	0.0896633872	-0.0991193796	0.1128834127	-0.002204706	0.0350837391	0.1272347401	0.1216944932	0.1126387502	0.1003291122	0.0248909	0.0039842	0.00061955690281	1.5873849640000003e-05	-0.0164374	-0.016148584	0.000260776765205	0.00027018811876	-0.165562	0.017771	0.0274107758439999	0.000315808441	0.000442673	-5.429800000000004e-05	2.9482728040000046e-09	1.95959384929e-07	-0.000356315	-0.0003143832	1.26960379225e-07	9.883679644224e-08	0.000609805	9.9639e-05	3.7186213802500004e-07	9.927930321e-09	1.615437033	0.8876773932	0.2856354326	1.15405778	0.9262385459	-0.07543595697	-0.9554604447	1.117415449	-1.810666357	-0.5101849999	-1.46086172	-0.5773922682	0.4868551021
6634.711546253357	8.478879765213605	71.89140207294872	44019397.3019876	9437.41393886911	-13.229360020019158	89064781.85356095	175.0159665392813	5009.93185022503	1.650749949882993	2.724975397038704	25099417.14389919	5396.980639464528	7277.01974202017	1.049839	26.765862	0.0576661	0.0418693	0.0347419658	0.1289344858	-0.0247483991	-0.1561516043	0.0414450229	0.0033429719	0.198093975	-0.0101344782	0.0050080981	0.0755152467	-0.0317387062	-0.0626648025	-0.1137967795	-0.0942666559	-0.0097584956	-0.0830775752	0.1566557714	-0.0517000019	0.0718567889	-0.0263148841	-0.1582824908	0.0774654112	0.1262466285	0.045025098	-0.020254256	0.0374242332	0.0327569096	0.0090466519	0.1493034088	-0.0130975356	-0.0259104793	-0.0323155193	-0.1335531375	-0.0699449196	-0.0674244247	-0.0257341144	-0.106415083	0.0691571174	-0.1526090179	0.0391616834	0.0170076083	-0.0214042897	0.048568685	-0.0323987433	0.1965598412	-0.0750044504	-0.0210100473	-0.0677963413	0.0568905055	-0.0932744158	0.1654988265	0.0798451802	-0.034531984	0.0313976703	-0.0617938417	0.0481328566	-0.2215016532	-0.1149736828	-0.0015701002	0.1083559672	-0.0356007427	0.0427769789	0.0667266326	-0.0024136625	0.1067140463	-0.0796078299	-0.0565660027	-0.0191967952	0.0194669014	-0.1289019937	-0.2005627188	-0.0647808453	0.0156920658	0.0363909145	-0.0233737288	0.0240378345	0.0856718097	-0.0139585405	0.0159951413	0.2261217378	0.0216061657	0.0352513891	0.0309070957	-0.1620919563	0.084669151	-0.0463942228	0.1163286761	0.1266188352	0.1192723348	0.1073422654	0.0912870929	0.0254446	0.0005537	0.00064742766916	3.065836900000008e-07	-0.0250466	-0.0086091999999999	7.411832463999995e-05	0.0006273321715599	-0.126541	0.039021	0.0160126246809999	0.001522638441	0.000321986	-0.0001206869999999	1.4565351968999992e-08	1.0367498419600001e-07	-0.000287358	6.895700000000002e-05	8.2574620164e-08	4.7550678490000035e-09	0.000609805	0.0	3.7186213802500004e-07	0.0	1.581288304	1.413734913	0.4845774992	0.2541855031	-0.1326032442	-0.7390565069	0.1251116784	1.291686557	-0.9760678793	-0.4129915454	-2.419733524	-1.150109154	-1.075274425
6636.615671027843	1.904124774486263	3.625691156812362	44044667.56493235	9431.335047656275	-6.078891212833696	88950080.7811496	36.95291837746672	5017.820541942155	7.888691717124857	62.23145700783432	25178522.99113666	5400.473690205114	7260.936824069836	0.979409	24.970219	0.0722007999999999	0.0443383	0.0877734778	0.0103337542	0.1073151728	-0.0633138919	0.0505755392	-0.052331695	-0.0027938276	-0.1483414955	0.0651580233	-0.0126512594	0.0726269711	0.1404209601	0.1020753563	0.0050854268	0.0322755292	0.0631958537	-0.1959686658	0.0666449614	-0.0706099743	-0.110865065	-0.0501307953	0.0121298073	-0.0462771597	-0.0636480544	-0.1033209676	-0.0285201266	-0.0436223184	-0.0331909045	-0.0375035658	-0.2520291623	0.007313317	-0.0350818284	0.0788166126	0.0508823286	0.0016903345	-0.0155377079	-0.0461429688	0.0223724845	0.06132365	-0.2147619311	-0.0598698781	0.0036334332	-0.0170790247	0.0915658965	-0.0249182119	-0.081658521	-0.1536100362	0.0528621567	-0.0263655175	-0.2408449511	-0.2028837893	0.0031380632	0.1013342081	-0.0047987494	0.0932186662	-0.1799721723	0.0597547959	-0.0191383505	0.0932452482	-0.0028789496	-0.0563654489	0.1055663643	-0.023575251	-0.1226079909	-0.0458409337	0.1187049263	0.1251024464	-0.0699208076	0.1379337877	0.0391425053	0.1507657705	-0.0050377056	0.080909839	-0.0042893767	-0.0265923396	-0.0721853434	0.0668538144	-0.0093779196	-0.1352191396	0.0187397874	-0.0460020665	-0.1408603076	0.057436079	0.1249746895	-0.0941535575	0.0401975461	-0.049496468	0.1259161521	0.1165232592	0.1013839798	0.0812449131	0.0238386	-0.0016059999999999	0.00056827884996	2.5792359999999995e-06	0.0104029	0.0354494999999999	0.0012566670502499	0.0001082203284099	-0.148945	-0.022404	0.0221846130249999	0.000501939216	0.000500914	0.0001789279999999	3.201522918399999e-08	2.50914835396e-07	-0.000363256	-7.589800000000002e-05	1.31954921536e-07	5.760506404000004e-09	0.000609805	0.0	3.7186213802500004e-07	0.0	1.69629274	0.4170843524	0.4562876778	1.350762748	0.5842942477	-0.5467727361	-0.04899918132	1.100921316	-1.641274886	-0.0967164548	-0.4450954636	-2.632091076	-0.2487518197
6634.555929865895	-2.059741161947386	4.242533654220368	44017332.38651872	9433.081679425995	1.7466317697198974	88983029.97072236	3.0507225389948607	5020.387779688888	2.5672377467335536	6.590709648253574	25204293.458449524	5409.275054814646	7260.9507280589	0.930575	23.725185	0.1247975	0.064669	0.0074393774	0.1195918869	0.1118789161	0.0794697111	-0.0341879329	-0.1024567269	-0.0496805153	0.0058978359	0.1332435997	-0.1141842102	-0.1282061671	-0.1150179687	0.0544115547	-0.0122768541	-0.0544364959	-0.1556062315	-0.0519485121	0.0725499986	0.1492845309	0.0121255614	0.0101210503	-0.1047367713	-0.0195241419	-0.1483425993	0.006000076	0.0004295021	0.050800956	-0.1705908883	0.0672662085	0.0907115332	-0.0440318322	-0.0887042145	-0.0124690378	-0.0587480541	0.2233533077	0.0514585952	0.1721932173	0.0321758781	0.0409335686	-0.0775168296	-0.0248841438	0.0204938854	0.010283113	0.000290585	-0.0315796434	-0.0140369044	-0.127080322	0.0768877252	0.2553810669	0.0944604885	-0.0933301809	0.0224308475	0.1222134369	-0.0615168007	-0.1336911347	0.0041492867	0.0107929074	-0.0312217572	-0.1663805614	-0.0160745529	-0.0377036541	-0.0360314029	-0.0300207644	-0.1544796934	-0.0640824743	0.0339825105	-0.0468494403	0.1637534004	-0.0101505134	-0.1232502509	-0.0457798218	-0.149322134	-0.1524255416	0.115784984	0.1300705284	-0.1001201725	0.037481793	-0.0934453562	-0.1664522018	-0.1178299755	-0.0827990084	0.0267070177	-0.0401559165	0.0538490797	-0.1757524797	0.1383951332	0.0317722901	0.1251271724	0.1134548014	0.0948006283	0.0703125971	0.0386896	0.0148509999999999	0.0014968851481599	0.0002205522009999	-0.0288809	-0.0392838	0.00154321694244	0.00083410638481	-0.106627	0.0423179999999999	0.011369317129	0.0017908131239999	0.000363242	-0.0001376719999999	1.8953579583999995e-08	1.31944750564e-07	-0.000715899	-0.000352643	5.12511378201e-07	1.24357085449e-07	0.000686384	7.65789999999999e-05	4.7112299545599993e-07	5.864343240999985e-09	1.43527126	1.263464749	0.5252569573	0.7698686059	-0.8917687835	-0.2506364221	-0.3802137111	0.3072895683	-2.694377375	-0.4968102212	0.4002414232	-0.2577351615	0.01651657929
