global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	aroma_motion_06	aroma_motion_07	aroma_motion_14	aroma_motion_18
5973.452239704622	n/a	35682131.66003217	n/a	7671.365624872917	n/a	n/a	58849850.55048183	5295.078362572354	n/a	28037854.86578193	n/a	5331.951832670835	5328.201337839146	n/a	n/a	n/a	n/a	-0.1237617507	-0.0043486684	-0.0495809361	0.1018179178	-0.0839992339	0.0883696753	-0.0176994101	0.1446776026	0.0311341593	-0.1275475446	0.0029949834	0.0342221005	-0.0425239703	0.0999578017	-0.018170849	0.0711911817	-0.0704434209	0.1997939018	-0.0231986533	0.0090530295	-0.0430290274	0.0252240604	-0.0223873689	0.2150514657	-0.1629684764	0.0446381567	-0.1002512585	0.0242401165	-0.0937566189	0.0459496024	-0.0574016358	0.1803327679	-0.1156895486	1.52923e-05	0.0607651264	-0.0386997345	0.1018784392	0.037263251	-0.0838971594	-0.1517163003	0.0774282694	0.0338914085	-0.1375296739	0.0058028367	-0.0543989866	0.013758088	-0.1098318248	0.0024638653	-0.0689311839	0.0094851018	-0.1862747622	0.0396164143	-0.0795950488	0.0760465437	-0.0847773072	-0.1408747279	0.1613281106	-0.172151806	0.0168210475	-0.0823175328	0.0969750871	-0.0112513454	0.0229236608	-0.1508962724	0.1031876845	-0.023437823	0.0862525247	-0.0460807496	-0.1511128524	0.1013056682	-0.0883864499	0.0092886933	0.0666010615	0.1290883846	0.1290552057	0.1289999139	0.1289225186	-0.000134528	n/a	1.8097782784e-08	n/a	-0.000938382	n/a	8.80560777924e-07	n/a	-0.591567	n/a	0.3499515154889999	n/a	0.00117753	n/a	n/a	1.3865769009e-06	-0.000168806	n/a	2.8495465636e-08	n/a	0.0	n/a	0.0	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6570028671	-1.121942616	1.432173145	0.587437434
6006.577324025506	33.125084320883616	36078971.149497405	1097.2712112656495	7705.094812181018	33.729187308101245	1137.6580764649782	59368486.06469884	5312.4511619517525	17.372799379398202	28222137.34812253	301.81415827681855	5349.72730725649	5388.530096821563	0.934286	31.63339	0.0626608259999999	0.0346165	-0.0896941264	0.0062495619	-0.033250039	0.1057170485	0.0220656653	0.102232798	-0.156201416	0.0961871053	0.0076411716	-0.1079149056	-0.0009072088	-0.043669511	-0.0553706698	0.0667297472	-0.0489145907	0.0414321851	0.1064676445	0.1973962703	0.0268977952	-0.0805489985	-0.0032242453	-0.0485567393	0.052251355	-0.0306881895	0.0629046728	0.0118390592	-0.0414647404	0.12777488	-0.2838167776	-0.0975788094	-0.1069819199	0.077124022	0.1316197914	0.0551824445	0.0529875462	-0.026763936	0.13169816	0.0312550558	0.1479458535	-0.0149694388	0.0752075539	0.0062994039	-0.1079162133	0.0082159884	0.0399990081	0.0413052734	-0.0821837579	-0.0659365763	-0.0329706431	-0.1184795204	-0.1558964443	0.0935497636	0.0719419393	-0.0173797238	0.0033505472	0.0780311878	0.014617144	0.0379141136	0.0269172035	0.0444688278	0.1911035942	-0.1222952536	0.0006487169	-0.1848248537	-0.1503898249	-0.0112375429	0.0611941502	0.0489549052	-0.0646931925	0.0286365798	-0.1046600463	0.0606278186	-0.1209918259	0.1289999139	0.1287014744	0.1282045865	0.1275100165	-0.000373836	-0.000239308	1.39753354896e-07	5.726831886400001e-08	-0.0292442	-0.028305818	0.00085522323364	0.0008012193326491	-0.584356	0.0072109999999999	0.3414719347359999	5.199852099999953e-05	0.00112917	-4.8359999999999896e-05	2.3386895999999903e-09	1.2750248889000002e-06	-0.000448037	-0.000279231	2.00737153369e-07	7.7969951361e-08	-0.000210503	-0.000210503	4.4311513009e-08	4.4311513009e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7038695278	-0.9345066351	1.035737981	0.4055373879
6015.469091980481	8.891767954974966	36185868.39657247	79.0635373651197	7732.755557794637	27.66074561361893	765.1168479013388	59795508.51660384	5319.381297395237	6.930135443484687	28295817.38707824	48.0267772650427	5360.357018243659	5473.614040170791	0.900398	30.485989	0.0978810859999999	0.0480756	-0.0864536741	0.0240786418	-0.032261165	0.0708409094	-0.0529371664	0.019198913	0.0826785814	-0.0918521949	-0.0099771257	-0.0734446642	-0.0752452827	0.1216364891	0.0776152805	-0.035166698	-0.0696838215	-0.1243077401	-0.0858688488	0.1502899769	0.0279016554	0.0926302205	-0.0987769289	-0.1149585897	-0.2534407075	-0.1009630875	0.011183662	0.1277993493	-0.0497936909	-0.0607371872	-0.061894288	-0.0036502768	-0.1296528457	-0.198762431	0.1649672277	-0.0443764154	0.0404027842	-0.1446899686	-0.0048560021	-0.0262218793	-0.0272656769	0.161209999	-0.022930056	-0.0059238175	-0.0667104383	-0.0739524502	-0.1282460664	-0.0669232288	0.0607493579	-0.1181360172	0.1048563491	0.0797686889	-0.1463469511	0.0567380138	-0.0581789277	0.1063746972	0.1530763644	-0.1669086738	-0.0857419087	0.1040493307	0.125088988	-0.0721086618	0.0002107492	-0.0620655815	0.0415333742	0.0732212025	-0.2541243264	-0.176186036	0.0877349207	-0.0377664681	0.039602678	0.0108186447	-0.0357871975	-0.0987736324	-0.07047561	0.1288230331	0.1279949812	0.1266188352	0.124700488	0.0228719	0.023245736	0.00052312380961	0.0005403642421816	-0.0382676	-0.0090233999999999	0.00146440920976	8.142174755999995e-05	-0.547551	0.0368049999999999	0.299812097601	0.0013546080249999	0.000878459	-0.000250711	6.285600552100002e-08	7.716902146810001e-07	-0.000333112	0.0001149249999999	1.10963604544e-07	1.3207755624999997e-08	0.0	0.000210503	0.0	4.4311513009e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.018365428	-0.5557817696	1.415650916	-0.3974712228
5968.2490805728285	-47.22001140765224	35619997.087758414	2229.729477338808	7625.975756537477	-106.77980125716022	11401.925956518637	58155506.23929734	5302.774712094302	-16.606585300934967	28119419.64722681	275.7786753572293	5341.4081742772805	5331.633731555981	0.8856659999999998	29.987196	0.15593505	0.0921112	-0.1065532012	-0.0152209348	-0.0937426621	0.0902865637	0.0312545968	0.0780497548	0.0593656834	-0.011286761	0.0531095484	-0.1253763788	0.0414422835	0.0944992954	-0.0216108974	0.0399301148	0.0384499356	-0.0179511738	-0.0314868739	0.194931815	-0.0979800112	0.1520682475	-0.0232935786	-0.1546671009	-0.1098572692	-0.0577589603	-0.0723891308	0.1451171802	0.0189242833	-0.018990089	0.06098253	0.0728174885	0.0747429706	-0.023606576	-0.1051438972	-0.0202789208	-0.009907623	0.0248745145	0.016415571	-0.0706173706	-0.2223643889	-0.0029960792	-0.0174562439	0.0560215532	-0.126496974	0.0435940176	-0.106612129	0.0008708676	-0.0306322143	-0.0031367189	0.0427487828	-0.0060010642	-0.2312221162	-0.0442213075	-0.1666764902	0.0329948957	0.166673774	-0.100398413	-0.0594322294	-0.0423190963	0.1360635157	0.0465408298	0.0052361714	0.0179631554	0.030858235	0.1057065243	0.1391781076	0.0112972202	-0.0139370833	-0.0135871493	-0.0424995417	-0.0591904897	-0.0309911293	-0.0666888399	0.2169628226	0.1285578634	0.1269376627	0.1242524367	0.1205247148	0.0287348	0.0058629	0.00082568873104	3.437359641000001e-05	-0.0390188	-0.0007512	0.00152246675344	5.643014400000007e-07	-0.575926	-0.028375	0.3316907574760001	0.000805140625	0.00191413	0.001035671	1.0726144202409998e-06	3.6638936569e-06	-0.00171636	-0.001383248	2.945891649600001e-06	1.9133750295040004e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9558106831	-0.9696450064	1.271427656	0.2550627172
5985.409959155376	17.16087858254741	35825132.37915636	294.49575372493445	7649.480402102165	23.50464556468796	552.4683631216055	58514550.42214509	5309.842545410145	7.067833315843018	28194427.85704769	49.954267780540505	5346.501302884253	5320.259993715392	0.856596	29.002939	0.14686127	0.070939	-0.0984690887	-0.0084321041	-0.082400835	0.0891466466	-0.1377279516	0.1336744586	-0.0788732213	-0.0092819572	0.0045141573	-0.1006613979	-0.0091864959	-0.0213133549	-0.0262377637	0.1115169767	-0.0427763283	0.0193026748	0.0280915141	0.1728916162	0.0292791372	-0.0538134217	-0.0778186766	0.0194024522	0.1269324624	0.0971430349	-0.0129892266	-0.0116090778	0.0377591117	-0.0271704437	-0.0053324883	-0.0704380516	0.0501506283	-0.0921002888	-0.0313356553	0.0221708164	-0.0895162919	0.118177121	0.1010191967	-0.0506423198	-0.0603538282	-0.0454123724	0.0931903091	0.0058086612	-0.103431921	-0.0065870689	0.0074020839	0.001928691	-0.1166529145	-0.0486227513	-0.0279423016	-0.0355635713	-0.1528297188	0.0786871464	0.0369705346	0.0756690392	-0.0514652484	0.0851940269	0.0977426831	-0.0860577066	-0.0127625446	0.0351618194	-0.002759441	-0.0433264646	-0.099416535	0.0377287674	0.0139314064	0.0143915036	-0.0447808015	0.0738229498	0.0355226227	-0.1539063245	-0.0987246857	-0.0831318329	-0.0049671215	0.1282045865	0.1255324169	0.1211199807	0.1150284477	0.0140956	-0.0146392	0.0001986859393599	0.00021430617664	-0.00719479	0.03182401	5.176500314410001e-05	0.0010127676124801	-0.532707	0.043219	0.283776747849	0.001867881961	0.00212384	0.00020971	4.397828410000005e-08	4.5106963456000005e-06	-0.000854714	0.000861646	7.30536021796e-07	7.424338293160001e-07	7.222519999999998e-05	7.222519999999998e-05	5.216479515039997e-09	5.216479515039997e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.510782969	-0.9858607589	0.7025015211	0.2620812864
6011.262334066809	25.85237491143289	36135274.84897034	668.3452885612847	7747.090169481728	97.60976737956298	9527.666687892395	60017406.094080426	5308.871140545164	-0.9714048649811956	28184112.78691331	0.9436274117091352	5349.597726608471	5415.748169787335	0.917721	31.07254	0.07720997	0.0404417	-0.0629376394	0.0064464972	-0.0189538812	0.0666112041	0.0230440378	0.0290780845	-0.1841783667	-0.1301811837	0.0367378906	-0.087749725	-0.0662757686	-0.0738803935	-0.022147173	0.0700174134	0.0070115417	-0.040562358	0.1142007345	0.1325496982	0.0373257645	-0.0484232605	-0.1363578577	0.0902762747	-0.025092864	0.0021623179	0.0607866363	-0.1889921183	0.185255688	-0.0259331616	-0.0441384136	0.1083882301	0.0070373902	-0.029821773	-0.0002631971	0.1144668079	-0.1086230091	0.2608103768	-0.1544822094	-0.021508083	-0.0420275638	-0.0798786624	-0.1583123549	0.0306136478	-0.0838349014	-0.0598537648	0.0708270445	0.01387862	-0.0734502515	-0.0330379345	0.0733637651	-0.1172898861	-0.091782962	0.0771795556	0.0852884093	0.1167849201	-0.0646400281	-0.012177916	0.0318612147	0.1429611035	-0.1727231247	0.1660564714	-0.0398974768	-0.0672099971	0.1351482296	-0.0530700722	0.0635376974	0.0003120077	-0.2282839817	0.1556505477	0.1000079565	-0.1069037136	0.0800977011	0.1208872864	0.0821053492	0.1277634447	0.1237830955	0.1172407796	0.1082719048	0.0112657	-0.0028298999999999	0.00012691599649	8.008334009999999e-06	-0.0230718	-0.01587701	0.00053230795524	0.0002520794465401	-0.52834	0.004367	0.2791431556	1.9070689000000085e-05	0.00165079	-0.00047305	2.2377630250000007e-07	2.7251076241000004e-06	-0.00139216	-0.0005374459999999	1.9381094656e-06	2.888482029159999e-07	-4.23517e-22	-7.222519999999998e-05	1.7936664928900003e-43	5.216479515039997e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6824647989	-1.024440113	1.484038102	0.9113165666
5974.921281398421	-36.34105266838742	35699684.31890775	1320.6721090465085	7586.799115500319	-160.29105398140837	25693.221986470773	57559520.81895643	5297.718290895143	-11.15284965002138	28065819.089684952	124.38605531598203	5336.107107493678	5304.984071531366	1.177121	39.855377	0.17288241	0.0920094	-0.07761288	0.0039535091	-0.0992250762	0.1014270291	0.2033780646	-0.1684925261	-0.0727884544	0.0432570421	0.0401659981	-0.0834175254	0.031677978	-0.1700995087	-0.060287789	0.125862384	-0.0453342402	-0.0114053677	-0.0079491329	0.0263202163	0.0883726733	-0.0183208687	0.1713074793	-0.1360740708	0.1627889004	-0.0027124934	0.0582598887	0.0412608518	0.0981662134	-0.0090168163	-0.0885498074	-0.2465428947	-0.0612274114	-0.0341643001	0.144272552	0.016507489	0.1393315176	0.0021495946	-0.0938539655	0.2779651434	-0.0047849578	0.0573038022	-0.1270120525	0.03346397	-0.0910683064	0.0158658385	0.1739738231	0.0275502419	-0.1429134878	-0.041587656	0.0011854485	0.0059698684	-0.0194068667	0.098206905	-0.0272556541	-0.1615514596	0.0664776381	0.1597396552	0.0335122276	-0.0671269659	0.047932949	0.1114165055	-0.0514538247	-0.0888068837	-0.06623336	-0.1521334648	-0.2134932533	0.0284976076	-0.0587920367	-0.1759720791	0.2339479176	0.1840276666	-0.0428321021	0.1336903149	-0.0248276977	0.1272347401	0.1216944932	0.1126387502	0.1003291122	0.00172294	-0.00954276	2.9685222436000004e-06	9.106426841760002e-05	-0.0107401	0.0123317	0.00011534974801	0.0001520708248899	-0.450474	0.077866	0.2029268246759999	0.006063113956	0.000917917	-0.000732873	5.371028341290002e-07	8.42571618889e-07	-0.000958701	0.0004334589999999	9.19107607401e-07	1.8788670468100002e-07	-0.000296507	-0.000296507	8.7916401049e-08	8.7916401049e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7568523065	-1.036498837	-0.6589585147	0.308922491
6007.538869494368	32.6175880959463	36090523.26848567	1063.907053196818	7706.785372410345	119.986256910026	14396.70184727876	59394540.77639806	5314.401306528094	16.683015632951538	28242861.246827517	278.3230106093054	5353.808543905658	5368.051917788552	1.285134	43.512527	0.592627555	0.302854	-0.0448852206	0.0607312514	-0.0272599775	0.0914612208	0.0999850754	-0.4331949414	0.1683022469	-0.0690235211	-0.0759651533	-0.06449486	0.0432402513	0.0430849965	0.1784450731	0.0964338785	0.0493962495	-0.0559210054	-0.1992812449	-0.054494233	0.1541643014	-0.1786492406	0.4312041306	0.0256570571	-0.0310828511	-0.2259594943	-0.0592317566	-0.0918301687	-0.2330841272	-0.2106687451	0.1782111079	-0.0560129636	-0.0094598096	-0.112344884	-0.0115142915	-0.1970075232	-0.0174192662	-0.0856477163	0.0496083966	-0.1183959659	-0.0421956364	0.053879502	-0.0546380931	-0.0720837903	-0.0619064424	0.0223196071	-0.0039503805	-0.2022405805	-0.0237713074	0.0622491849	0.0373712352	0.2185902328	0.0248491672	0.1597522271	0.0446564663	-0.474978591	-0.0381216987	-0.0088165279	-0.2463645526	-0.0349780143	-0.0779010018	-0.3223942335	-0.1379678525	-0.0008424899	-0.1609557553	0.1622517418	0.0280835155	-0.0783307612	0.1116833501	-0.0140475099	0.0199698179	-0.112001114	0.0102663583	-0.0623311306	0.0773146367	0.1266188352	0.1192723348	0.1073422654	0.0912870929	0.0779978999999999	0.0762749599999998	0.0060836724044099	0.0058178695230015	-0.122023	-0.1112829	0.014889612529	0.01238388383241	-0.209739	0.2407349999999999	0.043990448121	0.0579533402249999	-0.00110064	-0.002018557	4.074572362248999e-06	1.2114084096e-06	-0.00188987	-0.000931169	3.5716086169e-06	8.670757065610003e-07	4.04609e-05	0.0003369679	1.6370844288099998e-09	1.1354736563041e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.2198977415	0.2674871173	-0.1399832135	-1.853906836
6063.954484546193	56.415615051825625	36771543.99064789	3182.7216216757743	7818.199149900073	111.41377748972808	12413.029814530642	61124237.94749823	5339.084050791207	24.68274426311291	28505818.501413044	609.2378643582332	5377.739819164739	5609.978917823924	1.308083	44.289547	0.430024116	0.201919	-0.0012663146	0.056882824	0.0459628491	0.0489471654	-0.1376619109	-0.10361633	0.0701604226	0.1155686788	-0.0582405928	-0.0252033597	-0.0233530012	0.0092141137	0.0614601555	0.0509447201	0.2027279352	0.0819005019	0.1362609051	-0.0979861188	-0.0128521155	0.0201004307	0.1254017095	0.1196264726	-0.0715767854	-0.1694917792	-0.0090241936	-0.224644576	0.076601685	0.1974423219	0.1976674634	0.1019619884	0.0397984396	-0.0303155699	-0.1064469997	-0.0825936837	0.042407697	-0.0356212998	-0.0811323992	-0.1899210142	0.0724692323	0.0568867318	0.0707211997	-0.0614292663	-0.0256584666	-0.0369186805	-0.0168459876	-0.0783867905	-0.0333107308	0.2236924439	-0.0225615372	-0.1297069153	0.1215826795	-0.0342864386	-0.0131176392	-0.1090082621	-0.0920079748	-0.0594257387	-0.1759123989	0.1208915027	-0.2008629617	0.086623666	0.1074517607	0.2093374489	-0.0058673132	0.1128442595	0.1276777752	0.0013374916	0.0566234426	-0.0465380941	-0.0062964382	-0.0608563897	0.1618754135	-0.0716927419	-0.2282929064	0.1259161521	0.1165232592	0.1013839798	0.0812449131	-0.000719071	-0.0787169709999999	5.17063103041e-07	0.0061963615234148	-0.0494773	0.0725457	0.00244800321529	0.00526287858849	-0.293059	-0.08332	0.085883577481	0.0069422224	0.00164102	0.00274166	7.5166995556e-06	2.6929466404e-06	-0.00117287	0.000717	1.3756240368999998e-06	5.140890000000003e-07	-0.000409708	-0.0004501689	1.67860645264e-07	2.0265203852721002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.138558481	-0.6644162016	1.741306964	0.5150499863
6055.001660019114	-8.952824527079429	36663045.10283423	80.153067012675	7832.034962628412	13.83581272833908	191.42971385366965	61340771.65583383	5316.643242388118	-22.44080840308925	28266695.36683124	503.5898817841611	5358.507725192113	5622.234075039901	0.8901059999999998	30.13752	0.193070496	0.0972748	0.005714189	0.0451354222	0.0392365312	0.0394578259	-0.0822519828	-0.0882119766	0.0542431124	-0.0781055593	-0.0174518388	-0.0296674934	-0.0346141205	-0.0193523285	-0.0865113465	0.04026324	0.0561093092	0.034470099	0.015169099	-0.0816518793	-0.103513507	0.0039138839	0.0358213423	0.1005296534	0.0985388865	0.0371884131	-0.0057778884	0.0048059715	-0.0275421396	0.1402643462	0.0819188486	0.0434863831	0.0672227498	0.0417282206	-0.0245234505	-0.209373445	-0.0382925526	0.1226777238	-0.0423206906	0.0043037419	-0.0875527385	0.0585640701	0.2105788822	-0.0229161049	-0.0317104272	-0.0297880769	0.0067957157	0.0772475602	-0.0545290033	0.0829544474	-0.0130580992	-0.0247793426	0.0823242367	-0.1095276827	-0.0094704589	-0.021581055	-0.1072308051	0.0886400938	0.0236690374	-0.0144739314	-0.0097005332	-0.0265049499	0.072705762	0.1070225398	-0.0337242509	0.0673881722	0.0868750936	0.0411742607	0.1490604264	0.0739459143	0.1571277678	-0.0249425125	-0.0133504972	0.0198989819	0.0173418598	0.1251271724	0.1134548014	0.0948006283	0.0703125971	0.00228476	0.0030038309999999	5.220128257599999e-06	9.023000676561e-06	-0.00853937	0.04093793	7.292083999689999e-05	0.0016759141126849	-0.365834	-0.0727749999999999	0.1338345155559999	0.0052962006249999	0.00232831	0.00068729	4.723675441000002e-07	5.421027456100001e-06	-0.000680276	0.000492594	4.62775436176e-07	2.42648848836e-07	-6.25173e-05	0.0003471907	3.9084127992900005e-09	1.2054138216649e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9372605021	-0.5452839632	1.651439626	0.3624031837
