global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	aroma_motion_01	aroma_motion_02	aroma_motion_09	aroma_motion_11	aroma_motion_12	aroma_motion_14	aroma_motion_15	aroma_motion_16	aroma_motion_17	aroma_motion_18	aroma_motion_19
5858.556356591134	n/a	34322682.58335438	n/a	7909.264683467135	n/a	62556467.83314048	n/a	4788.406822206765	n/a	22928839.89495629	n/a	5038.539723575409	5225.965492120913	n/a	n/a	n/a	n/a	-0.0887129958	-0.0997212197	0.0100924651	-0.0803069447	0.0398809998	0.0350022013	-0.0865709485	0.1379300531	-0.0420873419	0.0081120161	0.0929685468	-0.0781824375	0.0095759746	-0.016104651	-0.0518314337	0.0097784728	-0.1042381173	0.1715079143	-0.0191179183	0.0075070314	-0.2229013715	0.1493121504	-0.2207299565	0.0404775252	-0.0230764241	0.1642776621	-0.1009656616	0.0859513925	-0.1432087344	0.0998455023	-0.0185102761	0.0400917475	-0.0717382563	0.1720226047	-0.0783425521	0.0397950469	-0.236844491	0.0903347467	0.1596317296	0.1107079815	-0.0757356307	0.0240003996	-0.0575905156	0.072963557	0.0298126989	-0.0555755444	0.1873865261	-0.0718434911	0.0015432783	-0.0803114209	0.211193039	-0.1559270029	0.034324892	-0.1936346024	0.0524839072	-0.1523316596	0.1660252336	-0.1602749111	0.0646538256	-0.0911633096	0.038411048	-0.1163487896	0.1261282462	-0.1424526164	0.1191023661	0.1290883846	0.1290552057	0.1289999139	0.1289225186	-0.0433246	n/a	0.0018770209651599	n/a	-0.0196616	n/a	0.00038657851456	n/a	-0.319692	n/a	0.1022029748639999	n/a	-0.000266405	n/a	7.0971624025e-08	n/a	-0.00179602	n/a	3.2256878404e-06	n/a	0.000770518	n/a	5.93697988324e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	-0.4819650261	1.868747185	-1.623982115	0.7387160201	1.527866717	-1.728389107	-2.056575104	-1.605474979	-2.036724675	1.01187987	-0.6731983625
5853.944217936301	-4.612138654832961	34268662.90670986	21.271822971404397	7893.864561385739	-15.400122081396148	62313097.71350166	237.16376012190523	4780.9796095936645	-7.427212613100892	22857766.02735039	55.163487200204976	5027.008795628389	5119.990186252584	0.9311910000000002	34.167259	0.193400155	0.124076	-0.1013827711	-0.0695039365	0.0748637605	-0.0268658063	-0.1201903111	0.0600493913	-0.0352038655	0.0332267154	-0.0662700311	-0.0211818621	0.1183668828	0.0955047574	-0.0134522607	0.0757027436	-0.1271435588	0.0485371272	0.1374115246	-0.0065376679	0.0068830396	-0.148971287	0.0324563007	-0.1817554104	0.1324960602	-0.0303571737	-0.0177790556	0.0676079924	0.0654153617	-0.0042808001	-0.0349860596	0.0129266926	0.0418905603	-0.0186664244	0.0028633965	0.1382210497	-0.1371103037	0.1026898069	-0.0733299685	0.1032832473	0.050636701	0.1102061099	0.0952661328	0.0235102597	0.0503370365	0.1017365512	0.045876595	0.1507710454	0.0150916809	0.1108246587	0.1320927469	0.0674018981	-0.0259529793	0.1687744208	-0.0772516343	0.0545220581	0.0858315263	-0.0983546476	0.0107453486	0.0163704911	-0.0427232822	0.039561686	0.0133871101	-0.0969262306	0.0915697436	0.0141537295	0.079798164	0.1289999139	0.1287014744	0.1282045865	0.1275100165	-0.0403399	0.0029847	0.0016273075320099	8.908434089999999e-06	-0.111515	-0.0918534	0.012435595225	0.00843704709156	-0.323938	-0.004246	0.104935827844	1.8028516000000236e-05	8.886099999999998e-06	0.0002752910999999	7.896277320999996e-11	7.578518973920999e-08	-0.00018499	0.0016110299999999	3.4221300100000004e-08	2.5954176608999995e-06	0.000770518	0.0	5.93697988324e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.177851474	1.649180909	-2.36189514	0.7175134518	1.224815917	-1.595878805	-1.038817475	-1.6005782	-1.096150104	1.440381962	-1.400468306
5878.238927599356	24.294709663055077	34553692.889944434	590.2329176121416	7915.4540002790545	21.589438893315677	62654412.03053369	466.10387172821146	4795.091104015704	14.111494422039868	22992898.695810545	199.13427482326236	5044.029225444985	5117.267259653613	0.982531	36.051014	0.1249490449999999	0.0745283999999999	-0.1011226557	-0.1021085194	-0.1072355404	0.0328039599	-0.0202755642	-0.1646625038	-0.0574226501	-0.0436124846	-0.001875411	0.0406921351	0.0530690675	-0.092995916	-0.0386005256	-0.1432698908	0.0117689996	-0.0667057394	0.0572028209	-0.0354502172	-0.0085238198	-0.0547750808	-0.0194021426	-0.0129807493	0.2226159914	-0.2673370195	0.0016468983	0.1126288923	-0.0211853705	0.0666091035	0.006519602	-0.123086516	-0.0083158953	0.0516812892	0.0683808149	0.167253054	-0.0384929037	0.098551642	0.0650878226	-0.1456037715	-0.0311864213	0.0712857687	-0.0922070969	0.0668965918	-0.0986283634	-0.0991287571	0.0630102623	-0.0198019449	-0.0085439307	0.086329895	0.0321695916	0.1314376075	0.0240619846	0.1787599425	0.2243600551	0.1359383995	0.0169804828	-0.0901838767	0.040941127	-0.0311043167	-0.0336857094	-0.0904936549	-0.1106769328	-0.0288589748	0.0850921713	0.1629640798	0.0645966108	0.1288230331	0.1279949812	0.1266188352	0.124700488	-0.0397422	0.0005976999999999	0.00157944246084	3.572452899999996e-07	-0.0807243	0.0307907	0.00651641261049	0.00094806720649	-0.333943	-0.0100049999999999	0.1115179272489999	0.0001001000249999	0.00113113	0.0011222438999999	1.2794550769e-06	1.2594313710872096e-06	-0.000214407	-2.9417000000000007e-05	4.5970361649000006e-08	8.653598890000003e-10	0.000251066	-0.000519452	6.303413635599999e-08	2.69830380304e-07	0.0	0.0	0.0	0.0	0.0	0.0	-1.440754305	1.652182661	-1.570978697	0.7471033414	0.7418208748	-1.537877917	-1.055977113	-0.6738914829	-0.04618024231	1.723547989	-2.096773774
5856.050757551189	-22.188170048167198	34293330.47501586	492.3148900863838	7899.729634896895	-15.724365382159704	62405728.30446823	247.25566667166248	4774.324190622809	-20.76691339289573	22794171.47716613	431.26469186803206	5018.090193575981	5063.696907861035	0.929206	34.094429	0.3783987	0.20629	-0.1085610883	-0.1017715164	-0.0342342964	0.0047104392	-0.0029812216	-0.0774120811	-0.0228902504	-0.0379454166	0.147687568	0.0994014582	0.1135690448	-0.0777510565	-0.0401983456	-0.0016500616	0.0899191815	-0.0184127138	-0.062127774	0.231678988	-0.0682893009	0.0123933212	-0.0532784568	0.228344312	-0.2485323875	-0.1197571198	0.0370879076	0.0539486947	-0.0746982219	0.0851941815	0.0754435135	0.0311585855	0.042429728	0.0020955651	0.0895570651	0.1125400064	0.0798446438	-0.2326997979	-0.1903778798	-0.0378934836	-0.0178917808	0.1109332253	-0.0678711175	-0.0341629608	0.0311964387	-0.0858343534	0.0146867788	-0.0825403245	0.23931723	-0.1083765251	-0.0283562419	0.0501829016	0.0501496911	-0.2097000206	0.1808469544	-0.1454337232	-0.0472906661	0.0034763681	-0.0324356558	-0.0629965017	-0.0110868749	-0.1582064094	0.1107218531	0.0099517277	0.0958626455	0.0869416805	0.1972470806	0.1285578634	0.1269376627	0.1242524367	0.1205247148	-0.0610017	-0.0212595	0.00372120740289	0.00045196634025	0.0939632	0.1746875	0.00882908295424	0.0305157226562499	-0.292222	0.041721	0.085393697284	0.001740641841	0.00152644	0.00039531	2.3300190736e-06	1.5626999610000004e-07	-0.0020326	-0.0018181929999999	4.13146276e-06	3.3058257852489997e-06	-0.000350045	-0.000601111	1.22531502025e-07	3.61334434321e-07	0.0	0.0	0.0	0.0	0.0	0.0	-1.249406157	1.63580116	-1.569984332	0.6864233304	0.7237033189	-1.228539058	-1.792648118	-2.116324127	-2.394338996	1.590838274	-1.388898064
5870.423787926075	14.373030374886184	34461875.44984833	206.58400215740087	7884.005986867171	-15.723648029724243	62157550.40095739	247.23310736265117	4782.449180935062	8.12499031225343	22871820.168226447	66.0154675742121	5017.020951949021	5116.534259335507	1.042148	38.238476	0.27654115	0.146903	-0.097631123	-0.0598379258	0.1173095281	0.1358764892	-0.0360138683	0.0673275768	0.0048161243	0.0527543361	-0.0203770939	-0.0200948986	0.1107172868	0.1187747164	0.0235874761	0.1246629484	-0.1148163045	0.0281026357	0.2266369503	0.0304603429	-0.0982812136	-0.1574870135	0.1006002024	-0.0389676664	0.1280960459	0.0611586497	-0.0683098353	0.1116578377	0.0561062976	-0.09295511	0.0028464453	0.0610266251	0.0555819371	0.041572379	0.1487496099	-0.0316461126	0.0758256016	-0.0907416736	-0.0122029732	0.0224393881	-0.0093970581	0.0825971325	0.1250480526	-0.0558007268	0.1121888016	0.0527014404	0.0846180467	0.2603259488	0.0083424466	0.0005089133	0.1732973274	0.0159840111	-0.1503294245	0.1109538854	-0.026533975	0.0237168969	0.1387597536	0.0091213955	-0.0068939163	0.0718418588	0.0637621328	0.0922529307	0.03357089	0.055882142	0.0327391042	0.0564123574	0.043494668	0.1282045865	0.1255324169	0.1211199807	0.1150284477	-0.0473005	0.0137011999999999	0.00223733730025	0.0001877228814399	-0.0263526	-0.1203158	0.00069445952676	0.01447589172964	-0.269599	0.022623	0.0726836208009999	0.000511800129	0.000703493	-0.000822947	4.949024010490001e-07	6.772417648089999e-07	-0.000908076	0.001124524	8.24602021776e-07	1.264554226576e-06	0.000100507	0.000450552	1.0101657049e-08	2.02997104704e-07	0.0	0.0	0.0	0.0	0.0	0.0	-1.279816309	1.537120387	-2.390931784	0.7046031105	1.265197305	-0.7631927077	-0.7682086418	-1.838138143	-1.700592299	0.4852817135	-1.31681854
5928.118430743734	57.69464281765886	35142588.12892356	3328.671809857235	7919.259554948414	35.25356808124343	62714671.89864175	1242.8140624588657	4813.030270410025	30.581089474962937	23165260.3838832	935.2030334756888	5056.619337420978	5455.603511491248	1.100296	40.37207	0.18140055	0.102805	-0.0561439733	-0.0530084184	-0.0155002693	0.0605437328	0.0047171078	-0.075843517	-0.0210696416	-0.0344715331	-0.0532557002	-0.0033033823	0.0064937936	-0.0309514058	-0.0784362087	-0.0945228505	-0.0179588677	-0.1854256172	-0.0217485693	-0.0165205717	0.0639164523	0.0944630327	-0.0880820592	0.02046683	0.0894003446	-0.0855959158	-0.0604101253	0.0498618324	-0.0030640807	-0.1440935268	-0.0759645839	0.1069789324	-0.1402311072	0.0817197783	-0.0191956837	0.1701349478	0.0641436932	0.1305287106	0.22049514	-0.092917316	-0.1063766605	0.0298659993	-0.0415626573	0.0949075456	-0.0458007435	-0.0622862782	0.158409751	-0.1076057437	-0.0518056056	0.0262711494	-0.1017493668	0.0008893928	0.0718412332	0.0738905106	0.1170389637	0.0445980424	-0.0068999838	-0.0659914768	0.2117479171	-0.0246469149	0.1308139525	0.1080844975	-0.0679029958	-0.0623706495	-0.066555449	0.1020804123	0.0928157003	0.1277634447	0.1237830955	0.1172407796	0.1082719048	-0.0515995	-0.0042989999999999	0.00266250840025	1.8481400999999975e-05	-0.0935775	-0.0672248999999999	0.0087567485062499	0.0045191871800099	-0.3423	-0.072701	0.11716929	0.005285435401	0.000791006	8.7513e-05	6.25690492036e-07	7.658525169e-09	-0.000629245	0.000278831	3.95949270025e-07	7.7746726561e-08	-0.000276662	-0.000377169	7.6541862244e-08	1.42256454561e-07	0.0	0.0	0.0	0.0	0.0	0.0	-1.135437435	1.851488546	-1.503464822	1.049765987	1.239957255	-1.504498818	-0.563224756	0.06086537653	-0.2284914615	0.1607404566	-1.230214611
5911.305706508388	-16.81272423534665	34943535.15579863	282.6676962138126	7951.49019986723	32.230644918816324	63226196.39858461	1038.8144718828205	4800.906864497859	-12.123405912166165	23048706.721582662	146.9769709111455	5043.138587291973	5481.556647622268	0.933251	34.242828	0.289993	0.178643	-0.0559733103	-0.0421196814	-0.0126644176	-0.012538334	0.0083299602	-0.0242900359	-0.0969789848	-0.0430165343	0.1095577794	-0.0595160607	0.0490857231	-0.1114921572	0.0140705806	-0.0121321856	0.1221012421	0.0568241782	-0.0943361275	0.0882547607	-0.0941627204	0.0249183187	-0.2222649173	0.0387838394	0.0202577059	-0.0948171591	0.0662987311	-0.0579677584	0.0148698784	0.0930928613	0.0630650691	-0.086134046	-0.0020558748	-0.0476162098	0.0075691797	-0.0390199908	-0.0776435107	-0.0275866526	0.0953230914	0.0035429619	0.0267390011	0.0481359712	-0.0949633138	-0.0520922278	-0.007279058	-0.0614889675	-0.093747245	-0.0905145401	0.1193293277	-0.0982788364	0.0032903111	-0.023177823	0.2196700747	0.0329820969	0.0578559792	0.0506038724	-0.0538428196	0.0357908697	-0.0712399131	0.0016252163	-0.1019694417	-0.0901687382	-0.0433451202	0.1058184911	0.0337660001	0.0801532646	-0.0758235334	0.1272347401	0.1216944932	0.1126387502	0.1003291122	-0.0557622	-0.0041626999999999	0.0031094229488399	1.7328071289999986e-05	0.067303	0.1608804999999999	0.004529693809	0.0258825352802499	-0.285016	0.057284	0.0812341202559999	0.003281456656	0.000937127	0.0001461209999999	8.782070141289999e-07	2.1351346640999976e-08	-0.00170643	-0.001077185	2.9119033449000003e-06	1.160327524225e-06	-0.000406672	-0.00013001	1.65382115584e-07	1.6902600100000002e-08	0.0	0.0	0.0	0.0	0.0	0.0	-0.7788073493	1.739587719	-1.157029956	0.9404398368	1.159997776	-1.569698794	-1.35226346	-1.261971365	-1.865807494	1.20663846	-0.5216324035
5908.467913759102	-2.8377927492856543	34909993.08792084	8.053067687898233	7967.138525891246	15.64832602401566	63475296.290740535	244.87010735388571	4794.964769953928	-5.94209454393058	22991687.145099327	35.308487569009564	5035.094077021694	5529.994448486823	0.98762	36.237736	0.2732687	0.141118	-0.0497802642	-0.0414715572	0.0710553215	0.0222888905	-0.049149557	0.0881885462	0.0463849732	0.1114295048	-0.0636782667	-0.047296095	0.075519036	0.1245782798	0.019900284	0.1105938008	-0.0816715084	0.0651098722	0.1619494678	-0.0359388194	0.0003867428	-0.1269409013	0.0353136472	-0.0874999867	-0.1135883824	0.1747294575	-0.0971357224	0.0188649368	0.0074210794	-0.1861794265	0.1574335121	-0.1363903065	0.0644103431	-0.0298266263	-0.0992214937	-0.0685909236	-0.0307739258	0.066203562	-0.0522477886	0.0088706937	0.0377764157	0.0586501438	0.1249484226	-0.0236188752	0.079030412	0.0722236514	0.0143663039	0.1999327568	-0.013813612	0.0498187323	0.1169076877	0.0339345764	-0.0270625118	-0.0350004106	-0.2037605995	-0.0685252337	-0.0144932506	0.1561726749	-0.0528068584	0.1437509696	0.1222697268	-0.0118250647	-0.1131074445	-0.0885073535	0.0037217112	-0.1094149329	-0.017818561	0.1266188352	0.1192723348	0.1073422654	0.0912870929	-0.0333734	0.0223888	0.0011137838275599	0.00050125836544	-0.0226196	-0.0899226	0.00051164630416	0.00808607399076	-0.214423	0.0705929999999999	0.045977222929	0.0049833716489999	-0.000100654	-0.001037781	1.0131227716e-08	1.076989403961e-06	-0.00100407	0.00070236	1.0081565648999995e-06	4.933095696000002e-07	-0.000339527	6.714500000000001e-05	1.15278583729e-07	4.508451025000001e-09	0.0	0.0	0.0	0.0	0.0	0.0	-0.6682354617	1.535530997	-1.871325504	0.8135198786	1.555357184	-1.403693507	-0.5969913651	-1.21266654	-1.856875769	1.152783637	-0.7230729301
5972.904030540202	64.43611678110028	35675582.55804339	4152.013145827594	7977.202980558751	10.064454667504831	63635767.39303542	101.29324775425982	4818.007927076255	23.043157122327106	23213200.38536964	530.9870901642543	5061.645000174743	5831.403157148944	1.117588	41.006535	0.2114215049999999	0.109415	-0.009718816	-0.0022534375	-0.0234181416	0.0807050082	-0.0771239281	-0.0009887199	-0.0943789207	-0.1375625405	-0.0759233926	0.1015163463	-0.0221508605	-0.0040183887	-0.116939803	-0.0705186763	0.0484997225	-0.1972790792	0.0399497863	-0.0097597558	0.0973796026	0.070898207	0.0772386751	0.0012029527	0.0302107025	-0.0182479548	-0.0850062509	-0.0620681153	-0.0088124604	-0.1333958839	0.0223259358	0.1358296126	-0.2295122982	0.0066126332	-0.0579092491	0.055110803	0.1239709808	0.0727354799	0.1573608922	-0.1628439192	-0.0462689405	-0.0167910787	-0.0184055768	0.0925277717	0.0229127268	-0.1219986552	0.1572568751	-0.0812322354	-0.0666923753	0.0677030271	-0.1198335612	0.0490579244	-0.077757354	0.0553891461	0.0093625972	-0.0241741296	-0.0967831589	0.041560733	0.1955315348	-0.0038563087	0.1203949862	0.078990808	-0.0568329243	0.0643769072	-0.0920338467	-0.0354962525	0.0332570052	0.1259161521	0.1165232592	0.1013839798	0.0812449131	-0.0396667	-0.0062933	0.00157344708889	3.960562489000002e-05	-0.0874218999999999	-0.0648022999999999	0.0076425885996099	0.0041993380852899	-0.279564	-0.0651409999999999	0.0781560300959999	0.0042433498809999	0.000174895	0.000275549	3.0588261025e-08	7.5927251401e-08	4.29311e-05	0.0010470011	1.84307934721e-09	1.09621130340121e-06	-0.000158379	0.000181148	2.5083907641e-08	3.2814597904e-08	0.0	0.0	0.0	0.0	0.0	0.0	-0.8115358445	1.796850217	-1.252351262	1.202446249	1.549187331	-1.496814529	-0.03703180442	0.5692405534	-0.5376559572	0.3605461665	-0.9531977595
5964.291370028074	-8.612660512128059	35572771.546591364	74.17792109716996	7950.703981598122	-26.49899896062925	63213693.80300023	702.1969459154301	4813.626994378649	-4.380932697606113	23171004.841010828	19.192571300954373	5050.692113746494	5919.624925838736	1.032794	37.895287	0.35272772	0.207184	0.0016936045	-0.0063588918	0.0162468673	0.045685397	0.0132362669	-0.0015868284	-0.0439019197	-0.0100321378	0.2078713285	0.019671871	-0.0057534876	-0.0509522994	0.0279583111	0.0145985625	0.2327493087	0.0456157264	-0.0718890171	0.0965157122	-0.0778076937	0.0813710069	-0.1133873625	-0.0257814788	-0.1363080436	-0.0137920597	0.0527899638	-0.2058478847	0.0045387769	-0.0054905275	0.1117421457	-0.0179266313	-0.0591403005	-0.1890041751	-0.0044783448	-0.0295331597	-0.0139752868	-0.0666237747	0.2206271424	-0.0146148996	0.1181630446	-0.0093633248	-0.0417037191	-0.081392909	0.0309228248	-0.1129026933	-0.1179018135	-0.103908448	0.1095561821	-0.1161645172	-0.0631952471	0.0409909736	0.1446734484	-0.0366306077	-0.0578818071	-0.036346585	-0.142755098	0.1690823961	-0.1048219519	0.0137823862	0.0241697533	0.0020336041	0.0653326379	0.2443823288	-0.0351164748	-0.0079761807	-0.126376978	0.1251271724	0.1134548014	0.0948006283	0.0703125971	-0.0496647	-0.009998	0.00246658242609	9.9960004e-05	0.0923482	0.1797700999999999	0.00852819004324	0.0323172888540099	-0.215408	0.0641559999999999	0.0464006064639999	0.0041159923359999	5.58687e-05	-0.0001190262999999	3.12131163969e-09	1.4167260091689997e-08	-0.00143357	-0.0014765010999999	2.0551229449e-06	2.18005549830121e-06	-0.000538924	-0.000380545	2.90439077776e-07	1.4481449702499998e-07	0.0	0.0	0.0	0.0	0.0	0.0	-0.4120013911	1.733765407	-0.5326160475	1.231020494	1.231016136	-1.275622892	-0.508435015	-1.30133333	-2.531363966	0.5002237988	0.2019878113
