global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	aroma_motion_01	aroma_motion_02	aroma_motion_03	aroma_motion_05	aroma_motion_08	aroma_motion_13	aroma_motion_16	aroma_motion_17	aroma_motion_18	aroma_motion_19	aroma_motion_20	aroma_motion_21	aroma_motion_22	aroma_motion_23	aroma_motion_24	aroma_motion_25
5922.12462552516	n/a	35071560.080251515	n/a	8586.570432733151	n/a	73729191.79628718	n/a	5292.4239783960165	n/a	n/a	28009751.56710112	5526.753653979323	5312.3400731662405	n/a	n/a	n/a	n/a	-0.0327913273	0.0420791963	-0.1190713768	0.0212013985	-0.0106148259	0.0344385329	-0.0115909363	0.0289195957	0.0443066904	-0.0827985067	-0.0104196855	0.024556937	0.0055878962	-0.0645588424	0.0947344964	-0.0195233559	0.0237519878	-0.0818296805	0.0545003155	-0.0555684476	0.0051601015	-0.0443938331	0.1143151153	-0.0272988915	0.04755743	-0.0144311801	0.0470920579	-0.0649767516	0.1160246047	-0.1665380062	0.0280253156	-0.1307249436	0.0285751337	-0.0067921738	-0.0930275507	0.0356047794	0.0248418011	-0.0714955608	0.106296803	-0.1494586874	0.0549300778	-0.0287582901	-0.0963764116	-0.031631806	0.1640299611	-0.0812184264	-0.0455755845	0.0100591938	-0.0180816225	0.0423846249	-0.0210742208	0.0614902277	-0.0884958206	0.0055538936	-0.0744668255	0.0241804808	-0.020755019	0.075820895	-0.0416322675	0.0640243998	-0.0744359262	0.0200682844	-0.0575925219	0.0361209073	-0.0675904352	0.0850310228	-0.0923904012	0.0510001877	-0.1168687057	0.1085604557	-0.1108984252	0.0629713064	-0.0468718712	0.0476939524	-0.054655992	0.0292827222	-0.0160197248	-0.0738199743	0.0024054144	0.0422686953	0.0702077766	-0.1298619228	0.1290883846	0.1290552057	0.1289999139	0.1289225186	0.0710918	n/a	n/a	0.00505404402724	-0.000109205	n/a	1.1925732025e-08	n/a	0.117219	n/a	n/a	0.013740293961	-0.00343194	n/a	1.17782121636e-05	n/a	0.000239823	n/a	n/a	5.7515071329000006e-08	0.00141656	n/a	n/a	2.0066422336e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8119317691	-0.4424685868	-0.6695357346	-1.264989549	0.557913158	0.1380214376	-1.581457553	0.664847133	0.02835501238	-0.2139900614	-1.880787495	-0.1309275686	0.4589677313	0.2065963255	-0.7590559512	1.082861107
5901.602647799225	-20.52197772593445	34828913.812510826	421.1515697837496	8612.465437626339	25.895004893187437	74174560.91430825	670.5512784182012	5292.743683275268	0.3197048792517307	0.1022112098173637	28013135.69685025	5526.174215870395	5211.143779533749	0.871863	26.241798	0.1329114949999999	0.0742609	0.0283007846	0.1098198202	-0.0358317468	0.0451353379	0.063096072	0.0685533425	-0.0669738228	-0.034026632	-0.0698198549	0.0517820135	-0.0263730509	0.092204463	0.1271825495	-0.0474038097	-0.1207116402	-0.0755692332	-0.0668412866	0.0433770598	-0.0360334679	0.0407257485	0.055757505	-0.0409382209	0.0441458673	-0.127587887	-0.0175134772	-0.0382384073	0.0553103065	0.0133713571	0.0760957133	-0.0925229553	0.0416317861	-0.1513204864	0.0628890492	-0.0551257581	0.1095711587	0.0360538386	0.0176926804	0.0185700762	0.193329605	-0.0174932588	-0.1177593959	0.1207372035	-0.0407812131	0.0082076372	0.0684681178	-0.0657967198	-0.0317887639	0.0483100232	-0.0711853569	0.0643878153	-0.0770432903	-0.0545450384	0.1012110921	0.1035711341	0.0476990778	0.0551633423	-0.0143665905	-0.0955587419	-0.0573288379	-0.0344143689	-0.1486958499	0.0788921462	0.0329172896	-0.0143433494	-0.0188698161	0.0257115799	-0.0348716437	-0.0118757826	-0.059869538	0.0383537664	-0.0585821767	-0.0115408592	-0.1591483282	-0.0092842756	0.1528558502	0.0933726364	0.1355888942	-0.0315298175	-0.1031908668	-0.0888752981	-0.1209755603	-0.0696576366	0.1289999139	0.1287014744	0.1282045865	0.1275100165	0.0536987	-0.0173930999999999	0.0003025199276099	0.00288355038169	-0.0189281	-0.018818895	0.00035827296961	0.000354150809021	0.178745	0.0615259999999999	0.0037854486759999	0.0319497750249999	-0.00368866	-0.0002567199999999	1.36062125956e-05	6.59051583999999e-08	-0.000127817	-0.00036764	1.3515916960000005e-07	1.6337185489000004e-08	0.00133745	-7.911000000000007e-05	6.258392100000011e-09	1.7887725025e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6054050068	-0.7883864308	-1.293833734	-1.02966743	0.1306700399	0.5389697307	-0.9937535871	0.7929177824	-1.434969627	0.2298977242	-0.5062734007	0.4810919631	-0.2771040821	0.5228439884	-0.4424694751	0.2494912754
5896.564538150475	-5.038109648750833	34769473.35257372	25.382548832836243	8594.922889002484	-17.5425486238546	73872699.46789882	307.74101222030293	5285.779662808539	-6.96402046672938	48.49758106102569	27939466.64376035	5525.982525740265	5185.6008224683255	0.870704	26.206924	0.1575031499999999	0.0897323	0.0280340701	-0.0005908332	-0.0759412414	0.0234030812	0.0187155745	0.0434879697	0.0245243265	0.0246915884	-0.0628834592	0.068210805	0.0350031378	0.0136422178	0.0515476892	-0.0337441625	0.0713542331	0.0058299191	-0.01458744	0.0084527506	0.0244221498	-0.0353540109	-0.0484994822	-0.0402353492	-0.0222687697	-0.0915665149	0.0189737003	0.0136714873	0.0485334479	0.0865330188	-0.0722724814	-0.1061765959	-0.0799561601	-0.0793839258	0.0140582322	0.0980215167	-0.1102529257	0.0895990496	0.11716995	0.106851859	-0.1325398449	0.1728238716	-0.0810256582	0.0379854586	0.0318821393	0.0946628689	-0.1356735675	0.1225044118	0.0523868031	-0.0305447314	-0.0174808721	0.0284977122	-0.0477897624	0.0272706524	-0.0353471533	-0.0270083726	0.0102104281	-0.0277260412	-0.0016697991	0.0193817484	0.0172398201	0.0033837529	-0.0944906688	0.053627434	-0.0071304242	-0.0752213588	0.0086624318	0.1620115136	-0.0098807577	-0.1305251166	0.1422602363	0.1035924852	-0.0897803751	0.0171908934	-0.0282899208	0.0226514261	0.02840479	-0.0271135035	-0.0052797492	0.1814228749	0.0476353713	-0.1430190405	-0.0486763567	0.1298894798	0.1288230331	0.1279949812	0.1266188352	0.124700488	0.0385275	-0.0151712	0.00023016530944	0.00148436825625	-0.0274452	-0.0085171	0.00075323900304	7.254099241e-05	0.104257	-0.0744879999999999	0.0055484621439999	0.010869522049	-0.00341908	0.0002695799999999	1.16901080464e-05	7.267337639999985e-08	0.000445515	0.000573332	3.28709582224e-07	1.98483615225e-07	0.000993825	-0.0003436249999999	1.1807814062499997e-07	9.87688130625e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5432091921	-0.7731302513	-1.236809444	-1.167441745	0.5394161962	-0.1633142813	-1.905023098	1.291678209	0.5077295327	-0.4889195386	-0.7831660829	0.254211255	-0.554311991	0.458038538	-1.292726044	0.4928682934
5885.9615012233735	-10.60303692710113	34644542.79388371	112.42439207747016	8547.807932567492	-47.11495643499256	73065020.45206374	2219.819119871247	5276.732294350963	-9.04736845757634	81.85487600714728	27843903.70624637	5510.828876871396	5112.734987884911	0.81652	24.576065	0.10749815	0.0631801	0.044506985	0.0410553785	-0.0577959587	-0.0118229249	0.0076546351	0.0643675101	0.0311874893	0.0276681767	0.0386927151	0.0349281082	0.0556181599	0.0578779737	0.0155497002	-0.0172945021	0.0572017981	0.0502602783	0.0405912943	0.0018583232	0.0512574085	-0.0264914049	0.0847186278	0.0275632992	0.0406436045	0.0377582373	-0.0206314226	0.0166341355	0.0559017718	-0.0641525629	0.1226477544	-0.0705102318	-0.0960834301	-0.010058275	-0.0268592811	0.1700677114	-0.1205471659	0.063915377	0.1190699086	-0.090480675	-0.0782169359	-0.1804483563	-0.004306868	-0.0860810311	0.0583099652	0.1187722558	0.1313997115	-0.1939227468	0.0063284516	-0.0323519322	-0.0760136923	0.0019180942	-0.0011630851	0.0809345647	0.0093100058	-0.0333642562	-0.0010486936	0.0189091688	0.0528063956	0.0656033631	-0.0992988322	0.0405585679	0.0112210896	-0.0088534608	-0.0095552913	0.0685001574	-0.0906790145	-0.0034357644	-0.0550017462	-0.0541435964	0.0605937187	0.1701427265	-0.0362434363	0.1374163443	-0.0317679901	0.1091051583	-0.1999272852	0.048615087	-0.0457888759	-0.1426612574	0.0785154667	0.0100212429	0.0434040842	-0.0634195895	0.1285578634	0.1269376627	0.1242524367	0.1205247148	0.0217962	-0.0167312999999999	0.0002799363996899	0.00047507433444	-0.0204641	0.0069811	0.0004187793888099	4.873575721e-05	0.149351	0.045094	0.002033468836	0.022305721201	-0.00400725	-0.00058817	1.6058052562500005e-05	3.459439489000003e-07	0.000445485	-2.9999999999984466e-08	8.99999999999068e-16	1.9845688522500006e-07	0.00117946	0.0001856349999999	3.4460353224999985e-08	1.3911258916e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4918548111	-1.107038985	-1.655920253	-0.7815823356	0.2709733848	0.08217840435	-1.772043976	0.3655005879	-0.5777195365	-0.2344069259	-1.671332161	0.1978676608	0.02119111483	0.1257017394	-1.027603343	0.45509772
5909.495024566063	23.53352334268948	34922131.445371054	553.8267209209105	8592.455350668843	44.64741810135092	73830288.95323762	1993.391943116838	5298.683483023146	21.95118867218389	481.8546841218143	28076046.653262302	5532.515766665242	5200.9147810139375	0.809868	24.375835	0.07578211	0.0381195	0.0228124373	0.0784138602	0.0177088876	0.0356055013	-0.0086478171	0.0920411481	-0.0014126511	-0.0009541503	0.0354787015	-0.1380747844	-0.0571809416	0.084438831	0.117881068	-0.0878584188	-0.1898530406	-0.0900053611	-0.0323005704	0.0522740191	-0.1302546291	0.0554661461	-0.0287843794	-0.0188431319	0.0103500237	0.0110471563	-0.0784006748	0.0289603975	-0.0997918284	-0.0677802273	0.0030712689	0.10535599	-0.0891585122	0.110142089	0.0497788127	-0.0060705859	0.011550497	-0.0771146177	0.0733165516	-0.0219611079	-0.1136438196	0.013028618	-0.024264438	-0.0010988733	0.0052952588	-0.0592054302	0.0598967073	-0.0701240587	0.2005015029	0.060744214	-0.0566623116	0.0806462822	-0.0855777167	-0.0428290012	0.1604685779	0.1330192424	0.0882144618	0.0697256302	-0.0840879239	-0.0975880668	0.0524681557	0.0716312077	0.0126813285	-0.0414509845	0.0363344504	0.017760794	0.0645804266	-0.0496733604	0.0656170987	0.09501851	0.078997523	0.0296730863	0.0879715793	0.0466935197	0.0300410283	0.060198687	-0.0408204828	-0.0634397043	-0.0351620991	0.0899218706	0.0024004273	0.0737936166	0.0097907387	0.0460452609	0.1282045865	0.1255324169	0.1211199807	0.1150284477	0.028101	0.0063047999999999	3.975050303999999e-05	0.000789666201	-0.034616	-0.0141519	0.001198267456	0.00020027627361	0.176593	0.0272419999999999	0.0007421265639999	0.031185087649	-0.00394933	5.792000000000037e-05	1.55972074489e-05	3.354726400000042e-09	2.75068e-05	-0.0004179782	1.7470577567524e-07	7.566240462399998e-10	0.00109369	-8.576999999999999e-05	7.356492899999998e-09	1.1961578161e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6663638016	-1.385192598	-1.552592689	-1.393464694	0.2782676803	0.09829582069	-0.696889912	0.5986785856	-0.4334281576	-0.2552276912	-0.2444791404	0.8786403028	-0.8671733434	0.3244745545	-1.073819488	0.6399052697
5906.286358324878	-3.208666241184801	34884218.54653455	10.295539047319	8579.398570130763	-13.056780538079693	73606079.82516178	170.47951801957663	5299.573996264072	0.8905132409254293	0.7930138322635116	28085484.541878343	5540.71122571724	5241.7530282843445	0.840936	25.310959	0.1027910599999999	0.0703441	0.0189300288	0.0300951655	0.0338180004	-0.0197786762	0.0623334779	0.0327755966	0.0186681879	0.0232041528	-0.0835111874	0.0305978733	-0.0269839739	0.0094750202	0.0222516856	-0.0326154572	0.0819536045	0.0069741276	0.0006244004	0.0210525235	0.0810351057	-0.0248521206	-0.0124176184	-0.0453791269	-0.0153753026	-0.0420566946	0.0621722307	-0.0074903082	-0.0392595278	0.0336698155	-0.0036718829	0.1119981031	-0.1515390354	-0.0231233715	0.0775378973	0.0700560357	-0.1693008111	0.0658872455	0.0813075796	0.15292737	-0.0945644645	0.0743148979	-0.0487956052	0.0787711099	-0.1114435901	0.126601664	-0.0204030942	0.0034300537	-0.0276747207	0.0045768619	-0.0081597055	0.0112474575	-0.0789757133	0.0499475099	-0.079289031	-0.0387505779	0.0074412242	-0.0732053165	-0.0530081802	0.0042206101	-0.0150270284	-0.0394859994	0.0258977248	0.0607244084	-0.0591835469	-0.030257642	0.0596468962	0.0266604254	0.0954255266	0.0417638946	0.1523892293	0.1243985743	-0.0730223618	0.1184899068	0.063333093	-0.0526525227	-0.044559402	-0.0886518461	-0.0479281447	0.218887719	-0.0431356018	-0.1226179224	-0.0437495653	-0.0100452152	0.1277634447	0.1237830955	0.1172407796	0.1082719048	0.0217794	-0.0063216	3.996262656e-05	0.00047434226436	-0.032314	0.0023019999999999	0.001044194596	5.299203999999993e-06	0.111956	-0.064637	0.004177941769	0.012534145936	-0.00381221	0.00013712	1.45329450841e-05	1.8801894400000038e-08	0.000395226	0.0003677192	1.3521741004863998e-07	1.56203591076e-07	0.00117946	8.576999999999999e-05	7.356492899999998e-09	1.3911258916e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6751737398	-1.334716839	-1.371205828	-0.6561142821	0.6448672645	-0.01096788787	-1.176710316	0.5058729049	0.02319371804	-0.8183810653	-0.142394593	1.180438529	-0.5263101886	-0.1892260067	0.132770221	0.9076609404
5896.309484798626	-9.976873526252348	34766465.54052623	99.53800535883497	8591.84163710148	12.443066970716243	73819742.71703063	154.82991563772956	5291.145764733736	-8.428231530336234	71.03508672895386	27996223.503659748	5531.225708280155	5189.0099574286505	0.7931319999999998	23.872099	0.0782599999999999	0.0368815	0.0385880969	0.0253206406	-0.0409312406	0.0047212491	0.0120087675	0.0585611525	0.0192898489	-0.0436377186	-0.0855056012	-0.0098025159	0.0060451535	0.0400298062	-0.0261012588	-0.064568266	0.1758145209	0.0057770302	0.0657061683	-0.0802295038	0.0469104081	-0.0644699307	0.0742703288	0.0124904279	-0.0426352834	-0.0063026291	0.0166870195	-0.0764436636	0.0165748981	0.0662469448	0.155426776	0.0024484784	0.0128853405	-0.001621039	0.0364752978	-0.186224172	-0.0423771994	-0.0901338625	0.06111596	-0.0039856026	0.0543604761	0.0435112639	0.0371708084	-0.0429141397	0.0137736246	-0.1206201936	0.059457127	-0.0234863188	-0.0060625837	-0.0079233114	-0.0252862579	0.0608479275	-0.0247007489	0.0998684029	-0.1391768583	-0.0181314489	-0.0851020807	-0.0023876545	0.0728389859	0.0997066173	-0.038052412	-0.0461731398	0.0346017156	0.0668950685	0.0091721264	0.005227848	0.0775811643	-0.024403497	-0.050171543	0.0647184406	-0.0226823506	0.0114784651	-0.097369528	0.1793034267	-0.0486043268	-0.0263784558	0.0784527176	0.0594216693	0.0685262112	-0.0082677672	-0.0242303101	0.159000278	0.0525497817	-0.016218042	0.1272347401	0.1216944932	0.1126387502	0.1003291122	0.0400874	0.018308	0.000335182864	0.00160699963876	-0.0179083	0.0144057	0.0003207072088899	0.00020752419249	0.104063	-0.0078929999999999	6.229944899999996e-05	0.010829107969	-0.00392119	-0.0001089799999999	1.5375731016099996e-05	1.1876640399999966e-08	0.00010675	-0.0002884759999999	8.3218402576e-08	1.13955625e-08	0.00153507	0.0003556099999999	1.2645847209999994e-07	2.3564399049e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4998281703	-1.24984541	-1.71411125	-0.9079893099	0.630584939	0.2877300315	-1.598199323	0.02966039977	0.01974902002	-0.5680688227	-1.374329382	-0.02913707072	0.4071097185	-0.04449627219	0.01285933257	0.4828937581
5935.129812511252	38.82032771262584	35225765.89135984	1507.0178437156658	8595.498550377277	3.656913275797706	73882595.32953787	13.373014706705508	5309.036468418368	17.89070368463217	320.0772783313112	28185868.22299617	5546.931082836863	5251.855787842221	0.974453	29.329601	0.1032440999999999	0.0712683	-0.0071331805	0.108698087	-0.0734319667	0.0167048023	0.0438645302	0.022213949	-0.0511701869	-0.0735635712	0.1252390929	-0.120013014	-0.0887912487	0.0416510237	0.1270292508	-0.0382718506	-0.1095608311	-0.0500908642	-0.0550397767	0.0254224028	-0.1131514187	0.0785585168	-0.0404300123	-0.0501985754	0.0490286161	-0.0295494724	-0.0393195247	-6.08424e-05	0.0029984428	0.054275111	0.0497785529	0.1368386448	-0.1063807115	0.1150157597	-0.0917441332	0.0360356943	0.1290251463	0.065772065	0.055577905	-0.0760469068	-0.0062444091	0.1204991855	0.0143625894	-0.0426944919	0.0842342009	0.0029062933	-0.03500993	-0.0358847448	0.0091476447	0.0779343901	-0.0221962579	0.0648647744	-0.1225607013	-0.0778781952	0.0656111666	0.071787996	0.049006529	0.0512313255	-0.0701869397	-0.1113056447	0.0801563122	-0.0396117763	-0.069111317	-0.0483615553	0.0208703657	0.0431458984	0.0099828384	-0.1764474172	0.0367269032	0.0272650274	0.1506966255	-0.0441714761	0.0067010501	0.0103840229	-0.0323923361	-0.045842475	0.0566151394	0.0435794606	-0.0224209829	0.0708209561	0.0190431127	-0.0084180662	0.0230947058	0.0186127786	0.1266188352	0.1192723348	0.1073422654	0.0912870929	0.0389286	-0.0011588	1.3428174400000034e-06	0.00151543589796	-0.0148896	0.0030186999999999	0.0002217001881599	9.112549689999997e-06	0.168841	0.0647779999999999	0.0041961892839999	0.0285072832809999	-0.00386923	5.195999999999977e-05	1.49709407929e-05	2.6998415999999758e-09	-0.000452942	-0.000559692	3.13255134864e-07	2.0515645536400002e-07	0.00160919	7.412e-05	5.4937744e-09	2.5894924561e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6482743213	-0.7165108554	-1.223419666	-0.6164132846	0.175321988	0.2956488256	-1.071246981	0.669512652	-0.9544514847	0.1105183404	-1.470732205	0.4168179799	-0.6426918228	1.229311999	-1.047734699	0.6648330556
5930.548767175238	-4.581045336013631	35171408.67984374	20.98597637061224	8564.866535357622	-30.632015019655228	73356938.76848887	938.3203441643834	5296.185916815566	-12.850551602801715	165.13667649626973	28049585.265475538	5537.776570690282	5386.448376883581	1.038832	31.267326	0.167649875	0.119136	-0.040765426	-0.0051407141	-0.1626988312	0.0003121481	-0.079663981	0.0024382467	-0.0044031668	0.0890783853	0.001312532	-0.1780974202	0.0010157097	-0.0298818654	0.01832284	-0.0393904213	0.1643968596	-0.0440337735	0.0856180407	0.0648819315	0.0743385875	0.0313686446	-0.0993671643	-0.0186097138	-0.0586083394	0.0536577467	0.0594270625	0.0078724843	0.068939059	-0.0021543951	-0.1235360187	-0.1206181475	-0.0904208884	-0.1624900563	-0.0282453185	-0.134564887	0.117614641	0.0036206775	0.0381737204	0.0542107923	0.1046951902	0.0208667272	0.0264513529	0.0987881807	-0.0791648741	-0.0951710774	-0.0655019832	-0.0973759245	0.0068740286	-0.0204067417	0.028998214	0.0218686181	-0.0438865774	0.1343749921	-0.1420523821	0.0377678872	-0.0355154204	-0.119860287	-0.0357772384	-0.0416127666	0.0449695203	0.0022358517	0.0286870646	0.0373415702	0.0031886402	-0.0247790403	-0.0623640666	0.1702438984	-0.0437800252	0.0054761902	0.0519230521	-0.0010998315	-0.0707865776	-0.1352716346	-0.0908294324	-0.0003389907	0.1557393206	0.0362269854	-0.0791594183	-0.0905416469	-0.0202968239	-0.0093549446	0.083359253	0.0727945933	0.1259161521	0.1165232592	0.1013839798	0.0812449131	0.0456945	0.0067658999999999	4.577740280999997e-05	0.00208798733025	-0.0248444	-0.0099548	0.00061724421136	9.909804304e-05	0.0548164	-0.1140245999999999	0.0130016094051599	0.00300483770896	-0.00375151	0.0001177199999999	1.40738272801e-05	1.3857998399999997e-08	-6.26705e-05	0.0003902715	1.5231184371225005e-07	3.92759157025e-09	0.00137909	-0.0002301	5.2946010000000006e-08	1.9018892281e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6420833249	-0.2755082155	-0.506750206	-1.542215535	0.9510782018	0.1219218381	-1.918674984	1.480374517	1.253037982	-0.3571952583	-1.881120707	0.3308571608	0.0185832257	0.692551206	0.2121426877	0.9952016837
5914.09156735077	-16.457199824468262	34976479.067009486	270.8394260624782	8599.267668836297	34.40113347867555	73947404.44029324	1183.4379846176516	5288.758603899179	-7.427312916386654	55.16497715792403	27970967.5703176	5525.193550099581	5165.421939887373	1.002969	30.187891	0.1143160049999999	0.0571035	0.0280391718	0.0703552891	-0.1032099637	0.0207055325	0.0630781621	0.0059100214	0.0686901496	-0.1187993963	0.0245105547	0.0756302939	0.0038360726	0.0592322645	-0.0209136854	0.0613356592	0.1661333534	0.0584581289	0.0174790032	-0.1291239248	0.0384216106	-0.0310063034	0.1350714813	0.0406601649	-0.014606851	0.0736957031	-0.0220463323	-0.0039624423	0.0223950976	0.3060995699	0.0211548529	-0.078987067	-0.0878898656	0.0695182901	0.112434118	0.1251963737	0.0711170755	-0.0406875521	0.0918882291	-0.1070077903	-0.0811358547	0.0162065281	0.2097601625	-0.1450259695	0.0027041062	-0.1064035943	-0.115067363	0.1011714716	0.1078142714	0.0047609247	-0.037163103	-0.0067735207	-0.0087123503	-0.0144179946	-0.1129369704	-0.0879033098	-0.1467658441	0.0270778656	0.1602665479	0.1242209335	-0.0706746316	-0.1072246891	-0.0283948699	-0.1280131741	0.0193373821	-0.0750094938	0.0555369989	-0.0497847965	-0.0875240994	-0.177371308	0.1479883622	0.044859701	0.0359857517	0.103736431	-0.1331349188	0.0050164361	-0.0676764971	0.0008519181	-0.1799184347	-0.0868776378	0.071410497	0.1393660257	0.030632851	0.0868403719	0.1251271724	0.1134548014	0.0948006283	0.0703125971	0.0433878	-0.0023067	5.320864890000008e-06	0.0018825011888399	-0.00568797	0.01915643	3.23530027209e-05	0.0003669688103448	0.0732382	0.0184218	0.00033936271524	0.00536383393924	-0.00444989	-0.0006983799999999	1.98015210121e-05	4.877346243999997e-07	-0.000365592	-0.0003029215	9.176143516225001e-08	1.33657510464e-07	0.00186641	0.00048732	2.374807824000001e-07	3.4834862881e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4459029952	-0.5662599509	-1.446803056	-0.1266590848	0.5248611439	0.3459955907	-2.369285926	-0.02923887889	-1.422283561	0.3218214744	-2.011394268	0.1314564176	-0.06291362849	1.094288086	-0.729429528	0.4073260058
